測鎢,潠備,�梪�,彶攫歎(啋),
000739.SZ,ぱ醫狻珛,19970509,1.422,
000739.SZ,ぱ醫狻珛,19970512,1.4639,
000739.SZ,ぱ醫狻珛,19970513,1.4229,
000739.SZ,ぱ醫狻珛,19970514,1.3299,
000739.SZ,ぱ醫狻珛,19970515,1.3651,
000739.SZ,ぱ醫狻珛,19970516,1.2294,
000739.SZ,ぱ醫狻珛,19970519,1.2772,
000739.SZ,ぱ醫狻珛,19970520,1.2813,
000739.SZ,ぱ醫狻珛,19970521,1.2143,
000739.SZ,ぱ醫狻珛,19970522,1.0929,
000739.SZ,ぱ醫狻珛,19970523,1.0896,
000739.SZ,ぱ醫狻珛,19970526,1.0636,
000739.SZ,ぱ醫狻珛,19970527,1.1088,
000739.SZ,ぱ醫狻珛,19970528,1.0912,
000739.SZ,ぱ醫狻珛,19970529,1.0904,
000739.SZ,ぱ醫狻珛,19970530,1.113,
000739.SZ,ぱ醫狻珛,19970602,1.1549,
000739.SZ,ぱ醫狻珛,19970603,1.1733,
000739.SZ,ぱ醫狻珛,19970604,1.1566,
000739.SZ,ぱ醫狻珛,19970605,1.1281,
000739.SZ,ぱ醫狻珛,19970606,1.0309,
000739.SZ,ぱ醫狻珛,19970609,1.0276,
000739.SZ,ぱ醫狻珛,19970610,0.9782,
000739.SZ,ぱ醫狻珛,19970611,0.9137,
000739.SZ,ぱ醫狻珛,19970612,0.9221,
000739.SZ,ぱ醫狻珛,19970613,1.0041,
000739.SZ,ぱ醫狻珛,19970616,1.0242,
000739.SZ,ぱ醫狻珛,19970617,0.9715,
000739.SZ,ぱ醫狻珛,19970618,0.9765,
000739.SZ,ぱ醫狻珛,19970619,0.9556,
000739.SZ,ぱ醫狻珛,19970620,1.0242,
000739.SZ,ぱ醫狻珛,19970623,0.9782,
000739.SZ,ぱ醫狻珛,19970624,1.0008,
000739.SZ,ぱ醫狻珛,19970625,1.0125,
000739.SZ,ぱ醫狻珛,19970626,0.9966,
000739.SZ,ぱ醫狻珛,19970627,0.9648,
000739.SZ,ぱ醫狻珛,19970702,0.9036,
000739.SZ,ぱ醫狻珛,19970703,0.8894,
000739.SZ,ぱ醫狻珛,19970704,0.8944,
000739.SZ,ぱ醫狻珛,19970707,0.8048,
000739.SZ,ぱ醫狻珛,19970708,0.804,
000739.SZ,ぱ醫狻珛,19970709,0.809,
000739.SZ,ぱ醫狻珛,19970710,0.8015,
000739.SZ,ぱ醫狻珛,19970711,0.8693,
000739.SZ,ぱ醫狻珛,19970714,0.8936,
000739.SZ,ぱ醫狻珛,19970715,0.9212,
000739.SZ,ぱ醫狻珛,19970716,0.8961,
000739.SZ,ぱ醫狻珛,19970717,0.8995,
000739.SZ,ぱ醫狻珛,19970718,0.9338,
000739.SZ,ぱ醫狻珛,19970721,0.9338,
000739.SZ,ぱ醫狻珛,19970722,0.9397,
000739.SZ,ぱ醫狻珛,19970723,0.9212,
000739.SZ,ぱ醫狻珛,19970724,0.8919,
000739.SZ,ぱ醫狻珛,19970725,0.8752,
000739.SZ,ぱ醫狻珛,19970728,0.8526,
000739.SZ,ぱ醫狻珛,19970729,0.8626,
000739.SZ,ぱ醫狻珛,19970730,0.8919,
000739.SZ,ぱ醫狻珛,19970731,0.8953,
000739.SZ,ぱ醫狻珛,19970801,0.948,
000739.SZ,ぱ醫狻珛,19970804,0.9732,
000739.SZ,ぱ醫狻珛,19970805,0.9514,
000739.SZ,ぱ醫狻珛,19970806,0.9179,
000739.SZ,ぱ醫狻珛,19970807,0.9631,
000739.SZ,ぱ醫狻珛,19970808,0.9237,
000739.SZ,ぱ醫狻珛,19970811,0.8961,
000739.SZ,ぱ醫狻珛,19970812,0.8961,
000739.SZ,ぱ醫狻珛,19970813,0.8559,
000739.SZ,ぱ醫狻珛,19970814,0.8668,
000739.SZ,ぱ醫狻珛,19970815,0.84,
