´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002740.SZ,°®µÏ¶û,20150122,7.8605,
002740.SZ,°®µÏ¶û,20150123,8.6455,
002740.SZ,°®µÏ¶û,20150126,9.5101,
002740.SZ,°®µÏ¶û,20150127,10.4607,
002740.SZ,°®µÏ¶û,20150128,11.5075,
002740.SZ,°®µÏ¶û,20150129,12.6569,
002740.SZ,°®µÏ¶û,20150130,13.9223,
002740.SZ,°®µÏ¶û,20150202,12.6768,
002740.SZ,°®µÏ¶û,20150203,12.223,
002740.SZ,°®µÏ¶û,20150204,12.6701,
002740.SZ,°®µÏ¶û,20150205,12.0342,
002740.SZ,°®µÏ¶û,20150206,10.941,
002740.SZ,°®µÏ¶û,20150209,10.5303,
002740.SZ,°®µÏ¶û,20150210,10.6462,
002740.SZ,°®µÏ¶û,20150211,10.7092,
002740.SZ,°®µÏ¶û,20150212,10.8284,
002740.SZ,°®µÏ¶û,20150213,10.9344,
002740.SZ,°®µÏ¶û,20150216,11.0404,
002740.SZ,°®µÏ¶û,20150217,11.0437,
002740.SZ,°®µÏ¶û,20150225,10.6661,
002740.SZ,°®µÏ¶û,20150226,10.8052,
002740.SZ,°®µÏ¶û,20150227,10.7721,
002740.SZ,°®µÏ¶û,20150302,11.0139,
002740.SZ,°®µÏ¶û,20150303,10.8085,
002740.SZ,°®µÏ¶û,20150304,10.8483,
002740.SZ,°®µÏ¶û,20150305,10.9112,
002740.SZ,°®µÏ¶û,20150306,10.8152,
002740.SZ,°®µÏ¶û,20150309,11.0272,
002740.SZ,°®µÏ¶û,20150310,11.2955,
002740.SZ,°®µÏ¶û,20150311,11.8718,
002740.SZ,°®µÏ¶û,20150312,11.5174,
002740.SZ,°®µÏ¶û,20150313,11.5903,
002740.SZ,°®µÏ¶û,20150316,11.7791,
002740.SZ,°®µÏ¶û,20150317,11.7029,
002740.SZ,°®µÏ¶û,20150318,11.8586,
002740.SZ,°®µÏ¶û,20150319,11.8652,
002740.SZ,°®µÏ¶û,20150320,11.9547,
002740.SZ,°®µÏ¶û,20150323,11.9878,
002740.SZ,°®µÏ¶û,20150324,11.7162,
002740.SZ,°®µÏ¶û,20150325,11.9712,
002740.SZ,°®µÏ¶û,20150326,11.9414,
002740.SZ,°®µÏ¶û,20150327,11.8354,
002740.SZ,°®µÏ¶û,20150330,11.7824,
002740.SZ,°®µÏ¶û,20150331,11.7923,
002740.SZ,°®µÏ¶û,20150401,12.0242,
002740.SZ,°®µÏ¶û,20150402,12.1865,
002740.SZ,°®µÏ¶û,20150403,12.4085,
002740.SZ,°®µÏ¶û,20150407,12.9616,
002740.SZ,°®µÏ¶û,20150408,13.4651,
002740.SZ,°®µÏ¶û,20150409,13.7434,
002740.SZ,°®µÏ¶û,20150410,13.7103,
002740.SZ,°®µÏ¶û,20150413,13.7599,
002740.SZ,°®µÏ¶û,20150414,13.3161,
002740.SZ,°®µÏ¶û,20150415,12.6039,
002740.SZ,°®µÏ¶û,20150416,12.902,
002740.SZ,°®µÏ¶û,20150417,12.859,
