¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
300516.SZ,æ√÷Æ—Û,20160602,32.2299,
300516.SZ,æ√÷Æ—Û,20160603,35.4528,
300516.SZ,æ√÷Æ—Û,20160606,38.9941,
300516.SZ,æ√÷Æ—Û,20160607,42.8936,
300516.SZ,æ√÷Æ—Û,20160608,47.1809,
300516.SZ,æ√÷Æ—Û,20160613,51.896,
300516.SZ,æ√÷Æ—Û,20160614,57.0886,
300516.SZ,æ√÷Æ—Û,20160615,62.7985,
300516.SZ,æ√÷Æ—Û,20160616,69.0754,
300516.SZ,æ√÷Æ—Û,20160617,75.9789,
300516.SZ,æ√÷Æ—Û,20160620,83.5788,
300516.SZ,æ√÷Æ—Û,20160621,91.9347,
300516.SZ,æ√÷Æ—Û,20160622,101.1262,
300516.SZ,æ√÷Æ—Û,20160623,111.2427,
300516.SZ,æ√÷Æ—Û,20160624,122.364,
300516.SZ,æ√÷Æ—Û,20160627,134.5994,
300516.SZ,æ√÷Æ—Û,20160628,148.0584,
300516.SZ,æ√÷Æ—Û,20160629,162.8603,
300516.SZ,æ√÷Æ—Û,20160630,174.2501,
300516.SZ,æ√÷Æ—Û,20160701,174.9465,
300516.SZ,æ√÷Æ—Û,20160704,179.0349,
300516.SZ,æ√÷Æ—Û,20160705,194.0257,
300516.SZ,æ√÷Æ—Û,20160706,184.9337,
300516.SZ,æ√÷Æ—Û,20160707,182.7353,
300516.SZ,æ√÷Æ—Û,20160708,178.9553,
300516.SZ,æ√÷Æ—Û,20160711,161.8058,
300516.SZ,æ√÷Æ—Û,20160712,169.7041,
300516.SZ,æ√÷Æ—Û,20160713,168.9083,
300516.SZ,æ√÷Æ—Û,20160714,168.59,
300516.SZ,æ√÷Æ—Û,20160715,169.8832,
300516.SZ,æ√÷Æ—Û,20160718,162.9299,
300516.SZ,æ√÷Æ—Û,20160719,164.6309,
300516.SZ,æ√÷Æ—Û,20160720,171.0669,
300516.SZ,æ√÷Æ—Û,20160721,162.8901,
300516.SZ,æ√÷Æ—Û,20160722,155.3798,
