¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002403.SZ,∞Æ À¥Ô,20100511,13.4435,
002403.SZ,∞Æ À¥Ô,20100512,12.0999,
002403.SZ,∞Æ À¥Ô,20100513,12.3572,
002403.SZ,∞Æ À¥Ô,20100514,12.1785,
002403.SZ,∞Æ À¥Ô,20100517,11.7282,
002403.SZ,∞Æ À¥Ô,20100518,11.6639,
002403.SZ,∞Æ À¥Ô,20100519,11.7282,
002403.SZ,∞Æ À¥Ô,20100520,11.521,
002403.SZ,∞Æ À¥Ô,20100521,11.7139,
002403.SZ,∞Æ À¥Ô,20100524,12.5072,
002403.SZ,∞Æ À¥Ô,20100525,12.0498,
002403.SZ,∞Æ À¥Ô,20100526,12.0212,
002403.SZ,∞Æ À¥Ô,20100527,12.2928,
002403.SZ,∞Æ À¥Ô,20100528,12.2357,
002403.SZ,∞Æ À¥Ô,20100531,11.7925,
002403.SZ,∞Æ À¥Ô,20100601,11.4852,
002403.SZ,∞Æ À¥Ô,20100602,11.6282,
002403.SZ,∞Æ À¥Ô,20100603,11.521,
002403.SZ,∞Æ À¥Ô,20100604,11.7068,
002403.SZ,∞Æ À¥Ô,20100607,11.7925,
002403.SZ,∞Æ À¥Ô,20100608,11.9569,
002403.SZ,∞Æ À¥Ô,20100609,12.1356,
002403.SZ,∞Æ À¥Ô,20100610,12.157,
002403.SZ,∞Æ À¥Ô,20100611,12.4715,
002403.SZ,∞Æ À¥Ô,20100617,12.057,
002403.SZ,∞Æ À¥Ô,20100618,11.5638,
002403.SZ,∞Æ À¥Ô,20100621,11.9569,
002403.SZ,∞Æ À¥Ô,20100622,11.9641,
002403.SZ,∞Æ À¥Ô,20100623,12.3286,
002403.SZ,∞Æ À¥Ô,20100624,12.2285,
002403.SZ,∞Æ À¥Ô,20100625,12.3357,
002403.SZ,∞Æ À¥Ô,20100628,12.3429,
002403.SZ,∞Æ À¥Ô,20100629,11.5853,
002403.SZ,∞Æ À¥Ô,20100630,11.5495,
002403.SZ,∞Æ À¥Ô,20100701,11.4352,
002403.SZ,∞Æ À¥Ô,20100702,11.1636,
002403.SZ,∞Æ À¥Ô,20100705,10.9778,
002403.SZ,∞Æ À¥Ô,20100706,11.3852,
002403.SZ,∞Æ À¥Ô,20100707,11.4138,
002403.SZ,∞Æ À¥Ô,20100708,11.2923,
002403.SZ,∞Æ À¥Ô,20100709,11.5781,
002403.SZ,∞Æ À¥Ô,20100712,11.6139,
002403.SZ,∞Æ À¥Ô,20100713,11.3637,
002403.SZ,∞Æ À¥Ô,20100714,11.4781,
002403.SZ,∞Æ À¥Ô,20100715,11.7425,
002403.SZ,∞Æ À¥Ô,20100716,11.9641,
002403.SZ,∞Æ À¥Ô,20100719,11.9998,
002403.SZ,∞Æ À¥Ô,20100720,12.25,
002403.SZ,∞Æ À¥Ô,20100721,12.1356,
002403.SZ,∞Æ À¥Ô,20100722,12.2071,
002403.SZ,∞Æ À¥Ô,20100723,12.0212,
002403.SZ,∞Æ À¥Ô,20100726,12.0212,
002403.SZ,∞Æ À¥Ô,20100727,12.3429,
002403.SZ,∞Æ À¥Ô,20100728,12.7288,
002403.SZ,∞Æ À¥Ô,20100729,12.8289,
002403.SZ,∞Æ À¥Ô,20100730,12.6073,
002403.SZ,∞Æ À¥Ô,20100802,12.8289,
002403.SZ,∞Æ À¥Ô,20100803,12.4358,
002403.SZ,∞Æ À¥Ô,20100804,12.6645,
002403.SZ,∞Æ À¥Ô,20100805,12.6073,
002403.SZ,∞Æ À¥Ô,20100806,12.8074,
002403.SZ,∞Æ À¥Ô,20100809,13.029,
002403.SZ,∞Æ À¥Ô,20100810,12.3357,
002403.SZ,∞Æ À¥Ô,20100811,12.1856,
002403.SZ,∞Æ À¥Ô,20100812,12.0141,
002403.SZ,∞Æ À¥Ô,20100813,12.0784,
002403.SZ,∞Æ À¥Ô,20100816,12.25,
002403.SZ,∞Æ À¥Ô,20100817,12.3071,
002403.SZ,∞Æ À¥Ô,20100818,12.2571,
002403.SZ,∞Æ À¥Ô,20100819,12.3929,
002403.SZ,∞Æ À¥Ô,20100820,11.9426,
002403.SZ,∞Æ À¥Ô,20100823,11.9569,
002403.SZ,∞Æ À¥Ô,20100824,12.0212,
002403.SZ,∞Æ À¥Ô,20100825,11.671,
002403.SZ,∞Æ À¥Ô,20100826,11.6853,
002403.SZ,∞Æ À¥Ô,20100827,11.7925,
002403.SZ,∞Æ À¥Ô,20100830,12.0284,
002403.SZ,∞Æ À¥Ô,20100831,12.1427,
002403.SZ,∞Æ À¥Ô,20100901,11.9784,
002403.SZ,∞Æ À¥Ô,20100902,12.3143,
002403.SZ,∞Æ À¥Ô,20100903,12.2928,
002403.SZ,∞Æ À¥Ô,20100906,12.25,
002403.SZ,∞Æ À¥Ô,20100907,12.25,
002403.SZ,∞Æ À¥Ô,20100908,12.4358,
002403.SZ,∞Æ À¥Ô,20100909,12.6216,
002403.SZ,∞Æ À¥Ô,20100910,12.2785,
002403.SZ,∞Æ À¥Ô,20100913,12.2857,
002403.SZ,∞Æ À¥Ô,20100914,12.2857,
002403.SZ,∞Æ À¥Ô,20100915,11.9069,
002403.SZ,∞Æ À¥Ô,20100916,11.7568,
002403.SZ,∞Æ À¥Ô,20100917,11.6996,
002403.SZ,∞Æ À¥Ô,20100920,11.5567,
002403.SZ,∞Æ À¥Ô,20100921,11.6067,
002403.SZ,∞Æ À¥Ô,20100927,11.7354,
002403.SZ,∞Æ À¥Ô,20100928,11.5781,
002403.SZ,∞Æ À¥Ô,20100929,11.328,
002403.SZ,∞Æ À¥Ô,20100930,11.4423,
002403.SZ,∞Æ À¥Ô,20101008,11.6425,
002403.SZ,∞Æ À¥Ô,20101011,11.671,
002403.SZ,∞Æ À¥Ô,20101012,11.671,
002403.SZ,∞Æ À¥Ô,20101013,11.6996,
002403.SZ,∞Æ À¥Ô,20101014,11.5281,
002403.SZ,∞Æ À¥Ô,20101015,11.3637,
002403.SZ,∞Æ À¥Ô,20101018,11.2851,
002403.SZ,∞Æ À¥Ô,20101019,11.5853,
002403.SZ,∞Æ À¥Ô,20101020,11.5638,
002403.SZ,∞Æ À¥Ô,20101021,11.6853,
002403.SZ,∞Æ À¥Ô,20101022,12.1285,
002403.SZ,∞Æ À¥Ô,20101025,12.2357,
002403.SZ,∞Æ À¥Ô,20101026,11.9426,
002403.SZ,∞Æ À¥Ô,20101027,11.8926,
002403.SZ,∞Æ À¥Ô,20101028,11.8426,
002403.SZ,∞Æ À¥Ô,20101029,12.0284,
002403.SZ,∞Æ À¥Ô,20101101,12.1856,
002403.SZ,∞Æ À¥Ô,20101102,11.9855,
002403.SZ,∞Æ À¥Ô,20101103,11.814,
002403.SZ,∞Æ À¥Ô,20101104,11.8855,
002403.SZ,∞Æ À¥Ô,20101105,12.0212,
002403.SZ,∞Æ À¥Ô,20101108,12.2142,
002403.SZ,∞Æ À¥Ô,20101109,12.2785,
002403.SZ,∞Æ À¥Ô,20101110,12.4072,
002403.SZ,∞Æ À¥Ô,20101111,12.1856,
002403.SZ,∞Æ À¥Ô,20101112,11.5924,
002403.SZ,∞Æ À¥Ô,20101115,11.9641,
002403.SZ,∞Æ À¥Ô,20101116,11.9069,
002403.SZ,∞Æ À¥Ô,20101117,11.5353,
002403.SZ,∞Æ À¥Ô,20101118,11.7997,
002403.SZ,∞Æ À¥Ô,20101119,12.1427,
002403.SZ,∞Æ À¥Ô,20101122,12.4143,
002403.SZ,∞Æ À¥Ô,20101123,12.2714,
002403.SZ,∞Æ À¥Ô,20101124,12.5644,
002403.SZ,∞Æ À¥Ô,20101125,12.4286,
002403.SZ,∞Æ À¥Ô,20101126,12.643,
002403.SZ,∞Æ À¥Ô,20101129,12.7145,
002403.SZ,∞Æ À¥Ô,20101130,12.3214,
002403.SZ,∞Æ À¥Ô,20101201,12.3214,
002403.SZ,∞Æ À¥Ô,20101202,12.5644,
002403.SZ,∞Æ À¥Ô,20101203,12.2857,
002403.SZ,∞Æ À¥Ô,20101206,12.1642,
002403.SZ,∞Æ À¥Ô,20101207,12.3929,
002403.SZ,∞Æ À¥Ô,20101208,12.25,
002403.SZ,∞Æ À¥Ô,20101209,12.3357,
002403.SZ,∞Æ À¥Ô,20101210,12.4501,
002403.SZ,∞Æ À¥Ô,20101213,12.4501,
002403.SZ,∞Æ À¥Ô,20101214,12.6716,
002403.SZ,∞Æ À¥Ô,20101215,13.2219,
002403.SZ,∞Æ À¥Ô,20101216,13.1505,
002403.SZ,∞Æ À¥Ô,20101217,13.4006,
002403.SZ,∞Æ À¥Ô,20101220,13.0647,
002403.SZ,∞Æ À¥Ô,20101221,12.9146,
002403.SZ,∞Æ À¥Ô,20101222,12.9432,
002403.SZ,∞Æ À¥Ô,20101223,12.5287,
002403.SZ,∞Æ À¥Ô,20101224,12.2214,
002403.SZ,∞Æ À¥Ô,20101227,12.2214,
002403.SZ,∞Æ À¥Ô,20101228,11.6568,
002403.SZ,∞Æ À¥Ô,20101229,11.9355,
002403.SZ,∞Æ À¥Ô,20101230,11.7568,
002403.SZ,∞Æ À¥Ô,20101231,11.9069,
002403.SZ,∞Æ À¥Ô,20110104,12.007,
002403.SZ,∞Æ À¥Ô,20110105,11.9283,
002403.SZ,∞Æ À¥Ô,20110106,11.7997,
002403.SZ,∞Æ À¥Ô,20110107,11.7997,
002403.SZ,∞Æ À¥Ô,20110110,11.5067,
002403.SZ,∞Æ À¥Ô,20110111,11.6139,
002403.SZ,∞Æ À¥Ô,20110112,11.6425,
002403.SZ,∞Æ À¥Ô,20110113,11.5924,
002403.SZ,∞Æ À¥Ô,20110114,11.3494,
002403.SZ,∞Æ À¥Ô,20110117,10.9349,
002403.SZ,∞Æ À¥Ô,20110118,11.0493,
002403.SZ,∞Æ À¥Ô,20110119,11.1851,
002403.SZ,∞Æ À¥Ô,20110120,10.7276,
002403.SZ,∞Æ À¥Ô,20110121,10.8634,
002403.SZ,∞Æ À¥Ô,20110124,10.8563,
002403.SZ,∞Æ À¥Ô,20110125,10.9349,
002403.SZ,∞Æ À¥Ô,20110126,11.0778,
002403.SZ,∞Æ À¥Ô,20110127,11.135,
002403.SZ,∞Æ À¥Ô,20110128,11.135,
002403.SZ,∞Æ À¥Ô,20110131,11.1493,
002403.SZ,∞Æ À¥Ô,20110201,11.1064,
002403.SZ,∞Æ À¥Ô,20110209,10.9849,
002403.SZ,∞Æ À¥Ô,20110210,11.2136,
002403.SZ,∞Æ À¥Ô,20110211,11.3137,
002403.SZ,∞Æ À¥Ô,20110214,11.4423,
002403.SZ,∞Æ À¥Ô,20110215,11.378,
002403.SZ,∞Æ À¥Ô,20110216,11.5638,
002403.SZ,∞Æ À¥Ô,20110217,11.4781,
002403.SZ,∞Æ À¥Ô,20110218,11.3494,
002403.SZ,∞Æ À¥Ô,20110221,11.621,
002403.SZ,∞Æ À¥Ô,20110222,11.2994,
002403.SZ,∞Æ À¥Ô,20110223,11.3351,
002403.SZ,∞Æ À¥Ô,20110224,11.378,
002403.SZ,∞Æ À¥Ô,20110225,11.378,
002403.SZ,∞Æ À¥Ô,20110228,11.521,
002403.SZ,∞Æ À¥Ô,20110301,11.6639,
002403.SZ,∞Æ À¥Ô,20110302,11.8855,
002403.SZ,∞Æ À¥Ô,20110303,11.6353,
002403.SZ,∞Æ À¥Ô,20110304,11.7497,
002403.SZ,∞Æ À¥Ô,20110307,11.7139,
002403.SZ,∞Æ À¥Ô,20110308,11.7783,
002403.SZ,∞Æ À¥Ô,20110309,12.1142,
002403.SZ,∞Æ À¥Ô,20110310,11.7997,
002403.SZ,∞Æ À¥Ô,20110311,11.6996,
002403.SZ,∞Æ À¥Ô,20110314,11.8497,
002403.SZ,∞Æ À¥Ô,20110315,11.6353,
002403.SZ,∞Æ À¥Ô,20110316,11.9283,
002403.SZ,∞Æ À¥Ô,20110317,11.8211,
002403.SZ,∞Æ À¥Ô,20110318,12.35,
002403.SZ,∞Æ À¥Ô,20110321,12.2357,
002403.SZ,∞Æ À¥Ô,20110322,11.9212,
002403.SZ,∞Æ À¥Ô,20110323,11.9641,
002403.SZ,∞Æ À¥Ô,20110324,11.9426,
002403.SZ,∞Æ À¥Ô,20110325,11.8998,
002403.SZ,∞Æ À¥Ô,20110328,11.9283,
002403.SZ,∞Æ À¥Ô,20110329,11.5424,
002403.SZ,∞Æ À¥Ô,20110330,11.3065,
002403.SZ,∞Æ À¥Ô,20110331,11.3995,
002403.SZ,∞Æ À¥Ô,20110401,11.4352,
002403.SZ,∞Æ À¥Ô,20110406,11.3637,
002403.SZ,∞Æ À¥Ô,20110407,11.5067,
002403.SZ,∞Æ À¥Ô,20110408,11.5781,
002403.SZ,∞Æ À¥Ô,20110411,11.3566,
002403.SZ,∞Æ À¥Ô,20110412,11.2351,
002403.SZ,∞Æ À¥Ô,20110413,11.328,
002403.SZ,∞Æ À¥Ô,20110414,11.3494,
002403.SZ,∞Æ À¥Ô,20110415,11.2565,
002403.SZ,∞Æ À¥Ô,20110418,11.2208,
002403.SZ,∞Æ À¥Ô,20110419,11.0921,
002403.SZ,∞Æ À¥Ô,20110420,11.1779,
002403.SZ,∞Æ À¥Ô,20110421,11.278,
002403.SZ,∞Æ À¥Ô,20110422,11.0778,
002403.SZ,∞Æ À¥Ô,20110425,10.892,
002403.SZ,∞Æ À¥Ô,20110426,10.7991,
002403.SZ,∞Æ À¥Ô,20110427,10.8491,
002403.SZ,∞Æ À¥Ô,20110428,10.6204,
002403.SZ,∞Æ À¥Ô,20110429,10.7562,
002403.SZ,∞Æ À¥Ô,20110503,10.8277,
002403.SZ,∞Æ À¥Ô,20110504,10.6562,
002403.SZ,∞Æ À¥Ô,20110505,10.792,
002403.SZ,∞Æ À¥Ô,20110506,10.792,
002403.SZ,∞Æ À¥Ô,20110509,10.8992,
002403.SZ,∞Æ À¥Ô,20110510,10.8206,
002403.SZ,∞Æ À¥Ô,20110511,10.842,
002403.SZ,∞Æ À¥Ô,20110512,11.1064,
002403.SZ,∞Æ À¥Ô,20110513,10.9421,
002403.SZ,∞Æ À¥Ô,20110516,10.7562,
002403.SZ,∞Æ À¥Ô,20110517,10.7848,
002403.SZ,∞Æ À¥Ô,20110518,10.7848,
002403.SZ,∞Æ À¥Ô,20110519,10.8134,
