代码,简称,日期,收盘价(元),
002617.SZ,露笑科技,20110920,3.3727,
002617.SZ,露笑科技,20110921,3.7109,
002617.SZ,露笑科技,20110922,3.93,
002617.SZ,露笑科技,20110923,3.9204,
002617.SZ,露笑科技,20110926,3.8301,
002617.SZ,露笑科技,20110927,3.9512,
002617.SZ,露笑科技,20110928,3.5649,
002617.SZ,露笑科技,20110929,3.3881,
002617.SZ,露笑科技,20110930,3.4342,
002617.SZ,露笑科技,20111010,3.4553,
002617.SZ,露笑科技,20111011,3.4265,
002617.SZ,露笑科技,20111012,3.5803,
002617.SZ,露笑科技,20111013,3.8032,
002617.SZ,露笑科技,20111014,3.8013,
002617.SZ,露笑科技,20111017,4.1818,
002617.SZ,露笑科技,20111018,4.2567,
002617.SZ,露笑科技,20111019,4.1453,
002617.SZ,露笑科技,20111020,4.249,
002617.SZ,露笑科技,20111021,3.8743,
002617.SZ,露笑科技,20111024,3.9339,
002617.SZ,露笑科技,20111025,4.3278,
002617.SZ,露笑科技,20111026,4.495,
002617.SZ,露笑科技,20111027,4.397,
002617.SZ,露笑科技,20111028,4.4873,
002617.SZ,露笑科技,20111031,4.4297,
002617.SZ,露笑科技,20111101,4.3432,
002617.SZ,露笑科技,20111102,4.5354,
002617.SZ,露笑科技,20111103,4.3759,
002617.SZ,露笑科技,20111104,4.299,
002617.SZ,露笑科技,20111107,4.2644,
002617.SZ,露笑科技,20111108,4.3105,
002617.SZ,露笑科技,20111109,4.3259,
002617.SZ,露笑科技,20111110,4.1145,
002617.SZ,露笑科技,20111111,4.1145,
002617.SZ,露笑科技,20111114,4.2241,
002617.SZ,露笑科技,20111115,4.372,
002617.SZ,露笑科技,20111116,4.1568,
002617.SZ,露笑科技,20111117,4.1414,
002617.SZ,露笑科技,20111118,4.0876,
002617.SZ,露笑科技,20111121,4.1357,
002617.SZ,露笑科技,20111122,4.0261,
002617.SZ,露笑科技,20111123,3.9492,
002617.SZ,露笑科技,20111124,3.8532,
002617.SZ,露笑科技,20111125,3.6898,
002617.SZ,露笑科技,20111128,3.6533,
002617.SZ,露笑科技,20111129,3.7013,
002617.SZ,露笑科技,20111130,3.4208,
002617.SZ,露笑科技,20111201,3.5207,
002617.SZ,露笑科技,20111202,3.415,
002617.SZ,露笑科技,20111205,3.5783,
002617.SZ,露笑科技,20111206,3.6764,
002617.SZ,露笑科技,20111207,3.6475,
002617.SZ,露笑科技,20111208,3.5745,
002617.SZ,露笑科技,20111209,3.4553,
002617.SZ,露笑科技,20111212,3.4015,
002617.SZ,露笑科技,20111213,3.3151,
002617.SZ,露笑科技,20111214,3.267,
002617.SZ,露笑科技,20111215,3.0364,
002617.SZ,露笑科技,20111216,3.1479,
002617.SZ,露笑科技,20111219,3.1037,
002617.SZ,露笑科技,20111220,3.1459,
002617.SZ,露笑科技,20111221,3.0037,
002617.SZ,露笑科技,20111222,2.8827,
002617.SZ,露笑科技,20111223,2.8788,
002617.SZ,露笑科技,20111226,2.7385,
002617.SZ,露笑科技,20111227,2.5809,
002617.SZ,露笑科技,20111228,2.5809,
002617.SZ,露笑科技,20111229,2.5675,
002617.SZ,露笑科技,20111230,2.6328,
002617.SZ,露笑科技,20120104,2.4253,
002617.SZ,露笑科技,20120105,2.2619,
002617.SZ,露笑科技,20120106,2.3215,
002617.SZ,露笑科技,20120109,2.4772,
002617.SZ,露笑科技,20120110,2.5906,
002617.SZ,露笑科技,20120111,2.5733,
002617.SZ,露笑科技,20120112,2.7097,
002617.SZ,露笑科技,20120113,2.4637,
002617.SZ,露笑科技,20120116,2.3042,
002617.SZ,露笑科技,20120117,2.5348,
002617.SZ,露笑科技,20120118,2.5656,
002617.SZ,露笑科技,20120119,2.5848,
002617.SZ,露笑科技,20120120,2.5752,
002617.SZ,露笑科技,20120130,2.579,
002617.SZ,露笑科技,20120131,2.5483,
002617.SZ,露笑科技,20120201,2.4887,
002617.SZ,露笑科技,20120202,2.5483,
002617.SZ,露笑科技,20120203,2.7481,
002617.SZ,露笑科技,20120206,2.7328,
002617.SZ,露笑科技,20120207,2.6597,
002617.SZ,露笑科技,20120208,2.775,
002617.SZ,露笑科技,20120209,2.8269,
002617.SZ,露笑科技,20120210,2.8231,
002617.SZ,露笑科技,20120213,2.8327,
002617.SZ,露笑科技,20120214,2.7808,
002617.SZ,露笑科技,20120215,2.8404,
002617.SZ,露笑科技,20120216,2.8154,
002617.SZ,露笑科技,20120217,2.8788,
002617.SZ,露笑科技,20120220,2.8365,
002617.SZ,露笑科技,20120221,2.8596,
002617.SZ,露笑科技,20120222,2.9538,
002617.SZ,露笑科技,20120223,3.0249,
002617.SZ,露笑科技,20120224,3.0153,
002617.SZ,露笑科技,20120227,2.9884,
002617.SZ,露笑科技,20120228,2.9211,
002617.SZ,露笑科技,20120229,2.8961,
002617.SZ,露笑科技,20120301,2.9115,
002617.SZ,露笑科技,20120302,2.9787,
002617.SZ,露笑科技,20120305,2.9365,
002617.SZ,露笑科技,20120306,2.8577,
002617.SZ,露笑科技,20120307,2.85,
002617.SZ,露笑科技,20120308,2.898,
002617.SZ,露笑科技,20120309,2.9653,
002617.SZ,露笑科技,20120312,2.9999,
002617.SZ,露笑科技,20120313,3.0306,
002617.SZ,露笑科技,20120314,2.8385,
002617.SZ,露笑科技,20120315,2.7904,
002617.SZ,露笑科技,20120316,2.8519,
002617.SZ,露笑科技,20120319,2.923,
002617.SZ,露笑科技,20120320,2.8154,
002617.SZ,露笑科技,20120321,2.8731,
002617.SZ,露笑科技,20120322,2.8173,
002617.SZ,露笑科技,20120323,2.702,
002617.SZ,露笑科技,20120326,2.654,
002617.SZ,露笑科技,20120327,2.6386,
002617.SZ,露笑科技,20120328,2.4791,
002617.SZ,露笑科技,20120329,2.3984,
002617.SZ,露笑科技,20120330,2.3619,
002617.SZ,露笑科技,20120405,2.4579,
002617.SZ,露笑科技,20120406,2.4791,
002617.SZ,露笑科技,20120409,2.4291,
002617.SZ,露笑科技,20120410,2.5367,
002617.SZ,露笑科技,20120411,2.5387,
002617.SZ,露笑科技,20120412,2.5906,
002617.SZ,露笑科技,20120413,2.5752,
002617.SZ,露笑科技,20120416,2.5752,
002617.SZ,露笑科技,20120417,2.5079,
002617.SZ,露笑科技,20120418,2.5752,
002617.SZ,露笑科技,20120419,2.5848,
002617.SZ,露笑科技,20120420,2.6578,
002617.SZ,露笑科技,20120423,2.6021,
002617.SZ,露笑科技,20120424,2.6559,
002617.SZ,露笑科技,20120425,2.4618,
002617.SZ,露笑科技,20120426,2.4676,
002617.SZ,露笑科技,20120427,2.4483,
002617.SZ,露笑科技,20120502,2.4849,
002617.SZ,露笑科技,20120503,2.7328,
002617.SZ,露笑科技,20120504,2.8423,
002617.SZ,露笑科技,20120507,2.9076,
002617.SZ,露笑科技,20120508,2.8404,
002617.SZ,露笑科技,20120509,2.7712,
002617.SZ,露笑科技,20120510,2.7962,
002617.SZ,露笑科技,20120511,2.7328,
002617.SZ,露笑科技,20120514,2.7654,
002617.SZ,露笑科技,20120515,2.6751,
002617.SZ,露笑科技,20120516,2.6751,
002617.SZ,露笑科技,20120517,2.6828,
002617.SZ,露笑科技,20120518,2.5367,
002617.SZ,露笑科技,20120521,2.5617,
002617.SZ,露笑科技,20120522,2.5829,
002617.SZ,露笑科技,20120523,2.531,
002617.SZ,露笑科技,20120524,2.5925,
002617.SZ,露笑科技,20120525,2.5291,
002617.SZ,露笑科技,20120528,2.5809,
002617.SZ,露笑科技,20120529,2.6545,
002617.SZ,露笑科技,20120530,2.6545,
002617.SZ,露笑科技,20120531,2.7087,
002617.SZ,露笑科技,20120601,2.6681,
002617.SZ,露笑科技,20120604,2.4957,
002617.SZ,露笑科技,20120605,2.4822,
002617.SZ,露笑科技,20120606,2.5035,
002617.SZ,露笑科技,20120607,2.488,
002617.SZ,露笑科技,20120608,2.4841,
