´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
000670.SZ,Ó¯·½Î¢,19961217,1.4955,
000670.SZ,Ó¯·½Î¢,19961218,1.6452,
000670.SZ,Ó¯·½Î¢,19961219,1.6145,
000670.SZ,Ó¯·½Î¢,19961220,1.6502,
000670.SZ,Ó¯·½Î¢,19961223,1.7641,
000670.SZ,Ó¯·½Î¢,19961224,1.6997,
000670.SZ,Ó¯·½Î¢,19961225,1.8662,
000670.SZ,Ó¯·½Î¢,19961226,1.8335,
000670.SZ,Ó¯·½Î¢,19961227,1.8682,
000670.SZ,Ó¯·½Î¢,19961230,1.9237,
000670.SZ,Ó¯·½Î¢,19961231,1.8147,
000670.SZ,Ó¯·½Î¢,19970102,1.7929,
000670.SZ,Ó¯·½Î¢,19970103,1.7483,
000670.SZ,Ó¯·½Î¢,19970106,1.6739,
000670.SZ,Ó¯·½Î¢,19970107,1.777,
000670.SZ,Ó¯·½Î¢,19970108,1.8335,
000670.SZ,Ó¯·½Î¢,19970109,1.8732,
000670.SZ,Ó¯·½Î¢,19970110,1.8979,
000670.SZ,Ó¯·½Î¢,19970113,2.0317,
000670.SZ,Ó¯·½Î¢,19970114,1.998,
000670.SZ,Ó¯·½Î¢,19970115,2.0169,
000670.SZ,Ó¯·½Î¢,19970116,2.0426,
000670.SZ,Ó¯·½Î¢,19970117,2.111,
000670.SZ,Ó¯·½Î¢,19970120,2.1011,
000670.SZ,Ó¯·½Î¢,19970121,2.0515,
000670.SZ,Ó¯·½Î¢,19970122,2.0743,
000670.SZ,Ó¯·½Î¢,19970123,2.0783,
000670.SZ,Ó¯·½Î¢,19970124,2.0466,
000670.SZ,Ó¯·½Î¢,19970127,2.1259,
000670.SZ,Ó¯·½Î¢,19970128,2.109,
000670.SZ,Ó¯·½Î¢,19970129,2.1675,
000670.SZ,Ó¯·½Î¢,19970130,2.1388,
000670.SZ,Ó¯·½Î¢,19970131,2.1407,
000670.SZ,Ó¯·½Î¢,19970217,2.1824,
000670.SZ,Ó¯·½Î¢,19970218,1.9822,
000670.SZ,Ó¯·½Î¢,19970219,2.1507,
000670.SZ,Ó¯·½Î¢,19970220,2.1011,
000670.SZ,Ó¯·½Î¢,19970221,2.1606,
000670.SZ,Ó¯·½Î¢,19970224,2.1546,
000670.SZ,Ó¯·½Î¢,19970225,2.1794,
000670.SZ,Ó¯·½Î¢,19970226,2.2944,
000670.SZ,Ó¯·½Î¢,19970227,2.4133,
000670.SZ,Ó¯·½Î¢,19970228,2.4272,
000670.SZ,Ó¯·½Î¢,19970303,2.4549,
000670.SZ,Ó¯·½Î¢,19970304,2.448,
000670.SZ,Ó¯·½Î¢,19970305,2.4985,
000670.SZ,Ó¯·½Î¢,19970306,2.4609,
000670.SZ,Ó¯·½Î¢,19970307,2.4975,
000670.SZ,Ó¯·½Î¢,19970310,2.5501,
000670.SZ,Ó¯·½Î¢,19970311,2.5818,
000670.SZ,Ó¯·½Î¢,19970312,2.5719,
000670.SZ,Ó¯·½Î¢,19970313,2.552,
