ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
603027.SH,วงบฬฮถาต,20160823,18.1406,
603027.SH,วงบฬฮถาต,20160824,18.2798,
603027.SH,วงบฬฮถาต,20160825,17.8622,
603027.SH,วงบฬฮถาต,20160826,17.9268,
603027.SH,วงบฬฮถาต,20160829,17.6733,
603027.SH,วงบฬฮถาต,20160830,18.2152,
603027.SH,วงบฬฮถาต,20160831,18.081,
603027.SH,วงบฬฮถาต,20160901,17.897,
603027.SH,วงบฬฮถาต,20160902,17.6037,
603027.SH,วงบฬฮถาต,20160905,17.5142,
603027.SH,วงบฬฮถาต,20160906,17.7429,
603027.SH,วงบฬฮถาต,20160907,17.6683,
603027.SH,วงบฬฮถาต,20160908,17.8075,
603027.SH,วงบฬฮถาต,20160909,17.4297,
603027.SH,วงบฬฮถาต,20160912,16.6741,
603027.SH,วงบฬฮถาต,20160913,16.684,
603027.SH,วงบฬฮถาต,20160914,16.6194,
603027.SH,วงบฬฮถาต,20160919,16.8829,
603027.SH,วงบฬฮถาต,20160920,16.9027,
603027.SH,วงบฬฮถาต,20160921,16.8978,
603027.SH,วงบฬฮถาต,20160922,16.9177,
603027.SH,วงบฬฮถาต,20160923,16.7188,
603027.SH,วงบฬฮถาต,20160926,15.8935,
603027.SH,วงบฬฮถาต,20160927,16.0924,
603027.SH,วงบฬฮถาต,20160928,16.0178,
603027.SH,วงบฬฮถาต,20160929,16.1073,
603027.SH,วงบฬฮถาต,20160930,16.157,
603027.SH,วงบฬฮถาต,20161010,16.7685,
603027.SH,วงบฬฮถาต,20161011,17.037,
603027.SH,วงบฬฮถาต,20161012,17.1463,
603027.SH,วงบฬฮถาต,20161013,17.0867,
603027.SH,วงบฬฮถาต,20161014,17.2607,
603027.SH,วงบฬฮถาต,20161017,16.9276,
603027.SH,วงบฬฮถาต,20161018,17.2855,
603027.SH,วงบฬฮถาต,20161019,17.3949,
603027.SH,วงบฬฮถาต,20161020,17.4943,
603027.SH,วงบฬฮถาต,20161021,17.5341,
603027.SH,วงบฬฮถาต,20161024,17.7031,
603027.SH,วงบฬฮถาต,20161025,17.7877,
603027.SH,วงบฬฮถาต,20161026,17.5441,
603027.SH,วงบฬฮถาต,20161027,17.6833,
603027.SH,วงบฬฮถาต,20161028,17.733,
603027.SH,วงบฬฮถาต,20161031,17.6833,
603027.SH,วงบฬฮถาต,20161101,18.6974,
603027.SH,วงบฬฮถาต,20161102,18.2848,
603027.SH,วงบฬฮถาต,20161103,18.5383,
603027.SH,วงบฬฮถาต,20161104,19.1796,
603027.SH,วงบฬฮถาต,20161107,19.0404,
603027.SH,วงบฬฮถาต,20161108,19.5823,
603027.SH,วงบฬฮถาต,20161109,19.2691,
603027.SH,วงบฬฮถาต,20161110,20.0049,
603027.SH,วงบฬฮถาต,20161111,19.8707,
603027.SH,วงบฬฮถาต,20161114,20.1888,
603027.SH,วงบฬฮถาต,20161115,21.1831,
603027.SH,วงบฬฮถาต,20161116,20.3976,
603027.SH,วงบฬฮถาต,20161117,19.8707,
603027.SH,วงบฬฮถาต,20161118,20.7755,
603027.SH,วงบฬฮถาต,20161121,22.1376,
603027.SH,วงบฬฮถาต,20161122,22.1078,
603027.SH,วงบฬฮถาต,20161123,21.6902,
603027.SH,วงบฬฮถาต,20161124,21.372,
603027.SH,วงบฬฮถาต,20161125,21.3571,
603027.SH,วงบฬฮถาต,20161128,20.5865,
603027.SH,วงบฬฮถาต,20161129,19.8309,
603027.SH,วงบฬฮถาต,20161130,20.0894,
603027.SH,วงบฬฮถาต,20161201,19.9701,
603027.SH,วงบฬฮถาต,20161202,19.6122,
603027.SH,วงบฬฮถาต,20161205,19.8707,
603027.SH,วงบฬฮถาต,20161206,19.7514,
603027.SH,วงบฬฮถาต,20161207,19.8856,
603027.SH,วงบฬฮถาต,20161208,20.5368,
603027.SH,วงบฬฮถาต,20161209,19.9403,
603027.SH,วงบฬฮถาต,20161212,18.9708,
603027.SH,วงบฬฮถาต,20161213,19.125,
603027.SH,วงบฬฮถาต,20161214,19.2294,
603027.SH,วงบฬฮถาต,20161215,19.9254,
603027.SH,วงบฬฮถาต,20161216,20.0148,
603027.SH,วงบฬฮถาต,20161219,20.7705,
603027.SH,วงบฬฮถาต,20161220,21.5212,
603027.SH,วงบฬฮถาต,20161221,21.5709,
603027.SH,วงบฬฮถาต,20161222,21.2875,
603027.SH,วงบฬฮถาต,20161223,21.2428,
603027.SH,วงบฬฮถาต,20161226,21.2527,
603027.SH,วงบฬฮถาต,20161227,20.8898,
603027.SH,วงบฬฮถาต,20161228,20.9246,
603027.SH,วงบฬฮถาต,20161229,21.9189,
603027.SH,วงบฬฮถาต,20161230,22.3564,
603027.SH,วงบฬฮถาต,20170103,22.4309,
603027.SH,วงบฬฮถาต,20170104,22.3663,
603027.SH,วงบฬฮถาต,20170105,22.237,
603027.SH,วงบฬฮถาต,20170106,23.2015,
603027.SH,วงบฬฮถาต,20170109,24.3151,
603027.SH,วงบฬฮถาต,20170110,23.7185,
603027.SH,วงบฬฮถาต,20170111,23.5346,
603027.SH,วงบฬฮถาต,20170112,23.0921,
603027.SH,วงบฬฮถาต,20170113,22.5502,
603027.SH,วงบฬฮถาต,20170116,20.2932,
603027.SH,วงบฬฮถาต,20170117,19.4928,
603027.SH,วงบฬฮถาต,20170118,18.0163,
603027.SH,วงบฬฮถาต,20170119,18.1506,
603027.SH,วงบฬฮถาต,20170120,17.897,
603027.SH,วงบฬฮถาต,20170123,17.9467,
603027.SH,วงบฬฮถาต,20170124,18.0263,
603027.SH,วงบฬฮถาต,20170125,17.7031,
603027.SH,วงบฬฮถาต,20170126,17.5192,
603027.SH,วงบฬฮถาต,20170203,17.2657,
603027.SH,วงบฬฮถาต,20170206,17.6186,
603027.SH,วงบฬฮถาต,20170207,17.6435,
603027.SH,วงบฬฮถาต,20170208,17.9815,
603027.SH,วงบฬฮถาต,20170209,18.2748,
603027.SH,วงบฬฮถาต,20170210,18.1953,
603027.SH,วงบฬฮถาต,20170213,18.1605,
603027.SH,วงบฬฮถาต,20170214,17.9964,
603027.SH,วงบฬฮถาต,20170215,17.5789,
603027.SH,วงบฬฮถาต,20170216,17.4297,
603027.SH,วงบฬฮถาต,20170217,17.1911,
603027.SH,วงบฬฮถาต,20170220,16.7685,
603027.SH,วงบฬฮถาต,20170221,17.1265,
603027.SH,วงบฬฮถาต,20170222,17.0221,
603027.SH,วงบฬฮถาต,20170223,17.4595,
603027.SH,วงบฬฮถาต,20170224,17.3899,
603027.SH,วงบฬฮถาต,20170227,17.4198,
603027.SH,วงบฬฮถาต,20170228,17.3701,
603027.SH,วงบฬฮถาต,20170301,17.1016,
603027.SH,วงบฬฮถาต,20170302,17.0668,
603027.SH,วงบฬฮถาต,20170303,17.0817,
603027.SH,วงบฬฮถาต,20170306,17.4247,
603027.SH,วงบฬฮถาต,20170307,18.1704,
603027.SH,วงบฬฮถาต,20170308,17.9567,
603027.SH,วงบฬฮถาต,20170309,18.0362,
603027.SH,วงบฬฮถาต,20170310,18.3792,
603027.SH,วงบฬฮถาต,20170313,18.6378,
603027.SH,วงบฬฮถาต,20170314,18.3395,
603027.SH,วงบฬฮถาต,20170315,18.6626,
603027.SH,วงบฬฮถาต,20170316,19.0802,
603027.SH,วงบฬฮถาต,20170317,19.0106,
603027.SH,วงบฬฮถาต,20170320,19.1697,
603027.SH,วงบฬฮถาต,20170321,19.4382,
603027.SH,วงบฬฮถาต,20170322,19.4382,
603027.SH,วงบฬฮถาต,20170323,19.0554,
603027.SH,วงบฬฮถาต,20170324,18.424,
603027.SH,วงบฬฮถาต,20170327,18.245,
603027.SH,วงบฬฮถาต,20170328,17.8821,
603027.SH,วงบฬฮถาต,20170329,17.5192,
603027.SH,วงบฬฮถาต,20170330,17.0121,
603027.SH,วงบฬฮถาต,20170331,17.2507,
603027.SH,วงบฬฮถาต,20170405,17.6783,
603027.SH,วงบฬฮถาต,20170406,17.7379,
603027.SH,วงบฬฮถาต,20170407,17.5043,
603027.SH,วงบฬฮถาต,20170410,16.9922,
603027.SH,วงบฬฮถาต,20170411,17.375,
603027.SH,วงบฬฮถาต,20170412,17.559,
603027.SH,วงบฬฮถาต,20170413,17.3104,
603027.SH,วงบฬฮถาต,20170414,17.0469,
603027.SH,วงบฬฮถาต,20170417,16.9723,
603027.SH,วงบฬฮถาต,20170418,17.0767,
603027.SH,วงบฬฮถาต,20170419,17.385,
603027.SH,วงบฬฮถาต,20170420,18.0561,
603027.SH,วงบฬฮถาต,20170421,17.8324,
603027.SH,วงบฬฮถาต,20170424,17.6037,
603027.SH,วงบฬฮถาต,20170425,17.4496,
603027.SH,วงบฬฮถาต,20170426,18.5085,
603027.SH,วงบฬฮถาต,20170427,18.7869,
603027.SH,วงบฬฮถาต,20170428,18.6179,
603027.SH,วงบฬฮถาต,20170502,18.4986,
603027.SH,วงบฬฮถาต,20170503,18.5483,
603027.SH,วงบฬฮถาต,20170504,18.2649,
603027.SH,วงบฬฮถาต,20170505,18.3246,
603027.SH,วงบฬฮถาต,20170508,18.0263,
603027.SH,วงบฬฮถาต,20170509,18.1158,
603027.SH,วงบฬฮถาต,20170510,17.9467,
603027.SH,วงบฬฮถาต,20170511,17.6435,
603027.SH,วงบฬฮถาต,20170512,17.5789,
603027.SH,วงบฬฮถาต,20170515,17.5739,
603027.SH,วงบฬฮถาต,20170516,18.1356,
603027.SH,วงบฬฮถาต,20170517,18.1108,
603027.SH,วงบฬฮถาต,20170518,18.0163,
603027.SH,วงบฬฮถาต,20170519,17.5341,
603027.SH,วงบฬฮถาต,20170522,16.7138,
603027.SH,วงบฬฮถาต,20170523,16.1123,
603027.SH,วงบฬฮถาต,20170524,15.4213,
603027.SH,วงบฬฮถาต,20170525,15.6798,
603027.SH,วงบฬฮถาต,20170526,15.5157,
603027.SH,วงบฬฮถาต,20170531,15.9532,
603027.SH,วงบฬฮถาต,20170601,15.476,
603027.SH,วงบฬฮถาต,20170602,15.9482,
603027.SH,วงบฬฮถาต,20170605,16.3261,
603027.SH,วงบฬฮถาต,20170606,16.51,
603027.SH,วงบฬฮถาต,20170607,17.2,
603027.SH,วงบฬฮถาต,20170608,17.65,
603027.SH,วงบฬฮถาต,20170609,17.56,
603027.SH,วงบฬฮถาต,20170612,17.25,
603027.SH,วงบฬฮถาต,20170613,17.5,
603027.SH,วงบฬฮถาต,20170614,17.7,
603027.SH,วงบฬฮถาต,20170615,17.82,
603027.SH,วงบฬฮถาต,20170616,17.41,
603027.SH,วงบฬฮถาต,20170619,17.39,
603027.SH,วงบฬฮถาต,20170620,17.29,
603027.SH,วงบฬฮถาต,20170621,17.43,
603027.SH,วงบฬฮถาต,20170622,17.42,
603027.SH,วงบฬฮถาต,20170623,17.74,
603027.SH,วงบฬฮถาต,20170626,18.14,
603027.SH,วงบฬฮถาต,20170627,18.44,
603027.SH,วงบฬฮถาต,20170628,18.1,
603027.SH,วงบฬฮถาต,20170629,18.6,
603027.SH,วงบฬฮถาต,20170630,18.49,
603027.SH,วงบฬฮถาต,20170703,18.58,
603027.SH,วงบฬฮถาต,20170704,18.64,
603027.SH,วงบฬฮถาต,20170705,18.68,
603027.SH,วงบฬฮถาต,20170706,18.46,
603027.SH,วงบฬฮถาต,20170707,18.37,
603027.SH,วงบฬฮถาต,20170710,18.35,
603027.SH,วงบฬฮถาต,20170711,17.93,
603027.SH,วงบฬฮถาต,20170712,18.16,
603027.SH,วงบฬฮถาต,20170713,17.81,
603027.SH,วงบฬฮถาต,20170714,17.85,
603027.SH,วงบฬฮถาต,20170717,17.26,
603027.SH,วงบฬฮถาต,20170718,16.65,
603027.SH,วงบฬฮถาต,20170719,17.07,
603027.SH,วงบฬฮถาต,20170720,17.11,
603027.SH,วงบฬฮถาต,20170721,16.87,
603027.SH,วงบฬฮถาต,20170724,16.79,
603027.SH,วงบฬฮถาต,20170725,16.98,
603027.SH,วงบฬฮถาต,20170726,16.96,
603027.SH,วงบฬฮถาต,20170727,17.29,
603027.SH,วงบฬฮถาต,20170728,17.6,
603027.SH,วงบฬฮถาต,20170731,17.7,
603027.SH,วงบฬฮถาต,20170801,17.34,
603027.SH,วงบฬฮถาต,20170802,17.45,
603027.SH,วงบฬฮถาต,20170803,17.52,
603027.SH,วงบฬฮถาต,20170804,16.88,
603027.SH,วงบฬฮถาต,20170807,17.06,
603027.SH,วงบฬฮถาต,20170808,16.84,
603027.SH,วงบฬฮถาต,20170809,16.98,
603027.SH,วงบฬฮถาต,20170810,17.19,
603027.SH,วงบฬฮถาต,20170811,17.36,
603027.SH,วงบฬฮถาต,20170814,17.59,
603027.SH,วงบฬฮถาต,20170815,19.03,
603027.SH,วงบฬฮถาต,20170816,18.92,
603027.SH,วงบฬฮถาต,20170817,18.82,
603027.SH,วงบฬฮถาต,20170818,18.8,
603027.SH,วงบฬฮถาต,20170821,18.81,
603027.SH,วงบฬฮถาต,20170822,19.71,
603027.SH,วงบฬฮถาต,20170823,19.27,
603027.SH,วงบฬฮถาต,20170824,18.34,
603027.SH,วงบฬฮถาต,20170825,18.36,
603027.SH,วงบฬฮถาต,20170828,18.98,
603027.SH,วงบฬฮถาต,20170829,18.72,
603027.SH,วงบฬฮถาต,20170830,18.68,
603027.SH,วงบฬฮถาต,20170831,18.68,
603027.SH,วงบฬฮถาต,20170901,18.43,
603027.SH,วงบฬฮถาต,20170904,19.12,
603027.SH,วงบฬฮถาต,20170905,19.57,
603027.SH,วงบฬฮถาต,20170906,19.52,
603027.SH,วงบฬฮถาต,20170907,19.41,
603027.SH,วงบฬฮถาต,20170908,20.29,
603027.SH,วงบฬฮถาต,20170911,21.49,
603027.SH,วงบฬฮถาต,20170912,20.95,
603027.SH,วงบฬฮถาต,20170913,21.06,
603027.SH,วงบฬฮถาต,20170914,20.77,
603027.SH,วงบฬฮถาต,20170915,21.07,
603027.SH,วงบฬฮถาต,20170918,21.02,
603027.SH,วงบฬฮถาต,20170919,20.68,
603027.SH,วงบฬฮถาต,20170920,20.99,
603027.SH,วงบฬฮถาต,20170921,21.58,
603027.SH,วงบฬฮถาต,20170922,21.12,
603027.SH,วงบฬฮถาต,20170925,21.94,
603027.SH,วงบฬฮถาต,20170926,22.85,
603027.SH,วงบฬฮถาต,20170927,22.81,
603027.SH,วงบฬฮถาต,20170928,22.72,
603027.SH,วงบฬฮถาต,20170929,23.22,
603027.SH,วงบฬฮถาต,20171009,22.87,
603027.SH,วงบฬฮถาต,20171010,22.76,
603027.SH,วงบฬฮถาต,20171011,23.25,
603027.SH,วงบฬฮถาต,20171012,23.64,
603027.SH,วงบฬฮถาต,20171013,23.75,
603027.SH,วงบฬฮถาต,20171016,23.09,
603027.SH,วงบฬฮถาต,20171017,22.88,
603027.SH,วงบฬฮถาต,20171018,22.41,
603027.SH,วงบฬฮถาต,20171019,21.63,
603027.SH,วงบฬฮถาต,20171020,22.4,
603027.SH,วงบฬฮถาต,20171023,21.64,
603027.SH,วงบฬฮถาต,20171024,21.88,
603027.SH,วงบฬฮถาต,20171025,22.49,
603027.SH,วงบฬฮถาต,20171026,21.59,
603027.SH,วงบฬฮถาต,20171027,21.3,
603027.SH,วงบฬฮถาต,20171030,20.44,
603027.SH,วงบฬฮถาต,20171031,20.69,
603027.SH,วงบฬฮถาต,20171101,21.54,
603027.SH,วงบฬฮถาต,20171102,21.4,
603027.SH,วงบฬฮถาต,20171103,21.51,
603027.SH,วงบฬฮถาต,20171106,22.37,
603027.SH,วงบฬฮถาต,20171107,22.43,
603027.SH,วงบฬฮถาต,20171108,21.87,
603027.SH,วงบฬฮถาต,20171109,21.79,
603027.SH,วงบฬฮถาต,20171110,21.99,
603027.SH,วงบฬฮถาต,20171113,21.52,
603027.SH,วงบฬฮถาต,20171114,20.99,
603027.SH,วงบฬฮถาต,20171115,21.06,
603027.SH,วงบฬฮถาต,20171116,21.09,
603027.SH,วงบฬฮถาต,20171117,20.51,
603027.SH,วงบฬฮถาต,20171120,20.73,
603027.SH,วงบฬฮถาต,20171121,21.05,
603027.SH,วงบฬฮถาต,20171122,20.48,
603027.SH,วงบฬฮถาต,20171123,19.31,
603027.SH,วงบฬฮถาต,20171124,19.27,
603027.SH,วงบฬฮถาต,20171127,18.93,
603027.SH,วงบฬฮถาต,20171128,18.25,
603027.SH,วงบฬฮถาต,20171129,18.6,
603027.SH,วงบฬฮถาต,20171130,18.27,
603027.SH,วงบฬฮถาต,20171201,18.65,
603027.SH,วงบฬฮถาต,20171204,18.56,
603027.SH,วงบฬฮถาต,20171205,18.64,
603027.SH,วงบฬฮถาต,20171206,18.54,
603027.SH,วงบฬฮถาต,20171207,18.58,
603027.SH,วงบฬฮถาต,20171208,19.04,
603027.SH,วงบฬฮถาต,20171211,20.29,
603027.SH,วงบฬฮถาต,20171212,19.73,
603027.SH,วงบฬฮถาต,20171213,19.86,
603027.SH,วงบฬฮถาต,20171214,19.47,
603027.SH,วงบฬฮถาต,20171215,19.14,
603027.SH,วงบฬฮถาต,20171218,19.73,
603027.SH,วงบฬฮถาต,20171219,19.72,
603027.SH,วงบฬฮถาต,20171220,19.64,
603027.SH,วงบฬฮถาต,20171221,19.31,
603027.SH,วงบฬฮถาต,20171222,19.15,
603027.SH,วงบฬฮถาต,20171225,18.69,
603027.SH,วงบฬฮถาต,20171226,17.96,
603027.SH,วงบฬฮถาต,20171227,17.97,
603027.SH,วงบฬฮถาต,20171228,17.9,
603027.SH,วงบฬฮถาต,20171229,17.99,
603027.SH,วงบฬฮถาต,20180102,18.5,
603027.SH,วงบฬฮถาต,20180103,19.26,
603027.SH,วงบฬฮถาต,20180104,19.31,
603027.SH,วงบฬฮถาต,20180105,19.38,
603027.SH,วงบฬฮถาต,20180108,19.25,
603027.SH,วงบฬฮถาต,20180109,19.51,
603027.SH,วงบฬฮถาต,20180110,19.31,
603027.SH,วงบฬฮถาต,20180111,19.07,
603027.SH,วงบฬฮถาต,20180112,19.29,
603027.SH,วงบฬฮถาต,20180115,18.85,
603027.SH,วงบฬฮถาต,20180116,18.7,
603027.SH,วงบฬฮถาต,20180117,18.8,
603027.SH,วงบฬฮถาต,20180118,18.27,
603027.SH,วงบฬฮถาต,20180119,18.07,
603027.SH,วงบฬฮถาต,20180122,18.23,
603027.SH,วงบฬฮถาต,20180123,17.89,
603027.SH,วงบฬฮถาต,20180124,18.24,
603027.SH,วงบฬฮถาต,20180125,18.12,
603027.SH,วงบฬฮถาต,20180126,18.21,
603027.SH,วงบฬฮถาต,20180129,18.5,
603027.SH,วงบฬฮถาต,20180130,18.51,
603027.SH,วงบฬฮถาต,20180131,18.04,
603027.SH,วงบฬฮถาต,20180201,16.98,
603027.SH,วงบฬฮถาต,20180202,17.13,
603027.SH,วงบฬฮถาต,20180205,16.62,
603027.SH,วงบฬฮถาต,20180206,15.61,
603027.SH,วงบฬฮถาต,20180207,15.8,
603027.SH,วงบฬฮถาต,20180208,16.22,
603027.SH,วงบฬฮถาต,20180209,16.55,
603027.SH,วงบฬฮถาต,20180212,16.78,
603027.SH,วงบฬฮถาต,20180213,16.78,
603027.SH,วงบฬฮถาต,20180214,16.79,
603027.SH,วงบฬฮถาต,20180222,17.21,
603027.SH,วงบฬฮถาต,20180223,16.64,
603027.SH,วงบฬฮถาต,20180226,17.11,
603027.SH,วงบฬฮถาต,20180227,17.14,
603027.SH,วงบฬฮถาต,20180228,17.77,
603027.SH,วงบฬฮถาต,20180301,17.83,
603027.SH,วงบฬฮถาต,20180302,17.64,
603027.SH,วงบฬฮถาต,20180305,17.39,
603027.SH,วงบฬฮถาต,20180306,17.56,
603027.SH,วงบฬฮถาต,20180307,17.85,
603027.SH,วงบฬฮถาต,20180308,18.1,
603027.SH,วงบฬฮถาต,20180309,18.21,
603027.SH,วงบฬฮถาต,20180312,18.32,
603027.SH,วงบฬฮถาต,20180313,17.94,
603027.SH,วงบฬฮถาต,20180314,17.88,
603027.SH,วงบฬฮถาต,20180315,17.87,
603027.SH,วงบฬฮถาต,20180316,17.57,
603027.SH,วงบฬฮถาต,20180319,17.82,
603027.SH,วงบฬฮถาต,20180320,18.29,
603027.SH,วงบฬฮถาต,20180321,18.11,
603027.SH,วงบฬฮถาต,20180322,17.78,
603027.SH,วงบฬฮถาต,20180323,16.82,
603027.SH,วงบฬฮถาต,20180326,17.25,
