¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600132.SH,÷ÿ«Ï∆°æ∆,19971030,2.3548,
600132.SH,÷ÿ«Ï∆°æ∆,19971031,2.1993,
600132.SH,÷ÿ«Ï∆°æ∆,19971103,2.1274,
600132.SH,÷ÿ«Ï∆°æ∆,19971104,2.1605,
600132.SH,÷ÿ«Ï∆°æ∆,19971105,2.1138,
600132.SH,÷ÿ«Ï∆°æ∆,19971106,2.1469,
600132.SH,÷ÿ«Ï∆°æ∆,19971107,2.1508,
600132.SH,÷ÿ«Ï∆°æ∆,19971110,2.0594,
600132.SH,÷ÿ«Ï∆°æ∆,19971111,2.0012,
600132.SH,÷ÿ«Ï∆°æ∆,19971112,1.9468,
600132.SH,÷ÿ«Ï∆°æ∆,19971113,2.0303,
600132.SH,÷ÿ«Ï∆°æ∆,19971114,1.9876,
600132.SH,÷ÿ«Ï∆°æ∆,19971117,1.9565,
600132.SH,÷ÿ«Ï∆°æ∆,19971118,1.8962,
600132.SH,÷ÿ«Ï∆°æ∆,19971119,1.8846,
600132.SH,÷ÿ«Ï∆°æ∆,19971120,1.8574,
600132.SH,÷ÿ«Ï∆°æ∆,19971121,1.7894,
600132.SH,÷ÿ«Ï∆°æ∆,19971124,1.7797,
600132.SH,÷ÿ«Ï∆°æ∆,19971125,1.801,
600132.SH,÷ÿ«Ï∆°æ∆,19971126,1.8496,
600132.SH,÷ÿ«Ï∆°æ∆,19971127,1.768,
600132.SH,÷ÿ«Ï∆°æ∆,19971128,1.8224,
600132.SH,÷ÿ«Ï∆°æ∆,19971201,1.7855,
600132.SH,÷ÿ«Ï∆°æ∆,19971202,1.7816,
600132.SH,÷ÿ«Ï∆°æ∆,19971203,1.7486,
600132.SH,÷ÿ«Ï∆°æ∆,19971204,1.7972,
600132.SH,÷ÿ«Ï∆°æ∆,19971205,1.768,
600132.SH,÷ÿ«Ï∆°æ∆,19971208,1.8263,
600132.SH,÷ÿ«Ï∆°æ∆,19971209,1.8457,
600132.SH,÷ÿ«Ï∆°æ∆,19971210,1.8418,
600132.SH,÷ÿ«Ï∆°æ∆,19971211,1.8166,
600132.SH,÷ÿ«Ï∆°æ∆,19971212,1.7991,
600132.SH,÷ÿ«Ï∆°æ∆,19971215,1.8613,
600132.SH,÷ÿ«Ï∆°æ∆,19971216,1.8768,
600132.SH,÷ÿ«Ï∆°æ∆,19971217,1.803,
600132.SH,÷ÿ«Ï∆°æ∆,19971218,1.7874,
600132.SH,÷ÿ«Ï∆°æ∆,19971219,1.836,
600132.SH,÷ÿ«Ï∆°æ∆,19971222,1.8846,
600132.SH,÷ÿ«Ï∆°æ∆,19971223,1.8457,
600132.SH,÷ÿ«Ï∆°æ∆,19971224,1.8885,
600132.SH,÷ÿ«Ï∆°æ∆,19971225,1.972,
600132.SH,÷ÿ«Ï∆°æ∆,19971226,1.9623,
600132.SH,÷ÿ«Ï∆°æ∆,19971229,1.9234,
600132.SH,÷ÿ«Ï∆°æ∆,19971230,1.8962,
600132.SH,÷ÿ«Ï∆°æ∆,19971231,1.9409,
600132.SH,÷ÿ«Ï∆°æ∆,19980105,1.9545,
600132.SH,÷ÿ«Ï∆°æ∆,19980106,1.972,
600132.SH,÷ÿ«Ï∆°æ∆,19980107,2.005,
600132.SH,÷ÿ«Ï∆°æ∆,19980108,1.9837,
600132.SH,÷ÿ«Ï∆°æ∆,19980109,1.9332,
600132.SH,÷ÿ«Ï∆°æ∆,19980112,1.8924,
600132.SH,÷ÿ«Ï∆°æ∆,19980113,1.768,
600132.SH,÷ÿ«Ï∆°æ∆,19980114,1.8069,
600132.SH,÷ÿ«Ï∆°æ∆,19980115,1.8108,
600132.SH,÷ÿ«Ï∆°æ∆,19980116,1.8166,
600132.SH,÷ÿ«Ï∆°æ∆,19980119,1.7855,
600132.SH,÷ÿ«Ï∆°æ∆,19980120,1.8069,
600132.SH,÷ÿ«Ï∆°æ∆,19980121,1.8127,
600132.SH,÷ÿ«Ï∆°æ∆,19980122,1.836,
600132.SH,÷ÿ«Ï∆°æ∆,19980123,1.8885,
600132.SH,÷ÿ«Ï∆°æ∆,19980209,1.9098,
600132.SH,÷ÿ«Ï∆°æ∆,19980210,1.9429,
600132.SH,÷ÿ«Ï∆°æ∆,19980211,1.9468,
600132.SH,÷ÿ«Ï∆°æ∆,19980212,1.9137,
600132.SH,÷ÿ«Ï∆°æ∆,19980213,1.906,
600132.SH,÷ÿ«Ï∆°æ∆,19980216,1.8652,
600132.SH,÷ÿ«Ï∆°æ∆,19980217,1.8924,
600132.SH,÷ÿ«Ï∆°æ∆,19980218,1.8788,
600132.SH,÷ÿ«Ï∆°æ∆,19980219,1.8613,
600132.SH,÷ÿ«Ï∆°æ∆,19980220,1.9409,
600132.SH,÷ÿ«Ï∆°æ∆,19980223,2.0361,
600132.SH,÷ÿ«Ï∆°æ∆,19980224,1.9837,
600132.SH,÷ÿ«Ï∆°æ∆,19980225,2.0012,
600132.SH,÷ÿ«Ï∆°æ∆,19980226,2.0012,
600132.SH,÷ÿ«Ï∆°æ∆,19980227,1.9487,
600132.SH,÷ÿ«Ï∆°æ∆,19980302,1.8457,
600132.SH,÷ÿ«Ï∆°æ∆,19980303,1.9021,
600132.SH,÷ÿ«Ï∆°æ∆,19980304,1.904,
600132.SH,÷ÿ«Ï∆°æ∆,19980305,1.871,
600132.SH,÷ÿ«Ï∆°æ∆,19980306,1.9001,
600132.SH,÷ÿ«Ï∆°æ∆,19980309,1.9487,
600132.SH,÷ÿ«Ï∆°æ∆,19980310,1.9468,
600132.SH,÷ÿ«Ï∆°æ∆,19980311,1.8982,
600132.SH,÷ÿ«Ï∆°æ∆,19980312,1.8554,
600132.SH,÷ÿ«Ï∆°æ∆,19980313,1.8652,
600132.SH,÷ÿ«Ï∆°æ∆,19980316,1.871,
600132.SH,÷ÿ«Ï∆°æ∆,19980317,1.9623,
