測鎢,潠備,�梪�,彶攫歎(啋),
002802.SZ,粹颯陔第,20160629,13.6137,
002802.SZ,粹颯陔第,20160630,14.9741,
002802.SZ,粹颯陔第,20160701,16.4735,
002802.SZ,粹颯陔第,20160704,18.1218,
002802.SZ,粹颯陔第,20160705,19.939,
002802.SZ,粹颯陔第,20160706,21.9349,
002802.SZ,粹颯陔第,20160707,24.1294,
002802.SZ,粹颯陔第,20160708,26.5423,
002802.SZ,粹颯陔第,20160711,29.1935,
002802.SZ,粹颯陔第,20160712,32.1129,
002802.SZ,粹颯陔第,20160713,35.3202,
002802.SZ,粹颯陔第,20160714,38.8552,
002802.SZ,粹颯陔第,20160715,42.7378,
002802.SZ,粹颯陔第,20160718,47.0076,
002802.SZ,粹颯陔第,20160719,51.7043,
002802.SZ,粹颯陔第,20160720,56.8778,
002802.SZ,粹颯陔第,20160721,62.5675,
002802.SZ,粹颯陔第,20160722,61.8426,
002802.SZ,粹颯陔第,20160725,57.8608,
002802.SZ,粹颯陔第,20160726,61.5448,
002802.SZ,粹颯陔第,20160727,61.0582,
002802.SZ,粹颯陔第,20160728,61.6838,
002802.SZ,粹颯陔第,20160729,63.5506,
002802.SZ,粹颯陔第,20160801,57.3445,
002802.SZ,粹颯陔第,20160802,58.397,
002802.SZ,粹颯陔第,20160803,64.2357,
002802.SZ,粹颯陔第,20160804,65.6358,
002802.SZ,粹颯陔第,20160805,67.7111,
002802.SZ,粹颯陔第,20160808,66.6089,
002802.SZ,粹颯陔第,20160809,73.2718,
002802.SZ,粹颯陔第,20160810,80.6,
002802.SZ,粹颯陔第,20160811,80.4113,
002802.SZ,粹颯陔第,20160812,80.5305,
002802.SZ,粹颯陔第,20160815,80.7489,
002802.SZ,粹颯陔第,20160816,79.4481,
002802.SZ,粹颯陔第,20160817,78.902,
002802.SZ,粹颯陔第,20160818,83.2612,
002802.SZ,粹颯陔第,20160819,75.6947,
002802.SZ,粹颯陔第,20160822,71.8419,
002802.SZ,粹颯陔第,20160823,73.3115,
002802.SZ,粹颯陔第,20160824,70.7596,
002802.SZ,粹颯陔第,20160825,75.0493,
002802.SZ,粹颯陔第,20160826,73.7584,
002802.SZ,粹颯陔第,20160829,74.8705,
002802.SZ,粹颯陔第,20160830,76.7075,
002802.SZ,粹颯陔第,20160831,84.3832,
002802.SZ,粹颯陔第,20160901,85.406,
002802.SZ,粹颯陔第,20160902,83.4002,
002802.SZ,粹颯陔第,20160905,79.329,
002802.SZ,粹颯陔第,20160906,81.7816,
002802.SZ,粹颯陔第,20160907,77.492,
002802.SZ,粹颯陔第,20160908,76.6678,
002802.SZ,粹颯陔第,20160909,72.4675,
002802.SZ,粹颯陔第,20160912,68.4162,
002802.SZ,粹颯陔第,20160913,68.8034,
002802.SZ,粹颯陔第,20160914,67.9097,
002802.SZ,粹颯陔第,20160919,71.1866,
002802.SZ,粹颯陔第,20160920,70.6007,
002802.SZ,粹颯陔第,20160921,70.7497,
002802.SZ,粹颯陔第,20160922,73.2818,
002802.SZ,粹颯陔第,20160923,69.4091,
002802.SZ,粹颯陔第,20160926,63.4811,
002802.SZ,粹颯陔第,20160927,65.3479,
002802.SZ,粹颯陔第,20160928,63.5663,
002802.SZ,粹颯陔第,20160929,63.7753,
002802.SZ,粹颯陔第,20160930,61.6057,
002802.SZ,粹颯陔第,20161010,64.3327,
002802.SZ,粹颯陔第,20161011,63.8948,
002802.SZ,粹颯陔第,20161012,65.4274,
002802.SZ,粹颯陔第,20161013,64.9995,
002802.SZ,粹颯陔第,20161014,71.4984,
002802.SZ,粹颯陔第,20161017,69.2691,
002802.SZ,粹颯陔第,20161018,69.4681,
002802.SZ,粹颯陔第,20161019,70.762,
002802.SZ,粹颯陔第,20161020,68.9506,
002802.SZ,粹颯陔第,20161021,71.6577,
002802.SZ,粹颯陔第,20161024,72.5036,
002802.SZ,粹颯陔第,20161025,72.2548,
002802.SZ,粹颯陔第,20161026,71.7572,
002802.SZ,粹颯陔第,20161027,71.2596,
002802.SZ,粹颯陔第,20161028,70.5231,
002802.SZ,粹颯陔第,20161031,66.4526,
002802.SZ,粹颯陔第,20161101,68.025,
002802.SZ,粹颯陔第,20161102,67.8558,
002802.SZ,粹颯陔第,20161103,69.8961,
002802.SZ,粹颯陔第,20161104,73.8273,
