¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
000573.SZ,‘¡∫Í‘∂A,19940815,1.3401,
000573.SZ,‘¡∫Í‘∂A,19940816,1.3139,
000573.SZ,‘¡∫Í‘∂A,19940817,1.3401,
000573.SZ,‘¡∫Í‘∂A,19940818,1.4921,
000573.SZ,‘¡∫Í‘∂A,19940819,1.4949,
000573.SZ,‘¡∫Í‘∂A,19940822,1.4783,
000573.SZ,‘¡∫Í‘∂A,19940823,1.5335,
000573.SZ,‘¡∫Í‘∂A,19940824,1.5736,
000573.SZ,‘¡∫Í‘∂A,19940825,1.5736,
000573.SZ,‘¡∫Í‘∂A,19940826,1.5515,
000573.SZ,‘¡∫Í‘∂A,19940829,1.5197,
000573.SZ,‘¡∫Í‘∂A,19940830,1.5736,
000573.SZ,‘¡∫Í‘∂A,19940831,1.6095,
000573.SZ,‘¡∫Í‘∂A,19940901,1.7656,
000573.SZ,‘¡∫Í‘∂A,19940902,1.948,
000573.SZ,‘¡∫Í‘∂A,19940905,2.2105,
000573.SZ,‘¡∫Í‘∂A,19940906,2.5283,
000573.SZ,‘¡∫Í‘∂A,19940907,2.2243,
000573.SZ,‘¡∫Í‘∂A,19940908,2.4426,
000573.SZ,‘¡∫Í‘∂A,19940909,2.2381,
000573.SZ,‘¡∫Í‘∂A,19940912,2.3929,
000573.SZ,‘¡∫Í‘∂A,19940913,2.4868,
000573.SZ,‘¡∫Í‘∂A,19940914,2.5559,
000573.SZ,‘¡∫Í‘∂A,19940915,2.5559,
000573.SZ,‘¡∫Í‘∂A,19940916,2.6526,
000573.SZ,‘¡∫Í‘∂A,19940919,2.5821,
000573.SZ,‘¡∫Í‘∂A,19940920,2.5214,
000573.SZ,‘¡∫Í‘∂A,19940921,2.694,
000573.SZ,‘¡∫Í‘∂A,19940922,2.6664,
000573.SZ,‘¡∫Í‘∂A,19940923,2.6103,
000573.SZ,‘¡∫Í‘∂A,19940926,2.5852,
000573.SZ,‘¡∫Í‘∂A,19940927,2.6103,
000573.SZ,‘¡∫Í‘∂A,19940928,2.7631,
000573.SZ,‘¡∫Í‘∂A,19940929,2.4943,
000573.SZ,‘¡∫Í‘∂A,19940930,2.2526,
000573.SZ,‘¡∫Í‘∂A,19941005,1.9162,
000573.SZ,‘¡∫Í‘∂A,19941006,1.7905,
000573.SZ,‘¡∫Í‘∂A,19941007,2.0206,
000573.SZ,‘¡∫Í‘∂A,19941010,1.9143,
000573.SZ,‘¡∫Í‘∂A,19941011,1.9259,
000573.SZ,‘¡∫Í‘∂A,19941012,1.9336,
000573.SZ,‘¡∫Í‘∂A,19941013,1.7596,
000573.SZ,‘¡∫Í‘∂A,19941014,1.8176,
000573.SZ,‘¡∫Í‘∂A,19941017,1.7209,
000573.SZ,‘¡∫Í‘∂A,19941018,1.7228,
000573.SZ,‘¡∫Í‘∂A,19941019,1.7654,
000573.SZ,‘¡∫Í‘∂A,19941020,1.8949,
000573.SZ,‘¡∫Í‘∂A,19941021,1.9143,
000573.SZ,‘¡∫Í‘∂A,19941024,2.1656,
000573.SZ,‘¡∫Í‘∂A,19941025,2.1057,
000573.SZ,‘¡∫Í‘∂A,19941026,2.0399,
000573.SZ,‘¡∫Í‘∂A,19941027,2.1076,
000573.SZ,‘¡∫Í‘∂A,19941028,2.0303,
000573.SZ,‘¡∫Í‘∂A,19941031,1.9394,
000573.SZ,‘¡∫Í‘∂A,19941101,1.9723,
000573.SZ,‘¡∫Í‘∂A,19941102,1.9645,
000573.SZ,‘¡∫Í‘∂A,19941103,2.0573,
000573.SZ,‘¡∫Í‘∂A,19941104,1.9839,
000573.SZ,‘¡∫Í‘∂A,19941107,1.9819,
000573.SZ,‘¡∫Í‘∂A,19941108,2.0689,
000573.SZ,‘¡∫Í‘∂A,19941109,2.0941,
000573.SZ,‘¡∫Í‘∂A,19941110,2.0438,
000573.SZ,‘¡∫Í‘∂A,19941111,2.1211,
000573.SZ,‘¡∫Í‘∂A,19941114,2.0921,
000573.SZ,‘¡∫Í‘∂A,19941115,2.0496,
000573.SZ,‘¡∫Í‘∂A,19941116,2.0651,
000573.SZ,‘¡∫Í‘∂A,19941117,2.0612,
000573.SZ,‘¡∫Í‘∂A,19941118,2.0515,
000573.SZ,‘¡∫Í‘∂A,19941121,2.0399,
000573.SZ,‘¡∫Í‘∂A,19941122,2.0496,
000573.SZ,‘¡∫Í‘∂A,19941123,2.0264,
000573.SZ,‘¡∫Í‘∂A,19941124,2.0109,
000573.SZ,‘¡∫Í‘∂A,19941125,2.0264,
000573.SZ,‘¡∫Í‘∂A,19941128,2.0206,
000573.SZ,‘¡∫Í‘∂A,19941129,2.0535,
000573.SZ,‘¡∫Í‘∂A,19941130,2.0264,
000573.SZ,‘¡∫Í‘∂A,19941201,2.0032,
000573.SZ,‘¡∫Í‘∂A,19941202,2.0071,
000573.SZ,‘¡∫Í‘∂A,19941205,1.9626,
000573.SZ,‘¡∫Í‘∂A,19941206,1.9336,
000573.SZ,‘¡∫Í‘∂A,19941207,1.9413,
000573.SZ,‘¡∫Í‘∂A,19941208,1.9046,
000573.SZ,‘¡∫Í‘∂A,19941209,1.8814,
000573.SZ,‘¡∫Í‘∂A,19941212,1.8253,
000573.SZ,‘¡∫Í‘∂A,19941213,1.8736,
000573.SZ,‘¡∫Í‘∂A,19941214,1.8272,
