╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
300355.SZ,ци╡щиЗл╛,20120927,2.3016,
300355.SZ,ци╡щиЗл╛,20120928,2.5322,
300355.SZ,ци╡щиЗл╛,20121008,2.6231,
300355.SZ,ци╡щиЗл╛,20121009,2.768,
300355.SZ,ци╡щиЗл╛,20121010,2.7333,
300355.SZ,ци╡щиЗл╛,20121011,2.619,
300355.SZ,ци╡щиЗл╛,20121012,2.7384,
300355.SZ,ци╡щиЗл╛,20121015,2.5516,
300355.SZ,ци╡щиЗл╛,20121016,2.5659,
300355.SZ,ци╡щиЗл╛,20121017,2.7486,
300355.SZ,ци╡щиЗл╛,20121018,2.8456,
300355.SZ,ци╡щиЗл╛,20121019,2.7884,
300355.SZ,ци╡щиЗл╛,20121022,2.7884,
300355.SZ,ци╡щиЗл╛,20121023,2.7721,
300355.SZ,ци╡щиЗл╛,20121024,2.6884,
300355.SZ,ци╡щиЗл╛,20121025,2.6516,
300355.SZ,ци╡щиЗл╛,20121026,2.7935,
300355.SZ,ци╡щиЗл╛,20121029,2.7547,
300355.SZ,ци╡щиЗл╛,20121030,2.6067,
300355.SZ,ци╡щиЗл╛,20121031,2.6414,
300355.SZ,ци╡щиЗл╛,20121101,2.6619,
300355.SZ,ци╡щиЗл╛,20121102,2.6823,
300355.SZ,ци╡щиЗл╛,20121105,2.5945,
300355.SZ,ци╡щиЗл╛,20121106,2.6108,
300355.SZ,ци╡щиЗл╛,20121107,2.5557,
300355.SZ,ци╡щиЗл╛,20121108,2.5516,
300355.SZ,ци╡щиЗл╛,20121109,2.8068,
300355.SZ,ци╡щиЗл╛,20121112,3.0875,
300355.SZ,ци╡щиЗл╛,20121113,3.3579,
300355.SZ,ци╡щиЗл╛,20121114,3.3783,
300355.SZ,ци╡щиЗл╛,20121115,3.2253,
300355.SZ,ци╡щиЗл╛,20121116,3.112,
300355.SZ,ци╡щиЗл╛,20121119,3.2457,
300355.SZ,ци╡щиЗл╛,20121120,3.1201,
300355.SZ,ци╡щиЗл╛,20121121,3.1722,
300355.SZ,ци╡щиЗл╛,20121122,3.0528,
300355.SZ,ци╡щиЗл╛,20121123,3.0956,
300355.SZ,ци╡щиЗл╛,20121126,3.0977,
300355.SZ,ци╡щиЗл╛,20121127,2.7884,
300355.SZ,ци╡щиЗл╛,20121128,2.6935,
300355.SZ,ци╡щиЗл╛,20121129,2.6139,
300355.SZ,ци╡щиЗл╛,20121130,2.6282,
300355.SZ,ци╡щиЗл╛,20121203,2.5986,
300355.SZ,ци╡щиЗл╛,20121204,2.5455,
300355.SZ,ци╡щиЗл╛,20121205,2.7996,
300355.SZ,ци╡щиЗл╛,20121206,2.7833,
300355.SZ,ци╡щиЗл╛,20121207,2.8752,
300355.SZ,ци╡щиЗл╛,20121210,2.8966,
300355.SZ,ци╡щиЗл╛,20121211,2.7762,
300355.SZ,ци╡щиЗл╛,20121212,2.9027,
300355.SZ,ци╡щиЗл╛,20121213,2.9997,
300355.SZ,ци╡щиЗл╛,20121214,3.0579,
300355.SZ,ци╡щиЗл╛,20121217,3.0232,
300355.SZ,ци╡щиЗл╛,20121218,2.9925,
300355.SZ,ци╡щиЗл╛,20121219,3.0191,
300355.SZ,ци╡щиЗл╛,20121220,3.1079,
300355.SZ,ци╡щиЗл╛,20121221,3.2559,
300355.SZ,ци╡щиЗл╛,20121224,3.2763,
300355.SZ,ци╡щиЗл╛,20121225,3.3069,
300355.SZ,ци╡щиЗл╛,20121226,3.6356,
300355.SZ,ци╡щиЗл╛,20121227,3.3385,
300355.SZ,ци╡щиЗл╛,20121228,3.3375,
300355.SZ,ци╡щиЗл╛,20121231,3.3059,
300355.SZ,ци╡щиЗл╛,20130104,3.3967,
300355.SZ,ци╡щиЗл╛,20130107,3.3773,
300355.SZ,ци╡щиЗл╛,20130108,3.3681,
300355.SZ,ци╡щиЗл╛,20130109,3.2212,
300355.SZ,ци╡щиЗл╛,20130110,3.2559,
300355.SZ,ци╡щиЗл╛,20130111,3.2855,
300355.SZ,ци╡щиЗл╛,20130114,3.4253,
300355.SZ,ци╡щиЗл╛,20130115,3.46,
300355.SZ,ци╡щиЗл╛,20130116,3.3436,
300355.SZ,ци╡щиЗл╛,20130117,3.2661,
300355.SZ,ци╡щиЗл╛,20130118,3.31,
300355.SZ,ци╡щиЗл╛,20130121,3.2742,
300355.SZ,ци╡щиЗл╛,20130122,3.1834,
300355.SZ,ци╡щиЗл╛,20130123,3.4192,
300355.SZ,ци╡щиЗл╛,20130124,3.2355,
300355.SZ,ци╡щиЗл╛,20130125,3.2212,
300355.SZ,ци╡щиЗл╛,20130128,3.2936,
300355.SZ,ци╡щиЗл╛,20130129,3.4222,
300355.SZ,ци╡щиЗл╛,20130130,3.5029,
300355.SZ,ци╡щиЗл╛,20130131,3.8529,
300355.SZ,ци╡щиЗл╛,20130201,3.955,
300355.SZ,ци╡щиЗл╛,20130204,3.9958,
300355.SZ,ци╡щиЗл╛,20130205,3.8325,
300355.SZ,ци╡щиЗл╛,20130206,3.8785,
300355.SZ,ци╡щиЗл╛,20130207,3.9224,
300355.SZ,ци╡щиЗл╛,20130208,4.0826,
300355.SZ,ци╡щиЗл╛,20130218,4.054,
300355.SZ,ци╡щиЗл╛,20130219,4.1734,
300355.SZ,ци╡щиЗл╛,20130220,4.1949,
300355.SZ,ци╡щиЗл╛,20130221,4.0387,
300355.SZ,ци╡щиЗл╛,20130222,4.0703,
300355.SZ,ци╡щиЗл╛,20130225,4.2561,
300355.SZ,ци╡щиЗл╛,20130226,4.0918,
300355.SZ,ци╡щиЗл╛,20130227,4.1642,
300355.SZ,ци╡щиЗл╛,20130228,4.4858,
300355.SZ,ци╡щиЗл╛,20130301,4.6501,
300355.SZ,ци╡щиЗл╛,20130304,4.7052,
300355.SZ,ци╡щиЗл╛,20130305,4.744,
300355.SZ,ци╡щиЗл╛,20130306,4.697,
300355.SZ,ци╡щиЗл╛,20130307,4.5102,
300355.SZ,ци╡щиЗл╛,20130308,4.5817,
300355.SZ,ци╡щиЗл╛,20130311,4.5541,
300355.SZ,ци╡щиЗл╛,20130312,4.2592,
300355.SZ,ци╡щиЗл╛,20130313,4.3112,
300355.SZ,ци╡щиЗл╛,20130314,4.2275,
300355.SZ,ци╡щиЗл╛,20130315,4.2775,
300355.SZ,ци╡щиЗл╛,20130318,4.3459,
300355.SZ,ци╡щиЗл╛,20130319,4.5725,
300355.SZ,ци╡щиЗл╛,20130320,4.6286,
300355.SZ,ци╡щиЗл╛,20130321,4.6082,
300355.SZ,ци╡щиЗл╛,20130322,4.6644,
300355.SZ,ци╡щиЗл╛,20130325,4.5419,
300355.SZ,ци╡щиЗл╛,20130326,4.45,
300355.SZ,ци╡щиЗл╛,20130327,4.4786,
300355.SZ,ци╡щиЗл╛,20130328,4.4592,
300355.SZ,ци╡щиЗл╛,20130329,4.4786,
300355.SZ,ци╡щиЗл╛,20130401,4.3959,
300355.SZ,ци╡щиЗл╛,20130402,4.2337,
300355.SZ,ци╡щиЗл╛,20130403,4.1438,
300355.SZ,ци╡щиЗл╛,20130408,4.1847,
300355.SZ,ци╡щиЗл╛,20130409,4.2183,
300355.SZ,ци╡щиЗл╛,20130410,4.1285,
300355.SZ,ци╡щиЗл╛,20130411,4.1826,
300355.SZ,ци╡щиЗл╛,20130412,4.0846,
300355.SZ,ци╡щиЗл╛,20130415,4.051,
300355.SZ,ци╡щиЗл╛,20130416,4.0703,
300355.SZ,ци╡щиЗл╛,20130417,4.0877,
300355.SZ,ци╡щиЗл╛,20130418,4.2092,
300355.SZ,ци╡щиЗл╛,20130419,4.2765,
300355.SZ,ци╡щиЗл╛,20130422,4.2459,
300355.SZ,ци╡щиЗл╛,20130423,4.0877,
300355.SZ,ци╡щиЗл╛,20130424,4.1826,
300355.SZ,ци╡щиЗл╛,20130425,3.9489,
300355.SZ,ци╡щиЗл╛,20130426,3.7284,
300355.SZ,ци╡щиЗл╛,20130502,3.8407,
300355.SZ,ци╡щиЗл╛,20130503,3.9193,
300355.SZ,ци╡щиЗл╛,20130506,3.9958,
300355.SZ,ци╡щиЗл╛,20130507,4.0795,
300355.SZ,ци╡щиЗл╛,20130508,4.0897,
300355.SZ,ци╡щиЗл╛,20130509,4.2398,
300355.SZ,ци╡щиЗл╛,20130510,4.154,
300355.SZ,ци╡щиЗл╛,20130513,4.1336,
300355.SZ,ци╡щиЗл╛,20130514,4.0265,
300355.SZ,ци╡щиЗл╛,20130515,4.4296,
300355.SZ,ци╡щиЗл╛,20130516,4.3867,
300355.SZ,ци╡щиЗл╛,20130517,4.4541,
300355.SZ,ци╡щиЗл╛,20130520,4.7766,
300355.SZ,ци╡щиЗл╛,20130521,4.7807,
300355.SZ,ци╡щиЗл╛,20130522,4.5427,
300355.SZ,ци╡щиЗл╛,20130523,4.6195,
300355.SZ,ци╡щиЗл╛,20130524,5.0357,
300355.SZ,ци╡щиЗл╛,20130527,5.0372,
300355.SZ,ци╡щиЗл╛,20130528,4.7393,
300355.SZ,ци╡щиЗл╛,20130529,4.8237,
300355.SZ,ци╡щиЗл╛,20130530,4.7408,
300355.SZ,ци╡щиЗл╛,20130531,4.7577,
300355.SZ,ци╡щиЗл╛,20130603,4.7853,
300355.SZ,ци╡щиЗл╛,20130604,4.8913,
300355.SZ,ци╡щиЗл╛,20130605,4.6671,
300355.SZ,ци╡щиЗл╛,20130606,4.4352,
300355.SZ,ци╡щиЗл╛,20130607,4.4475,
300355.SZ,ци╡щиЗл╛,20130613,4.2847,
300355.SZ,ци╡щиЗл╛,20130614,4.4828,
300355.SZ,ци╡щиЗл╛,20130617,4.555,
300355.SZ,ци╡щиЗл╛,20130618,4.4229,
300355.SZ,ци╡щиЗл╛,20130619,4.6471,
300355.SZ,ци╡щиЗл╛,20130620,4.5381,
300355.SZ,ци╡щиЗл╛,20130621,4.4321,
300355.SZ,ци╡щиЗл╛,20130624,4.1772,
