¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
300030.SZ,—Ù∆’“Ω¡∆,20091225,8.3347,
300030.SZ,—Ù∆’“Ω¡∆,20091228,8.4843,
300030.SZ,—Ù∆’“Ω¡∆,20091229,8.705,
300030.SZ,—Ù∆’“Ω¡∆,20091230,8.754,
300030.SZ,—Ù∆’“Ω¡∆,20091231,8.6069,
300030.SZ,—Ù∆’“Ω¡∆,20100104,8.4941,
300030.SZ,—Ù∆’“Ω¡∆,20100105,8.3372,
300030.SZ,—Ù∆’“Ω¡∆,20100106,8.3274,
300030.SZ,—Ù∆’“Ω¡∆,20100107,8.1925,
300030.SZ,—Ù∆’“Ω¡∆,20100108,7.8639,
300030.SZ,—Ù∆’“Ω¡∆,20100111,7.7045,
300030.SZ,—Ù∆’“Ω¡∆,20100112,7.8958,
300030.SZ,—Ù∆’“Ω¡∆,20100113,7.8026,
300030.SZ,—Ù∆’“Ω¡∆,20100114,8.0944,
300030.SZ,—Ù∆’“Ω¡∆,20100115,8.0429,
300030.SZ,—Ù∆’“Ω¡∆,20100118,7.9547,
300030.SZ,—Ù∆’“Ω¡∆,20100119,7.8149,
300030.SZ,—Ù∆’“Ω¡∆,20100120,7.5035,
300030.SZ,—Ù∆’“Ω¡∆,20100121,7.5746,
300030.SZ,—Ù∆’“Ω¡∆,20100122,7.0817,
300030.SZ,—Ù∆’“Ω¡∆,20100125,6.8708,
300030.SZ,—Ù∆’“Ω¡∆,20100126,6.8095,
300030.SZ,—Ù∆’“Ω¡∆,20100127,6.888,
300030.SZ,—Ù∆’“Ω¡∆,20100128,6.6624,
300030.SZ,—Ù∆’“Ω¡∆,20100129,6.5937,
300030.SZ,—Ù∆’“Ω¡∆,20100201,6.3461,
300030.SZ,—Ù∆’“Ω¡∆,20100202,6.5643,
300030.SZ,—Ù∆’“Ω¡∆,20100203,6.5226,
300030.SZ,—Ù∆’“Ω¡∆,20100204,6.7433,
300030.SZ,—Ù∆’“Ω¡∆,20100205,6.6452,
300030.SZ,—Ù∆’“Ω¡∆,20100208,6.7556,
300030.SZ,—Ù∆’“Ω¡∆,20100209,6.6648,
300030.SZ,—Ù∆’“Ω¡∆,20100210,6.8365,
300030.SZ,—Ù∆’“Ω¡∆,20100211,6.7874,
300030.SZ,—Ù∆’“Ω¡∆,20100212,6.7973,
300030.SZ,—Ù∆’“Ω¡∆,20100222,6.5839,
300030.SZ,—Ù∆’“Ω¡∆,20100223,6.6158,
300030.SZ,—Ù∆’“Ω¡∆,20100224,7.0376,
300030.SZ,—Ù∆’“Ω¡∆,20100225,7.1258,
300030.SZ,—Ù∆’“Ω¡∆,20100226,7.3809,
300030.SZ,—Ù∆’“Ω¡∆,20100301,7.3441,
300030.SZ,—Ù∆’“Ω¡∆,20100302,7.2877,
300030.SZ,—Ù∆’“Ω¡∆,20100303,7.2313,
300030.SZ,—Ù∆’“Ω¡∆,20100304,6.9125,
300030.SZ,—Ù∆’“Ω¡∆,20100305,6.9885,
300030.SZ,—Ù∆’“Ω¡∆,20100308,7.0915,
300030.SZ,—Ù∆’“Ω¡∆,20100309,7.17,
300030.SZ,—Ù∆’“Ω¡∆,20100310,7.0866,
300030.SZ,—Ù∆’“Ω¡∆,20100311,7.2019,
300030.SZ,—Ù∆’“Ω¡∆,20100312,7.3122,
300030.SZ,—Ù∆’“Ω¡∆,20100315,7.3514,
300030.SZ,—Ù∆’“Ω¡∆,20100316,7.1847,
300030.SZ,—Ù∆’“Ω¡∆,20100317,7.3416,
300030.SZ,—Ù∆’“Ω¡∆,20100318,7.3563,
300030.SZ,—Ù∆’“Ω¡∆,20100319,7.4471,
300030.SZ,—Ù∆’“Ω¡∆,20100322,7.6138,
300030.SZ,—Ù∆’“Ω¡∆,20100323,7.6898,
300030.SZ,—Ù∆’“Ω¡∆,20100324,7.9865,
300030.SZ,—Ù∆’“Ω¡∆,20100325,8.2146,
300030.SZ,—Ù∆’“Ω¡∆,20100326,7.7609,
300030.SZ,—Ù∆’“Ω¡∆,20100329,7.6849,
300030.SZ,—Ù∆’“Ω¡∆,20100330,7.8541,
300030.SZ,—Ù∆’“Ω¡∆,20100331,8.0454,
300030.SZ,—Ù∆’“Ω¡∆,20100401,7.9473,
300030.SZ,—Ù∆’“Ω¡∆,20100402,7.9669,
300030.SZ,—Ù∆’“Ω¡∆,20100406,8.1729,
300030.SZ,—Ù∆’“Ω¡∆,20100407,8.298,
300030.SZ,—Ù∆’“Ω¡∆,20100408,8.114,
300030.SZ,—Ù∆’“Ω¡∆,20100409,8.1778,
300030.SZ,—Ù∆’“Ω¡∆,20100412,8.5922,
300030.SZ,—Ù∆’“Ω¡∆,20100413,8.092,
300030.SZ,—Ù∆’“Ω¡∆,20100414,7.9448,
300030.SZ,—Ù∆’“Ω¡∆,20100415,7.4789,
300030.SZ,—Ù∆’“Ω¡∆,20100416,7.528,
300030.SZ,—Ù∆’“Ω¡∆,20100419,7.4299,
300030.SZ,—Ù∆’“Ω¡∆,20100420,7.5157,
300030.SZ,—Ù∆’“Ω¡∆,20100421,7.8713,
300030.SZ,—Ù∆’“Ω¡∆,20100422,7.9228,
300030.SZ,—Ù∆’“Ω¡∆,20100423,7.9228,
300030.SZ,—Ù∆’“Ω¡∆,20100426,7.8615,
