╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
603908.SH,да╦ъ╣я,20171124,38.26,
603908.SH,да╦ъ╣я,20171127,36.9,
603908.SH,да╦ъ╣я,20171128,37.41,
603908.SH,да╦ъ╣я,20171129,37.21,
603908.SH,да╦ъ╣я,20171130,37.99,
603908.SH,да╦ъ╣я,20171201,37.93,
603908.SH,да╦ъ╣я,20171204,36.08,
603908.SH,да╦ъ╣я,20171205,34.58,
603908.SH,да╦ъ╣я,20171206,35.18,
603908.SH,да╦ъ╣я,20171207,34.94,
603908.SH,да╦ъ╣я,20171208,35.53,
603908.SH,да╦ъ╣я,20171211,35.72,
603908.SH,да╦ъ╣я,20171212,34.85,
603908.SH,да╦ъ╣я,20171213,35.43,
603908.SH,да╦ъ╣я,20171214,35.49,
603908.SH,да╦ъ╣я,20171215,35.48,
603908.SH,да╦ъ╣я,20171218,35.26,
603908.SH,да╦ъ╣я,20171219,35.66,
603908.SH,да╦ъ╣я,20171220,35.07,
603908.SH,да╦ъ╣я,20171221,34.9,
603908.SH,да╦ъ╣я,20171222,34.83,
603908.SH,да╦ъ╣я,20171225,33.87,
603908.SH,да╦ъ╣я,20171226,34.75,
603908.SH,да╦ъ╣я,20171227,35.02,
603908.SH,да╦ъ╣я,20171228,36.86,
603908.SH,да╦ъ╣я,20171229,36,
603908.SH,да╦ъ╣я,20180102,35.84,
603908.SH,да╦ъ╣я,20180103,35.8,
603908.SH,да╦ъ╣я,20180104,35.83,
603908.SH,да╦ъ╣я,20180105,35.71,
603908.SH,да╦ъ╣я,20180108,36.06,
603908.SH,да╦ъ╣я,20180109,36.11,
603908.SH,да╦ъ╣я,20180110,34.96,
603908.SH,да╦ъ╣я,20180111,35.52,
603908.SH,да╦ъ╣я,20180112,35.28,
603908.SH,да╦ъ╣я,20180115,33.84,
603908.SH,да╦ъ╣я,20180116,34.3,
603908.SH,да╦ъ╣я,20180117,34.72,
603908.SH,да╦ъ╣я,20180118,34.78,
603908.SH,да╦ъ╣я,20180119,34.72,
603908.SH,да╦ъ╣я,20180122,34.75,
603908.SH,да╦ъ╣я,20180123,35.01,
603908.SH,да╦ъ╣я,20180124,35.23,
603908.SH,да╦ъ╣я,20180125,35.3,
603908.SH,да╦ъ╣я,20180126,34.93,
603908.SH,да╦ъ╣я,20180129,34.23,
603908.SH,да╦ъ╣я,20180130,34.29,
603908.SH,да╦ъ╣я,20180131,33.97,
603908.SH,да╦ъ╣я,20180201,31.15,
603908.SH,да╦ъ╣я,20180202,29.94,
603908.SH,да╦ъ╣я,20180205,29.83,
603908.SH,да╦ъ╣я,20180206,28.03,
603908.SH,да╦ъ╣я,20180207,28.46,
603908.SH,да╦ъ╣я,20180208,29.06,
603908.SH,да╦ъ╣я,20180209,28.24,
603908.SH,да╦ъ╣я,20180212,29.01,
603908.SH,да╦ъ╣я,20180213,28.87,
603908.SH,да╦ъ╣я,20180214,28.87,
603908.SH,да╦ъ╣я,20180222,29.08,
603908.SH,да╦ъ╣я,20180223,29.02,
603908.SH,да╦ъ╣я,20180226,31.46,
603908.SH,да╦ъ╣я,20180227,31.69,
603908.SH,да╦ъ╣я,20180228,32.29,
603908.SH,да╦ъ╣я,20180301,32.4,
603908.SH,да╦ъ╣я,20180302,31.47,
603908.SH,да╦ъ╣я,20180305,30.71,
603908.SH,да╦ъ╣я,20180306,31.05,
603908.SH,да╦ъ╣я,20180307,31.02,
603908.SH,да╦ъ╣я,20180308,31.31,
603908.SH,да╦ъ╣я,20180309,31.65,
603908.SH,да╦ъ╣я,20180312,32.03,
603908.SH,да╦ъ╣я,20180313,31.45,
603908.SH,да╦ъ╣я,20180314,31.11,
603908.SH,да╦ъ╣я,20180315,29.89,
603908.SH,да╦ъ╣я,20180316,30.08,
603908.SH,да╦ъ╣я,20180319,30.49,
603908.SH,да╦ъ╣я,20180320,30.6,
603908.SH,да╦ъ╣я,20180321,30.75,
603908.SH,да╦ъ╣я,20180322,30.88,
603908.SH,да╦ъ╣я,20180323,28.4,
603908.SH,да╦ъ╣я,20180326,28.52,
