¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002215.SZ,≈µ∆’–≈,20080218,5.1475,
002215.SZ,≈µ∆’–≈,20080219,4.778,
002215.SZ,≈µ∆’–≈,20080220,4.8835,
002215.SZ,≈µ∆’–≈,20080221,4.7991,
002215.SZ,≈µ∆’–≈,20080222,4.9429,
002215.SZ,≈µ∆’–≈,20080225,5.2663,
002215.SZ,≈µ∆’–≈,20080226,4.8043,
002215.SZ,≈µ∆’–≈,20080227,5.0116,
002215.SZ,≈µ∆’–≈,20080228,4.8466,
002215.SZ,≈µ∆’–≈,20080229,4.8505,
002215.SZ,≈µ∆’–≈,20080303,4.9047,
002215.SZ,≈µ∆’–≈,20080304,5.005,
002215.SZ,≈µ∆’–≈,20080305,4.8017,
002215.SZ,≈µ∆’–≈,20080306,4.5984,
002215.SZ,≈µ∆’–≈,20080307,4.5826,
002215.SZ,≈µ∆’–≈,20080310,4.1246,
002215.SZ,≈µ∆’–≈,20080311,4.0639,
002215.SZ,≈µ∆’–≈,20080312,3.7973,
002215.SZ,≈µ∆’–≈,20080313,3.9002,
002215.SZ,≈µ∆’–≈,20080314,3.8171,
002215.SZ,≈µ∆’–≈,20080317,3.4594,
002215.SZ,≈µ∆’–≈,20080318,3.4726,
002215.SZ,≈µ∆’–≈,20080319,3.4726,
002215.SZ,≈µ∆’–≈,20080320,3.8197,
002215.SZ,≈µ∆’–≈,20080321,3.8804,
002215.SZ,≈µ∆’–≈,20080324,4.089,
002215.SZ,≈µ∆’–≈,20080325,3.986,
002215.SZ,≈µ∆’–≈,20080326,3.829,
002215.SZ,≈µ∆’–≈,20080327,3.7089,
002215.SZ,≈µ∆’–≈,20080328,3.8012,
002215.SZ,≈µ∆’–≈,20080331,3.4832,
002215.SZ,≈µ∆’–≈,20080401,3.1387,
002215.SZ,≈µ∆’–≈,20080402,3.1149,
002215.SZ,≈µ∆’–≈,20080403,3.2363,
002215.SZ,≈µ∆’–≈,20080407,3.4119,
002215.SZ,≈µ∆’–≈,20080408,3.4713,
002215.SZ,≈µ∆’–≈,20080409,3.2337,
002215.SZ,≈µ∆’–≈,20080410,3.2707,
002215.SZ,≈µ∆’–≈,20080411,3.3327,
002215.SZ,≈µ∆’–≈,20080414,3.1809,
002215.SZ,≈µ∆’–≈,20080415,3.2799,
002215.SZ,≈µ∆’–≈,20080416,3.2654,
002215.SZ,≈µ∆’–≈,20080417,3.1519,
002215.SZ,≈µ∆’–≈,20080418,2.9301,
002215.SZ,≈µ∆’–≈,20080421,2.9697,
002215.SZ,≈µ∆’–≈,20080422,2.9988,
002215.SZ,≈µ∆’–≈,20080423,3.1769,
002215.SZ,≈µ∆’–≈,20080424,3.4647,
002215.SZ,≈µ∆’–≈,20080425,3.4977,
002215.SZ,≈µ∆’–≈,20080428,3.4185,
002215.SZ,≈µ∆’–≈,20080429,3.3789,
002215.SZ,≈µ∆’–≈,20080430,3.3789,
002215.SZ,≈µ∆’–≈,20080505,3.7168,
002215.SZ,≈µ∆’–≈,20080506,3.6033,
002215.SZ,≈µ∆’–≈,20080507,3.4066,
002215.SZ,≈µ∆’–≈,20080508,3.4898,
002215.SZ,≈µ∆’–≈,20080509,3.5241,
002215.SZ,≈µ∆’–≈,20080512,3.5901,
002215.SZ,≈µ∆’–≈,20080513,3.8144,
002215.SZ,≈µ∆’–≈,20080514,3.7366,
002215.SZ,≈µ∆’–≈,20080515,3.7036,
002215.SZ,≈µ∆’–≈,20080516,3.5188,
002215.SZ,≈µ∆’–≈,20080519,3.3498,
002215.SZ,≈µ∆’–≈,20080520,3.2667,
002215.SZ,≈µ∆’–≈,20080521,3.4066,
002215.SZ,≈µ∆’–≈,20080522,3.4317,
002215.SZ,≈µ∆’–≈,20080523,3.2997,
002215.SZ,≈µ∆’–≈,20080526,3.2997,
002215.SZ,≈µ∆’–≈,20080527,3.2997,
002215.SZ,≈µ∆’–≈,20080528,3.4158,
002215.SZ,≈µ∆’–≈,20080529,3.3393,
002215.SZ,≈µ∆’–≈,20080530,3.4172,
002215.SZ,≈µ∆’–≈,20080602,3.4026,
002215.SZ,≈µ∆’–≈,20080603,3.2588,
