代码,简称,日期,收盘价(元),
002243.SZ,通产丽星,20080528,6.7727,
002243.SZ,通产丽星,20080529,6.2024,
002243.SZ,通产丽星,20080530,6.1548,
002243.SZ,通产丽星,20080602,6.0954,
002243.SZ,通产丽星,20080603,6.0657,
002243.SZ,通产丽星,20080604,5.941,
002243.SZ,通产丽星,20080605,6.0301,
002243.SZ,通产丽星,20080606,6.0122,
002243.SZ,通产丽星,20080610,5.4122,
002243.SZ,通产丽星,20080611,5.3944,
002243.SZ,通产丽星,20080612,5.3469,
002243.SZ,通产丽星,20080613,5.1567,
002243.SZ,通产丽星,20080616,5.3053,
002243.SZ,通产丽星,20080617,5.1508,
002243.SZ,通产丽星,20080618,5.4063,
002243.SZ,通产丽星,20080619,4.8656,
002243.SZ,通产丽星,20080620,4.8359,
002243.SZ,通产丽星,20080623,4.7171,
002243.SZ,通产丽星,20080624,4.8419,
002243.SZ,通产丽星,20080625,5.0201,
002243.SZ,通产丽星,20080626,5.0201,
002243.SZ,通产丽星,20080627,4.6636,
002243.SZ,通产丽星,20080630,4.7646,
002243.SZ,通产丽星,20080701,4.7409,
002243.SZ,通产丽星,20080702,4.83,
002243.SZ,通产丽星,20080703,4.9369,
002243.SZ,通产丽星,20080704,4.8359,
002243.SZ,通产丽星,20080707,5.026,
002243.SZ,通产丽星,20080708,5.0379,
002243.SZ,通产丽星,20080709,5.2162,
002243.SZ,通产丽星,20080710,5.1092,
002243.SZ,通产丽星,20080711,5.026,
002243.SZ,通产丽星,20080714,5.127,
002243.SZ,通产丽星,20080715,4.9963,
002243.SZ,通产丽星,20080716,4.8003,
002243.SZ,通产丽星,20080717,4.7884,
002243.SZ,通产丽星,20080718,4.931,
002243.SZ,通产丽星,20080721,5.0498,
002243.SZ,通产丽星,20080722,5.0736,
002243.SZ,通产丽星,20080723,5.0973,
002243.SZ,通产丽星,20080724,5.1805,
002243.SZ,通产丽星,20080725,5.1033,
002243.SZ,通产丽星,20080728,5.1686,
002243.SZ,通产丽星,20080729,5.1092,
002243.SZ,通产丽星,20080730,5.3647,
002243.SZ,通产丽星,20080731,5.0498,
002243.SZ,通产丽星,20080801,5.1389,
002243.SZ,通产丽星,20080804,5.0676,
002243.SZ,通产丽星,20080805,5.0498,
002243.SZ,通产丽星,20080806,5.1627,
002243.SZ,通产丽星,20080807,5.2815,
002243.SZ,通产丽星,20080808,4.8597,
002243.SZ,通产丽星,20080811,4.4795,
002243.SZ,通产丽星,20080812,4.4557,
002243.SZ,通产丽星,20080813,4.325,
002243.SZ,通产丽星,20080814,4.3191,
002243.SZ,通产丽星,20080815,4.3012,
002243.SZ,通产丽星,20080818,3.9923,
002243.SZ,通产丽星,20080819,4.0755,
002243.SZ,通产丽星,20080820,4.4082,
002243.SZ,通产丽星,20080821,4.2181,
002243.SZ,通产丽星,20080822,4.1052,
002243.SZ,通产丽星,20080825,4.129,
