╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
000502.SZ,бл╬╟©ь╧и,19921123,5.5019,
000502.SZ,бл╬╟©ь╧и,19921124,3.6936,
000502.SZ,бл╬╟©ь╧и,19921125,3.6936,
000502.SZ,бл╬╟©ь╧и,19921126,4.1433,
000502.SZ,бл╬╟©ь╧и,19921127,4.2396,
000502.SZ,бл╬╟©ь╧и,19921130,4.8177,
000502.SZ,бл╬╟©ь╧и,19921201,4.8659,
000502.SZ,бл╬╟©ь╧и,19921202,4.5608,
000502.SZ,бл╬╟©ь╧и,19921203,4.5929,
000502.SZ,бл╬╟©ь╧и,19921204,4.7535,
000502.SZ,бл╬╟©ь╧и,19921207,4.882,
000502.SZ,бл╬╟©ь╧и,19921208,4.7375,
000502.SZ,бл╬╟©ь╧и,19921209,4.5608,
000502.SZ,бл╬╟©ь╧и,19921210,4.4002,
000502.SZ,бл╬╟©ь╧и,19921211,4.5126,
000502.SZ,бл╬╟©ь╧и,19921214,4.5126,
000502.SZ,бл╬╟©ь╧и,19921215,4.336,
000502.SZ,бл╬╟©ь╧и,19921216,4.4644,
000502.SZ,бл╬╟©ь╧и,19921217,4.4805,
000502.SZ,бл╬╟©ь╧и,19921218,4.4805,
000502.SZ,бл╬╟©ь╧и,19921221,4.4805,
000502.SZ,бл╬╟©ь╧и,19921222,4.4002,
000502.SZ,бл╬╟©ь╧и,19921223,4.3681,
000502.SZ,бл╬╟©ь╧и,19921224,4.352,
000502.SZ,бл╬╟©ь╧и,19921225,4.3681,
000502.SZ,бл╬╟©ь╧и,19921228,4.4002,
000502.SZ,бл╬╟©ь╧и,19921229,4.4323,
000502.SZ,бл╬╟©ь╧и,19921230,4.5287,
000502.SZ,бл╬╟©ь╧и,19921231,4.6893,
000502.SZ,бл╬╟©ь╧и,19930104,5.171,
000502.SZ,бл╬╟©ь╧и,19930105,5.0426,
000502.SZ,бл╬╟©ь╧и,19930106,5.0908,
000502.SZ,бл╬╟©ь╧и,19930107,5.2674,
000502.SZ,бл╬╟©ь╧и,19930108,5.4922,
000502.SZ,бл╬╟©ь╧и,19930111,5.974,
000502.SZ,бл╬╟©ь╧и,19930112,6.0704,
000502.SZ,бл╬╟©ь╧и,19930113,6.9536,
000502.SZ,бл╬╟©ь╧и,19930114,7.0179,
000502.SZ,бл╬╟©ь╧и,19930115,7.2748,
000502.SZ,бл╬╟©ь╧и,19930118,8.1581,
000502.SZ,бл╬╟©ь╧и,19930119,8.2383,
000502.SZ,бл╬╟©ь╧и,19930201,9.6034,
000502.SZ,бл╬╟©ь╧и,19930202,10.4385,
000502.SZ,бл╬╟©ь╧и,19930203,10.4706,
000502.SZ,бл╬╟©ь╧и,19930204,10.599,
000502.SZ,бл╬╟©ь╧и,19930205,10.5669,
000502.SZ,бл╬╟©ь╧и,19930208,11.2253,
000502.SZ,бл╬╟©ь╧и,19930209,11.2253,
000502.SZ,бл╬╟©ь╧и,19930210,10.6954,
000502.SZ,бл╬╟©ь╧и,19930211,10.4385,
000502.SZ,бл╬╟©ь╧и,19930212,10.326,
000502.SZ,бл╬╟©ь╧и,19930215,11.5626,
000502.SZ,бл╬╟©ь╧и,19930216,11.402,
000502.SZ,бл╬╟©ь╧и,19930217,11.8838,
000502.SZ,бл╬╟©ь╧и,19930218,13.0079,
000502.SZ,бл╬╟©ь╧и,19930219,13.5539,
000502.SZ,бл╬╟©ь╧и,19930222,14.5335,
000502.SZ,бл╬╟©ь╧и,19930223,14.5496,
000502.SZ,бл╬╟©ь╧и,19930224,13.6503,
000502.SZ,бл╬╟©ь╧и,19930225,14.1963,
000502.SZ,бл╬╟©ь╧и,19930226,13.8109,
000502.SZ,бл╬╟©ь╧и,19930301,13.6824,
000502.SZ,бл╬╟©ь╧и,19930302,13.297,
000502.SZ,бл╬╟©ь╧и,19930303,12.8473,
000502.SZ,бл╬╟©ь╧и,19930304,12.7189,
000502.SZ,бл╬╟©ь╧и,19930305,11.5626,
000502.SZ,бл╬╟©ь╧и,19930308,12.205,
000502.SZ,бл╬╟©ь╧и,19930309,12.0122,
000502.SZ,бл╬╟©ь╧и,19930310,12.8473,
000502.SZ,бл╬╟©ь╧и,19930311,12.9276,
000502.SZ,бл╬╟©ь╧и,19930312,13.0561,
000502.SZ,бл╬╟©ь╧и,19930315,12.3013,
000502.SZ,бл╬╟©ь╧и,19930316,12.205,
000502.SZ,бл╬╟©ь╧и,19930317,11.8035,
000502.SZ,бл╬╟©ь╧и,19930318,12.0122,
000502.SZ,бл╬╟©ь╧и,19930319,11.9159,
000502.SZ,бл╬╟©ь╧и,19930322,11.402,
000502.SZ,бл╬╟©ь╧и,19930323,11.1772,
000502.SZ,бл╬╟©ь╧и,19930324,10.4063,
000502.SZ,бл╬╟©ь╧и,19930325,11.1772,
000502.SZ,бл╬╟©ь╧и,19930326,11.2093,
000502.SZ,бл╬╟©ь╧и,19930329,10.6312,
000502.SZ,бл╬╟©ь╧и,19930330,10.6633,
000502.SZ,бл╬╟©ь╧и,19930331,10.7596,
000502.SZ,бл╬╟©ь╧и,19930401,10.6633,
000502.SZ,бл╬╟©ь╧и,19930402,10.599,
000502.SZ,бл╬╟©ь╧и,19930405,10.5509,
000502.SZ,бл╬╟©ь╧и,19930406,10.6954,
000502.SZ,бл╬╟©ь╧и,19930407,11.2093,
000502.SZ,бл╬╟©ь╧и,19930408,12.1086,
000502.SZ,бл╬╟©ь╧и,19930409,12.1407,
000502.SZ,бл╬╟©ь╧и,19930412,12.494,
000502.SZ,бл╬╟©ь╧и,19930413,12.4619,
000502.SZ,бл╬╟©ь╧и,19930414,12.494,
000502.SZ,бл╬╟©ь╧и,19930415,12.478,
000502.SZ,бл╬╟©ь╧и,19930416,12.5904,
000502.SZ,бл╬╟©ь╧и,19930419,12.3977,
000502.SZ,бл╬╟©ь╧и,19930420,12.2692,
000502.SZ,бл╬╟©ь╧и,19930421,12.2531,
000502.SZ,бл╬╟©ь╧и,19930422,12.2692,
000502.SZ,бл╬╟©ь╧и,19930423,12.1407,
000502.SZ,бл╬╟©ь╧и,19930426,12.2692,
000502.SZ,бл╬╟©ь╧и,19930427,12.0765,
000502.SZ,бл╬╟©ь╧и,19930428,12.205,
000502.SZ,бл╬╟©ь╧и,19930429,12.0122,
000502.SZ,бл╬╟©ь╧и,19930430,12.1086,
000502.SZ,бл╬╟©ь╧и,19930503,11.9801,
000502.SZ,бл╬╟©ь╧и,19930504,11.8838,
000502.SZ,бл╬╟©ь╧и,19930505,11.4662,
000502.SZ,бл╬╟©ь╧и,19930506,11.0808,
000502.SZ,бл╬╟©ь╧и,19930507,10.9202,
000502.SZ,бл╬╟©ь╧и,19930510,10.2939,
000502.SZ,бл╬╟©ь╧и,19930511,10.1173,
000502.SZ,бл╬╟©ь╧и,19930512,10.6633,
000502.SZ,бл╬╟©ь╧и,19930513,10.8881,
000502.SZ,бл╬╟©ь╧и,19930514,10.9202,
000502.SZ,бл╬╟©ь╧и,19930517,10.3742,
000502.SZ,бл╬╟©ь╧и,19930518,10.599,
000502.SZ,бл╬╟©ь╧и,19930519,10.4063,
000502.SZ,бл╬╟©ь╧и,19930520,10.2618,
000502.SZ,бл╬╟©ь╧и,19930521,10.0049,
000502.SZ,бл╬╟©ь╧и,19930524,9.6034,
000502.SZ,бл╬╟©ь╧и,19930525,9.6034,
000502.SZ,бл╬╟©ь╧и,19930526,9.3304,
000502.SZ,бл╬╟©ь╧и,19930527,9.0734,
000502.SZ,бл╬╟©ь╧и,19930528,9.1055,
000502.SZ,бл╬╟©ь╧и,19930531,9.5713,
000502.SZ,бл╬╟©ь╧и,19930601,9.4107,
000502.SZ,бл╬╟©ь╧и,19930602,9.6516,
000502.SZ,бл╬╟©ь╧и,19930603,10.2136,
000502.SZ,бл╬╟©ь╧и,19930604,10.2136,
000502.SZ,бл╬╟©ь╧и,19930607,9.9246,
000502.SZ,бл╬╟©ь╧и,19930608,9.9246,
000502.SZ,бл╬╟©ь╧и,19930609,9.8603,
000502.SZ,бл╬╟©ь╧и,19930610,9.9246,
000502.SZ,бл╬╟©ь╧и,19930611,9.6676,
000502.SZ,бл╬╟©ь╧и,19930614,9.4428,
000502.SZ,бл╬╟©ь╧и,19930615,9.5231,
000502.SZ,бл╬╟©ь╧и,19930616,9.4267,
000502.SZ,бл╬╟©ь╧и,19930617,9.4107,
000502.SZ,бл╬╟©ь╧и,19930618,10.1333,
000502.SZ,бл╬╟©ь╧и,19930621,8.9478,
000502.SZ,бл╬╟©ь╧и,19930622,8.9027,
000502.SZ,бл╬╟©ь╧и,19930623,9.083,
000502.SZ,бл╬╟©ь╧и,19930624,9.2408,
000502.SZ,бл╬╟©ь╧и,19930625,9.0605,
000502.SZ,бл╬╟©ь╧и,19930628,9.0154,
000502.SZ,бл╬╟©ь╧и,19930629,8.9929,
000502.SZ,бл╬╟©ь╧и,19930630,8.8576,
000502.SZ,бл╬╟©ь╧и,19930701,8.6773,
000502.SZ,бл╬╟©ь╧и,19930702,8.8802,
000502.SZ,бл╬╟©ь╧и,19930705,8.8126,
000502.SZ,бл╬╟©ь╧и,19930706,8.497,
000502.SZ,бл╬╟©ь╧и,19930707,8.3393,
000502.SZ,бл╬╟©ь╧и,19930708,8.204,
000502.SZ,бл╬╟©ь╧и,19930709,7.911,
000502.SZ,бл╬╟©ь╧и,19930712,7.5504,
000502.SZ,бл╬╟©ь╧и,19930713,7.5504,
000502.SZ,бл╬╟©ь╧и,19930714,7.4377,
000502.SZ,бл╬╟©ь╧и,19930715,7.1447,
000502.SZ,бл╬╟©ь╧и,19930716,6.8066,
000502.SZ,бл╬╟©ь╧и,19930719,6.2432,
000502.SZ,бл╬╟©ь╧и,19930720,6.2206,
000502.SZ,бл╬╟©ь╧и,19930721,6.0854,
000502.SZ,бл╬╟©ь╧и,19930722,6.1305,
000502.SZ,бл╬╟©ь╧и,19930723,6.2883,
000502.SZ,бл╬╟©ь╧и,19930726,6.4009,
000502.SZ,бл╬╟©ь╧и,19930727,7.0996,
000502.SZ,бл╬╟©ь╧и,19930728,7.5729,
000502.SZ,бл╬╟©ь╧и,19930729,7.9561,
000502.SZ,бл╬╟©ь╧и,19930730,7.8209,
000502.SZ,бл╬╟©ь╧и,19930802,7.5955,
000502.SZ,бл╬╟©ь╧и,19930803,7.3476,
000502.SZ,бл╬╟©ь╧и,19930804,7.4152,
000502.SZ,бл╬╟©ь╧и,19930805,7.6631,
000502.SZ,бл╬╟©ь╧и,19930806,7.5955,
000502.SZ,бл╬╟©ь╧и,19930809,8.0237,
000502.SZ,бл╬╟©ь╧и,19930810,8.204,
000502.SZ,бл╬╟©ь╧и,19930811,8.4294,
000502.SZ,бл╬╟©ь╧и,19930812,8.79,
000502.SZ,бл╬╟©ь╧и,19930813,9.1281,
000502.SZ,бл╬╟©ь╧и,19930816,9.5789,
000502.SZ,бл╬╟©ь╧и,19930817,8.5421,
000502.SZ,бл╬╟©ь╧и,19930818,8.5421,
000502.SZ,бл╬╟©ь╧и,19930819,8.1364,
000502.SZ,бл╬╟©ь╧и,19930820,7.8209,
000502.SZ,бл╬╟©ь╧и,19930823,7.3926,
000502.SZ,бл╬╟©ь╧и,19930824,8.1139,
000502.SZ,бл╬╟©ь╧и,19930825,8.1139,
000502.SZ,бл╬╟©ь╧и,19930826,7.8885,
000502.SZ,бл╬╟©ь╧и,19930827,7.7082,
000502.SZ,бл╬╟©ь╧и,19930830,7.7758,
000502.SZ,бл╬╟©ь╧и,19930831,7.7533,
000502.SZ,бл╬╟©ь╧и,19930901,7.5729,
000502.SZ,бл╬╟©ь╧и,19930902,7.5504,
000502.SZ,бл╬╟©ь╧и,19930903,7.7533,
000502.SZ,бл╬╟©ь╧и,19930906,7.618,
000502.SZ,бл╬╟©ь╧и,19930907,7.6406,
000502.SZ,бл╬╟©ь╧и,19930908,7.5729,
000502.SZ,бл╬╟©ь╧и,19930909,7.618,
000502.SZ,бл╬╟©ь╧и,19930910,7.5279,
000502.SZ,бл╬╟©ь╧и,19930913,7.2123,
000502.SZ,бл╬╟©ь╧и,19930914,7.2574,
000502.SZ,бл╬╟©ь╧и,19930915,7.2123,
000502.SZ,бл╬╟©ь╧и,19930916,7.0771,
000502.SZ,бл╬╟©ь╧и,19930920,7.3926,
000502.SZ,бл╬╟©ь╧и,19930921,7.2349,
000502.SZ,бл╬╟©ь╧и,19930922,7.325,
000502.SZ,бл╬╟©ь╧и,19930923,7.3476,
000502.SZ,бл╬╟©ь╧и,19930924,7.0546,
000502.SZ,бл╬╟©ь╧и,19930927,7.1447,
000502.SZ,бл╬╟©ь╧и,19930928,7.1673,
000502.SZ,бл╬╟©ь╧и,19930929,7.3476,
000502.SZ,бл╬╟©ь╧и,19930930,7.3025,
000502.SZ,бл╬╟©ь╧и,19931004,7.5053,
000502.SZ,бл╬╟©ь╧и,19931005,7.4603,
000502.SZ,бл╬╟©ь╧и,19931006,7.4152,
000502.SZ,бл╬╟©ь╧и,19931007,7.4377,
000502.SZ,бл╬╟©ь╧и,19931008,7.3701,
000502.SZ,бл╬╟©ь╧и,19931011,7.3701,
000502.SZ,бл╬╟©ь╧и,19931012,7.3025,
000502.SZ,бл╬╟©ь╧и,19931013,7.2349,
000502.SZ,бл╬╟©ь╧и,19931014,7.2123,
000502.SZ,бл╬╟©ь╧и,19931015,7.2349,
000502.SZ,бл╬╟©ь╧и,19931018,7.0996,
000502.SZ,бл╬╟©ь╧и,19931019,7.0996,
000502.SZ,бл╬╟©ь╧и,19931020,7.1222,
000502.SZ,бл╬╟©ь╧и,19931021,7.0546,
000502.SZ,бл╬╟©ь╧и,19931022,7.032,
000502.SZ,бл╬╟©ь╧и,19931025,6.8743,
000502.SZ,бл╬╟©ь╧и,19931026,6.8066,
000502.SZ,бл╬╟©ь╧и,19931027,7.0771,
000502.SZ,бл╬╟©ь╧и,19931028,7.4377,
000502.SZ,бл╬╟©ь╧и,19931029,7.3476,
000502.SZ,бл╬╟©ь╧и,19931101,7.2123,
000502.SZ,бл╬╟©ь╧и,19931102,7.3476,
000502.SZ,бл╬╟©ь╧и,19931103,7.3476,
000502.SZ,бл╬╟©ь╧и,19931104,7.2799,
000502.SZ,бл╬╟©ь╧и,19931105,7.3926,
000502.SZ,бл╬╟©ь╧и,19931108,7.618,
000502.SZ,бл╬╟©ь╧и,19931109,7.4377,
000502.SZ,бл╬╟©ь╧и,19931110,7.618,
000502.SZ,бл╬╟©ь╧и,19931111,7.8209,
000502.SZ,бл╬╟©ь╧и,19931112,7.911,
000502.SZ,бл╬╟©ь╧и,19931115,7.9786,
000502.SZ,бл╬╟©ь╧и,19931116,7.5279,
000502.SZ,бл╬╟©ь╧и,19931117,7.618,
000502.SZ,бл╬╟©ь╧и,19931118,7.7758,
000502.SZ,бл╬╟©ь╧и,19931119,7.8434,
000502.SZ,бл╬╟©ь╧и,19931122,7.7533,
000502.SZ,бл╬╟©ь╧и,19931123,7.5279,
000502.SZ,бл╬╟©ь╧и,19931124,7.3926,
000502.SZ,бл╬╟©ь╧и,19931125,7.4152,
000502.SZ,бл╬╟©ь╧и,19931126,7.3926,
000502.SZ,бл╬╟©ь╧и,19931129,7.1898,
000502.SZ,бл╬╟©ь╧и,19931130,7.3476,
000502.SZ,бл╬╟©ь╧и,19931201,7.2799,
000502.SZ,бл╬╟©ь╧и,19931202,7.2574,
000502.SZ,бл╬╟©ь╧и,19931203,7.2799,
000502.SZ,бл╬╟©ь╧и,19931206,7.3476,
000502.SZ,бл╬╟©ь╧и,19931207,7.2574,
000502.SZ,бл╬╟©ь╧и,19931208,7.2574,
000502.SZ,бл╬╟©ь╧и,19931209,7.2799,
000502.SZ,бл╬╟©ь╧и,19931210,7.7758,
000502.SZ,бл╬╟©ь╧и,19931213,7.5279,
000502.SZ,бл╬╟©ь╧и,19931214,7.6856,
000502.SZ,бл╬╟©ь╧и,19931215,7.8434,
000502.SZ,бл╬╟©ь╧и,19931216,7.7983,
000502.SZ,бл╬╟©ь╧и,19931217,7.7082,
000502.SZ,бл╬╟©ь╧и,19931220,7.4377,
000502.SZ,бл╬╟©ь╧и,19931221,7.618,
000502.SZ,бл╬╟©ь╧и,19931222,7.5279,
000502.SZ,бл╬╟©ь╧и,19931223,7.3701,
000502.SZ,бл╬╟©ь╧и,19931224,7.5729,
000502.SZ,бл╬╟©ь╧и,19931227,7.4152,
000502.SZ,бл╬╟©ь╧и,19931228,7.3701,
000502.SZ,бл╬╟©ь╧и,19931229,7.3926,
000502.SZ,бл╬╟©ь╧и,19931230,7.4828,
000502.SZ,бл╬╟©ь╧и,19931231,7.4828,
000502.SZ,бл╬╟©ь╧и,19940103,7.3476,
000502.SZ,бл╬╟©ь╧и,19940104,7.325,
000502.SZ,бл╬╟©ь╧и,19940105,7.2799,
000502.SZ,бл╬╟©ь╧и,19940106,7.4603,
000502.SZ,бл╬╟©ь╧и,19940107,7.4377,
000502.SZ,бл╬╟©ь╧и,19940110,7.3701,
000502.SZ,бл╬╟©ь╧и,19940111,7.3025,
000502.SZ,бл╬╟©ь╧и,19940112,7.3025,
000502.SZ,бл╬╟©ь╧и,19940113,7.3025,
000502.SZ,бл╬╟©ь╧и,19940114,7.1222,
000502.SZ,бл╬╟©ь╧и,19940117,7.0095,
000502.SZ,бл╬╟©ь╧и,19940118,7.0546,
000502.SZ,бл╬╟©ь╧и,19940119,6.9419,
000502.SZ,бл╬╟©ь╧и,19940120,6.8066,
000502.SZ,бл╬╟©ь╧и,19940121,6.8066,
000502.SZ,бл╬╟©ь╧и,19940124,6.7616,
000502.SZ,бл╬╟©ь╧и,19940125,6.6489,
000502.SZ,бл╬╟©ь╧и,19940126,6.446,
000502.SZ,бл╬╟©ь╧и,19940127,6.4235,
000502.SZ,бл╬╟©ь╧и,19940128,6.2206,
000502.SZ,бл╬╟©ь╧и,19940131,5.8149,
000502.SZ,бл╬╟©ь╧и,19940201,5.7699,
000502.SZ,бл╬╟©ь╧и,19940202,5.9276,
000502.SZ,бл╬╟©ь╧и,19940203,6.446,
000502.SZ,бл╬╟©ь╧и,19940204,6.8968,
000502.SZ,бл╬╟©ь╧и,19940214,6.2206,
000502.SZ,бл╬╟©ь╧и,19940215,6.0854,
000502.SZ,бл╬╟©ь╧и,19940216,6.1079,
000502.SZ,бл╬╟©ь╧и,19940217,6.0403,
000502.SZ,бл╬╟©ь╧и,19940218,6.0854,
000502.SZ,бл╬╟©ь╧и,19940221,5.86,
000502.SZ,бл╬╟©ь╧и,19940222,6.0854,
