¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600135.SH,¿÷ø≠Ω∫∆¨,19980122,4.34,
600135.SH,¿÷ø≠Ω∫∆¨,19980123,4.3612,
600135.SH,¿÷ø≠Ω∫∆¨,19980209,4.7991,
600135.SH,¿÷ø≠Ω∫∆¨,19980210,4.6402,
600135.SH,¿÷ø≠Ω∫∆¨,19980211,4.672,
600135.SH,¿÷ø≠Ω∫∆¨,19980212,4.679,
600135.SH,¿÷ø≠Ω∫∆¨,19980213,4.7497,
600135.SH,¿÷ø≠Ω∫∆¨,19980216,4.6402,
600135.SH,¿÷ø≠Ω∫∆¨,19980217,4.6861,
600135.SH,¿÷ø≠Ω∫∆¨,19980218,4.6084,
600135.SH,¿÷ø≠Ω∫∆¨,19980219,4.4601,
600135.SH,¿÷ø≠Ω∫∆¨,19980220,4.3718,
600135.SH,¿÷ø≠Ω∫∆¨,19980223,4.2906,
600135.SH,¿÷ø≠Ω∫∆¨,19980224,4.3789,
600135.SH,¿÷ø≠Ω∫∆¨,19980225,4.2906,
600135.SH,¿÷ø≠Ω∫∆¨,19980226,4.4036,
600135.SH,¿÷ø≠Ω∫∆¨,19980227,4.3083,
600135.SH,¿÷ø≠Ω∫∆¨,19980302,4.1317,
600135.SH,¿÷ø≠Ω∫∆¨,19980303,4.2376,
600135.SH,¿÷ø≠Ω∫∆¨,19980304,4.2729,
600135.SH,¿÷ø≠Ω∫∆¨,19980305,4.1847,
600135.SH,¿÷ø≠Ω∫∆¨,19980306,4.3436,
600135.SH,¿÷ø≠Ω∫∆¨,19980309,4.4071,
600135.SH,¿÷ø≠Ω∫∆¨,19980310,4.4071,
600135.SH,¿÷ø≠Ω∫∆¨,19980311,4.2729,
600135.SH,¿÷ø≠Ω∫∆¨,19980312,4.3436,
600135.SH,¿÷ø≠Ω∫∆¨,19980313,4.4107,
600135.SH,¿÷ø≠Ω∫∆¨,19980316,4.5378,
600135.SH,¿÷ø≠Ω∫∆¨,19980317,4.566,
600135.SH,¿÷ø≠Ω∫∆¨,19980318,4.9616,
600135.SH,¿÷ø≠Ω∫∆¨,19980319,4.7603,
600135.SH,¿÷ø≠Ω∫∆¨,19980320,4.8697,
600135.SH,¿÷ø≠Ω∫∆¨,19980323,4.8909,
600135.SH,¿÷ø≠Ω∫∆¨,19980324,4.7921,
600135.SH,¿÷ø≠Ω∫∆¨,19980325,4.732,
600135.SH,¿÷ø≠Ω∫∆¨,19980326,4.5837,
600135.SH,¿÷ø≠Ω∫∆¨,19980327,4.6261,
600135.SH,¿÷ø≠Ω∫∆¨,19980330,4.6331,
600135.SH,¿÷ø≠Ω∫∆¨,19980331,4.7391,
600135.SH,¿÷ø≠Ω∫∆¨,19980401,4.6967,
600135.SH,¿÷ø≠Ω∫∆¨,19980402,4.732,
600135.SH,¿÷ø≠Ω∫∆¨,19980403,4.679,
600135.SH,¿÷ø≠Ω∫∆¨,19980406,4.6437,
600135.SH,¿÷ø≠Ω∫∆¨,19980407,4.8026,
600135.SH,¿÷ø≠Ω∫∆¨,19980408,4.8556,
600135.SH,¿÷ø≠Ω∫∆¨,19980409,4.732,
600135.SH,¿÷ø≠Ω∫∆¨,19980410,4.7673,
600135.SH,¿÷ø≠Ω∫∆¨,19980413,4.8803,
600135.SH,¿÷ø≠Ω∫∆¨,19980414,4.8026,
600135.SH,¿÷ø≠Ω∫∆¨,19980415,5.1346,
600135.SH,¿÷ø≠Ω∫∆¨,19980416,4.9404,
600135.SH,¿÷ø≠Ω∫∆¨,19980417,4.9439,
600135.SH,¿÷ø≠Ω∫∆¨,19980420,5.0075,
600135.SH,¿÷ø≠Ω∫∆¨,19980421,5.1734,
600135.SH,¿÷ø≠Ω∫∆¨,19980422,5.2617,
600135.SH,¿÷ø≠Ω∫∆¨,19980423,5.1558,
600135.SH,¿÷ø≠Ω∫∆¨,19980424,5.0675,
600135.SH,¿÷ø≠Ω∫∆¨,19980427,5.2405,
600135.SH,¿÷ø≠Ω∫∆¨,19980428,5.3147,
600135.SH,¿÷ø≠Ω∫∆¨,19980429,5.29,
600135.SH,¿÷ø≠Ω∫∆¨,19980430,5.3959,
600135.SH,¿÷ø≠Ω∫∆¨,19980504,5.4559,
600135.SH,¿÷ø≠Ω∫∆¨,19980505,5.3747,
600135.SH,¿÷ø≠Ω∫∆¨,19980506,5.2829,
600135.SH,¿÷ø≠Ω∫∆¨,19980507,5.0852,
600135.SH,¿÷ø≠Ω∫∆¨,19980508,5.2511,
600135.SH,¿÷ø≠Ω∫∆¨,19980511,5.1205,
600135.SH,¿÷ø≠Ω∫∆¨,19980512,5.1911,
600135.SH,¿÷ø≠Ω∫∆¨,19980513,5.1805,
600135.SH,¿÷ø≠Ω∫∆¨,19980514,5.2193,
600135.SH,¿÷ø≠Ω∫∆¨,19980515,5.2864,
600135.SH,¿÷ø≠Ω∫∆¨,19980518,5.3218,
600135.SH,¿÷ø≠Ω∫∆¨,19980519,5.2193,
600135.SH,¿÷ø≠Ω∫∆¨,19980520,5.184,
600135.SH,¿÷ø≠Ω∫∆¨,19980521,5.1911,
600135.SH,¿÷ø≠Ω∫∆¨,19980522,5.2335,
600135.SH,¿÷ø≠Ω∫∆¨,19980525,5.1911,
600135.SH,¿÷ø≠Ω∫∆¨,19980526,5.1593,
600135.SH,¿÷ø≠Ω∫∆¨,19980527,5.2794,
600135.SH,¿÷ø≠Ω∫∆¨,19980528,5.1664,
600135.SH,¿÷ø≠Ω∫∆¨,19980529,5.2088,
600135.SH,¿÷ø≠Ω∫∆¨,19980601,5.4171,
600135.SH,¿÷ø≠Ω∫∆¨,19980602,5.3323,
600135.SH,¿÷ø≠Ω∫∆¨,19980603,5.3323,
600135.SH,¿÷ø≠Ω∫∆¨,19980604,5.2017,
600135.SH,¿÷ø≠Ω∫∆¨,19980605,5.1558,
600135.SH,¿÷ø≠Ω∫∆¨,19980608,5.2264,
600135.SH,¿÷ø≠Ω∫∆¨,19980609,5.0675,
600135.SH,¿÷ø≠Ω∫∆¨,19980610,5.1134,
600135.SH,¿÷ø≠Ω∫∆¨,19980611,4.9298,
600135.SH,¿÷ø≠Ω∫∆¨,19980612,5.0357,
600135.SH,¿÷ø≠Ω∫∆¨,19980615,4.8945,
600135.SH,¿÷ø≠Ω∫∆¨,19980616,4.8309,
600135.SH,¿÷ø≠Ω∫∆¨,19980617,4.8309,
600135.SH,¿÷ø≠Ω∫∆¨,19980618,4.8733,
600135.SH,¿÷ø≠Ω∫∆¨,19980619,5.0287,
600135.SH,¿÷ø≠Ω∫∆¨,19980622,4.9969,
600135.SH,¿÷ø≠Ω∫∆¨,19980623,4.9827,
600135.SH,¿÷ø≠Ω∫∆¨,19980624,5.0675,
600135.SH,¿÷ø≠Ω∫∆¨,19980625,4.9368,
600135.SH,¿÷ø≠Ω∫∆¨,19980626,4.9086,
600135.SH,¿÷ø≠Ω∫∆¨,19980629,4.8238,
600135.SH,¿÷ø≠Ω∫∆¨,19980630,4.7744,
600135.SH,¿÷ø≠Ω∫∆¨,19980701,4.732,
600135.SH,¿÷ø≠Ω∫∆¨,19980702,4.7673,
600135.SH,¿÷ø≠Ω∫∆¨,19980703,4.7108,
600135.SH,¿÷ø≠Ω∫∆¨,19980706,4.5872,
600135.SH,¿÷ø≠Ω∫∆¨,19980707,4.5872,
600135.SH,¿÷ø≠Ω∫∆¨,19980708,4.6331,
600135.SH,¿÷ø≠Ω∫∆¨,19980709,4.7179,
600135.SH,¿÷ø≠Ω∫∆¨,19980710,4.8132,
600135.SH,¿÷ø≠Ω∫∆¨,19980713,4.8132,
600135.SH,¿÷ø≠Ω∫∆¨,19980714,4.6614,
600135.SH,¿÷ø≠Ω∫∆¨,19980715,4.672,
600135.SH,¿÷ø≠Ω∫∆¨,19980716,4.6084,
600135.SH,¿÷ø≠Ω∫∆¨,19980717,4.5731,
600135.SH,¿÷ø≠Ω∫∆¨,19980720,4.4001,
600135.SH,¿÷ø≠Ω∫∆¨,19980721,4.5307,
600135.SH,¿÷ø≠Ω∫∆¨,19980722,4.566,
600135.SH,¿÷ø≠Ω∫∆¨,19980723,4.5908,
600135.SH,¿÷ø≠Ω∫∆¨,19980724,4.6084,
600135.SH,¿÷ø≠Ω∫∆¨,19980727,4.5484,
600135.SH,¿÷ø≠Ω∫∆¨,19980728,4.5519,
600135.SH,¿÷ø≠Ω∫∆¨,19980729,4.4601,
600135.SH,¿÷ø≠Ω∫∆¨,19980730,4.4884,
600135.SH,¿÷ø≠Ω∫∆¨,19980731,4.559,
600135.SH,¿÷ø≠Ω∫∆¨,19980803,4.4672,
600135.SH,¿÷ø≠Ω∫∆¨,19980804,4.4107,
600135.SH,¿÷ø≠Ω∫∆¨,19980805,4.4672,
600135.SH,¿÷ø≠Ω∫∆¨,19980806,4.4213,
600135.SH,¿÷ø≠Ω∫∆¨,19980807,4.3083,
600135.SH,¿÷ø≠Ω∫∆¨,19980810,4.1493,
600135.SH,¿÷ø≠Ω∫∆¨,19980811,4.0681,
600135.SH,¿÷ø≠Ω∫∆¨,19980812,3.9551,
600135.SH,¿÷ø≠Ω∫∆¨,19980813,4.0081,
600135.SH,¿÷ø≠Ω∫∆¨,19980814,3.8704,
600135.SH,¿÷ø≠Ω∫∆¨,19980817,3.4819,
600135.SH,¿÷ø≠Ω∫∆¨,19980818,3.5879,
