╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002528.SZ,с╒╥имь,20110930,5.466,
002528.SZ,с╒╥имь,20111010,5.481,
002528.SZ,с╒╥имь,20111011,5.4635,
002528.SZ,с╒╥имь,20111012,5.5737,
002528.SZ,с╒╥имь,20111013,5.7089,
002528.SZ,с╒╥имь,20111014,5.5962,
002528.SZ,с╒╥имь,20111017,5.9368,
002528.SZ,с╒╥имь,20111018,5.7915,
002528.SZ,с╒╥имь,20111019,5.5487,
002528.SZ,с╒╥имь,20111020,5.4159,
002528.SZ,с╒╥имь,20111021,5.4084,
002528.SZ,с╒╥имь,20111024,5.5336,
002528.SZ,с╒╥имь,20111025,5.6688,
002528.SZ,с╒╥имь,20111026,5.5161,
002528.SZ,с╒╥имь,20111027,5.3834,
002528.SZ,с╒╥имь,20111028,5.4911,
002528.SZ,с╒╥имь,20111031,5.7039,
002528.SZ,с╒╥имь,20111101,5.799,
002528.SZ,с╒╥имь,20111102,5.9067,
002528.SZ,с╒╥имь,20111103,5.9718,
002528.SZ,с╒╥имь,20111104,5.8842,
002528.SZ,с╒╥имь,20111107,5.8015,
002528.SZ,с╒╥имь,20111108,5.6814,
002528.SZ,с╒╥имь,20111109,5.7715,
002528.SZ,с╒╥имь,20111110,5.7515,
002528.SZ,с╒╥имь,20111111,5.8341,
002528.SZ,с╒╥имь,20111114,5.8341,
002528.SZ,с╒╥имь,20111115,5.8842,
002528.SZ,с╒╥имь,20111116,5.6713,
002528.SZ,с╒╥имь,20111117,5.7515,
002528.SZ,с╒╥имь,20111118,5.4861,
002528.SZ,с╒╥имь,20111121,5.4585,
002528.SZ,с╒╥имь,20111122,6.0044,
002528.SZ,с╒╥имь,20111123,6.0044,
002528.SZ,с╒╥имь,20111124,6.0044,
002528.SZ,с╒╥имь,20111125,6.0044,
002528.SZ,с╒╥имь,20111128,6.0044,
002528.SZ,с╒╥имь,20111129,6.0044,
002528.SZ,с╒╥имь,20111130,6.0044,
002528.SZ,с╒╥имь,20111201,6.0044,
002528.SZ,с╒╥имь,20111202,6.0044,
002528.SZ,с╒╥имь,20111205,6.0044,
002528.SZ,с╒╥имь,20111206,6.0044,
002528.SZ,с╒╥имь,20111207,6.0044,
002528.SZ,с╒╥имь,20111208,6.0044,
002528.SZ,с╒╥имь,20111209,6.0044,
002528.SZ,с╒╥имь,20111212,6.0044,
002528.SZ,с╒╥имь,20111213,6.0044,
002528.SZ,с╒╥имь,20111214,5.5537,
002528.SZ,с╒╥имь,20111215,4.9978,
002528.SZ,с╒╥имь,20111216,5.0979,
002528.SZ,с╒╥имь,20111219,5.0704,
002528.SZ,с╒╥имь,20111220,4.7073,
002528.SZ,с╒╥имь,20111221,4.4069,
002528.SZ,с╒╥имь,20111222,4.1565,
002528.SZ,с╒╥имь,20111223,4.1314,
002528.SZ,с╒╥имь,20111226,4.1339,
002528.SZ,с╒╥имь,20111227,3.7784,
002528.SZ,с╒╥имь,20111228,3.6832,
002528.SZ,с╒╥имь,20111229,3.6883,
002528.SZ,с╒╥имь,20111230,3.7433,
002528.SZ,с╒╥имь,20120104,3.5405,
002528.SZ,с╒╥имь,20120105,3.2951,
002528.SZ,с╒╥имь,20120106,3.2501,
002528.SZ,с╒╥имь,20120109,3.3803,
002528.SZ,с╒╥имь,20120110,3.3803,
002528.SZ,с╒╥имь,20120111,3.7183,
002528.SZ,с╒╥имь,20120112,4.0012,
002528.SZ,с╒╥имь,20120113,3.6732,
002528.SZ,с╒╥имь,20120116,3.3803,
002528.SZ,с╒╥имь,20120117,3.6507,
002528.SZ,с╒╥имь,20120118,3.2851,
002528.SZ,с╒╥имь,20120119,3.1299,
002528.SZ,с╒╥имь,20120120,3.2526,
002528.SZ,с╒╥имь,20120130,3.2951,
002528.SZ,с╒╥имь,20120131,3.2601,
002528.SZ,с╒╥имь,20120201,3.2426,
002528.SZ,с╒╥имь,20120202,3.3678,
002528.SZ,с╒╥имь,20120203,3.4779,
002528.SZ,с╒╥имь,20120206,3.533,
002528.SZ,с╒╥имь,20120207,3.4278,
002528.SZ,с╒╥имь,20120208,3.5981,
002528.SZ,с╒╥имь,20120209,3.6457,
002528.SZ,с╒╥имь,20120210,3.6983,
002528.SZ,с╒╥имь,20120213,3.7834,
002528.SZ,с╒╥имь,20120214,3.7934,
002528.SZ,с╒╥имь,20120215,3.8435,
002528.SZ,с╒╥имь,20120216,3.8685,
002528.SZ,с╒╥имь,20120217,3.7984,
002528.SZ,с╒╥имь,20120220,3.8185,
002528.SZ,с╒╥имь,20120221,3.8585,
002528.SZ,с╒╥имь,20120222,4.0563,
002528.SZ,с╒╥имь,20120223,3.9887,
002528.SZ,с╒╥имь,20120224,4.0538,
002528.SZ,с╒╥имь,20120227,4.0488,
002528.SZ,с╒╥имь,20120228,3.9236,
002528.SZ,с╒╥имь,20120229,3.8936,
002528.SZ,с╒╥имь,20120301,3.9011,
002528.SZ,с╒╥имь,20120302,4.0338,
002528.SZ,с╒╥имь,20120305,4.1139,
002528.SZ,с╒╥имь,20120306,4.0438,
002528.SZ,с╒╥имь,20120307,4.0263,
002528.SZ,с╒╥имь,20120308,4.1139,
002528.SZ,с╒╥имь,20120309,4.2641,
002528.SZ,с╒╥имь,20120312,4.3192,
002528.SZ,с╒╥имь,20120313,4.3643,
002528.SZ,с╒╥имь,20120314,4.0538,
002528.SZ,с╒╥имь,20120315,3.831,
002528.SZ,с╒╥имь,20120316,3.9286,
002528.SZ,с╒╥имь,20120319,3.9862,
002528.SZ,с╒╥имь,20120320,3.9862,
002528.SZ,с╒╥имь,20120321,3.7559,
002528.SZ,с╒╥имь,20120322,3.7934,
002528.SZ,с╒╥имь,20120323,3.6807,
002528.SZ,с╒╥имь,20120326,3.7784,
002528.SZ,с╒╥имь,20120327,3.6983,
002528.SZ,с╒╥имь,20120328,3.4354,
002528.SZ,с╒╥имь,20120329,3.3502,
002528.SZ,с╒╥имь,20120330,3.205,
002528.SZ,с╒╥имь,20120405,3.2851,
002528.SZ,с╒╥имь,20120406,3.2726,
002528.SZ,с╒╥имь,20120409,3.21,
002528.SZ,с╒╥имь,20120410,3.2801,
002528.SZ,с╒╥имь,20120411,3.3026,
002528.SZ,с╒╥имь,20120412,3.3928,
002528.SZ,с╒╥имь,20120413,3.4128,
002528.SZ,с╒╥имь,20120416,3.4379,
002528.SZ,с╒╥имь,20120417,3.4153,
002528.SZ,с╒╥имь,20120418,3.6081,
002528.SZ,с╒╥имь,20120419,3.5606,
002528.SZ,с╒╥имь,20120420,3.6056,
002528.SZ,с╒╥имь,20120423,3.4128,
002528.SZ,с╒╥имь,20120424,3.3377,
002528.SZ,с╒╥имь,20120425,3.3803,
002528.SZ,с╒╥имь,20120426,3.3402,
002528.SZ,с╒╥имь,20120427,3.3352,
002528.SZ,с╒╥имь,20120502,3.4228,
002528.SZ,с╒╥имь,20120503,3.4529,
002528.SZ,с╒╥имь,20120504,3.4929,
002528.SZ,с╒╥имь,20120507,3.5555,
002528.SZ,с╒╥имь,20120508,3.523,
002528.SZ,с╒╥имь,20120509,3.4929,
002528.SZ,с╒╥имь,20120510,3.4879,
002528.SZ,с╒╥имь,20120511,3.4704,
002528.SZ,с╒╥имь,20120514,3.4153,
002528.SZ,с╒╥имь,20120515,3.3828,
002528.SZ,с╒╥имь,20120516,3.3828,
002528.SZ,с╒╥имь,20120517,3.5205,
002528.SZ,с╒╥имь,20120518,3.4103,
002528.SZ,с╒╥имь,20120521,3.3753,
002528.SZ,с╒╥имь,20120522,3.4178,
002528.SZ,с╒╥имь,20120523,3.3878,
002528.SZ,с╒╥имь,20120524,3.3377,
002528.SZ,с╒╥имь,20120525,3.2926,
002528.SZ,с╒╥имь,20120528,3.3177,
002528.SZ,с╒╥имь,20120529,3.3753,
002528.SZ,с╒╥имь,20120530,3.4153,
002528.SZ,с╒╥имь,20120531,3.4228,
002528.SZ,с╒╥имь,20120601,3.3978,
002528.SZ,с╒╥имь,20120604,3.4203,
002528.SZ,с╒╥имь,20120605,3.3427,
002528.SZ,с╒╥имь,20120606,3.3177,
002528.SZ,с╒╥имь,20120607,3.2801,
002528.SZ,с╒╥имь,20120608,3.2826,
002528.SZ,с╒╥имь,20120611,3.4153,
002528.SZ,с╒╥имь,20120612,3.3577,
002528.SZ,с╒╥имь,20120613,3.558,
002528.SZ,с╒╥имь,20120614,3.528,
002528.SZ,с╒╥имь,20120615,3.5781,
002528.SZ,с╒╥имь,20120618,3.5856,
002528.SZ,с╒╥имь,20120619,3.528,
002528.SZ,с╒╥имь,20120620,3.5881,
002528.SZ,с╒╥имь,20120621,3.4929,
002528.SZ,с╒╥имь,20120625,3.3227,
002528.SZ,с╒╥имь,20120626,3.3227,
002528.SZ,с╒╥имь,20120627,3.3052,
002528.SZ,с╒╥имь,20120628,3.2476,
002528.SZ,с╒╥имь,20120629,3.3026,
002528.SZ,с╒╥имь,20120702,3.3302,
002528.SZ,с╒╥имь,20120703,3.4028,
002528.SZ,с╒╥имь,20120704,3.4955,
002528.SZ,с╒╥имь,20120705,3.4604,
002528.SZ,с╒╥имь,20120706,3.6081,
002528.SZ,с╒╥имь,20120709,3.518,
002528.SZ,с╒╥имь,20120710,3.5305,
002528.SZ,с╒╥имь,20120711,3.5681,
002528.SZ,с╒╥имь,20120712,3.6031,
002528.SZ,с╒╥имь,20120713,3.4927,
002528.SZ,с╒╥имь,20120716,3.3822,
002528.SZ,с╒╥имь,20120717,3.3936,
002528.SZ,с╒╥имь,20120718,3.4241,
002528.SZ,с╒╥имь,20120719,3.4965,
002528.SZ,с╒╥имь,20120720,3.565,
002528.SZ,с╒╥имь,20120723,3.6031,
002528.SZ,с╒╥имь,20120724,3.6412,
002528.SZ,с╒╥имь,20120725,3.6107,
002528.SZ,с╒╥имь,20120726,3.5498,
002528.SZ,с╒╥имь,20120727,3.5346,
002528.SZ,с╒╥имь,20120730,3.3784,
002528.SZ,с╒╥имь,20120731,3.2679,
002528.SZ,с╒╥имь,20120801,3.4546,
002528.SZ,с╒╥имь,20120802,3.3974,
002528.SZ,с╒╥имь,20120803,3.5079,
002528.SZ,с╒╥имь,20120806,3.5879,
002528.SZ,с╒╥имь,20120807,3.6031,
002528.SZ,с╒╥имь,20120808,3.7669,
002528.SZ,с╒╥имь,20120809,4.0373,
002528.SZ,с╒╥имь,20120810,4.0335,
002528.SZ,с╒╥имь,20120813,4.0564,
002528.SZ,с╒╥имь,20120814,4.2392,
002528.SZ,с╒╥имь,20120815,4.2087,
002528.SZ,с╒╥имь,20120816,4.3001,
002528.SZ,с╒╥имь,20120817,4.0945,
002528.SZ,с╒╥имь,20120820,4.1516,
002528.SZ,с╒╥имь,20120821,4.2963,
002528.SZ,с╒╥имь,20120822,4.3192,
002528.SZ,с╒╥имь,20120823,4.4601,
002528.SZ,с╒╥имь,20120824,4.3801,
002528.SZ,с╒╥имь,20120827,4.4411,
002528.SZ,с╒╥имь,20120828,4.5515,
002528.SZ,с╒╥имь,20120829,4.2544,
002528.SZ,с╒╥имь,20120830,3.8545,
002528.SZ,с╒╥имь,20120831,3.7402,
002528.SZ,с╒╥имь,20120903,3.7212,
002528.SZ,с╒╥имь,20120904,3.7707,
002528.SZ,с╒╥имь,20120905,3.6945,
002528.SZ,с╒╥имь,20120906,3.6564,
002528.SZ,с╒╥имь,20120907,3.8278,
002528.SZ,с╒╥имь,20120910,4.1173,
002528.SZ,с╒╥имь,20120911,4.0107,
002528.SZ,с╒╥имь,20120912,3.9954,
002528.SZ,с╒╥имь,20120913,3.8469,
002528.SZ,с╒╥имь,20120914,3.8469,
002528.SZ,с╒╥имь,20120917,3.645,
002528.SZ,с╒╥имь,20120918,3.5384,
002528.SZ,с╒╥имь,20120919,3.5993,
002528.SZ,с╒╥имь,20120920,3.3974,
002528.SZ,с╒╥имь,20120921,3.4127,
002528.SZ,с╒╥имь,20120924,3.4279,
002528.SZ,с╒╥имь,20120925,3.3365,
002528.SZ,с╒╥имь,20120926,3.1689,
002528.SZ,с╒╥имь,20120927,3.2489,
002528.SZ,с╒╥имь,20120928,3.3365,
002528.SZ,с╒╥имь,20121008,3.3403,
002528.SZ,с╒╥имь,20121009,3.4279,
002528.SZ,с╒╥имь,20121010,3.485,
002528.SZ,с╒╥имь,20121011,3.3594,
002528.SZ,с╒╥имь,20121012,3.3555,
002528.SZ,с╒╥имь,20121015,3.2603,
002528.SZ,с╒╥имь,20121016,3.2603,
002528.SZ,с╒╥имь,20121017,3.3213,
002528.SZ,с╒╥имь,20121018,3.3784,
002528.SZ,с╒╥имь,20121019,3.3594,
002528.SZ,с╒╥имь,20121022,3.4431,
002528.SZ,с╒╥имь,20121023,3.2756,
002528.SZ,с╒╥имь,20121024,3.2603,
002528.SZ,с╒╥имь,20121025,3.2946,
002528.SZ,с╒╥имь,20121026,3.1689,
002528.SZ,с╒╥имь,20121029,3.1118,
002528.SZ,с╒╥имь,20121030,3.1499,
002528.SZ,с╒╥имь,20121031,3.1689,
002528.SZ,с╒╥имь,20121101,3.2146,
002528.SZ,с╒╥имь,20121102,3.5041,
002528.SZ,с╒╥имь,20121105,3.3974,
002528.SZ,с╒╥имь,20121106,3.3479,
002528.SZ,с╒╥имь,20121107,3.3517,
002528.SZ,с╒╥имь,20121108,3.1575,
002528.SZ,с╒╥имь,20121109,3.2222,
002528.SZ,с╒╥имь,20121112,3.2222,
002528.SZ,с╒╥имь,20121113,3.2413,
002528.SZ,с╒╥имь,20121114,3.3594,
002528.SZ,с╒╥имь,20121115,3.207,
002528.SZ,с╒╥имь,20121116,3.1499,
002528.SZ,с╒╥имь,20121119,3.1842,
002528.SZ,с╒╥имь,20121120,3.1423,
002528.SZ,с╒╥имь,20121121,3.207,
002528.SZ,с╒╥имь,20121122,3.1499,
002528.SZ,с╒╥имь,20121123,3.1423,
002528.SZ,с╒╥имь,20121126,3.0547,
002528.SZ,с╒╥имь,20121127,2.7957,
002528.SZ,с╒╥имь,20121128,2.6776,
002528.SZ,с╒╥имь,20121129,2.6204,
002528.SZ,с╒╥имь,20121130,2.6547,
002528.SZ,с╒╥имь,20121203,2.5519,
002528.SZ,с╒╥имь,20121204,2.5786,
002528.SZ,с╒╥имь,20121205,2.6966,
002528.SZ,с╒╥имь,20121206,2.7652,
002528.SZ,с╒╥имь,20121207,2.8566,
002528.SZ,с╒╥имь,20121210,2.8756,
002528.SZ,с╒╥имь,20121211,2.8528,
002528.SZ,с╒╥имь,20121212,2.8261,
002528.SZ,с╒╥имь,20121213,2.7576,
002528.SZ,с╒╥имь,20121214,2.8985,
002528.SZ,с╒╥имь,20121217,2.9175,
002528.SZ,с╒╥имь,20121218,2.9023,
002528.SZ,с╒╥имь,20121219,2.9518,
002528.SZ,с╒╥имь,20121220,2.9175,
002528.SZ,с╒╥имь,20121221,2.8985,
002528.SZ,с╒╥имь,20121224,2.9404,
002528.SZ,с╒╥имь,20121225,3.0089,
002528.SZ,с╒╥имь,20121226,3.0737,
002528.SZ,с╒╥имь,20121227,2.9975,
002528.SZ,с╒╥имь,20121228,3.0089,
002528.SZ,с╒╥имь,20121231,3.0166,
002528.SZ,с╒╥имь,20130104,3.1346,
002528.SZ,с╒╥имь,20130107,3.1346,
002528.SZ,с╒╥имь,20130108,3.1994,
002528.SZ,с╒╥имь,20130109,3.2565,
002528.SZ,с╒╥имь,20130110,3.2718,
002528.SZ,с╒╥имь,20130111,3.1499,
002528.SZ,с╒╥имь,20130114,3.2641,
002528.SZ,с╒╥имь,20130115,3.3175,
002528.SZ,с╒╥имь,20130116,3.5346,
002528.SZ,с╒╥имь,20130117,3.6374,
002528.SZ,с╒╥имь,20130118,3.6412,
002528.SZ,с╒╥имь,20130121,3.706,
002528.SZ,с╒╥имь,20130122,3.8126,
002528.SZ,с╒╥имь,20130123,3.6869,
002528.SZ,с╒╥имь,20130124,3.4431,
002528.SZ,с╒╥имь,20130125,3.5688,
002528.SZ,с╒╥имь,20130128,3.6069,
002528.SZ,с╒╥имь,20130129,3.5231,
002528.SZ,с╒╥имь,20130130,3.5079,
002528.SZ,с╒╥имь,20130131,3.4774,
002528.SZ,с╒╥имь,20130201,3.5041,
002528.SZ,с╒╥имь,20130204,3.3517,
002528.SZ,с╒╥имь,20130205,3.5041,
002528.SZ,с╒╥имь,20130206,3.5079,
002528.SZ,с╒╥имь,20130207,3.5269,
002528.SZ,с╒╥имь,20130208,3.5917,
002528.SZ,с╒╥имь,20130218,3.6069,
002528.SZ,с╒╥имь,20130219,3.5117,
002528.SZ,с╒╥имь,20130220,3.626,
002528.SZ,с╒╥имь,20130221,3.5841,
002528.SZ,с╒╥имь,20130222,3.5079,
002528.SZ,с╒╥имь,20130225,3.5117,
002528.SZ,с╒╥имь,20130226,3.4355,
002528.SZ,с╒╥имь,20130227,3.4013,
002528.SZ,с╒╥имь,20130228,3.5346,
002528.SZ,с╒╥имь,20130301,3.5879,
002528.SZ,с╒╥имь,20130304,3.4089,
002528.SZ,с╒╥имь,20130305,3.447,
002528.SZ,с╒╥имь,20130306,3.6412,
002528.SZ,с╒╥имь,20130307,3.7479,
002528.SZ,с╒╥имь,20130308,3.8583,
002528.SZ,с╒╥имь,20130311,3.7974,
002528.SZ,с╒╥имь,20130312,3.7783,
002528.SZ,с╒╥имь,20130313,3.9726,
002528.SZ,с╒╥имь,20130314,3.9497,
002528.SZ,с╒╥имь,20130315,4.0526,
002528.SZ,с╒╥имь,20130318,4.0373,
002528.SZ,с╒╥имь,20130319,3.9916,
002528.SZ,с╒╥имь,20130320,4.0411,
002528.SZ,с╒╥имь,20130321,4.1859,
002528.SZ,с╒╥имь,20130322,4.2849,
002528.SZ,с╒╥имь,20130325,4.1821,
002528.SZ,с╒╥имь,20130326,4.2658,
002528.SZ,с╒╥имь,20130327,4.323,
002528.SZ,с╒╥имь,20130328,4.2925,
002528.SZ,с╒╥имь,20130329,4.1897,
002528.SZ,с╒╥имь,20130401,4.2658,
002528.SZ,с╒╥имь,20130402,4.1744,
002528.SZ,с╒╥имь,20130403,4.2087,
002528.SZ,с╒╥имь,20130408,3.9154,
002528.SZ,с╒╥имь,20130409,3.8888,
002528.SZ,с╒╥имь,20130410,3.8659,
002528.SZ,с╒╥имь,20130411,3.8126,
002528.SZ,с╒╥имь,20130412,3.8126,
002528.SZ,с╒╥имь,20130415,3.8355,
002528.SZ,с╒╥имь,20130416,3.5574,
