代码,简称,日期,收盘价(元),
002150.SZ,通润装备,20070810,10.9602,
002150.SZ,通润装备,20070813,10.4779,
002150.SZ,通润装备,20070814,10.9358,
002150.SZ,通润装备,20070815,11.8613,
002150.SZ,通润装备,20070816,10.9358,
002150.SZ,通润装备,20070817,10.3513,
002150.SZ,通润装备,20070820,10.5023,
002150.SZ,通润装备,20070821,10.3147,
002150.SZ,通润装备,20070822,10.2612,
002150.SZ,通润装备,20070823,10.439,
002150.SZ,通润装备,20070824,10.2271,
002150.SZ,通润装备,20070827,9.7253,
002150.SZ,通润装备,20070828,9.8642,
002150.SZ,通润装备,20070829,9.6109,
002150.SZ,通润装备,20070830,9.6109,
002150.SZ,通润装备,20070831,9.7667,
002150.SZ,通润装备,20070903,9.7107,
002150.SZ,通润装备,20070904,9.455,
002150.SZ,通润装备,20070905,9.5475,
002150.SZ,通润装备,20070906,9.5719,
002150.SZ,通润装备,20070907,9.377,
002150.SZ,通润装备,20070910,9.2309,
002150.SZ,通润装备,20070911,8.6585,
002150.SZ,通润装备,20070912,9.0775,
002150.SZ,通润装备,20070913,8.8753,
002150.SZ,通润装备,20070914,9.0896,
002150.SZ,通润装备,20070917,9.0044,
002150.SZ,通润装备,20070918,9.399,
002150.SZ,通润装备,20070919,9.0848,
002150.SZ,通润装备,20070920,8.8899,
002150.SZ,通润装备,20070921,8.7194,
002150.SZ,通润装备,20070924,8.5319,
002150.SZ,通润装备,20070925,8.5928,
002150.SZ,通润装备,20070926,8.359,
002150.SZ,通润装备,20070927,8.5733,
002150.SZ,通润装备,20070928,8.6317,
002150.SZ,通润装备,20071008,8.7681,
002150.SZ,通润装备,20071009,9.153,
002150.SZ,通润装备,20071010,8.963,
002150.SZ,通润装备,20071011,9.0409,
002150.SZ,通润装备,20071012,9.6206,
002150.SZ,通润装备,20071015,9.4988,
002150.SZ,通润装备,20071016,9.2674,
002150.SZ,通润装备,20071017,9.416,
002150.SZ,通润装备,20071018,9.0361,
002150.SZ,通润装备,20071019,8.8558,
002150.SZ,通润装备,20071022,8.9654,
002150.SZ,通润装备,20071023,8.812,
002150.SZ,通润装备,20071024,8.7194,
002150.SZ,通润装备,20071025,8.1105,
