¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
300718.SZ,≥§ ¢÷·≥–,20171106,26.73,
300718.SZ,≥§ ¢÷·≥–,20171107,29.4,
300718.SZ,≥§ ¢÷·≥–,20171108,32.34,
300718.SZ,≥§ ¢÷·≥–,20171109,35.57,
300718.SZ,≥§ ¢÷·≥–,20171110,39.13,
300718.SZ,≥§ ¢÷·≥–,20171113,43.04,
300718.SZ,≥§ ¢÷·≥–,20171114,47.34,
300718.SZ,≥§ ¢÷·≥–,20171115,52.07,
300718.SZ,≥§ ¢÷·≥–,20171116,51.17,
300718.SZ,≥§ ¢÷·≥–,20171117,50.36,
300718.SZ,≥§ ¢÷·≥–,20171120,47.29,
300718.SZ,≥§ ¢÷·≥–,20171121,46.78,
300718.SZ,≥§ ¢÷·≥–,20171122,48.26,
300718.SZ,≥§ ¢÷·≥–,20171123,44.9,
300718.SZ,≥§ ¢÷·≥–,20171124,42.2,
300718.SZ,≥§ ¢÷·≥–,20171127,42.06,
300718.SZ,≥§ ¢÷·≥–,20171128,42.49,
300718.SZ,≥§ ¢÷·≥–,20171129,39.86,
300718.SZ,≥§ ¢÷·≥–,20171130,40.13,
300718.SZ,≥§ ¢÷·≥–,20171201,39.96,
300718.SZ,≥§ ¢÷·≥–,20171204,36.11,
300718.SZ,≥§ ¢÷·≥–,20171205,35.87,
300718.SZ,≥§ ¢÷·≥–,20171206,37.1,
300718.SZ,≥§ ¢÷·≥–,20171207,36.87,
300718.SZ,≥§ ¢÷·≥–,20171208,37.82,
300718.SZ,≥§ ¢÷·≥–,20171211,39.43,
300718.SZ,≥§ ¢÷·≥–,20171212,37.58,
300718.SZ,≥§ ¢÷·≥–,20171213,38.4,
300718.SZ,≥§ ¢÷·≥–,20171214,38.42,
300718.SZ,≥§ ¢÷·≥–,20171215,37.96,
300718.SZ,≥§ ¢÷·≥–,20171218,38.37,
300718.SZ,≥§ ¢÷·≥–,20171219,38.52,
300718.SZ,≥§ ¢÷·≥–,20171220,38.18,
300718.SZ,≥§ ¢÷·≥–,20171221,37.31,
300718.SZ,≥§ ¢÷·≥–,20171222,37.18,
300718.SZ,≥§ ¢÷·≥–,20171225,37.77,
300718.SZ,≥§ ¢÷·≥–,20171226,39.3,
300718.SZ,≥§ ¢÷·≥–,20171227,39.2,
300718.SZ,≥§ ¢÷·≥–,20171228,40.08,
300718.SZ,≥§ ¢÷·≥–,20171229,40.27,
300718.SZ,≥§ ¢÷·≥–,20180102,40.29,
300718.SZ,≥§ ¢÷·≥–,20180103,39.59,
300718.SZ,≥§ ¢÷·≥–,20180104,39.17,
300718.SZ,≥§ ¢÷·≥–,20180105,38.96,
300718.SZ,≥§ ¢÷·≥–,20180108,39.98,
300718.SZ,≥§ ¢÷·≥–,20180109,40.15,
300718.SZ,≥§ ¢÷·≥–,20180110,38.26,
300718.SZ,≥§ ¢÷·≥–,20180111,38.64,
300718.SZ,≥§ ¢÷·≥–,20180112,39.41,
300718.SZ,≥§ ¢÷·≥–,20180115,38.49,
300718.SZ,≥§ ¢÷·≥–,20180116,40.47,
300718.SZ,≥§ ¢÷·≥–,20180117,42.13,
300718.SZ,≥§ ¢÷·≥–,20180118,41.43,
300718.SZ,≥§ ¢÷·≥–,20180119,40.68,
300718.SZ,≥§ ¢÷·≥–,20180122,39.4,
300718.SZ,≥§ ¢÷·≥–,20180123,39.9,
300718.SZ,≥§ ¢÷·≥–,20180124,40.98,
300718.SZ,≥§ ¢÷·≥–,20180125,40.24,
300718.SZ,≥§ ¢÷·≥–,20180126,38.99,
300718.SZ,≥§ ¢÷·≥–,20180129,42.89,
300718.SZ,≥§ ¢÷·≥–,20180130,44.51,
300718.SZ,≥§ ¢÷·≥–,20180131,42.52,
300718.SZ,≥§ ¢÷·≥–,20180201,43.59,
300718.SZ,≥§ ¢÷·≥–,20180202,40.3,
300718.SZ,≥§ ¢÷·≥–,20180205,36.27,
300718.SZ,≥§ ¢÷·≥–,20180206,32.64,
300718.SZ,≥§ ¢÷·≥–,20180207,34.22,
300718.SZ,≥§ ¢÷·≥–,20180208,34.65,
