´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002853.SZ,Æ¤°¢Åµ,20170310,17.8245,
002853.SZ,Æ¤°¢Åµ,20170313,19.6078,
002853.SZ,Æ¤°¢Åµ,20170314,21.5706,
002853.SZ,Æ¤°¢Åµ,20170315,23.7288,
002853.SZ,Æ¤°¢Åµ,20170316,26.1025,
002853.SZ,Æ¤°¢Åµ,20170317,28.7115,
002853.SZ,Æ¤°¢Åµ,20170320,31.5839,
002853.SZ,Æ¤°¢Åµ,20170321,34.7435,
002853.SZ,Æ¤°¢Åµ,20170322,38.2182,
002853.SZ,Æ¤°¢Åµ,20170323,42.04,
002853.SZ,Æ¤°¢Åµ,20170324,46.2448,
002853.SZ,Æ¤°¢Åµ,20170327,50.8685,
002853.SZ,Æ¤°¢Åµ,20170328,55.955,
002853.SZ,Æ¤°¢Åµ,20170329,55.955,
002853.SZ,Æ¤°¢Åµ,20170330,55.955,
002853.SZ,Æ¤°¢Åµ,20170331,55.955,
002853.SZ,Æ¤°¢Åµ,20170405,55.955,
002853.SZ,Æ¤°¢Åµ,20170406,50.3579,
002853.SZ,Æ¤°¢Åµ,20170407,45.3233,
002853.SZ,Æ¤°¢Åµ,20170410,40.7914,
002853.SZ,Æ¤°¢Åµ,20170411,39.806,
002853.SZ,Æ¤°¢Åµ,20170412,36.4749,
002853.SZ,Æ¤°¢Åµ,20170413,36.2036,
002853.SZ,Æ¤°¢Åµ,20170414,34.9669,
002853.SZ,Æ¤°¢Åµ,20170417,31.4722,
002853.SZ,Æ¤°¢Åµ,20170418,30.8658,
002853.SZ,Æ¤°¢Åµ,20170419,31.9469,
002853.SZ,Æ¤°¢Åµ,20170420,31.3804,
002853.SZ,Æ¤°¢Åµ,20170421,30.9974,
002853.SZ,Æ¤°¢Åµ,20170424,32.2541,
002853.SZ,Æ¤°¢Åµ,20170425,32.2621,
002853.SZ,Æ¤°¢Åµ,20170426,32.1943,
002853.SZ,Æ¤°¢Åµ,20170427,33.4629,
002853.SZ,Æ¤°¢Åµ,20170428,33.1557,
002853.SZ,Æ¤°¢Åµ,20170502,32.661,
002853.SZ,Æ¤°¢Åµ,20170503,32.685,
002853.SZ,Æ¤°¢Åµ,20170504,31.5959,
002853.SZ,Æ¤°¢Åµ,20170505,31.5081,
002853.SZ,Æ¤°¢Åµ,20170508,31.4203,
002853.SZ,Æ¤°¢Åµ,20170509,31.1929,
002853.SZ,Æ¤°¢Åµ,20170510,29.9602,
002853.SZ,Æ¤°¢Åµ,20170511,30.04,
002853.SZ,Æ¤°¢Åµ,20170512,29.4336,
002853.SZ,Æ¤°¢Åµ,20170515,28.7634,
002853.SZ,Æ¤°¢Åµ,20170516,29.5932,
002853.SZ,Æ¤°¢Åµ,20170517,29.7248,
002853.SZ,Æ¤°¢Åµ,20170518,29.3458,
002853.SZ,Æ¤°¢Åµ,20170519,29.0028,
002853.SZ,Æ¤°¢Åµ,20170522,26.8485,
002853.SZ,Æ¤°¢Åµ,20170523,25.4961,
002853.SZ,Æ¤°¢Åµ,20170524,25.8591,
002853.SZ,Æ¤°¢Åµ,20170525,26.0307,
002853.SZ,Æ¤°¢Åµ,20170526,26.8086,
002853.SZ,Æ¤°¢Åµ,20170531,26.4496,
002853.SZ,Æ¤°¢Åµ,20170601,24.6823,
002853.SZ,Æ¤°¢Åµ,20170602,25.6557,
002853.SZ,Æ¤°¢Åµ,20170605,26.1504,
002853.SZ,Æ¤°¢Åµ,20170606,26.282,
002853.SZ,Æ¤°¢Åµ,20170607,27.3352,
002853.SZ,Æ¤°¢Åµ,20170608,27.3232,
002853.SZ,Æ¤°¢Åµ,20170609,27.6264,
002853.SZ,Æ¤°¢Åµ,20170612,26.7368,
002853.SZ,Æ¤°¢Åµ,20170613,28.4762,
002853.SZ,Æ¤°¢Åµ,20170614,28.9509,
002853.SZ,Æ¤°¢Åµ,20170615,29.4895,
002853.SZ,Æ¤°¢Åµ,20170616,29.8804,
002853.SZ,Æ¤°¢Åµ,20170619,29.9123,
002853.SZ,Æ¤°¢Åµ,20170620,29.4017,
002853.SZ,Æ¤°¢Åµ,20170621,29.4615,
002853.SZ,Æ¤°¢Åµ,20170622,28.1091,
002853.SZ,Æ¤°¢Åµ,20170623,28.7754,
002853.SZ,Æ¤°¢Åµ,20170626,29.2621,
002853.SZ,Æ¤°¢Åµ,20170627,29.4895,
002853.SZ,Æ¤°¢Åµ,20170628,28.536,
002853.SZ,Æ¤°¢Åµ,20170629,28.7235,
002853.SZ,Æ¤°¢Åµ,20170630,29.6012,
002853.SZ,Æ¤°¢Åµ,20170703,29.681,
002853.SZ,Æ¤°¢Åµ,20170704,29.681,
002853.SZ,Æ¤°¢Åµ,20170705,30.4868,
002853.SZ,Æ¤°¢Åµ,20170706,30.5905,
002853.SZ,Æ¤°¢Åµ,20170707,33.6504,
002853.SZ,Æ¤°¢Åµ,20170710,33.9097,
002853.SZ,Æ¤°¢Åµ,20170711,31.7953,
002853.SZ,Æ¤°¢Åµ,20170712,32.5533,
002853.SZ,Æ¤°¢Åµ,20170713,31.2727,
002853.SZ,Æ¤°¢Åµ,20170714,30.2594,
002853.SZ,Æ¤°¢Åµ,20170717,27.2355,
002853.SZ,Æ¤°¢Åµ,20170718,26.5932,
002853.SZ,Æ¤°¢Åµ,20170719,26.645,
002853.SZ,Æ¤°¢Åµ,20170720,26.5932,
002853.SZ,Æ¤°¢Åµ,20170721,25.891,
002853.SZ,Æ¤°¢Åµ,20170724,26.4934,
002853.SZ,Æ¤°¢Åµ,20170725,26.3817,
002853.SZ,Æ¤°¢Åµ,20170726,26.2301,
002853.SZ,Æ¤°¢Åµ,20170727,27.2594,
002853.SZ,Æ¤°¢Åµ,20170728,26.7926,
002853.SZ,Æ¤°¢Åµ,20170731,26.8246,
002853.SZ,Æ¤°¢Åµ,20170801,26.8964,
002853.SZ,Æ¤°¢Åµ,20170802,25.8152,
002853.SZ,Æ¤°¢Åµ,20170803,25.6158,
002853.SZ,Æ¤°¢Åµ,20170804,27.2873,
002853.SZ,Æ¤°¢Åµ,20170807,30.0161,
002853.SZ,Æ¤°¢Åµ,20170808,33.0161,
002853.SZ,Æ¤°¢Åµ,20170809,33.1038,
002853.SZ,Æ¤°¢Åµ,20170810,32.7927,
002853.SZ,Æ¤°¢Åµ,20170811,34.0772,
002853.SZ,Æ¤°¢Åµ,20170814,34.1929,
002853.SZ,Æ¤°¢Åµ,20170815,35.2661,
002853.SZ,Æ¤°¢Åµ,20170816,37.0773,
002853.SZ,Æ¤°¢Åµ,20170817,36.3552,
002853.SZ,Æ¤°¢Åµ,20170818,36.4629,
002853.SZ,Æ¤°¢Åµ,20170821,36.6225,
002853.SZ,Æ¤°¢Åµ,20170822,37.6956,
002853.SZ,Æ¤°¢Åµ,20170823,37.1491,
002853.SZ,Æ¤°¢Åµ,20170824,35.8844,
002853.SZ,Æ¤°¢Åµ,20170825,36.1198,
002853.SZ,Æ¤°¢Åµ,20170828,39.7302,
002853.SZ,Æ¤°¢Åµ,20170829,43.7036,
002853.SZ,Æ¤°¢Åµ,20170830,42.3273,
002853.SZ,Æ¤°¢Åµ,20170831,46.56,
002853.SZ,Æ¤°¢Åµ,20170901,47,
002853.SZ,Æ¤°¢Åµ,20170904,46.2,
002853.SZ,Æ¤°¢Åµ,20170905,50.82,
002853.SZ,Æ¤°¢Åµ,20170906,55.9,
002853.SZ,Æ¤°¢Åµ,20170907,54.32,
002853.SZ,Æ¤°¢Åµ,20170908,52.66,
002853.SZ,Æ¤°¢Åµ,20170911,53.63,
002853.SZ,Æ¤°¢Åµ,20170912,50.3,
002853.SZ,Æ¤°¢Åµ,20170913,50.37,
002853.SZ,Æ¤°¢Åµ,20170914,51,
002853.SZ,Æ¤°¢Åµ,20170915,47.4,
002853.SZ,Æ¤°¢Åµ,20170918,47.7,
002853.SZ,Æ¤°¢Åµ,20170919,47.95,
002853.SZ,Æ¤°¢Åµ,20170920,47.78,
002853.SZ,Æ¤°¢Åµ,20170921,49.81,
002853.SZ,Æ¤°¢Åµ,20170922,46.18,
002853.SZ,Æ¤°¢Åµ,20170925,45.75,
002853.SZ,Æ¤°¢Åµ,20170926,44.64,
002853.SZ,Æ¤°¢Åµ,20170927,45.36,
002853.SZ,Æ¤°¢Åµ,20170928,45.78,
002853.SZ,Æ¤°¢Åµ,20170929,45.87,
002853.SZ,Æ¤°¢Åµ,20171009,49.95,
002853.SZ,Æ¤°¢Åµ,20171010,51.67,
002853.SZ,Æ¤°¢Åµ,20171011,49.11,
002853.SZ,Æ¤°¢Åµ,20171012,48.25,
002853.SZ,Æ¤°¢Åµ,20171013,50,
002853.SZ,Æ¤°¢Åµ,20171016,45.87,
002853.SZ,Æ¤°¢Åµ,20171017,45.2,
002853.SZ,Æ¤°¢Åµ,20171018,43.06,
002853.SZ,Æ¤°¢Åµ,20171019,43.31,
002853.SZ,Æ¤°¢Åµ,20171020,43.24,
002853.SZ,Æ¤°¢Åµ,20171023,43.59,
002853.SZ,Æ¤°¢Åµ,20171024,43.12,
