¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
000989.SZ,æ≈÷•Ã√,20000628,5.6359,
000989.SZ,æ≈÷•Ã√,20000629,5.8518,
000989.SZ,æ≈÷•Ã√,20000630,5.6529,
000989.SZ,æ≈÷•Ã√,20000703,5.5462,
000989.SZ,æ≈÷•Ã√,20000704,5.5583,
000989.SZ,æ≈÷•Ã√,20000705,5.4976,
000989.SZ,æ≈÷•Ã√,20000706,5.386,
000989.SZ,æ≈÷•Ã√,20000707,5.5049,
000989.SZ,æ≈÷•Ã√,20000710,5.5801,
000989.SZ,æ≈÷•Ã√,20000711,5.4879,
000989.SZ,æ≈÷•Ã√,20000712,5.5195,
000989.SZ,æ≈÷•Ã√,20000713,5.6335,
000989.SZ,æ≈÷•Ã√,20000714,5.7257,
000989.SZ,æ≈÷•Ã√,20000717,5.5631,
000989.SZ,æ≈÷•Ã√,20000718,5.551,
000989.SZ,æ≈÷•Ã√,20000719,5.5267,
000989.SZ,æ≈÷•Ã√,20000720,5.4734,
000989.SZ,æ≈÷•Ã√,20000721,5.4928,
000989.SZ,æ≈÷•Ã√,20000724,5.4054,
000989.SZ,æ≈÷•Ã√,20000725,5.4564,
000989.SZ,æ≈÷•Ã√,20000726,5.4612,
000989.SZ,æ≈÷•Ã√,20000727,5.4831,
000989.SZ,æ≈÷•Ã√,20000728,5.517,
000989.SZ,æ≈÷•Ã√,20000731,5.4588,
000989.SZ,æ≈÷•Ã√,20000801,5.4758,
000989.SZ,æ≈÷•Ã√,20000802,5.437,
000989.SZ,æ≈÷•Ã√,20000803,5.437,
000989.SZ,æ≈÷•Ã√,20000804,5.4176,
000989.SZ,æ≈÷•Ã√,20000807,5.5753,
000989.SZ,æ≈÷•Ã√,20000808,5.5098,
000989.SZ,æ≈÷•Ã√,20000809,5.5267,
000989.SZ,æ≈÷•Ã√,20000810,5.5947,
000989.SZ,æ≈÷•Ã√,20000811,5.5316,
000989.SZ,æ≈÷•Ã√,20000814,5.602,
000989.SZ,æ≈÷•Ã√,20000815,5.5559,
000989.SZ,æ≈÷•Ã√,20000816,5.5777,
000989.SZ,æ≈÷•Ã√,20000817,5.6553,
000989.SZ,æ≈÷•Ã√,20000818,5.5825,
000989.SZ,æ≈÷•Ã√,20000821,5.5243,
000989.SZ,æ≈÷•Ã√,20000822,5.4709,
000989.SZ,æ≈÷•Ã√,20000823,5.3982,
000989.SZ,æ≈÷•Ã√,20000824,5.5098,
000989.SZ,æ≈÷•Ã√,20000825,5.5777,
000989.SZ,æ≈÷•Ã√,20000828,5.6505,
000989.SZ,æ≈÷•Ã√,20000829,5.8785,
000989.SZ,æ≈÷•Ã√,20000830,6.0605,
000989.SZ,æ≈÷•Ã√,20000831,5.8082,
000989.SZ,æ≈÷•Ã√,20000901,5.7184,
000989.SZ,æ≈÷•Ã√,20000904,6.0144,
000989.SZ,æ≈÷•Ã√,20000905,5.813,
000989.SZ,æ≈÷•Ã√,20000906,5.7451,
000989.SZ,æ≈÷•Ã√,20000907,6.0629,
000989.SZ,æ≈÷•Ã√,20000908,5.9707,
000989.SZ,æ≈÷•Ã√,20000911,5.9926,
000989.SZ,æ≈÷•Ã√,20000912,5.9004,
000989.SZ,æ≈÷•Ã√,20000913,5.9198,
000989.SZ,æ≈÷•Ã√,20000914,5.8664,
000989.SZ,æ≈÷•Ã√,20000915,5.8033,
000989.SZ,æ≈÷•Ã√,20000918,5.7524,
000989.SZ,æ≈÷•Ã√,20000919,5.5777,
000989.SZ,æ≈÷•Ã√,20000920,5.5753,
000989.SZ,æ≈÷•Ã√,20000921,5.7014,
000989.SZ,æ≈÷•Ã√,20000922,5.7233,
000989.SZ,æ≈÷•Ã√,20000925,5.7839,
000989.SZ,æ≈÷•Ã√,20000926,5.7621,
000989.SZ,æ≈÷•Ã√,20000927,5.7499,
000989.SZ,æ≈÷•Ã√,20000928,5.6747,
000989.SZ,æ≈÷•Ã√,20000929,5.7475,
000989.SZ,æ≈÷•Ã√,20001009,5.7014,
000989.SZ,æ≈÷•Ã√,20001010,5.7451,
000989.SZ,æ≈÷•Ã√,20001011,5.8033,
000989.SZ,æ≈÷•Ã√,20001012,5.7694,
000989.SZ,æ≈÷•Ã√,20001013,5.6262,
000989.SZ,æ≈÷•Ã√,20001016,5.585,
000989.SZ,æ≈÷•Ã√,20001017,5.6432,
000989.SZ,æ≈÷•Ã√,20001018,5.6529,
000989.SZ,æ≈÷•Ã√,20001019,5.6529,
000989.SZ,æ≈÷•Ã√,20001020,5.7766,
000989.SZ,æ≈÷•Ã√,20001023,5.8518,
000989.SZ,æ≈÷•Ã√,20001024,5.8688,
000989.SZ,æ≈÷•Ã√,20001025,5.881,
000989.SZ,æ≈÷•Ã√,20001026,5.8227,
000989.SZ,æ≈÷•Ã√,20001027,5.9537,
000989.SZ,æ≈÷•Ã√,20001030,5.995,
000989.SZ,æ≈÷•Ã√,20001031,5.8591,
000989.SZ,æ≈÷•Ã√,20001101,5.8882,
000989.SZ,æ≈÷•Ã√,20001102,5.8688,
000989.SZ,æ≈÷•Ã√,20001103,5.8446,
000989.SZ,æ≈÷•Ã√,20001106,5.9076,
000989.SZ,æ≈÷•Ã√,20001107,6.0338,
000989.SZ,æ≈÷•Ã√,20001108,6.1211,
000989.SZ,æ≈÷•Ã√,20001109,6.0532,
000989.SZ,æ≈÷•Ã√,20001110,6.0265,
000989.SZ,æ≈÷•Ã√,20001113,6.0362,
000989.SZ,æ≈÷•Ã√,20001114,6.0872,
000989.SZ,æ≈÷•Ã√,20001115,6.1114,
000989.SZ,æ≈÷•Ã√,20001116,6.1721,
000989.SZ,æ≈÷•Ã√,20001117,6.092,
000989.SZ,æ≈÷•Ã√,20001120,6.029,
000989.SZ,æ≈÷•Ã√,20001121,6.0192,
000989.SZ,æ≈÷•Ã√,20001122,6.1139,
000989.SZ,æ≈÷•Ã√,20001123,6.0653,
000989.SZ,æ≈÷•Ã√,20001124,5.961,
000989.SZ,æ≈÷•Ã√,20001127,5.8737,
000989.SZ,æ≈÷•Ã√,20001128,5.944,
000989.SZ,æ≈÷•Ã√,20001129,5.9537,
000989.SZ,æ≈÷•Ã√,20001130,5.8858,
000989.SZ,æ≈÷•Ã√,20001201,5.8979,
000989.SZ,æ≈÷•Ã√,20001204,5.9392,
000989.SZ,æ≈÷•Ã√,20001205,5.9222,
000989.SZ,æ≈÷•Ã√,20001206,5.881,
000989.SZ,æ≈÷•Ã√,20001207,5.8446,
000989.SZ,æ≈÷•Ã√,20001208,5.9368,
000989.SZ,æ≈÷•Ã√,20001211,5.8446,
000989.SZ,æ≈÷•Ã√,20001212,5.9707,
000989.SZ,æ≈÷•Ã√,20001213,5.9926,
000989.SZ,æ≈÷•Ã√,20001214,5.9028,
000989.SZ,æ≈÷•Ã√,20001215,6.0581,
000989.SZ,æ≈÷•Ã√,20001218,6.16,
000989.SZ,æ≈÷•Ã√,20001219,6.1867,
000989.SZ,æ≈÷•Ã√,20001220,6.2594,
000989.SZ,æ≈÷•Ã√,20001221,6.1939,
000989.SZ,æ≈÷•Ã√,20001222,6.1284,
000989.SZ,æ≈÷•Ã√,20001225,6.2279,
000989.SZ,æ≈÷•Ã√,20001226,6.2497,
000989.SZ,æ≈÷•Ã√,20001227,6.1672,
000989.SZ,æ≈÷•Ã√,20001228,6.1017,
000989.SZ,æ≈÷•Ã√,20001229,6.1017,
000989.SZ,æ≈÷•Ã√,20010102,6.5069,
000989.SZ,æ≈÷•Ã√,20010103,6.5263,
000989.SZ,æ≈÷•Ã√,20010104,6.4632,
000989.SZ,æ≈÷•Ã√,20010105,6.5506,
000989.SZ,æ≈÷•Ã√,20010108,6.4681,
000989.SZ,æ≈÷•Ã√,20010109,6.4341,
000989.SZ,æ≈÷•Ã√,20010110,6.4754,
000989.SZ,æ≈÷•Ã√,20010111,6.5748,
000989.SZ,æ≈÷•Ã√,20010112,6.4729,
000989.SZ,æ≈÷•Ã√,20010115,6.1454,
000989.SZ,æ≈÷•Ã√,20010116,6.1309,
000989.SZ,æ≈÷•Ã√,20010117,6.1017,
000989.SZ,æ≈÷•Ã√,20010118,6.0872,
000989.SZ,æ≈÷•Ã√,20010119,6.1891,
000989.SZ,æ≈÷•Ã√,20010205,5.8664,
000989.SZ,æ≈÷•Ã√,20010206,5.8155,
000989.SZ,æ≈÷•Ã√,20010207,5.716,
000989.SZ,æ≈÷•Ã√,20010208,5.6189,
000989.SZ,æ≈÷•Ã√,20010209,5.733,
