╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
600687.SH,╦ул╘©ь╧и,19931108,0.9984,
600687.SH,╦ул╘©ь╧и,19931109,0.9695,
600687.SH,╦ул╘©ь╧и,19931110,0.9518,
600687.SH,╦ул╘©ь╧и,19931111,0.9695,
600687.SH,╦ул╘©ь╧и,19931112,1.0171,
600687.SH,╦ул╘©ь╧и,19931115,1.1197,
600687.SH,╦ул╘©ь╧и,19931116,1.1197,
600687.SH,╦ул╘©ь╧и,19931117,1.1337,
600687.SH,╦ул╘©ь╧и,19931118,1.1337,
600687.SH,╦ул╘©ь╧и,19931119,1.1571,
600687.SH,╦ул╘©ь╧и,19931122,1.1636,
600687.SH,╦ул╘©ь╧и,19931123,1.2597,
600687.SH,╦ул╘©ь╧и,19931124,1.5583,
600687.SH,╦ул╘©ь╧и,19931125,1.451,
600687.SH,╦ул╘©ь╧и,19931126,1.3903,
600687.SH,╦ул╘©ь╧и,19931129,1.4323,
600687.SH,╦ул╘©ь╧и,19931130,1.4183,
600687.SH,╦ул╘©ь╧и,19931201,1.4137,
600687.SH,╦ул╘©ь╧и,19931202,1.4295,
600687.SH,╦ул╘©ь╧и,19931203,1.4557,
600687.SH,╦ул╘©ь╧и,19931206,1.437,
600687.SH,╦ул╘©ь╧и,19931207,1.437,
600687.SH,╦ул╘©ь╧и,19931208,1.4389,
600687.SH,╦ул╘©ь╧и,19931209,1.4165,
600687.SH,╦ул╘©ь╧и,19931210,1.4193,
600687.SH,╦ул╘©ь╧и,19931213,1.4015,
600687.SH,╦ул╘©ь╧и,19931214,1.3745,
600687.SH,╦ул╘©ь╧и,19931215,1.3997,
600687.SH,╦ул╘©ь╧и,19931216,1.3372,
600687.SH,╦ул╘©ь╧и,19931217,1.3344,
600687.SH,╦ул╘©ь╧и,19931220,1.1011,
600687.SH,╦ул╘©ь╧и,19931221,1.1673,
600687.SH,╦ул╘©ь╧и,19931222,1.1748,
600687.SH,╦ул╘©ь╧и,19931223,1.1851,
600687.SH,╦ул╘©ь╧и,19931224,1.1683,
600687.SH,╦ул╘©ь╧и,19931227,1.1832,
600687.SH,╦ул╘©ь╧и,19931228,1.1851,
600687.SH,╦ул╘©ь╧и,19931229,1.1571,
600687.SH,╦ул╘©ь╧и,19931230,1.1384,
600687.SH,╦ул╘©ь╧и,19931231,1.1599,
600687.SH,╦ул╘©ь╧и,19940103,1.1403,
600687.SH,╦ул╘©ь╧и,19940104,1.1244,
600687.SH,╦ул╘©ь╧и,19940105,1.1347,
600687.SH,╦ул╘©ь╧и,19940106,1.1711,
600687.SH,╦ул╘©ь╧и,19940107,1.2056,
600687.SH,╦ул╘©ь╧и,19940110,1.227,
600687.SH,╦ул╘©ь╧и,19940111,1.1879,
600687.SH,╦ул╘©ь╧и,19940112,1.1664,
600687.SH,╦ул╘©ь╧и,19940113,1.1935,
600687.SH,╦ул╘©ь╧и,19940114,1.1104,
600687.SH,╦ул╘©ь╧и,19940117,1.1151,
600687.SH,╦ул╘©ь╧и,19940118,1.0628,
600687.SH,╦ул╘©ь╧и,19940119,1.0358,
600687.SH,╦ул╘©ь╧и,19940120,1.0087,
600687.SH,╦ул╘©ь╧и,19940121,1.0516,
600687.SH,╦ул╘©ь╧и,19940124,1.0824,
600687.SH,╦ул╘©ь╧и,19940125,1.0507,
600687.SH,╦ул╘©ь╧и,19940126,1.0544,
600687.SH,╦ул╘©ь╧и,19940127,1.0777,
600687.SH,╦ул╘©ь╧и,19940128,1.0647,
600687.SH,╦ул╘©ь╧и,19940131,1.0171,
600687.SH,╦ул╘©ь╧и,19940201,0.9798,
600687.SH,╦ул╘©ь╧и,19940202,1.0124,
600687.SH,╦ул╘©ь╧и,19940203,1.0479,
600687.SH,╦ул╘©ь╧и,19940204,1.0852,
600687.SH,╦ул╘©ь╧и,19940214,1.0638,
600687.SH,╦ул╘©ь╧и,19940215,1.0451,
600687.SH,╦ул╘©ь╧и,19940216,1.0498,
600687.SH,╦ул╘©ь╧и,19940217,1.0535,
600687.SH,╦ул╘©ь╧и,19940218,1.0451,
600687.SH,╦ул╘©ь╧и,19940221,1.0171,
600687.SH,╦ул╘©ь╧и,19940222,1.0451,
600687.SH,╦ул╘©ь╧и,19940223,1.0367,
600687.SH,╦ул╘©ь╧и,19940224,1.0358,
600687.SH,╦ул╘©ь╧и,19940225,1.0544,
600687.SH,╦ул╘©ь╧и,19940228,1.0283,
600687.SH,╦ул╘©ь╧и,19940301,0.9984,
600687.SH,╦ул╘©ь╧и,19940302,0.9704,
600687.SH,╦ул╘©ь╧и,19940303,0.9611,
600687.SH,╦ул╘©ь╧и,19940304,0.9312,
600687.SH,╦ул╘©ь╧и,19940307,0.8958,
600687.SH,╦ул╘©ь╧и,19940308,0.8585,
600687.SH,╦ул╘©ь╧и,19940309,0.8445,
600687.SH,╦ул╘©ь╧и,19940310,0.8258,
600687.SH,╦ул╘©ь╧и,19940311,0.8818,
600687.SH,╦ул╘©ь╧и,19940314,1.0992,
600687.SH,╦ул╘©ь╧и,19940315,1.0218,
600687.SH,╦ул╘©ь╧и,19940316,1.0423,
600687.SH,╦ул╘©ь╧и,19940317,1.0087,
600687.SH,╦ул╘©ь╧и,19940318,1.0087,
600687.SH,╦ул╘©ь╧и,19940321,0.9331,
600687.SH,╦ул╘©ь╧и,19940322,0.9592,
600687.SH,╦ул╘©ь╧и,19940323,0.9331,
600687.SH,╦ул╘©ь╧и,19940324,0.9275,
600687.SH,╦ул╘©ь╧и,19940325,0.9378,
600687.SH,╦ул╘©ь╧и,19940328,0.9219,
600687.SH,╦ул╘©ь╧и,19940329,0.962,
600687.SH,╦ул╘©ь╧и,19940330,0.9378,
600687.SH,╦ул╘©ь╧и,19940331,1.0171,
600687.SH,╦ул╘©ь╧и,19940401,1.1011,
600687.SH,╦ул╘©ь╧и,19940404,1.1953,
600687.SH,╦ул╘©ь╧и,19940405,0.9807,
600687.SH,╦ул╘©ь╧и,19940406,0.9611,
600687.SH,╦ул╘©ь╧и,19940407,0.9984,
600687.SH,╦ул╘©ь╧и,19940408,0.9779,
600687.SH,╦ул╘©ь╧и,19940411,0.9611,
600687.SH,╦ул╘©ь╧и,19940412,0.9714,
600687.SH,╦ул╘©ь╧и,19940413,0.9583,
600687.SH,╦ул╘©ь╧и,19940414,0.9387,
600687.SH,╦ул╘©ь╧и,19940415,0.9387,
600687.SH,╦ул╘©ь╧и,19940418,0.893,
600687.SH,╦ул╘©ь╧и,19940419,0.851,
600687.SH,╦ул╘©ь╧и,19940420,0.7838,
600687.SH,╦ул╘©ь╧и,19940421,0.9005,
600687.SH,╦ул╘©ь╧и,19940422,0.879,
600687.SH,╦ул╘©ь╧и,19940425,0.8566,
600687.SH,╦ул╘©ь╧и,19940426,0.9751,
600687.SH,╦ул╘©ь╧и,19940427,0.9611,
600687.SH,╦ул╘©ь╧и,19940428,0.9406,
600687.SH,╦ул╘©ь╧и,19940429,0.9368,
600687.SH,╦ул╘©ь╧и,19940503,1.0246,
600687.SH,╦ул╘©ь╧и,19940504,1.0722,
600687.SH,╦ул╘©ь╧и,19940505,0.9938,
600687.SH,╦ул╘©ь╧и,19940506,1.0526,
600687.SH,╦ул╘©ь╧и,19940509,1.0619,
600687.SH,╦ул╘©ь╧и,19940510,1.1944,
600687.SH,╦ул╘©ь╧и,19940511,1.1739,
600687.SH,╦ул╘©ь╧и,19940512,1.1673,
600687.SH,╦ул╘©ь╧и,19940513,1.1599,
600687.SH,╦ул╘©ь╧и,19940516,1.1879,
600687.SH,╦ул╘©ь╧и,19940517,1.1645,
600687.SH,╦ул╘©ь╧и,19940518,1.1505,
600687.SH,╦ул╘©ь╧и,19940519,1.0899,
600687.SH,╦ул╘©ь╧и,19940520,1.1272,
600687.SH,╦ул╘©ь╧и,19940523,1.1309,
600687.SH,╦ул╘©ь╧и,19940524,1.1011,
600687.SH,╦ул╘©ь╧и,19940525,1.1151,
600687.SH,╦ул╘©ь╧и,19940526,1.1011,
600687.SH,╦ул╘©ь╧и,19940527,1.0432,
600687.SH,╦ул╘©ь╧и,19940530,1.047,
600687.SH,╦ул╘©ь╧и,19940531,1.0563,
600687.SH,╦ул╘©ь╧и,19940601,1.0274,
600687.SH,╦ул╘©ь╧и,19940602,1.0339,
600687.SH,╦ул╘©ь╧и,19940603,1.0348,
600687.SH,╦ул╘©ь╧и,19940606,1.0171,
600687.SH,╦ул╘©ь╧и,19940607,0.9527,
600687.SH,╦ул╘©ь╧и,19940608,0.9714,
600687.SH,╦ул╘©ь╧и,19940609,0.9201,
600687.SH,╦ул╘©ь╧и,19940610,0.9378,
600687.SH,╦ул╘©ь╧и,19940613,0.9312,
600687.SH,╦ул╘©ь╧и,19940614,0.9322,
600687.SH,╦ул╘©ь╧и,19940615,0.9368,
600687.SH,╦ул╘©ь╧и,19940616,0.9518,
600687.SH,╦ул╘©ь╧и,19940617,0.9863,
600687.SH,╦ул╘©ь╧и,19940620,0.9331,
600687.SH,╦ул╘©ь╧и,19940621,0.9229,
600687.SH,╦ул╘©ь╧и,19940622,0.9378,
600687.SH,╦ул╘©ь╧и,19940623,0.9312,
600687.SH,╦ул╘©ь╧и,19940624,0.9303,
600687.SH,╦ул╘©ь╧и,19940627,0.9005,
600687.SH,╦ул╘©ь╧и,19940628,0.9005,
600687.SH,╦ул╘©ь╧и,19940629,0.8827,
600687.SH,╦ул╘©ь╧и,19940630,0.8659,
600687.SH,╦ул╘©ь╧и,19940701,0.8398,
600687.SH,╦ул╘©ь╧и,19940704,0.8053,
600687.SH,╦ул╘©ь╧и,19940705,0.8211,
600687.SH,╦ул╘©ь╧и,19940706,0.7931,
600687.SH,╦ул╘©ь╧и,19940707,0.7792,
600687.SH,╦ул╘©ь╧и,19940708,0.7931,
600687.SH,╦ул╘©ь╧и,19940711,0.7745,
600687.SH,╦ул╘©ь╧и,19940712,0.7689,
600687.SH,╦ул╘©ь╧и,19940713,0.782,
600687.SH,╦ул╘©ь╧и,19940714,0.7745,
600687.SH,╦ул╘©ь╧и,19940715,0.7166,
600687.SH,╦ул╘©ь╧и,19940718,0.67,
600687.SH,╦ул╘©ь╧и,19940719,0.6896,
600687.SH,╦ул╘©ь╧и,19940720,0.67,
600687.SH,╦ул╘©ь╧и,19940721,0.6588,
600687.SH,╦ул╘©ь╧и,19940722,0.6168,
600687.SH,╦ул╘©ь╧и,19940725,0.6532,
600687.SH,╦ул╘©ь╧и,19940726,0.6849,
600687.SH,╦ул╘©ь╧и,19940727,0.6345,
600687.SH,╦ул╘©ь╧и,19940728,0.5729,
600687.SH,╦ул╘©ь╧и,19940729,0.5328,
600687.SH,╦ул╘©ь╧и,19940801,0.7176,
600687.SH,╦ул╘©ь╧и,19940802,0.6858,
600687.SH,╦ул╘©ь╧и,19940803,0.8855,
600687.SH,╦ул╘©ь╧и,19940804,0.9005,
600687.SH,╦ул╘©ь╧и,19940805,1.0134,
600687.SH,╦ул╘©ь╧и,19940808,1.0134,
600687.SH,╦ул╘©ь╧и,19940809,0.8809,
600687.SH,╦ул╘©ь╧и,19940810,1.0143,
600687.SH,╦ул╘©ь╧и,19940811,0.9611,
600687.SH,╦ул╘©ь╧и,19940812,0.9285,
600687.SH,╦ул╘©ь╧и,19940815,0.8865,
600687.SH,╦ул╘©ь╧и,19940816,0.9238,
600687.SH,╦ул╘©ь╧и,19940817,0.9424,
600687.SH,╦ул╘©ь╧и,19940818,0.9984,
600687.SH,╦ул╘©ь╧и,19940819,0.9219,
600687.SH,╦ул╘©ь╧и,19940822,0.8678,
600687.SH,╦ул╘©ь╧и,19940823,0.8725,
600687.SH,╦ул╘©ь╧и,19940824,0.879,
600687.SH,╦ул╘©ь╧и,19940825,0.8818,
600687.SH,╦ул╘©ь╧и,19940826,0.8781,
600687.SH,╦ул╘©ь╧и,19940829,0.9828,
600687.SH,╦ул╘©ь╧и,19940830,1.0259,
600687.SH,╦ул╘©ь╧и,19940831,1.0167,
600687.SH,╦ул╘©ь╧и,19940901,1.0044,
600687.SH,╦ул╘©ь╧и,19940902,1.0506,
600687.SH,╦ул╘©ь╧и,19940905,1.1502,
600687.SH,╦ул╘©ь╧и,19940906,1.1954,
600687.SH,╦ул╘©ь╧и,19940907,1.0896,
600687.SH,╦ул╘©ь╧и,19940908,1.1862,
600687.SH,╦ул╘©ь╧и,19940909,1.2005,
600687.SH,╦ул╘©ь╧и,19940912,1.2457,
600687.SH,╦ул╘©ь╧и,19940913,1.2118,
600687.SH,╦ул╘©ь╧и,19940914,1.0989,
600687.SH,╦ул╘©ь╧и,19940915,1.1061,
600687.SH,╦ул╘©ь╧и,19940916,1.1256,
600687.SH,╦ул╘©ь╧и,19940919,1.0937,
600687.SH,╦ул╘©ь╧и,19940920,1.0598,
600687.SH,╦ул╘©ь╧и,19940921,1.1348,
600687.SH,╦ул╘©ь╧и,19940922,1.0372,
600687.SH,╦ул╘©ь╧и,19940923,1.0362,
600687.SH,╦ул╘©ь╧и,19940926,1.0475,
600687.SH,╦ул╘©ь╧и,19940927,1.0588,
600687.SH,╦ул╘©ь╧и,19940928,1.0783,
600687.SH,╦ул╘©ь╧и,19940929,0.9756,
600687.SH,╦ул╘©ь╧и,19940930,0.874,
600687.SH,╦ул╘©ь╧и,19941005,0.7784,
600687.SH,╦ул╘©ь╧и,19941006,0.7394,
600687.SH,╦ул╘©ь╧и,19941007,0.7815,
600687.SH,╦ул╘©ь╧и,19941010,0.7343,
600687.SH,╦ул╘©ь╧и,19941011,0.799,
600687.SH,╦ул╘©ь╧и,19941012,0.8164,
600687.SH,╦ул╘©ь╧и,19941013,0.7189,
600687.SH,╦ул╘©ь╧и,19941014,0.7682,
600687.SH,╦ул╘©ь╧и,19941017,0.7292,
600687.SH,╦ул╘©ь╧и,19941018,0.7497,
600687.SH,╦ул╘©ь╧и,19941019,0.8134,
600687.SH,╦ул╘©ь╧и,19941020,0.8637,
600687.SH,╦ул╘©ь╧и,19941021,0.8318,
600687.SH,╦ул╘©ь╧и,19941024,0.9222,
600687.SH,╦ул╘©ь╧и,19941025,0.9243,
600687.SH,╦ул╘©ь╧и,19941026,0.8257,
600687.SH,╦ул╘©ь╧и,19941027,0.8627,
600687.SH,╦ул╘©ь╧и,19941028,0.8216,
600687.SH,╦ул╘©ь╧и,19941031,0.7949,
600687.SH,╦ул╘©ь╧и,19941101,0.8062,
600687.SH,╦ул╘©ь╧и,19941102,0.8442,
600687.SH,╦ул╘©ь╧и,19941103,0.8811,
600687.SH,╦ул╘©ь╧и,19941104,0.8062,
600687.SH,╦ул╘©ь╧и,19941107,0.8544,
600687.SH,╦ул╘©ь╧и,19941108,0.8729,
600687.SH,╦ул╘©ь╧и,19941109,0.8863,
600687.SH,╦ул╘©ь╧и,19941110,0.8606,
600687.SH,╦ул╘©ь╧и,19941111,0.8729,
600687.SH,╦ул╘©ь╧и,19941114,0.8729,
600687.SH,╦ул╘©ь╧и,19941115,0.8411,
600687.SH,╦ул╘©ь╧и,19941116,0.8514,
600687.SH,╦ул╘©ь╧и,19941117,0.8226,
600687.SH,╦ул╘©ь╧и,19941118,0.8575,
600687.SH,╦ул╘©ь╧и,19941121,0.839,
600687.SH,╦ул╘©ь╧и,19941122,0.8329,
600687.SH,╦ул╘©ь╧и,19941123,0.8195,
600687.SH,╦ул╘©ь╧и,19941124,0.838,
600687.SH,╦ул╘©ь╧и,19941125,0.837,
600687.SH,╦ул╘©ь╧и,19941128,0.8308,
600687.SH,╦ул╘©ь╧и,19941129,0.8236,
600687.SH,╦ул╘©ь╧и,19941130,0.8401,
600687.SH,╦ул╘©ь╧и,19941201,0.839,
600687.SH,╦ул╘©ь╧и,19941202,0.8164,
600687.SH,╦ул╘©ь╧и,19941205,0.801,
600687.SH,╦ул╘©ь╧и,19941206,0.799,
600687.SH,╦ул╘©ь╧и,19941207,0.7918,
600687.SH,╦ул╘©ь╧и,19941208,0.7836,
600687.SH,╦ул╘©ь╧и,19941209,0.7897,
600687.SH,╦ул╘©ь╧и,19941212,0.7579,
600687.SH,╦ул╘©ь╧и,19941213,0.7723,
600687.SH,╦ул╘©ь╧и,19941214,0.7569,
600687.SH,╦ул╘©ь╧и,19941215,0.7908,
600687.SH,╦ул╘©ь╧и,19941216,0.8164,
600687.SH,╦ул╘©ь╧и,19941219,0.7908,
600687.SH,╦ул╘©ь╧и,19941220,0.8113,
600687.SH,╦ул╘©ь╧и,19941221,0.8678,
600687.SH,╦ул╘©ь╧и,19941222,0.8883,
600687.SH,╦ул╘©ь╧и,19941223,1.0208,
600687.SH,╦ул╘©ь╧и,19941226,0.991,
600687.SH,╦ул╘©ь╧и,19941227,0.99,
600687.SH,╦ул╘©ь╧и,19941228,0.9448,
600687.SH,╦ул╘©ь╧и,19941229,0.9048,
600687.SH,╦ул╘©ь╧и,19941230,0.8832,
600687.SH,╦ул╘©ь╧и,19950103,0.8421,
600687.SH,╦ул╘©ь╧и,19950104,0.8493,
600687.SH,╦ул╘©ь╧и,19950105,0.837,
600687.SH,╦ул╘©ь╧и,19950106,0.8719,
600687.SH,╦ул╘©ь╧и,19950109,0.8524,
600687.SH,╦ул╘©ь╧и,19950110,0.8175,
600687.SH,╦ул╘©ь╧и,19950111,0.8277,
600687.SH,╦ул╘©ь╧и,19950112,0.8206,
600687.SH,╦ул╘©ь╧и,19950113,0.801,
600687.SH,╦ул╘©ь╧и,19950116,0.7867,
600687.SH,╦ул╘©ь╧и,19950117,0.7856,
600687.SH,╦ул╘©ь╧и,19950118,0.7969,
600687.SH,╦ул╘©ь╧и,19950119,0.76,
600687.SH,╦ул╘©ь╧и,19950120,0.76,
600687.SH,╦ул╘©ь╧и,19950123,0.7271,
600687.SH,╦ул╘©ь╧и,19950124,0.7168,
600687.SH,╦ул╘©ь╧и,19950125,0.7271,
600687.SH,╦ул╘©ь╧и,19950126,0.7137,
600687.SH,╦ул╘©ь╧и,19950127,0.7394,
600687.SH,╦ул╘©ь╧и,19950206,0.7137,
600687.SH,╦ул╘©ь╧и,19950207,0.7086,
600687.SH,╦ул╘©ь╧и,19950208,0.7086,
600687.SH,╦ул╘©ь╧и,19950209,0.7384,
600687.SH,╦ул╘©ь╧и,19950210,0.7199,
600687.SH,╦ул╘©ь╧и,19950213,0.7292,
600687.SH,╦ул╘©ь╧и,19950214,0.7261,
600687.SH,╦ул╘©ь╧и,19950215,0.7148,
600687.SH,╦ул╘©ь╧и,19950216,0.7055,
