ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
002601.SZ,Бътю°ЫАы,20111014,11.5959,
002601.SZ,Бътю°ЫАы,20111017,11.9072,
002601.SZ,Бътю°ЫАы,20111018,10.7229,
002601.SZ,Бътю°ЫАы,20111019,10.7593,
002601.SZ,Бътю°ЫАы,20111020,10.0796,
002601.SZ,Бътю°ЫАы,20111021,9.9499,
002601.SZ,Бътю°ЫАы,20111024,10.0264,
002601.SZ,Бътю°ЫАы,20111025,10.5245,
002601.SZ,Бътю°ЫАы,20111026,10.3961,
002601.SZ,Бътю°ЫАы,20111027,10.435,
002601.SZ,Бътю°ЫАы,20111028,10.4908,
002601.SZ,Бътю°ЫАы,20111031,10.7982,
002601.SZ,Бътю°ЫАы,20111101,10.8955,
002601.SZ,Бътю°ЫАы,20111102,10.9473,
002601.SZ,Бътю°ЫАы,20111103,10.8345,
002601.SZ,Бътю°ЫАы,20111104,10.8073,
002601.SZ,Бътю°ЫАы,20111107,10.7528,
002601.SZ,Бътю°ЫАы,20111108,10.8189,
002601.SZ,Бътю°ЫАы,20111109,11.1899,
002601.SZ,Бътю°ЫАы,20111110,11.2171,
002601.SZ,Бътю°ЫАы,20111111,11.0965,
002601.SZ,Бътю°ЫАы,20111114,12.103,
002601.SZ,Бътю°ЫАы,20111115,12.1147,
002601.SZ,Бътю°ЫАы,20111116,12.4416,
002601.SZ,Бътю°ЫАы,20111117,13.3962,
002601.SZ,Бътю°ЫАы,20111118,13.5441,
002601.SZ,Бътю°ЫАы,20111121,13.5869,
002601.SZ,Бътю°ЫАы,20111122,12.8865,
002601.SZ,Бътю°ЫАы,20111123,13.9566,
002601.SZ,Бътю°ЫАы,20111124,14.0344,
002601.SZ,Бътю°ЫАы,20111125,13.8658,
002601.SZ,Бътю°ЫАы,20111128,13.7983,
002601.SZ,Бътю°ЫАы,20111129,13.6323,
002601.SZ,Бътю°ЫАы,20111130,12.771,
002601.SZ,Бътю°ЫАы,20111201,13.4377,
002601.SZ,Бътю°ЫАы,20111202,13.9579,
002601.SZ,Бътю°ЫАы,20111205,14.5895,
002601.SZ,Бътю°ЫАы,20111206,14.3781,
002601.SZ,Бътю°ЫАы,20111207,14.8645,
002601.SZ,Бътю°ЫАы,20111208,14.6518,
002601.SZ,Бътю°ЫАы,20111209,14.1771,
002601.SZ,Бътю°ЫАы,20111212,14.2484,
002601.SZ,Бътю°ЫАы,20111213,13.3405,
002601.SZ,Бътю°ЫАы,20111214,12.452,
002601.SZ,Бътю°ЫАы,20111215,12.4909,
002601.SZ,Бътю°ЫАы,20111216,13.094,
002601.SZ,Бътю°ЫАы,20111219,13.1394,
002601.SZ,Бътю°ЫАы,20111220,13.561,
002601.SZ,Бътю°ЫАы,20111221,13.0746,
002601.SZ,Бътю°ЫАы,20111222,12.9967,
002601.SZ,Бътю°ЫАы,20111223,12.9993,
002601.SZ,Бътю°ЫАы,20111226,13.0823,
002601.SZ,Бътю°ЫАы,20111227,12.3508,
002601.SZ,Бътю°ЫАы,20111228,12.2379,
002601.SZ,Бътю°ЫАы,20111229,12.5415,
002601.SZ,Бътю°ЫАы,20111230,12.6569,
002601.SZ,Бътю°ЫАы,20120104,11.9889,
002601.SZ,Бътю°ЫАы,20120105,11.2716,
002601.SZ,Бътю°ЫАы,20120106,11.5725,
002601.SZ,Бътю°ЫАы,20120109,12.1925,
002601.SZ,Бътю°ЫАы,20120110,12.3715,
002601.SZ,Бътю°ЫАы,20120111,12.4649,
002601.SZ,Бътю°ЫАы,20120112,12.3871,
002601.SZ,Бътю°ЫАы,20120113,12.0473,
002601.SZ,Бътю°ЫАы,20120116,11.3728,
002601.SZ,Бътю°ЫАы,20120117,12.2522,
002601.SZ,Бътю°ЫАы,20120118,11.6335,
002601.SZ,Бътю°ЫАы,20120119,11.7191,
002601.SZ,Бътю°ЫАы,20120120,11.9357,
002601.SZ,Бътю°ЫАы,20120130,12.0953,
002601.SZ,Бътю°ЫАы,20120131,11.985,
002601.SZ,Бътю°ЫАы,20120201,12.2211,
002601.SZ,Бътю°ЫАы,20120202,12.3261,
002601.SZ,Бътю°ЫАы,20120203,12.3417,
002601.SZ,Бътю°ЫАы,20120206,12.6219,
002601.SZ,Бътю°ЫАы,20120207,12.2392,
002601.SZ,Бътю°ЫАы,20120208,12.4675,
002601.SZ,Бътю°ЫАы,20120209,12.4986,
002601.SZ,Бътю°ЫАы,20120210,12.893,
002601.SZ,Бътю°ЫАы,20120213,13.0486,
002601.SZ,Бътю°ЫАы,20120214,13.3962,
002601.SZ,Бътю°ЫАы,20120215,13.4287,
002601.SZ,Бътю°ЫАы,20120216,13.0875,
002601.SZ,Бътю°ЫАы,20120217,13.1913,
002601.SZ,Бътю°ЫАы,20120220,12.8644,
002601.SZ,Бътю°ЫАы,20120221,12.9319,
002601.SZ,Бътю°ЫАы,20120222,13.321,
002601.SZ,Бътю°ЫАы,20120223,13.2172,
002601.SZ,Бътю°ЫАы,20120224,13.1264,
002601.SZ,Бътю°ЫАы,20120227,13.3871,
002601.SZ,Бътю°ЫАы,20120228,13.081,
002601.SZ,Бътю°ЫАы,20120229,12.5791,
002601.SZ,Бътю°ЫАы,20120301,12.4818,
002601.SZ,Бътю°ЫАы,20120302,12.7347,
002601.SZ,Бътю°ЫАы,20120305,12.4533,
002601.SZ,Бътю°ЫАы,20120306,12.1394,
002601.SZ,Бътю°ЫАы,20120307,12.1899,
002601.SZ,Бътю°ЫАы,20120308,12.2924,
002601.SZ,Бътю°ЫАы,20120309,12.4986,
002601.SZ,Бътю°ЫАы,20120312,12.4896,
002601.SZ,Бътю°ЫАы,20120313,13.7387,
002601.SZ,Бътю°ЫАы,20120314,13.0849,
002601.SZ,Бътю°ЫАы,20120315,13.0849,
002601.SZ,Бътю°ЫАы,20120316,13.5934,
002601.SZ,Бътю°ЫАы,20120319,13.4507,
002601.SZ,Бътю°ЫАы,20120320,13.1044,
002601.SZ,Бътю°ЫАы,20120321,12.9682,
002601.SZ,Бътю°ЫАы,20120322,12.8022,
002601.SZ,Бътю°ЫАы,20120323,12.461,
002601.SZ,Бътю°ЫАы,20120326,12.5894,
002601.SZ,Бътю°ЫАы,20120327,12.7373,
002601.SZ,Бътю°ЫАы,20120328,11.9046,
002601.SZ,Бътю°ЫАы,20120329,11.5284,
002601.SZ,Бътю°ЫАы,20120330,11.5116,
002601.SZ,Бътю°ЫАы,20120405,11.8553,
002601.SZ,Бътю°ЫАы,20120406,11.9227,
002601.SZ,Бътю°ЫАы,20120409,11.6348,
002601.SZ,Бътю°ЫАы,20120410,11.6737,
002601.SZ,Бътю°ЫАы,20120411,11.5972,
002601.SZ,Бътю°ЫАы,20120412,11.7917,
002601.SZ,Бътю°ЫАы,20120413,11.9305,
002601.SZ,Бътю°ЫАы,20120416,11.8021,
002601.SZ,Бътю°ЫАы,20120417,11.6089,
002601.SZ,Бътю°ЫАы,20120418,11.7943,
002601.SZ,Бътю°ЫАы,20120419,11.8696,
002601.SZ,Бътю°ЫАы,20120420,11.9331,
002601.SZ,Бътю°ЫАы,20120423,11.3624,
002601.SZ,Бътю°ЫАы,20120424,11.1808,
002601.SZ,Бътю°ЫАы,20120425,10.5608,
002601.SZ,Бътю°ЫАы,20120426,10.4843,
002601.SZ,Бътю°ЫАы,20120427,10.6231,
002601.SZ,Бътю°ЫАы,20120502,10.8462,
002601.SZ,Бътю°ЫАы,20120503,10.6957,
002601.SZ,Бътю°ЫАы,20120504,10.8877,
002601.SZ,Бътю°ЫАы,20120507,11.6439,
002601.SZ,Бътю°ЫАы,20120508,11.4921,
002601.SZ,Бътю°ЫАы,20120509,11.0135,
002601.SZ,Бътю°ЫАы,20120510,11.0304,
002601.SZ,Бътю°ЫАы,20120511,11.0239,
002601.SZ,Бътю°ЫАы,20120514,10.7645,
002601.SZ,Бътю°ЫАы,20120515,10.8436,
002601.SZ,Бътю°ЫАы,20120516,10.7917,
002601.SZ,Бътю°ЫАы,20120517,10.8306,
002601.SZ,Бътю°ЫАы,20120518,10.649,
002601.SZ,Бътю°ЫАы,20120521,10.863,
002601.SZ,Бътю°ЫАы,20120522,10.8955,
002601.SZ,Бътю°ЫАы,20120523,10.7307,
002601.SZ,Бътю°ЫАы,20120524,10.6983,
002601.SZ,Бътю°ЫАы,20120525,10.7554,
002601.SZ,Бътю°ЫАы,20120528,10.9473,
002601.SZ,Бътю°ЫАы,20120529,11.0148,
002601.SZ,Бътю°ЫАы,20120530,11.0148,
002601.SZ,Бътю°ЫАы,20120531,11.2068,
002601.SZ,Бътю°ЫАы,20120601,10.9707,
002601.SZ,Бътю°ЫАы,20120604,10.6386,
002601.SZ,Бътю°ЫАы,20120605,10.7593,
002601.SZ,Бътю°ЫАы,20120606,10.9188,
002601.SZ,Бътю°ЫАы,20120607,10.7165,
002601.SZ,Бътю°ЫАы,20120608,10.6555,
002601.SZ,Бътю°ЫАы,20120611,10.7541,
002601.SZ,Бътю°ЫАы,20120612,10.6425,
002601.SZ,Бътю°ЫАы,20120613,10.8034,
002601.SZ,Бътю°ЫАы,20120614,10.6879,
002601.SZ,Бътю°ЫАы,20120615,10.854,
002601.SZ,Бътю°ЫАы,20120618,10.9214,
002601.SZ,Бътю°ЫАы,20120619,10.8851,
002601.SZ,Бътю°ЫАы,20120620,10.7787,
002601.SZ,Бътю°ЫАы,20120621,10.649,
002601.SZ,Бътю°ЫАы,20120625,10.2884,
002601.SZ,Бътю°ЫАы,20120626,10.4181,
002601.SZ,Бътю°ЫАы,20120627,10.3766,
002601.SZ,Бътю°ЫАы,20120628,10.2145,
002601.SZ,Бътю°ЫАы,20120629,10.1302,
002601.SZ,Бътю°ЫАы,20120702,10.2677,
002601.SZ,Бътю°ЫАы,20120703,10.221,
002601.SZ,Бътю°ЫАы,20120704,10.0485,
002601.SZ,Бътю°ЫАы,20120705,9.5958,
002601.SZ,Бътю°ЫАы,20120706,9.6658,
002601.SZ,Бътю°ЫАы,20120709,9.3286,
002601.SZ,Бътю°ЫАы,20120710,9.1703,
002601.SZ,Бътю°ЫАы,20120711,9.6529,
002601.SZ,Бътю°ЫАы,20120712,9.3844,
002601.SZ,Бътю°ЫАы,20120713,9.0873,
002601.SZ,Бътю°ЫАы,20120716,8.6852,
002601.SZ,Бътю°ЫАы,20120717,9.5011,
002601.SZ,Бътю°ЫАы,20120718,9.4427,
002601.SZ,Бътю°ЫАы,20120719,9.7553,
002601.SZ,Бътю°ЫАы,20120720,9.5465,
002601.SZ,Бътю°ЫАы,20120723,8.9677,
002601.SZ,Бътю°ЫАы,20120724,8.8393,
002601.SZ,Бътю°ЫАы,20120725,8.656,
002601.SZ,Бътю°ЫАы,20120726,8.1453,
002601.SZ,Бътю°ЫАы,20120727,8.1453,
002601.SZ,Бътю°ЫАы,20120730,7.5298,
002601.SZ,Бътю°ЫАы,20120731,7.281,
002601.SZ,Бътю°ЫАы,20120801,7.357,
002601.SZ,Бътю°ЫАы,20120802,6.9353,
002601.SZ,Бътю°ЫАы,20120803,7.2758,
002601.SZ,Бътю°ЫАы,20120806,7.5036,
002601.SZ,Бътю°ЫАы,20120807,7.4774,
002601.SZ,Бътю°ЫАы,20120808,7.8205,
002601.SZ,Бътю°ЫАы,20120809,7.7577,
002601.SZ,Бътю°ЫАы,20120810,8.1479,
002601.SZ,Бътю°ЫАы,20120813,7.6948,
002601.SZ,Бътю°ЫАы,20120814,7.632,
002601.SZ,Бътю°ЫАы,20120815,7.3386,
002601.SZ,Бътю°ЫАы,20120816,7.1579,
002601.SZ,Бътю°ЫАы,20120817,7.1343,
002601.SZ,Бътю°ЫАы,20120820,7.1501,
002601.SZ,Бътю°ЫАы,20120821,7.2784,
002601.SZ,Бътю°ЫАы,20120822,7.1684,
002601.SZ,Бътю°ЫАы,20120823,7.3072,
002601.SZ,Бътю°ЫАы,20120824,7.1108,
002601.SZ,Бътю°ЫАы,20120827,6.7781,
002601.SZ,Бътю°ЫАы,20120828,6.875,
002601.SZ,Бътю°ЫАы,20120829,6.765,
002601.SZ,Бътю°ЫАы,20120830,6.5267,
002601.SZ,Бътю°ЫАы,20120831,6.5267,
002601.SZ,Бътю°ЫАы,20120903,6.6131,
002601.SZ,Бътю°ЫАы,20120904,6.4691,
002601.SZ,Бътю°ЫАы,20120905,6.511,
002601.SZ,Бътю°ЫАы,20120906,6.7179,
002601.SZ,Бътю°ЫАы,20120907,7.0636,
002601.SZ,Бътю°ЫАы,20120910,7.0741,
002601.SZ,Бътю°ЫАы,20120911,6.9798,
002601.SZ,Бътю°ЫАы,20120912,7.116,
002601.SZ,Бътю°ЫАы,20120913,6.9667,
002601.SZ,Бътю°ЫАы,20120914,7.1291,
002601.SZ,Бътю°ЫАы,20120917,6.7572,
002601.SZ,Бътю°ЫАы,20120918,6.6105,
002601.SZ,Бътю°ЫАы,20120919,6.6603,
002601.SZ,Бътю°ЫАы,20120920,6.2936,
002601.SZ,Бътю°ЫАы,20120921,6.1967,
002601.SZ,Бътю°ЫАы,20120924,6.1522,
002601.SZ,Бътю°ЫАы,20120925,6.2517,
002601.SZ,Бътю°ЫАы,20120926,6.0343,
002601.SZ,Бътю°ЫАы,20120927,6.2098,
002601.SZ,Бътю°ЫАы,20120928,6.3172,
002601.SZ,Бътю°ЫАы,20121008,6.3486,
002601.SZ,Бътю°ЫАы,20121009,6.5084,
002601.SZ,Бътю°ЫАы,20121010,6.9667,
002601.SZ,Бътю°ЫАы,20121011,6.9012,
002601.SZ,Бътю°ЫАы,20121012,6.7205,
002601.SZ,Бътю°ЫАы,20121015,6.5372,
002601.SZ,Бътю°ЫАы,20121016,6.532,
002601.SZ,Бътю°ЫАы,20121017,6.697,
002601.SZ,Бътю°ЫАы,20121018,6.7572,
002601.SZ,Бътю°ЫАы,20121019,6.6603,
002601.SZ,Бътю°ЫАы,20121022,6.5817,
002601.SZ,Бътю°ЫАы,20121023,6.4848,
002601.SZ,Бътю°ЫАы,20121024,6.4298,
002601.SZ,Бътю°ЫАы,20121025,6.4036,
002601.SZ,Бътю°ЫАы,20121026,6.2569,
002601.SZ,Бътю°ЫАы,20121029,6.0736,
002601.SZ,Бътю°ЫАы,20121030,6.0919,
002601.SZ,Бътю°ЫАы,20121031,6.3669,
002601.SZ,Бътю°ЫАы,20121101,6.5477,
002601.SZ,Бътю°ЫАы,20121102,6.4822,
002601.SZ,Бътю°ЫАы,20121105,6.3172,
002601.SZ,Бътю°ЫАы,20121106,6.1915,
002601.SZ,Бътю°ЫАы,20121107,6.2491,
002601.SZ,Бътю°ЫАы,20121108,6.071,
002601.SZ,Бътю°ЫАы,20121109,6.0762,
002601.SZ,Бътю°ЫАы,20121112,6.1181,
002601.SZ,Бътю°ЫАы,20121113,5.9689,
002601.SZ,Бътю°ЫАы,20121114,5.961,
002601.SZ,Бътю°ЫАы,20121115,5.7646,
002601.SZ,Бътю°ЫАы,20121116,5.631,
002601.SZ,Бътю°ЫАы,20121119,5.665,
002601.SZ,Бътю°ЫАы,20121120,5.5681,
002601.SZ,Бътю°ЫАы,20121121,5.6441,
002601.SZ,Бътю°ЫАы,20121122,5.5262,
002601.SZ,Бътю°ЫАы,20121123,5.5393,
002601.SZ,Бътю°ЫАы,20121126,5.411,
002601.SZ,Бътю°ЫАы,20121127,5.0155,
002601.SZ,Бътю°ЫАы,20121128,4.7457,
002601.SZ,Бътю°ЫАы,20121129,4.6515,
002601.SZ,Бътю°ЫАы,20121130,4.6829,
002601.SZ,Бътю°ЫАы,20121203,4.5127,
002601.SZ,Бътю°ЫАы,20121204,4.5965,
002601.SZ,Бътю°ЫАы,20121205,4.8374,
002601.SZ,Бътю°ЫАы,20121206,4.7667,
002601.SZ,Бътю°ЫАы,20121207,4.9893,
002601.SZ,Бътю°ЫАы,20121210,5.0757,
002601.SZ,Бътю°ЫАы,20121211,4.9553,
002601.SZ,Бътю°ЫАы,20121212,4.916,
002601.SZ,Бътю°ЫАы,20121213,4.7981,
002601.SZ,Бътю°ЫАы,20121214,5.0391,
002601.SZ,Бътю°ЫАы,20121217,5.2643,
002601.SZ,Бътю°ЫАы,20121218,5.1622,
002601.SZ,Бътю°ЫАы,20121219,5.225,
002601.SZ,Бътю°ЫАы,20121220,5.3979,
002601.SZ,Бътю°ЫАы,20121221,5.3193,
002601.SZ,Бътю°ЫАы,20121224,5.2879,
002601.SZ,Бътю°ЫАы,20121225,5.4477,
002601.SZ,Бътю°ЫАы,20121226,5.6624,
002601.SZ,Бътю°ЫАы,20121227,5.995,
002601.SZ,Бътю°ЫАы,20121228,6.0867,
002601.SZ,Бътю°ЫАы,20121231,6.0291,
002601.SZ,Бътю°ЫАы,20130104,5.9086,
002601.SZ,Бътю°ЫАы,20130107,6.2936,
002601.SZ,Бътю°ЫАы,20130108,6.2334,
002601.SZ,Бътю°ЫАы,20130109,6.1286,
002601.SZ,Бътю°ЫАы,20130110,6.0893,
002601.SZ,Бътю°ЫАы,20130111,5.8091,
002601.SZ,Бътю°ЫАы,20130114,6.0369,
002601.SZ,Бътю°ЫАы,20130115,6.2334,
002601.SZ,Бътю°ЫАы,20130116,6.3486,
002601.SZ,Бътю°ЫАы,20130117,6.1548,
002601.SZ,Бътю°ЫАы,20130118,6.1312,
002601.SZ,Бътю°ЫАы,20130121,6.2412,
002601.SZ,Бътю°ЫАы,20130122,6.105,
002601.SZ,Бътю°ЫАы,20130123,6.3984,
002601.SZ,Бътю°ЫАы,20130124,6.1181,
002601.SZ,Бътю°ЫАы,20130125,5.9139,
002601.SZ,Бътю°ЫАы,20130128,5.9139,
002601.SZ,Бътю°ЫАы,20130129,5.9139,
002601.SZ,Бътю°ЫАы,20130130,5.9139,
002601.SZ,Бътю°ЫАы,20130131,6.1365,
002601.SZ,Бътю°ЫАы,20130201,5.9898,
002601.SZ,Бътю°ЫАы,20130204,6.1312,
002601.SZ,Бътю°ЫАы,20130205,6.6236,
002601.SZ,Бътю°ЫАы,20130206,6.7781,
002601.SZ,Бътю°ЫАы,20130207,7.0427,
002601.SZ,Бътю°ЫАы,20130208,6.9772,
002601.SZ,Бътю°ЫАы,20130218,6.7546,
002601.SZ,Бътю°ЫАы,20130219,6.71,
002601.SZ,Бътю°ЫАы,20130220,7.0453,
002601.SZ,Бътю°ЫАы,20130221,6.7572,
002601.SZ,Бътю°ЫАы,20130222,6.5948,
002601.SZ,Бътю°ЫАы,20130225,6.6917,
002601.SZ,Бътю°ЫАы,20130226,6.6655,
002601.SZ,Бътю°ЫАы,20130227,6.8017,
002601.SZ,Бътю°ЫАы,20130228,6.8829,
002601.SZ,Бътю°ЫАы,20130301,6.7703,
002601.SZ,Бътю°ЫАы,20130304,6.27,
002601.SZ,Бътю°ЫАы,20130305,6.4298,
002601.SZ,Бътю°ЫАы,20130306,6.5477,
002601.SZ,Бътю°ЫАы,20130307,6.3408,
002601.SZ,Бътю°ЫАы,20130308,6.3486,
002601.SZ,Бътю°ЫАы,20130311,6.3931,
002601.SZ,Бътю°ЫАы,20130312,6.1574,
002601.SZ,Бътю°ЫАы,20130313,6.1391,
002601.SZ,Бътю°ЫАы,20130314,6.1443,
002601.SZ,Бътю°ЫАы,20130315,6.0396,
002601.SZ,Бътю°ЫАы,20130318,5.796,
002601.SZ,Бътю°ЫАы,20130319,5.555,
002601.SZ,Бътю°ЫАы,20130320,5.6912,
002601.SZ,Бътю°ЫАы,20130321,5.83,
002601.SZ,Бътю°ЫАы,20130322,6.2098,
002601.SZ,Бътю°ЫАы,20130325,6.0631,
002601.SZ,Бътю°ЫАы,20130326,6.1391,
002601.SZ,Бътю°ЫАы,20130327,6.0055,
002601.SZ,Бътю°ЫАы,20130328,5.6205,
002601.SZ,Бътю°ЫАы,20130329,5.6834,
002601.SZ,Бътю°ЫАы,20130401,5.9348,
002601.SZ,Бътю°ЫАы,20130402,5.9584,
002601.SZ,Бътю°ЫАы,20130403,5.8169,
002601.SZ,Бътю°ЫАы,20130408,5.5053,
002601.SZ,Бътю°ЫАы,20130409,5.5393,
002601.SZ,Бътю°ЫАы,20130410,5.4608,
002601.SZ,Бътю°ЫАы,20130411,5.3665,
002601.SZ,Бътю°ЫАы,20130412,5.3874,
002601.SZ,Бътю°ЫАы,20130415,5.2119,
002601.SZ,Бътю°ЫАы,20130416,5.2277,
002601.SZ,Бътю°ЫАы,20130417,5.2853,
002601.SZ,Бътю°ЫАы,20130418,5.301,
002601.SZ,Бътю°ЫАы,20130419,5.4215,
002601.SZ,Бътю°ЫАы,20130422,5.3743,
002601.SZ,Бътю°ЫАы,20130423,5.1334,
002601.SZ,Бътю°ЫАы,20130424,5.225,
002601.SZ,Бътю°ЫАы,20130425,4.9265,
002601.SZ,Бътю°ЫАы,20130426,4.6567,
002601.SZ,Бътю°ЫАы,20130502,4.6279,
002601.SZ,Бътю°ЫАы,20130503,4.6907,
002601.SZ,Бътю°ЫАы,20130506,4.8348,
002601.SZ,Бътю°ЫАы,20130507,4.8846,
002601.SZ,Бътю°ЫАы,20130508,4.8269,
002601.SZ,Бътю°ЫАы,20130509,4.7484,
002601.SZ,Бътю°ЫАы,20130510,4.9055,
002601.SZ,Бътю°ЫАы,20130513,4.916,
002601.SZ,Бътю°ЫАы,20130514,5.0496,
002601.SZ,Бътю°ЫАы,20130515,5.3586,
002601.SZ,Бътю°ЫАы,20130516,5.3246,
002601.SZ,Бътю°ЫАы,20130517,5.3665,
002601.SZ,Бътю°ЫАы,20130520,5.445,
002601.SZ,Бътю°ЫАы,20130521,5.4843,
002601.SZ,Бътю°ЫАы,20130522,5.3204,
002601.SZ,Бътю°ЫАы,20130523,5.323,
002601.SZ,Бътю°ЫАы,20130524,5.286,
002601.SZ,Бътю°ЫАы,20130527,5.4235,
002601.SZ,Бътю°ЫАы,20130528,5.4473,
002601.SZ,Бътю°ЫАы,20130529,5.487,
002601.SZ,Бътю°ЫАы,20130530,5.3891,
002601.SZ,Бътю°ЫАы,20130531,5.5002,
002601.SZ,Бътю°ЫАы,20130603,5.7699,
002601.SZ,Бътю°ЫАы,20130604,5.6985,
002601.SZ,Бътю°ЫАы,20130605,5.6668,
002601.SZ,Бътю°ЫАы,20130606,5.331,
002601.SZ,Бътю°ЫАы,20130607,5.0824,
002601.SZ,Бътю°ЫАы,20130613,4.7862,
002601.SZ,Бътю°ЫАы,20130614,4.8365,
002601.SZ,Бътю°ЫАы,20130617,4.8074,
002601.SZ,Бътю°ЫАы,20130618,4.9422,
002601.SZ,Бътю°ЫАы,20130619,4.7994,
002601.SZ,Бътю°ЫАы,20130620,4.6963,
002601.SZ,Бътю°ЫАы,20130621,4.5826,
002601.SZ,Бътю°ЫАы,20130624,4.379,
002601.SZ,Бътю°ЫАы,20130625,4.2468,
002601.SZ,Бътю°ЫАы,20130626,4.2785,
002601.SZ,Бътю°ЫАы,20130627,4.1199,
002601.SZ,Бътю°ЫАы,20130628,4.0247,
002601.SZ,Бътю°ЫАы,20130701,4.1965,
002601.SZ,Бътю°ЫАы,20130702,4.2706,
002601.SZ,Бътю°ЫАы,20130703,4.2018,
002601.SZ,Бътю°ЫАы,20130704,4.2759,
002601.SZ,Бътю°ЫАы,20130705,4.2997,
002601.SZ,Бътю°ЫАы,20130708,4.0194,
002601.SZ,Бътю°ЫАы,20130709,4.0088,
002601.SZ,Бътю°ЫАы,20130710,4.1437,
002601.SZ,Бътю°ЫАы,20130711,4.2997,
002601.SZ,Бътю°ЫАы,20130712,4.186,
002601.SZ,Бътю°ЫАы,20130715,4.2124,
002601.SZ,Бътю°ЫАы,20130716,4.4292,
002601.SZ,Бътю°ЫАы,20130717,4.2891,
002601.SZ,Бътю°ЫАы,20130718,4.2124,
002601.SZ,Бътю°ЫАы,20130719,4.1146,
002601.SZ,Бътю°ЫАы,20130722,4.1807,
002601.SZ,Бътю°ЫАы,20130723,4.2706,
002601.SZ,Бътю°ЫАы,20130724,4.2388,
002601.SZ,Бътю°ЫАы,20130725,4.342,
002601.SZ,Бътю°ЫАы,20130726,4.4107,
002601.SZ,Бътю°ЫАы,20130729,4.3102,
002601.SZ,Бътю°ЫАы,20130730,4.4848,
002601.SZ,Бътю°ЫАы,20130731,4.4583,
002601.SZ,Бътю°ЫАы,20130801,4.5086,
002601.SZ,Бътю°ЫАы,20130802,4.4345,
002601.SZ,Бътю°ЫАы,20130805,4.4953,
002601.SZ,Бътю°ЫАы,20130806,4.5482,
002601.SZ,Бътю°ЫАы,20130807,4.4953,
