代码,简称,日期,收盘价(元),
300020.SZ,银江股份,20091030,5.3843,
300020.SZ,银江股份,20091102,4.8459,
300020.SZ,银江股份,20091103,4.4229,
300020.SZ,银江股份,20091104,4.5264,
300020.SZ,银江股份,20091105,4.7039,
300020.SZ,银江股份,20091106,4.5752,
300020.SZ,银江股份,20091109,4.6669,
300020.SZ,银江股份,20091110,4.5294,
300020.SZ,银江股份,20091111,4.5427,
300020.SZ,银江股份,20091112,4.7779,
300020.SZ,银江股份,20091113,5.2557,
300020.SZ,银江股份,20091116,5.4435,
300020.SZ,银江股份,20091117,5.4894,
300020.SZ,银江股份,20091118,6.0382,
300020.SZ,银江股份,20091119,6.3873,
300020.SZ,银江股份,20091120,6.7304,
300020.SZ,银江股份,20091123,6.7926,
300020.SZ,银江股份,20091124,6.2423,
300020.SZ,银江股份,20091125,6.8665,
300020.SZ,银江股份,20091126,7.1002,
300020.SZ,银江股份,20091127,6.7792,
300020.SZ,银江股份,20091130,6.6358,
300020.SZ,银江股份,20091201,6.655,
300020.SZ,银江股份,20091202,6.9923,
300020.SZ,银江股份,20091203,7.476,
300020.SZ,银江股份,20091204,6.729,
300020.SZ,银江股份,20091207,6.7304,
300020.SZ,银江股份,20091208,6.9494,
300020.SZ,银江股份,20091209,6.8887,
300020.SZ,银江股份,20091210,6.7511,
300020.SZ,银江股份,20091211,6.3828,
300020.SZ,银江股份,20091214,6.1609,
300020.SZ,银江股份,20091215,6.2941,
300020.SZ,银江股份,20091216,6.0115,
300020.SZ,银江股份,20091217,5.5752,
300020.SZ,银江股份,20091218,5.6565,
300020.SZ,银江股份,20091221,5.729,
300020.SZ,银江股份,20091222,5.5101,
300020.SZ,银江股份,20091223,5.9169,
300020.SZ,银江股份,20091224,5.9287,
300020.SZ,银江股份,20091225,5.621,
300020.SZ,银江股份,20091228,5.6891,
300020.SZ,银江股份,20091229,5.8133,
300020.SZ,银江股份,20091230,5.8754,
300020.SZ,银江股份,20091231,5.9139,
300020.SZ,银江股份,20100104,5.8547,
300020.SZ,银江股份,20100105,5.8621,
300020.SZ,银江股份,20100106,5.6255,
300020.SZ,银江股份,20100107,5.5692,
300020.SZ,银江股份,20100108,5.3843,
300020.SZ,银江股份,20100111,5.4657,
300020.SZ,银江股份,20100112,5.6506,
300020.SZ,银江股份,20100113,5.6417,
300020.SZ,银江股份,20100114,6.0441,
300020.SZ,银江股份,20100115,6.0263,
300020.SZ,银江股份,20100118,5.9657,
300020.SZ,银江股份,20100119,5.8725,
300020.SZ,银江股份,20100120,5.6166,
300020.SZ,银江股份,20100121,5.6935,
300020.SZ,银江股份,20100122,5.411,
300020.SZ,银江股份,20100125,5.1758,
300020.SZ,银江股份,20100126,5.1432,
300020.SZ,银江股份,20100127,5.1225,
300020.SZ,银江股份,20100128,4.9465,
300020.SZ,银江股份,20100129,5.1018,
300020.SZ,银江股份,20100201,4.8962,
300020.SZ,银江股份,20100202,4.9716,
300020.SZ,银江股份,20100203,4.9716,
300020.SZ,银江股份,20100204,5.127,
300020.SZ,银江股份,20100205,5.2364,
300020.SZ,银江股份,20100208,5.3267,
300020.SZ,银江股份,20100209,5.3133,
