代码,简称,日期,收盘价(元),
600595.SH,中孚实业,20020626,1.9669,
600595.SH,中孚实业,20020627,2.0807,
600595.SH,中孚实业,20020628,2.0507,
600595.SH,中孚实业,20020701,2.0331,
600595.SH,中孚实业,20020702,2.0069,
600595.SH,中孚实业,20020703,2.0306,
600595.SH,中孚实业,20020704,2.0156,
600595.SH,中孚实业,20020705,2.0306,
600595.SH,中孚实业,20020708,2.0444,
600595.SH,中孚实业,20020709,2.0194,
600595.SH,中孚实业,20020710,1.9944,
600595.SH,中孚实业,20020711,1.9769,
600595.SH,中孚实业,20020712,1.9781,
600595.SH,中孚实业,20020715,1.9419,
600595.SH,中孚实业,20020716,1.9256,
600595.SH,中孚实业,20020717,1.9581,
600595.SH,中孚实业,20020718,1.9369,
600595.SH,中孚实业,20020719,1.9381,
600595.SH,中孚实业,20020722,1.9019,
600595.SH,中孚实业,20020723,1.9056,
600595.SH,中孚实业,20020724,1.9269,
600595.SH,中孚实业,20020725,1.9256,
600595.SH,中孚实业,20020726,1.9431,
600595.SH,中孚实业,20020729,1.9519,
600595.SH,中孚实业,20020730,1.9269,
600595.SH,中孚实业,20020731,1.9019,
600595.SH,中孚实业,20020801,1.9144,
600595.SH,中孚实业,20020802,1.9181,
600595.SH,中孚实业,20020805,1.8956,
600595.SH,中孚实业,20020806,1.9181,
600595.SH,中孚实业,20020807,1.9081,
600595.SH,中孚实业,20020808,1.9031,
600595.SH,中孚实业,20020809,1.8981,
600595.SH,中孚实业,20020812,1.8506,
600595.SH,中孚实业,20020813,1.8456,
600595.SH,中孚实业,20020814,1.8543,
600595.SH,中孚实业,20020815,1.8531,
600595.SH,中孚实业,20020816,1.8631,
600595.SH,中孚实业,20020819,1.8731,
600595.SH,中孚实业,20020820,1.8869,
600595.SH,中孚实业,20020821,1.8819,
600595.SH,中孚实业,20020822,1.8944,
600595.SH,中孚实业,20020823,1.8781,
600595.SH,中孚实业,20020826,1.8668,
600595.SH,中孚实业,20020827,1.8931,
600595.SH,中孚实业,20020828,1.9169,
600595.SH,中孚实业,20020829,1.9031,
600595.SH,中孚实业,20020830,1.9106,
600595.SH,中孚实业,20020902,1.9081,
600595.SH,中孚实业,20020903,1.9094,
600595.SH,中孚实业,20020904,1.8881,
600595.SH,中孚实业,20020905,1.8631,
600595.SH,中孚实业,20020906,1.8693,
600595.SH,中孚实业,20020909,1.8581,
600595.SH,中孚实业,20020910,1.8631,
600595.SH,中孚实业,20020911,1.8506,
600595.SH,中孚实业,20020912,1.8656,
600595.SH,中孚实业,20020913,1.8819,
600595.SH,中孚实业,20020916,1.8506,
600595.SH,中孚实业,20020917,1.8731,
600595.SH,中孚实业,20020918,1.8643,
600595.SH,中孚实业,20020919,1.8919,
600595.SH,中孚实业,20020920,1.8781,
600595.SH,中孚实业,20020923,1.8681,
600595.SH,中孚实业,20020924,1.8593,
600595.SH,中孚实业,20020925,1.8606,
600595.SH,中孚实业,20020926,1.8656,
600595.SH,中孚实业,20020927,1.8531,
600595.SH,中孚实业,20021008,1.8556,
600595.SH,中孚实业,20021009,1.8556,
600595.SH,中孚实业,20021010,1.8231,
600595.SH,中孚实业,20021011,1.7306,
600595.SH,中孚实业,20021014,1.7381,
600595.SH,中孚实业,20021015,1.7281,
600595.SH,中孚实业,20021016,1.7431,
600595.SH,中孚实业,20021017,1.688,
600595.SH,中孚实业,20021018,1.688,
600595.SH,中孚实业,20021021,1.7306,
600595.SH,中孚实业,20021022,1.7606,
600595.SH,中孚实业,20021023,1.7556,
600595.SH,中孚实业,20021024,1.7318,
600595.SH,中孚实业,20021025,1.7043,
600595.SH,中孚实业,20021028,1.6743,
600595.SH,中孚实业,20021029,1.6955,
600595.SH,中孚实业,20021030,1.688,
600595.SH,中孚实业,20021031,1.683,
600595.SH,中孚实业,20021101,1.6793,
600595.SH,中孚实业,20021104,1.718,
600595.SH,中孚实业,20021105,1.7568,
600595.SH,中孚实业,20021106,1.7456,
600595.SH,中孚实业,20021107,1.7406,
600595.SH,中孚实业,20021108,1.6768,
600595.SH,中孚实业,20021111,1.663,
600595.SH,中孚实业,20021112,1.6155,
600595.SH,中孚实业,20021113,1.608,
600595.SH,中孚实业,20021114,1.583,
600595.SH,中孚实业,20021115,1.6118,
600595.SH,中孚实业,20021118,1.5955,
600595.SH,中孚实业,20021119,1.6193,
600595.SH,中孚实业,20021120,1.5743,
600595.SH,中孚实业,20021121,1.553,
600595.SH,中孚实业,20021122,1.553,
600595.SH,中孚实业,20021125,1.5705,
600595.SH,中孚实业,20021126,1.5267,
600595.SH,中孚实业,20021127,1.5255,
600595.SH,中孚实业,20021128,1.558,
600595.SH,中孚实业,20021129,1.573,
600595.SH,中孚实业,20021202,1.5155,
600595.SH,中孚实业,20021203,1.5317,
600595.SH,中孚实业,20021204,1.5517,
600595.SH,中孚实业,20021205,1.5417,
600595.SH,中孚实业,20021206,1.5367,
600595.SH,中孚实业,20021209,1.5255,
600595.SH,中孚实业,20021210,1.5005,
600595.SH,中孚实业,20021211,1.513,
600595.SH,中孚实业,20021212,1.5142,
600595.SH,中孚实业,20021213,1.5255,
600595.SH,中孚实业,20021216,1.533,
600595.SH,中孚实业,20021217,1.5467,
600595.SH,中孚实业,20021218,1.5292,
600595.SH,中孚实业,20021219,1.5192,
600595.SH,中孚实业,20021220,1.5417,
600595.SH,中孚实业,20021223,1.5505,
600595.SH,中孚实业,20021224,1.5617,
600595.SH,中孚实业,20021225,1.5517,
600595.SH,中孚实业,20021226,1.498,
600595.SH,中孚实业,20021227,1.498,
600595.SH,中孚实业,20021230,1.4505,
600595.SH,中孚实业,20021231,1.4142,
600595.SH,中孚实业,20030102,1.3592,
600595.SH,中孚实业,20030103,1.3692,
600595.SH,中孚实业,20030106,1.3792,
600595.SH,中孚实业,20030107,1.3867,
