´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600202.SH,¹þ¿Õµ÷,19990603,2.7243,
600202.SH,¹þ¿Õµ÷,19990604,2.9968,
600202.SH,¹þ¿Õµ÷,19990607,3.131,
600202.SH,¹þ¿Õµ÷,19990608,3.0862,
600202.SH,¹þ¿Õµ÷,19990609,3.0049,
600202.SH,¹þ¿Õµ÷,19990610,2.9683,
600202.SH,¹þ¿Õµ÷,19990611,2.8992,
600202.SH,¹þ¿Õµ÷,19990614,2.9988,
600202.SH,¹þ¿Õµ÷,19990615,2.8565,
600202.SH,¹þ¿Õµ÷,19990616,2.9866,
600202.SH,¹þ¿Õµ÷,19990617,3.2163,
600202.SH,¹þ¿Õµ÷,19990618,3.131,
600202.SH,¹þ¿Õµ÷,19990621,3.1614,
600202.SH,¹þ¿Õµ÷,19990622,3.1208,
600202.SH,¹þ¿Õµ÷,19990623,3.2834,
600202.SH,¹þ¿Õµ÷,19990624,3.2712,
600202.SH,¹þ¿Õµ÷,19990625,3.0496,
600202.SH,¹þ¿Õµ÷,19990628,3.2489,
600202.SH,¹þ¿Õµ÷,19990629,3.2326,
600202.SH,¹þ¿Õµ÷,19990630,3.07,
600202.SH,¹þ¿Õµ÷,19990701,2.826,
600202.SH,¹þ¿Õµ÷,19990702,3.0191,
600202.SH,¹þ¿Õµ÷,19990705,2.9236,
600202.SH,¹þ¿Õµ÷,19990706,2.8646,
600202.SH,¹þ¿Õµ÷,19990707,2.9642,
600202.SH,¹þ¿Õµ÷,19990708,3.0395,
600202.SH,¹þ¿Õµ÷,19990709,3.0395,
600202.SH,¹þ¿Õµ÷,19990712,3.0964,
600202.SH,¹þ¿Õµ÷,19990713,2.9581,
600202.SH,¹þ¿Õµ÷,19990714,3.0496,
600202.SH,¹þ¿Õµ÷,19990715,3.0171,
600202.SH,¹þ¿Õµ÷,19990716,2.9276,
600202.SH,¹þ¿Õµ÷,19990719,2.887,
600202.SH,¹þ¿Õµ÷,19990720,3.009,
600202.SH,¹þ¿Õµ÷,19990721,3.0659,
600202.SH,¹þ¿Õµ÷,19990722,2.9398,
600202.SH,¹þ¿Õµ÷,19990723,3.0029,
600202.SH,¹þ¿Õµ÷,19990726,3.0537,
600202.SH,¹þ¿Õµ÷,19990727,3.0415,
600202.SH,¹þ¿Õµ÷,19990728,2.9988,
600202.SH,¹þ¿Õµ÷,19990729,2.9764,
600202.SH,¹þ¿Õµ÷,19990730,3.0252,
600202.SH,¹þ¿Õµ÷,19990802,3.0252,
