´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600988.SH,³à·å»Æ½ð,20040414,2.9643,
600988.SH,³à·å»Æ½ð,20040415,2.7646,
600988.SH,³à·å»Æ½ð,20040416,2.7426,
600988.SH,³à·å»Æ½ð,20040419,2.7664,
600988.SH,³à·å»Æ½ð,20040420,2.6913,
600988.SH,³à·å»Æ½ð,20040421,2.6785,
600988.SH,³à·å»Æ½ð,20040422,2.6766,
600988.SH,³à·å»Æ½ð,20040423,2.5887,
600988.SH,³à·å»Æ½ð,20040426,2.4806,
600988.SH,³à·å»Æ½ð,20040427,2.3963,
600988.SH,³à·å»Æ½ð,20040428,2.3927,
600988.SH,³à·å»Æ½ð,20040429,2.345,
600988.SH,³à·å»Æ½ð,20040430,2.3982,
600988.SH,³à·å»Æ½ð,20040510,2.3249,
600988.SH,³à·å»Æ½ð,20040511,2.3011,
600988.SH,³à·å»Æ½ð,20040512,2.4073,
600988.SH,³à·å»Æ½ð,20040513,2.4,
600988.SH,³à·å»Æ½ð,20040514,2.345,
600988.SH,³à·å»Æ½ð,20040517,2.3285,
600988.SH,³à·å»Æ½ð,20040518,2.4238,
600988.SH,³à·å»Æ½ð,20040519,2.3872,
600988.SH,³à·å»Æ½ð,20040520,2.3597,
600988.SH,³à·å»Æ½ð,20040521,2.3597,
600988.SH,³à·å»Æ½ð,20040524,2.3212,
600988.SH,³à·å»Æ½ð,20040525,2.16,
600988.SH,³à·å»Æ½ð,20040526,2.1765,
600988.SH,³à·å»Æ½ð,20040527,2.2608,
600988.SH,³à·å»Æ½ð,20040528,2.2534,
600988.SH,³à·å»Æ½ð,20040531,2.3597,
600988.SH,³à·å»Æ½ð,20040601,2.5466,
600988.SH,³à·å»Æ½ð,20040602,2.5191,
600988.SH,³à·å»Æ½ð,20040603,2.5557,
600988.SH,³à·å»Æ½ð,20040604,2.4916,
600988.SH,³à·å»Æ½ð,20040607,2.4916,
600988.SH,³à·å»Æ½ð,20040608,2.4165,
600988.SH,³à·å»Æ½ð,20040609,2.3597,
600988.SH,³à·å»Æ½ð,20040610,2.1985,
600988.SH,³à·å»Æ½ð,20040611,2.2644,
600988.SH,³à·å»Æ½ð,20040614,2.2296,
600988.SH,³à·å»Æ½ð,20040615,2.2901,
600988.SH,³à·å»Æ½ð,20040616,2.3047,
600988.SH,³à·å»Æ½ð,20040617,2.2333,
600988.SH,³à·å»Æ½ð,20040618,2.2314,
600988.SH,³à·å»Æ½ð,20040621,2.4,
600988.SH,³à·å»Æ½ð,20040622,2.3835,
600988.SH,³à·å»Æ½ð,20040623,2.3634,
600988.SH,³à·å»Æ½ð,20040624,2.4165,
600988.SH,³à·å»Æ½ð,20040625,2.2534,
600988.SH,³à·å»Æ½ð,20040628,2.1215,
600988.SH,³à·å»Æ½ð,20040629,2.1124,
600988.SH,³à·å»Æ½ð,20040630,2.0519,
600988.SH,³à·å»Æ½ð,20040701,2.1124,
600988.SH,³à·å»Æ½ð,20040702,2.0812,
600988.SH,³à·å»Æ½ð,20040705,2.0959,
600988.SH,³à·å»Æ½ð,20040706,2.0922,
600988.SH,³à·å»Æ½ð,20040707,2.0391,
600988.SH,³à·å»Æ½ð,20040708,2.0373,
600988.SH,³à·å»Æ½ð,20040709,1.9878,
600988.SH,³à·å»Æ½ð,20040712,1.8321,
600988.SH,³à·å»Æ½ð,20040713,1.8284,
600988.SH,³à·å»Æ½ð,20040714,1.7588,
600988.SH,³à·å»Æ½ð,20040715,1.7679,
600988.SH,³à·å»Æ½ð,20040716,1.8669,
600988.SH,³à·å»Æ½ð,20040719,1.8449,
600988.SH,³à·å»Æ½ð,20040720,1.7973,
600988.SH,³à·å»Æ½ð,20040721,1.7808,
600988.SH,³à·å»Æ½ð,20040722,1.7405,
600988.SH,³à·å»Æ½ð,20040723,1.7331,
600988.SH,³à·å»Æ½ð,20040726,1.6727,
600988.SH,³à·å»Æ½ð,20040727,1.6653,
600988.SH,³à·å»Æ½ð,20040728,1.6928,
600988.SH,³à·å»Æ½ð,20040729,1.7368,
600988.SH,³à·å»Æ½ð,20040730,1.6855,
600988.SH,³à·å»Æ½ð,20040802,1.6782,
600988.SH,³à·å»Æ½ð,20040803,1.7368,
600988.SH,³à·å»Æ½ð,20040804,1.7789,
600988.SH,³à·å»Æ½ð,20040805,1.724,
600988.SH,³à·å»Æ½ð,20040806,1.7038,
600988.SH,³à·å»Æ½ð,20040809,1.6873,
600988.SH,³à·å»Æ½ð,20040810,1.691,
600988.SH,³à·å»Æ½ð,20040811,1.6525,
600988.SH,³à·å»Æ½ð,20040812,1.5921,
600988.SH,³à·å»Æ½ð,20040813,1.5792,
600988.SH,³à·å»Æ½ð,20040816,1.5224,
600988.SH,³à·å»Æ½ð,20040817,1.5334,
600988.SH,³à·å»Æ½ð,20040818,1.5243,
600988.SH,³à·å»Æ½ð,20040819,1.4986,
600988.SH,³à·å»Æ½ð,20040820,1.506,
600988.SH,³à·å»Æ½ð,20040823,1.5133,
600988.SH,³à·å»Æ½ð,20040824,1.5389,
600988.SH,³à·å»Æ½ð,20040825,1.5316,
600988.SH,³à·å»Æ½ð,20040826,1.5353,
600988.SH,³à·å»Æ½ð,20040827,1.5224,
600988.SH,³à·å»Æ½ð,20040830,1.4363,
600988.SH,³à·å»Æ½ð,20040831,1.4785,
600988.SH,³à·å»Æ½ð,20040901,1.4455,
600988.SH,³à·å»Æ½ð,20040902,1.4638,
600988.SH,³à·å»Æ½ð,20040903,1.4455,
600988.SH,³à·å»Æ½ð,20040906,1.4382,
600988.SH,³à·å»Æ½ð,20040907,1.4528,
600988.SH,³à·å»Æ½ð,20040908,1.4473,
600988.SH,³à·å»Æ½ð,20040909,1.4217,
600988.SH,³à·å»Æ½ð,20040910,1.4382,
600988.SH,³à·å»Æ½ð,20040913,1.4089,
600988.SH,³à·å»Æ½ð,20040914,1.462,
600988.SH,³à·å»Æ½ð,20040915,1.5518,
600988.SH,³à·å»Æ½ð,20040916,1.636,
600988.SH,³à·å»Æ½ð,20040917,1.6544,
600988.SH,³à·å»Æ½ð,20040920,1.7038,
600988.SH,³à·å»Æ½ð,20040921,1.7221,
600988.SH,³à·å»Æ½ð,20040922,1.7936,
600988.SH,³à·å»Æ½ð,20040923,1.7936,
600988.SH,³à·å»Æ½ð,20040924,1.7588,
600988.SH,³à·å»Æ½ð,20040927,1.7588,
600988.SH,³à·å»Æ½ð,20040928,1.7405,
600988.SH,³à·å»Æ½ð,20040929,1.7423,
600988.SH,³à·å»Æ½ð,20040930,1.7368,
600988.SH,³à·å»Æ½ð,20041008,1.8321,
600988.SH,³à·å»Æ½ð,20041011,1.8815,
600988.SH,³à·å»Æ½ð,20041012,1.8266,
600988.SH,³à·å»Æ½ð,20041013,1.8302,
600988.SH,³à·å»Æ½ð,20041014,1.7588,
600988.SH,³à·å»Æ½ð,20041015,1.735,
600988.SH,³à·å»Æ½ð,20041018,1.735,
600988.SH,³à·å»Æ½ð,20041019,1.6434,
600988.SH,³à·å»Æ½ð,20041020,1.5829,
600988.SH,³à·å»Æ½ð,20041021,1.6031,
600988.SH,³à·å»Æ½ð,20041022,1.6269,
600988.SH,³à·å»Æ½ð,20041025,1.625,
600988.SH,³à·å»Æ½ð,20041026,1.6562,
600988.SH,³à·å»Æ½ð,20041027,1.6965,
600988.SH,³à·å»Æ½ð,20041028,1.6763,
600988.SH,³à·å»Æ½ð,20041029,1.6452,
600988.SH,³à·å»Æ½ð,20041101,1.6434,
600988.SH,³à·å»Æ½ð,20041102,1.6507,
600988.SH,³à·å»Æ½ð,20041103,1.702,
600988.SH,³à·å»Æ½ð,20041104,1.6525,
600988.SH,³à·å»Æ½ð,20041105,1.6434,
600988.SH,³à·å»Æ½ð,20041108,1.6324,
600988.SH,³à·å»Æ½ð,20041109,1.6214,
600988.SH,³à·å»Æ½ð,20041110,1.7496,
600988.SH,³à·å»Æ½ð,20041111,1.7533,
600988.SH,³à·å»Æ½ð,20041112,1.7569,
600988.SH,³à·å»Æ½ð,20041115,1.8357,
600988.SH,³à·å»Æ½ð,20041116,1.8174,
600988.SH,³à·å»Æ½ð,20041117,1.7496,
600988.SH,³à·å»Æ½ð,20041118,1.8046,
600988.SH,³à·å»Æ½ð,20041119,1.7954,
600988.SH,³à·å»Æ½ð,20041122,1.8046,
600988.SH,³à·å»Æ½ð,20041123,1.7936,
600988.SH,³à·å»Æ½ð,20041124,1.7679,
600988.SH,³à·å»Æ½ð,20041125,1.7606,
600988.SH,³à·å»Æ½ð,20041126,1.7698,
600988.SH,³à·å»Æ½ð,20041129,1.7295,
600988.SH,³à·å»Æ½ð,20041130,1.7496,
600988.SH,³à·å»Æ½ð,20041201,1.7295,
600988.SH,³à·å»Æ½ð,20041202,1.7276,
600988.SH,³à·å»Æ½ð,20041203,1.7588,
600988.SH,³à·å»Æ½ð,20041206,1.7569,
600988.SH,³à·å»Æ½ð,20041207,1.7276,
600988.SH,³à·å»Æ½ð,20041208,1.7166,
600988.SH,³à·å»Æ½ð,20041209,1.7203,
600988.SH,³à·å»Æ½ð,20041210,1.702,
600988.SH,³à·å»Æ½ð,20041213,1.6782,
600988.SH,³à·å»Æ½ð,20041214,1.6653,
600988.SH,³à·å»Æ½ð,20041215,1.6745,
600988.SH,³à·å»Æ½ð,20041216,1.669,
600988.SH,³à·å»Æ½ð,20041217,1.6507,
600988.SH,³à·å»Æ½ð,20041220,1.6837,
600988.SH,³à·å»Æ½ð,20041221,1.7295,
600988.SH,³à·å»Æ½ð,20041222,1.746,
600988.SH,³à·å»Æ½ð,20041223,1.7166,
600988.SH,³à·å»Æ½ð,20041224,1.7038,
600988.SH,³à·å»Æ½ð,20041227,1.6965,
600988.SH,³à·å»Æ½ð,20041228,1.6928,
600988.SH,³à·å»Æ½ð,20041229,1.68,
600988.SH,³à·å»Æ½ð,20041230,1.6818,
600988.SH,³à·å»Æ½ð,20041231,1.6782,
600988.SH,³à·å»Æ½ð,20050104,1.6928,
600988.SH,³à·å»Æ½ð,20050105,1.7111,
600988.SH,³à·å»Æ½ð,20050106,1.6965,
600988.SH,³à·å»Æ½ð,20050107,1.7166,
600988.SH,³à·å»Æ½ð,20050110,1.7478,
600988.SH,³à·å»Æ½ð,20050111,1.7405,
600988.SH,³à·å»Æ½ð,20050112,1.7551,
600988.SH,³à·å»Æ½ð,20050113,1.7551,
600988.SH,³à·å»Æ½ð,20050114,1.735,
600988.SH,³à·å»Æ½ð,20050117,1.6763,
600988.SH,³à·å»Æ½ð,20050118,1.6873,
600988.SH,³à·å»Æ½ð,20050119,1.6818,
600988.SH,³à·å»Æ½ð,20050120,1.6837,
600988.SH,³à·å»Æ½ð,20050121,1.6965,
600988.SH,³à·å»Æ½ð,20050124,1.7276,
600988.SH,³à·å»Æ½ð,20050125,1.7185,
600988.SH,³à·å»Æ½ð,20050126,1.7441,
600988.SH,³à·å»Æ½ð,20050127,1.7203,
600988.SH,³à·å»Æ½ð,20050128,1.7002,
600988.SH,³à·å»Æ½ð,20050131,1.7002,
600988.SH,³à·å»Æ½ð,20050201,1.6928,
600988.SH,³à·å»Æ½ð,20050202,1.8192,
600988.SH,³à·å»Æ½ð,20050203,1.8192,
600988.SH,³à·å»Æ½ð,20050204,1.7881,
600988.SH,³à·å»Æ½ð,20050216,1.8412,
600988.SH,³à·å»Æ½ð,20050217,1.8394,
600988.SH,³à·å»Æ½ð,20050218,1.8192,
600988.SH,³à·å»Æ½ð,20050221,2.0006,
600988.SH,³à·å»Æ½ð,20050222,2.2003,
600988.SH,³à·å»Æ½ð,20050223,2.4202,
600988.SH,³à·å»Æ½ð,20050224,2.1783,
600988.SH,³à·å»Æ½ð,20050225,1.9603,
600988.SH,³à·å»Æ½ð,20050228,1.9347,
600988.SH,³à·å»Æ½ð,20050301,1.9145,
600988.SH,³à·å»Æ½ð,20050302,1.8431,
600988.SH,³à·å»Æ½ð,20050303,1.854,
600988.SH,³à·å»Æ½ð,20050304,1.7973,
600988.SH,³à·å»Æ½ð,20050307,1.8229,
600988.SH,³à·å»Æ½ð,20050308,1.8632,
600988.SH,³à·å»Æ½ð,20050309,1.8266,
600988.SH,³à·å»Æ½ð,20050310,1.7881,
600988.SH,³à·å»Æ½ð,20050311,1.735,
600988.SH,³à·å»Æ½ð,20050314,1.7514,
600988.SH,³à·å»Æ½ð,20050315,1.6489,
600988.SH,³à·å»Æ½ð,20050316,1.6269,
600988.SH,³à·å»Æ½ð,20050317,1.6159,
600988.SH,³à·å»Æ½ð,20050318,1.5426,
600988.SH,³à·å»Æ½ð,20050321,1.5261,
600988.SH,³à·å»Æ½ð,20050322,1.4473,
600988.SH,³à·å»Æ½ð,20050323,1.4638,
600988.SH,³à·å»Æ½ð,20050324,1.4675,
600988.SH,³à·å»Æ½ð,20050325,1.495,
600988.SH,³à·å»Æ½ð,20050328,1.4345,
600988.SH,³à·å»Æ½ð,20050329,1.4272,
600988.SH,³à·å»Æ½ð,20050330,1.3539,
600988.SH,³à·å»Æ½ð,20050331,1.3685,
600988.SH,³à·å»Æ½ð,20050401,1.3942,
600988.SH,³à·å»Æ½ð,20050404,1.3246,
600988.SH,³à·å»Æ½ð,20050405,1.3209,
600988.SH,³à·å»Æ½ð,20050406,1.3557,
600988.SH,³à·å»Æ½ð,20050407,1.3759,
600988.SH,³à·å»Æ½ð,20050408,1.3942,
600988.SH,³à·å»Æ½ð,20050411,1.3631,
600988.SH,³à·å»Æ½ð,20050412,1.407,
600988.SH,³à·å»Æ½ð,20050413,1.4345,
600988.SH,³à·å»Æ½ð,20050414,1.3759,
600988.SH,³à·å»Æ½ð,20050415,1.2696,
600988.SH,³à·å»Æ½ð,20050418,1.1798,
600988.SH,³à·å»Æ½ð,20050419,1.1853,
600988.SH,³à·å»Æ½ð,20050420,1.1762,
600988.SH,³à·å»Æ½ð,20050421,1.1359,
600988.SH,³à·å»Æ½ð,20050422,1.0754,
600988.SH,³à·å»Æ½ð,20050425,1.0479,
600988.SH,³à·å»Æ½ð,20050426,1.0608,
600988.SH,³à·å»Æ½ð,20050427,1.0791,
600988.SH,³à·å»Æ½ð,20050428,1.0754,
600988.SH,³à·å»Æ½ð,20050429,1.0369,
600988.SH,³à·å»Æ½ð,20050509,0.9325,
600988.SH,³à·å»Æ½ð,20050510,0.8885,
600988.SH,³à·å»Æ½ð,20050511,0.8757,
600988.SH,³à·å»Æ½ð,20050512,0.8794,
600988.SH,³à·å»Æ½ð,20050513,0.9032,
600988.SH,³à·å»Æ½ð,20050516,0.8959,
600988.SH,³à·å»Æ½ð,20050517,0.9124,
600988.SH,³à·å»Æ½ð,20050518,0.9179,
600988.SH,³à·å»Æ½ð,20050519,0.9124,
600988.SH,³à·å»Æ½ð,20050520,0.8922,
600988.SH,³à·å»Æ½ð,20050523,0.8226,
600988.SH,³à·å»Æ½ð,20050524,0.8556,
600988.SH,³à·å»Æ½ð,20050525,0.8776,
600988.SH,³à·å»Æ½ð,20050526,0.9014,
600988.SH,³à·å»Æ½ð,20050527,0.9014,
600988.SH,³à·å»Æ½ð,20050530,0.8904,
600988.SH,³à·å»Æ½ð,20050531,0.894,
600988.SH,³à·å»Æ½ð,20050601,0.8702,
600988.SH,³à·å»Æ½ð,20050602,0.8849,
600988.SH,³à·å»Æ½ð,20050603,0.8666,
600988.SH,³à·å»Æ½ð,20050606,0.8776,
600988.SH,³à·å»Æ½ð,20050607,0.8904,
600988.SH,³à·å»Æ½ð,20050608,0.9545,
600988.SH,³à·å»Æ½ð,20050609,0.982,
600988.SH,³à·å»Æ½ð,20050610,0.9508,
600988.SH,³à·å»Æ½ð,20050613,0.971,
600988.SH,³à·å»Æ½ð,20050614,0.9398,
600988.SH,³à·å»Æ½ð,20050615,0.8666,
600988.SH,³à·å»Æ½ð,20050616,0.8885,
600988.SH,³à·å»Æ½ð,20050617,0.8684,
600988.SH,³à·å»Æ½ð,20050620,0.894,
600988.SH,³à·å»Æ½ð,20050621,0.9087,
600988.SH,³à·å»Æ½ð,20050622,0.9087,
600988.SH,³à·å»Æ½ð,20050623,0.916,
600988.SH,³à·å»Æ½ð,20050624,0.9179,
600988.SH,³à·å»Æ½ð,20050627,0.9472,
600988.SH,³à·å»Æ½ð,20050628,0.9014,
600988.SH,³à·å»Æ½ð,20050629,0.8885,
600988.SH,³à·å»Æ½ð,20050630,0.8574,
600988.SH,³à·å»Æ½ð,20050701,0.7713,
600988.SH,³à·å»Æ½ð,20050704,0.7292,
600988.SH,³à·å»Æ½ð,20050705,0.7328,
600988.SH,³à·å»Æ½ð,20050706,0.7182,
600988.SH,³à·å»Æ½ð,20050707,0.7182,
600988.SH,³à·å»Æ½ð,20050708,0.6852,
600988.SH,³à·å»Æ½ð,20050711,0.676,
600988.SH,³à·å»Æ½ð,20050712,0.7053,
600988.SH,³à·å»Æ½ð,20050713,0.7108,
600988.SH,³à·å»Æ½ð,20050714,0.7017,
600988.SH,³à·å»Æ½ð,20050715,0.676,
600988.SH,³à·å»Æ½ð,20050718,0.6595,
600988.SH,³à·å»Æ½ð,20050719,0.6577,
600988.SH,³à·å»Æ½ð,20050720,0.6797,
600988.SH,³à·å»Æ½ð,20050721,0.6705,
