ДњТы,МђГЦ,ШеЦк,ЪеХЬМл(дЊ),
300344.SZ,ЬЋПежЧдь,20140730,5.2072,
300344.SZ,ЬЋПежЧдь,20140731,5.1929,
300344.SZ,ЬЋПежЧдь,20140801,5.2642,
300344.SZ,ЬЋПежЧдь,20140804,5.3427,
300344.SZ,ЬЋПежЧдь,20140805,5.4354,
300344.SZ,ЬЋПежЧдь,20140806,5.3284,
300344.SZ,ЬЋПежЧдь,20140807,5.2714,
300344.SZ,ЬЋПежЧдь,20140808,5.2928,
300344.SZ,ЬЋПежЧдь,20140811,5.3569,
300344.SZ,ЬЋПежЧдь,20140812,5.3783,
300344.SZ,ЬЋПежЧдь,20140813,5.3427,
300344.SZ,ЬЋПежЧдь,20140814,5.3427,
300344.SZ,ЬЋПежЧдь,20140815,5.4069,
300344.SZ,ЬЋПежЧдь,20140818,5.5495,
300344.SZ,ЬЋПежЧдь,20140819,5.6209,
300344.SZ,ЬЋПежЧдь,20140820,5.5424,
300344.SZ,ЬЋПежЧдь,20140821,5.5495,
300344.SZ,ЬЋПежЧдь,20140822,5.5852,
300344.SZ,ЬЋПежЧдь,20140825,5.5852,
300344.SZ,ЬЋПежЧдь,20140826,5.3427,
300344.SZ,ЬЋПежЧдь,20140827,5.3712,
300344.SZ,ЬЋПежЧдь,20140828,5.3498,
300344.SZ,ЬЋПежЧдь,20140829,5.3926,
300344.SZ,ЬЋПежЧдь,20140901,5.521,
300344.SZ,ЬЋПежЧдь,20140902,5.5923,
300344.SZ,ЬЋПежЧдь,20140903,5.6423,
300344.SZ,ЬЋПежЧдь,20140904,5.7635,
300344.SZ,ЬЋПежЧдь,20140905,5.7207,
300344.SZ,ЬЋПежЧдь,20140909,5.7992,
300344.SZ,ЬЋПежЧдь,20140910,5.9704,
300344.SZ,ЬЋПежЧдь,20140911,5.9347,
300344.SZ,ЬЋПежЧдь,20140912,6.2201,
300344.SZ,ЬЋПежЧдь,20140915,6.4126,
300344.SZ,ЬЋПежЧдь,20140916,6.2058,
300344.SZ,ЬЋПежЧдь,20140917,6.1131,
300344.SZ,ЬЋПежЧдь,20140918,6.1059,
300344.SZ,ЬЋПежЧдь,20140919,6.1273,
300344.SZ,ЬЋПежЧдь,20140922,5.9347,
300344.SZ,ЬЋПежЧдь,20140923,6.0917,
300344.SZ,ЬЋПежЧдь,20140924,6.1701,
300344.SZ,ЬЋПежЧдь,20140925,6.2985,
300344.SZ,ЬЋПежЧдь,20140926,6.3912,
300344.SZ,ЬЋПежЧдь,20140929,6.4126,
300344.SZ,ЬЋПежЧдь,20140930,6.4269,
300344.SZ,ЬЋПежЧдь,20141008,6.5196,
300344.SZ,ЬЋПежЧдь,20141009,6.5054,
300344.SZ,ЬЋПежЧдь,20141010,6.484,
300344.SZ,ЬЋПежЧдь,20141013,6.4269,
300344.SZ,ЬЋПежЧдь,20141014,6.434,
300344.SZ,ЬЋПежЧдь,20141015,6.3342,
300344.SZ,ЬЋПежЧдь,20141016,6.3627,
300344.SZ,ЬЋПежЧдь,20141017,6.163,
300344.SZ,ЬЋПежЧдь,20141020,6.27,
300344.SZ,ЬЋПежЧдь,20141021,6.2058,
300344.SZ,ЬЋПежЧдь,20141022,6.1416,
300344.SZ,ЬЋПежЧдь,20141023,6.1487,
300344.SZ,ЬЋПежЧдь,20141024,6.1559,
300344.SZ,ЬЋПежЧдь,20141027,6.1701,
300344.SZ,ЬЋПежЧдь,20141028,6.377,
300344.SZ,ЬЋПежЧдь,20141029,6.4269,
300344.SZ,ЬЋПежЧдь,20141030,6.3984,
300344.SZ,ЬЋПежЧдь,20141031,6.4198,
300344.SZ,ЬЋПежЧдь,20141103,6.5268,
300344.SZ,ЬЋПежЧдь,20141104,6.5125,
300344.SZ,ЬЋПежЧдь,20141105,6.4198,
300344.SZ,ЬЋПежЧдь,20141106,6.4768,
300344.SZ,ЬЋПежЧдь,20141107,6.327,
300344.SZ,ЬЋПежЧдь,20141110,6.6124,
300344.SZ,ЬЋПежЧдь,20141111,6.5339,
300344.SZ,ЬЋПежЧдь,20141112,6.5125,
300344.SZ,ЬЋПежЧдь,20141113,6.4697,
300344.SZ,ЬЋПежЧдь,20141114,6.4055,
300344.SZ,ЬЋПежЧдь,20141117,6.4126,
300344.SZ,ЬЋПежЧдь,20141118,6.4412,
300344.SZ,ЬЋПежЧдь,20141119,6.7479,
300344.SZ,ЬЋПежЧдь,20141120,6.5696,
300344.SZ,ЬЋПежЧдь,20141121,6.6124,
300344.SZ,ЬЋПежЧдь,20141124,6.6908,
300344.SZ,ЬЋПежЧдь,20141125,6.7194,
300344.SZ,ЬЋПежЧдь,20141126,6.6409,
300344.SZ,ЬЋПежЧдь,20141127,6.805,
300344.SZ,ЬЋПежЧдь,20141128,6.7051,
300344.SZ,ЬЋПежЧдь,20141201,6.4911,
300344.SZ,ЬЋПежЧдь,20141202,6.755,
300344.SZ,ЬЋПежЧдь,20141203,6.7265,
300344.SZ,ЬЋПежЧдь,20141204,6.7194,
300344.SZ,ЬЋПежЧдь,20141205,6.3128,
300344.SZ,ЬЋПежЧдь,20141208,6.1416,
300344.SZ,ЬЋПежЧдь,20141209,5.7207,
300344.SZ,ЬЋПежЧдь,20141210,5.8991,
300344.SZ,ЬЋПежЧдь,20141211,5.9847,
300344.SZ,ЬЋПежЧдь,20141212,6.056,
300344.SZ,ЬЋПежЧдь,20141215,6.1131,
300344.SZ,ЬЋПежЧдь,20141216,6.1202,
300344.SZ,ЬЋПежЧдь,20141217,5.9419,
300344.SZ,ЬЋПежЧдь,20141218,5.9062,
300344.SZ,ЬЋПежЧдь,20141219,5.7065,
300344.SZ,ЬЋПежЧдь,20141222,5.2357,
300344.SZ,ЬЋПежЧдь,20141223,5.2357,
300344.SZ,ЬЋПежЧдь,20141224,5.3926,
300344.SZ,ЬЋПежЧдь,20141225,5.4425,
300344.SZ,ЬЋПежЧдь,20141226,5.3783,
300344.SZ,ЬЋПежЧдь,20141229,5.2571,
300344.SZ,ЬЋПежЧдь,20141230,5.3569,
300344.SZ,ЬЋПежЧдь,20141231,5.3427,
300344.SZ,ЬЋПежЧдь,20150105,5.3855,
300344.SZ,ЬЋПежЧдь,20150106,5.5353,
300344.SZ,ЬЋПежЧдь,20150107,5.4925,
300344.SZ,ЬЋПежЧдь,20150108,5.4853,
300344.SZ,ЬЋПежЧдь,20150109,5.3997,
300344.SZ,ЬЋПежЧдь,20150112,5.1929,
300344.SZ,ЬЋПежЧдь,20150113,5.2571,
300344.SZ,ЬЋПежЧдь,20150114,5.2428,
300344.SZ,ЬЋПежЧдь,20150115,5.2642,
300344.SZ,ЬЋПежЧдь,20150116,5.3498,
300344.SZ,ЬЋПежЧдь,20150119,5.2714,
300344.SZ,ЬЋПежЧдь,20150120,5.4497,
300344.SZ,ЬЋПежЧдь,20150121,5.5567,
300344.SZ,ЬЋПежЧдь,20150122,5.7493,
300344.SZ,ЬЋПежЧдь,20150123,5.735,
300344.SZ,ЬЋПежЧдь,20150126,5.9419,
300344.SZ,ЬЋПежЧдь,20150127,5.8206,
300344.SZ,ЬЋПежЧдь,20150128,5.8135,
300344.SZ,ЬЋПежЧдь,20150129,5.7635,
300344.SZ,ЬЋПежЧдь,20150130,5.7065,
300344.SZ,ЬЋПежЧдь,20150202,5.6209,
300344.SZ,ЬЋПежЧдь,20150203,5.7207,
300344.SZ,ЬЋПежЧдь,20150204,5.7707,
300344.SZ,ЬЋПежЧдь,20150205,5.6993,
300344.SZ,ЬЋПежЧдь,20150206,5.4782,
300344.SZ,ЬЋПежЧдь,20150209,5.3997,
300344.SZ,ЬЋПежЧдь,20150210,5.4925,
300344.SZ,ЬЋПежЧдь,20150211,5.5353,
300344.SZ,ЬЋПежЧдь,20150212,5.5781,
300344.SZ,ЬЋПежЧдь,20150213,5.6494,
300344.SZ,ЬЋПежЧдь,20150216,5.7207,
300344.SZ,ЬЋПежЧдь,20150217,5.7136,
300344.SZ,ЬЋПежЧдь,20150225,5.7421,
300344.SZ,ЬЋПежЧдь,20150226,5.8206,
300344.SZ,ЬЋПежЧдь,20150227,5.8349,
300344.SZ,ЬЋПежЧдь,20150302,5.9276,
300344.SZ,ЬЋПежЧдь,20150303,5.8848,
300344.SZ,ЬЋПежЧдь,20150304,5.949,
300344.SZ,ЬЋПежЧдь,20150305,5.9419,
300344.SZ,ЬЋПежЧдь,20150306,5.8991,
300344.SZ,ЬЋПежЧдь,20150309,5.9347,
300344.SZ,ЬЋПежЧдь,20150310,6.0917,
300344.SZ,ЬЋПежЧдь,20150311,6.0703,
300344.SZ,ЬЋПежЧдь,20150312,6.0275,
300344.SZ,ЬЋПежЧдь,20150313,6.1416,
300344.SZ,ЬЋПежЧдь,20150316,6.3199,
300344.SZ,ЬЋПежЧдь,20150317,6.4055,
300344.SZ,ЬЋПежЧдь,20150318,6.5553,
300344.SZ,ЬЋПежЧдь,20150319,6.5482,
300344.SZ,ЬЋПежЧдь,20150320,6.6195,
300344.SZ,ЬЋПежЧдь,20150323,6.862,
300344.SZ,ЬЋПежЧдь,20150324,6.7122,
300344.SZ,ЬЋПежЧдь,20150325,6.7122,
300344.SZ,ЬЋПежЧдь,20150326,6.6766,
300344.SZ,ЬЋПежЧдь,20150327,7.3471,
300344.SZ,ЬЋПежЧдь,20150330,8.0818,
300344.SZ,ЬЋПежЧдь,20150331,8.4812,
300344.SZ,ЬЋПежЧдь,20150401,9.3301,
300344.SZ,ЬЋПежЧдь,20150402,9.5583,
300344.SZ,ЬЋПежЧдь,20150403,10.5142,
300344.SZ,ЬЋПежЧдь,20150407,11.092,
300344.SZ,ЬЋПежЧдь,20150408,10.4856,
300344.SZ,ЬЋПежЧдь,20150409,10.1575,
300344.SZ,ЬЋПежЧдь,20150410,10.5427,
300344.SZ,ЬЋПежЧдь,20150413,11.2703,
300344.SZ,ЬЋПежЧдь,20150414,10.7353,
300344.SZ,ЬЋПежЧдь,20150415,9.6653,
300344.SZ,ЬЋПежЧдь,20150416,9.4299,
300344.SZ,ЬЋПежЧдь,20150417,9.4299,
300344.SZ,ЬЋПежЧдь,20150420,9.2017,
300344.SZ,ЬЋПежЧдь,20150421,9.6225,
300344.SZ,ЬЋПежЧдь,20150422,9.7581,
300344.SZ,ЬЋПежЧдь,20150423,10.2003,
300344.SZ,ЬЋПежЧдь,20150424,9.9435,
300344.SZ,ЬЋПежЧдь,20150427,10.0719,
300344.SZ,ЬЋПежЧдь,20150428,11.0563,
300344.SZ,ЬЋПежЧдь,20150429,12.0549,
300344.SZ,ЬЋПежЧдь,20150430,12.3474,
300344.SZ,ЬЋПежЧдь,20150504,12.8396,
300344.SZ,ЬЋПежЧдь,20150505,11.5556,
300344.SZ,ЬЋПежЧдь,20150506,11.8909,
300344.SZ,ЬЋПежЧдь,20150507,11.5556,
300344.SZ,ЬЋПежЧдь,20150508,11.6697,
300344.SZ,ЬЋПежЧдь,20150511,12.1833,
300344.SZ,ЬЋПежЧдь,20150512,12.2047,
300344.SZ,ЬЋПежЧдь,20150513,11.8409,
300344.SZ,ЬЋПежЧдь,20150514,11.3487,
300344.SZ,ЬЋПежЧдь,20150515,11.2774,
300344.SZ,ЬЋПежЧдь,20150518,11.4629,
300344.SZ,ЬЋПежЧдь,20150519,12.0835,
300344.SZ,ЬЋПежЧдь,20150520,12.0621,
300344.SZ,ЬЋПежЧдь,20150521,12.2261,
300344.SZ,ЬЋПежЧдь,20150522,12.169,
300344.SZ,ЬЋПежЧдь,20150525,13.3888,
300344.SZ,ЬЋПежЧдь,20150526,13.8025,
300344.SZ,ЬЋПежЧдь,20150527,14.309,
300344.SZ,ЬЋПежЧдь,20150528,13.1605,
300344.SZ,ЬЋПежЧдь,20150529,13.0536,
300344.SZ,ЬЋПежЧдь,20150601,13.5885,
300344.SZ,ЬЋПежЧдь,20150602,14.5016,
300344.SZ,ЬЋПежЧдь,20150603,14.9438,
300344.SZ,ЬЋПежЧдь,20150604,16.4418,
300344.SZ,ЬЋПежЧдь,20150605,16.0066,
300344.SZ,ЬЋПежЧдь,20150608,14.5016,
300344.SZ,ЬЋПежЧдь,20150609,14.5872,
300344.SZ,ЬЋПежЧдь,20150610,15.2933,
300344.SZ,ЬЋПежЧдь,20150611,16.4774,
300344.SZ,ЬЋПежЧдь,20150612,16.2634,
300344.SZ,ЬЋПежЧдь,20150615,16.3276,
300344.SZ,ЬЋПежЧдь,20150616,14.7655,
300344.SZ,ЬЋПежЧдь,20150617,15.1721,
300344.SZ,ЬЋПежЧдь,20150618,14.1235,
300344.SZ,ЬЋПежЧдь,20150619,12.7112,
300344.SZ,ЬЋПежЧдь,20150623,12.4686,
300344.SZ,ЬЋПежЧдь,20150624,12.811,
300344.SZ,ЬЋПежЧдь,20150625,11.9123,
300344.SZ,ЬЋПежЧдь,20150626,10.721,
300344.SZ,ЬЋПежЧдь,20150629,9.6511,
300344.SZ,ЬЋПежЧдь,20150630,10.1647,
300344.SZ,ЬЋПежЧдь,20150701,9.1518,
300344.SZ,ЬЋПежЧдь,20150702,8.2387,
300344.SZ,ЬЋПежЧдь,20150703,7.4184,
300344.SZ,ЬЋПежЧдь,20150706,6.6766,
300344.SZ,ЬЋПежЧдь,20150707,6.0061,
300344.SZ,ЬЋПежЧдь,20150708,5.9847,
300344.SZ,ЬЋПежЧдь,20150709,6.5838,
300344.SZ,ЬЋПежЧдь,20150710,7.2401,
300344.SZ,ЬЋПежЧдь,20150713,7.9677,
300344.SZ,ЬЋПежЧдь,20150714,8.7666,
300344.SZ,ЬЋПежЧдь,20150715,7.8892,
300344.SZ,ЬЋПежЧдь,20150716,7.9177,
300344.SZ,ЬЋПежЧдь,20150717,8.7095,
300344.SZ,ЬЋПежЧдь,20150720,8.845,
300344.SZ,ЬЋПежЧдь,20150721,8.9306,
300344.SZ,ЬЋПежЧдь,20150722,8.8593,
300344.SZ,ЬЋПежЧдь,20150723,9.7438,
300344.SZ,ЬЋПежЧдь,20150724,9.8223,
300344.SZ,ЬЋПежЧдь,20150727,8.8379,
300344.SZ,ЬЋПежЧдь,20150728,7.9534,
300344.SZ,ЬЋПежЧдь,20150729,8.5383,
300344.SZ,ЬЋПежЧдь,20150730,7.7394,
300344.SZ,ЬЋПежЧдь,20150731,7.6324,
300344.SZ,ЬЋПежЧдь,20150803,7.3471,
300344.SZ,ЬЋПежЧдь,20150804,7.9391,
300344.SZ,ЬЋПежЧдь,20150805,7.9891,
300344.SZ,ЬЋПежЧдь,20150806,7.8821,
300344.SZ,ЬЋПежЧдь,20150807,8.6738,
300344.SZ,ЬЋПежЧдь,20150810,9.1803,
300344.SZ,ЬЋПежЧдь,20150811,9.1018,
300344.SZ,ЬЋПежЧдь,20150812,8.8664,
300344.SZ,ЬЋПежЧдь,20150813,9.1732,
300344.SZ,ЬЋПежЧдь,20150814,9.2017,
300344.SZ,ЬЋПежЧдь,20150817,9.273,
300344.SZ,ЬЋПежЧдь,20150818,8.3457,
300344.SZ,ЬЋПежЧдь,20150819,8.5169,
300344.SZ,ЬЋПежЧдь,20150820,8.1246,
300344.SZ,ЬЋПежЧдь,20150821,7.7109,
300344.SZ,ЬЋПежЧдь,20150824,6.9405,
300344.SZ,ЬЋПежЧдь,20150825,6.2486,
300344.SZ,ЬЋПежЧдь,20150826,5.8349,
300344.SZ,ЬЋПежЧдь,20150827,6.1487,
300344.SZ,ЬЋПежЧдь,20150828,6.6766,
300344.SZ,ЬЋПежЧдь,20150831,6.1345,
300344.SZ,ЬЋПежЧдь,20150901,5.521,
300344.SZ,ЬЋПежЧдь,20150902,5.2785,
300344.SZ,ЬЋПежЧдь,20150907,5.4996,
300344.SZ,ЬЋПежЧдь,20150908,6.0489,
300344.SZ,ЬЋПежЧдь,20150909,6.6266,
300344.SZ,ЬЋПежЧдь,20150910,6.5838,
300344.SZ,ЬЋПежЧдь,20150911,6.5981,
300344.SZ,ЬЋПежЧдь,20150914,5.9419,
300344.SZ,ЬЋПежЧдь,20150915,5.5139,
300344.SZ,ЬЋПежЧдь,20150916,6.0631,
300344.SZ,ЬЋПежЧдь,20150917,6.0631,
300344.SZ,ЬЋПежЧдь,20150918,6.1202,
300344.SZ,ЬЋПежЧдь,20150921,6.4198,
300344.SZ,ЬЋПежЧдь,20150922,6.3698,
300344.SZ,ЬЋПежЧдь,20150923,6.3342,
300344.SZ,ЬЋПежЧдь,20150924,6.4911,
300344.SZ,ЬЋПежЧдь,20150925,6.0631,
300344.SZ,ЬЋПежЧдь,20150928,6.3056,
300344.SZ,ЬЋПежЧдь,20150929,6.4626,
300344.SZ,ЬЋПежЧдь,20150930,6.4554,
300344.SZ,ЬЋПежЧдь,20151008,6.7336,
300344.SZ,ЬЋПежЧдь,20151009,6.8763,
300344.SZ,ЬЋПежЧдь,20151012,7.2757,
300344.SZ,ЬЋПежЧдь,20151013,7.3471,
300344.SZ,ЬЋПежЧдь,20151014,7.2401,
300344.SZ,ЬЋПежЧдь,20151015,7.7037,
300344.SZ,ЬЋПежЧдь,20151016,7.6395,
300344.SZ,ЬЋПежЧдь,20151019,7.4612,
300344.SZ,ЬЋПежЧдь,20151020,7.6395,
300344.SZ,ЬЋПежЧдь,20151021,7.1331,
300344.SZ,ЬЋПежЧдь,20151022,7.8464,
300344.SZ,ЬЋПежЧдь,20151023,8.0461,
300344.SZ,ЬЋПежЧдь,20151026,8.0747,
300344.SZ,ЬЋПежЧдь,20151027,8.4884,
300344.SZ,ЬЋПежЧдь,20151028,8.0461,
300344.SZ,ЬЋПежЧдь,20151029,8.0533,
300344.SZ,ЬЋПежЧдь,20151030,7.9534,
300344.SZ,ЬЋПежЧдь,20151102,7.8179,
300344.SZ,ЬЋПежЧдь,20151103,7.8393,
300344.SZ,ЬЋПежЧдь,20151104,8.5454,
300344.SZ,ЬЋПежЧдь,20151105,8.6881,
300344.SZ,ЬЋПежЧдь,20151106,8.7166,
300344.SZ,ЬЋПежЧдь,20151109,8.738,
300344.SZ,ЬЋПежЧдь,20151110,8.6738,
300344.SZ,ЬЋПежЧдь,20151111,9.1232,
300344.SZ,ЬЋПежЧдь,20151112,8.9806,
300344.SZ,ЬЋПежЧдь,20151113,9.1446,
300344.SZ,ЬЋПежЧдь,20151116,9.4727,
300344.SZ,ЬЋПежЧдь,20151117,9.4727,
300344.SZ,ЬЋПежЧдь,20151118,9.4727,
300344.SZ,ЬЋПежЧдь,20151119,9.4727,
300344.SZ,ЬЋПежЧдь,20151120,9.4727,
300344.SZ,ЬЋПежЧдь,20151123,9.4727,
300344.SZ,ЬЋПежЧдь,20151124,9.4727,
300344.SZ,ЬЋПежЧдь,20151125,9.4727,
300344.SZ,ЬЋПежЧдь,20151126,9.4727,
300344.SZ,ЬЋПежЧдь,20151127,9.4727,
300344.SZ,ЬЋПежЧдь,20151130,9.4727,
300344.SZ,ЬЋПежЧдь,20151201,9.4727,
300344.SZ,ЬЋПежЧдь,20151202,9.4727,
300344.SZ,ЬЋПежЧдь,20151203,9.4727,
300344.SZ,ЬЋПежЧдь,20151204,9.4727,
300344.SZ,ЬЋПежЧдь,20151207,9.4727,
300344.SZ,ЬЋПежЧдь,20151208,9.4727,
300344.SZ,ЬЋПежЧдь,20151209,9.4727,
300344.SZ,ЬЋПежЧдь,20151210,9.4727,
300344.SZ,ЬЋПежЧдь,20151211,9.4727,
300344.SZ,ЬЋПежЧдь,20151214,9.4727,
300344.SZ,ЬЋПежЧдь,20151215,9.4727,
300344.SZ,ЬЋПежЧдь,20151216,9.4727,
300344.SZ,ЬЋПежЧдь,20151217,9.4727,
300344.SZ,ЬЋПежЧдь,20151218,9.4727,
300344.SZ,ЬЋПежЧдь,20151221,9.4727,
300344.SZ,ЬЋПежЧдь,20151222,9.4727,
300344.SZ,ЬЋПежЧдь,20151223,9.4727,
300344.SZ,ЬЋПежЧдь,20151224,9.4727,
300344.SZ,ЬЋПежЧдь,20151225,9.4727,
300344.SZ,ЬЋПежЧдь,20151228,9.4727,
300344.SZ,ЬЋПежЧдь,20151229,9.4727,
300344.SZ,ЬЋПежЧдь,20151230,9.4727,
300344.SZ,ЬЋПежЧдь,20151231,9.4727,
300344.SZ,ЬЋПежЧдь,20160104,9.4727,
300344.SZ,ЬЋПежЧдь,20160105,9.4727,
300344.SZ,ЬЋПежЧдь,20160106,9.4727,
300344.SZ,ЬЋПежЧдь,20160107,9.4727,
300344.SZ,ЬЋПежЧдь,20160108,9.4727,
300344.SZ,ЬЋПежЧдь,20160111,9.4727,
300344.SZ,ЬЋПежЧдь,20160112,9.4727,
300344.SZ,ЬЋПежЧдь,20160113,9.4727,
300344.SZ,ЬЋПежЧдь,20160114,9.4727,
300344.SZ,ЬЋПежЧдь,20160115,9.4727,
300344.SZ,ЬЋПежЧдь,20160118,9.4727,
300344.SZ,ЬЋПежЧдь,20160119,9.4727,
300344.SZ,ЬЋПежЧдь,20160120,9.4727,
300344.SZ,ЬЋПежЧдь,20160121,9.4727,
300344.SZ,ЬЋПежЧдь,20160122,9.4727,
300344.SZ,ЬЋПежЧдь,20160125,9.4727,
300344.SZ,ЬЋПежЧдь,20160126,9.4727,
300344.SZ,ЬЋПежЧдь,20160127,9.4727,
300344.SZ,ЬЋПежЧдь,20160128,9.4727,
300344.SZ,ЬЋПежЧдь,20160129,9.4727,
300344.SZ,ЬЋПежЧдь,20160201,9.4727,
300344.SZ,ЬЋПежЧдь,20160202,9.4727,
300344.SZ,ЬЋПежЧдь,20160203,9.4727,
300344.SZ,ЬЋПежЧдь,20160204,9.4727,
300344.SZ,ЬЋПежЧдь,20160205,9.4727,
300344.SZ,ЬЋПежЧдь,20160215,9.4727,
300344.SZ,ЬЋПежЧдь,20160216,9.4727,
300344.SZ,ЬЋПежЧдь,20160217,9.4727,
300344.SZ,ЬЋПежЧдь,20160218,9.4727,
300344.SZ,ЬЋПежЧдь,20160219,9.4727,
300344.SZ,ЬЋПежЧдь,20160222,9.4727,
300344.SZ,ЬЋПежЧдь,20160223,9.4727,
300344.SZ,ЬЋПежЧдь,20160224,9.4727,
300344.SZ,ЬЋПежЧдь,20160225,9.4727,
300344.SZ,ЬЋПежЧдь,20160226,9.4727,
300344.SZ,ЬЋПежЧдь,20160229,9.4727,
300344.SZ,ЬЋПежЧдь,20160301,9.4727,
300344.SZ,ЬЋПежЧдь,20160302,9.4727,
300344.SZ,ЬЋПежЧдь,20160303,9.4727,
300344.SZ,ЬЋПежЧдь,20160304,9.4727,
300344.SZ,ЬЋПежЧдь,20160307,9.4727,
300344.SZ,ЬЋПежЧдь,20160308,9.4727,
300344.SZ,ЬЋПежЧдь,20160309,9.4727,
300344.SZ,ЬЋПежЧдь,20160310,9.4727,
300344.SZ,ЬЋПежЧдь,20160311,9.4727,
300344.SZ,ЬЋПежЧдь,20160314,9.4727,
300344.SZ,ЬЋПежЧдь,20160315,9.4727,
300344.SZ,ЬЋПежЧдь,20160316,9.4727,
300344.SZ,ЬЋПежЧдь,20160317,9.4727,
300344.SZ,ЬЋПежЧдь,20160318,9.4727,
300344.SZ,ЬЋПежЧдь,20160321,9.4727,
300344.SZ,ЬЋПежЧдь,20160322,9.4727,
300344.SZ,ЬЋПежЧдь,20160323,9.4727,
300344.SZ,ЬЋПежЧдь,20160324,9.4727,
300344.SZ,ЬЋПежЧдь,20160325,9.4727,
300344.SZ,ЬЋПежЧдь,20160328,9.4727,
300344.SZ,ЬЋПежЧдь,20160329,9.4727,
300344.SZ,ЬЋПежЧдь,20160330,9.4727,
300344.SZ,ЬЋПежЧдь,20160331,9.4727,
300344.SZ,ЬЋПежЧдь,20160401,9.4727,
300344.SZ,ЬЋПежЧдь,20160405,9.4727,
300344.SZ,ЬЋПежЧдь,20160406,9.4727,
300344.SZ,ЬЋПежЧдь,20160407,9.4727,
300344.SZ,ЬЋПежЧдь,20160408,9.4727,
300344.SZ,ЬЋПежЧдь,20160411,9.4727,
300344.SZ,ЬЋПежЧдь,20160412,9.4727,
300344.SZ,ЬЋПежЧдь,20160413,9.4727,
300344.SZ,ЬЋПежЧдь,20160414,9.4727,
300344.SZ,ЬЋПежЧдь,20160415,9.4727,
300344.SZ,ЬЋПежЧдь,20160418,9.4727,
300344.SZ,ЬЋПежЧдь,20160419,9.4727,
300344.SZ,ЬЋПежЧдь,20160420,9.4727,
300344.SZ,ЬЋПежЧдь,20160421,9.4727,
300344.SZ,ЬЋПежЧдь,20160422,9.4727,
300344.SZ,ЬЋПежЧдь,20160425,9.4727,
300344.SZ,ЬЋПежЧдь,20160426,9.4727,
300344.SZ,ЬЋПежЧдь,20160427,9.4727,
300344.SZ,ЬЋПежЧдь,20160428,9.4727,
300344.SZ,ЬЋПежЧдь,20160429,9.4727,
300344.SZ,ЬЋПежЧдь,20160503,9.0733,
300344.SZ,ЬЋПежЧдь,20160504,8.9948,
300344.SZ,ЬЋПежЧдь,20160505,8.8807,
300344.SZ,ЬЋПежЧдь,20160506,7.9962,
300344.SZ,ЬЋПежЧдь,20160509,7.1973,
300344.SZ,ЬЋПежЧдь,20160510,7.2187,
300344.SZ,ЬЋПежЧдь,20160511,7.2258,
300344.SZ,ЬЋПежЧдь,20160512,6.9191,
300344.SZ,ЬЋПежЧдь,20160513,6.9334,
300344.SZ,ЬЋПежЧдь,20160516,7.3114,
300344.SZ,ЬЋПежЧдь,20160517,7.3114,
300344.SZ,ЬЋПежЧдь,20160518,6.8478,
300344.SZ,ЬЋПежЧдь,20160519,6.8906,
300344.SZ,ЬЋПежЧдь,20160520,7.0118,
300344.SZ,ЬЋПежЧдь,20160523,7.2187,
300344.SZ,ЬЋПежЧдь,20160524,7.1188,
300344.SZ,ЬЋПежЧдь,20160525,7.1331,
300344.SZ,ЬЋПежЧдь,20160526,7.1545,
300344.SZ,ЬЋПежЧдь,20160527,7.1688,
300344.SZ,ЬЋПежЧдь,20160530,7.126,
300344.SZ,ЬЋПежЧдь,20160531,7.4826,
300344.SZ,ЬЋПежЧдь,20160601,7.7251,
300344.SZ,ЬЋПежЧдь,20160602,7.9677,
300344.SZ,ЬЋПежЧдь,20160603,7.932,
300344.SZ,ЬЋПежЧдь,20160606,8.039,
300344.SZ,ЬЋПежЧдь,20160607,8.1032,
300344.SZ,ЬЋПежЧдь,20160608,8.2744,
300344.SZ,ЬЋПежЧдь,20160613,7.4612,
300344.SZ,ЬЋПежЧдь,20160614,7.6039,
300344.SZ,ЬЋПежЧдь,20160615,8.0247,
300344.SZ,ЬЋПежЧдь,20160616,7.8749,
300344.SZ,ЬЋПежЧдь,20160617,7.9677,
300344.SZ,ЬЋПежЧдь,20160620,8.0604,
300344.SZ,ЬЋПежЧдь,20160621,8.2886,
300344.SZ,ЬЋПежЧдь,20160622,8.5454,
300344.SZ,ЬЋПежЧдь,20160623,8.3386,
300344.SZ,ЬЋПежЧдь,20160624,8.146,
300344.SZ,ЬЋПежЧдь,20160627,8.4527,
300344.SZ,ЬЋПежЧдь,20160628,8.467,
300344.SZ,ЬЋПежЧдь,20160629,8.5098,
300344.SZ,ЬЋПежЧдь,20160630,8.4313,
300344.SZ,ЬЋПежЧдь,20160701,8.2601,
300344.SZ,ЬЋПежЧдь,20160704,8.5597,
300344.SZ,ЬЋПежЧдь,20160705,8.7594,
300344.SZ,ЬЋПежЧдь,20160706,8.9592,
300344.SZ,ЬЋПежЧдь,20160707,8.895,
300344.SZ,ЬЋПежЧдь,20160708,9.059,
300344.SZ,ЬЋПежЧдь,20160711,8.7594,
300344.SZ,ЬЋПежЧдь,20160712,8.7024,
300344.SZ,ЬЋПежЧдь,20160713,8.7024,
300344.SZ,ЬЋПежЧдь,20160714,8.7666,
300344.SZ,ЬЋПежЧдь,20160715,8.5811,
300344.SZ,ЬЋПежЧдь,20160718,8.845,
300344.SZ,ЬЋПежЧдь,20160719,8.9449,
