代码,简称,日期,收盘价(元),
002668.SZ,奥马电器,20120416,4.6759,
002668.SZ,奥马电器,20120417,5.1453,
002668.SZ,奥马电器,20120418,5.3075,
002668.SZ,奥马电器,20120419,5.1522,
002668.SZ,奥马电器,20120420,5.2143,
002668.SZ,奥马电器,20120423,4.8865,
002668.SZ,奥马电器,20120424,4.7139,
002668.SZ,奥马电器,20120425,4.7933,
002668.SZ,奥马电器,20120426,4.8519,
002668.SZ,奥马电器,20120427,4.8105,
002668.SZ,奥马电器,20120502,5.0038,
002668.SZ,奥马电器,20120503,4.9486,
002668.SZ,奥马电器,20120504,4.9693,
002668.SZ,奥马电器,20120507,4.9762,
002668.SZ,奥马电器,20120508,5.021,
002668.SZ,奥马电器,20120509,4.9589,
002668.SZ,奥马电器,20120510,4.9589,
002668.SZ,奥马电器,20120511,4.7346,
002668.SZ,奥马电器,20120514,4.7139,
002668.SZ,奥马电器,20120515,4.8036,
002668.SZ,奥马电器,20120516,4.7519,
002668.SZ,奥马电器,20120517,4.8554,
002668.SZ,奥马电器,20120518,4.6863,
002668.SZ,奥马电器,20120521,4.7036,
002668.SZ,奥马电器,20120522,4.7553,
002668.SZ,奥马电器,20120523,4.6621,
002668.SZ,奥马电器,20120524,4.6414,
002668.SZ,奥马电器,20120525,4.5034,
002668.SZ,奥马电器,20120528,4.4447,
002668.SZ,奥马电器,20120529,4.5241,
002668.SZ,奥马电器,20120530,4.5103,
002668.SZ,奥马电器,20120531,4.5483,
002668.SZ,奥马电器,20120601,4.5069,
002668.SZ,奥马电器,20120604,4.3274,
002668.SZ,奥马电器,20120605,4.3585,
002668.SZ,奥马电器,20120606,4.3309,
002668.SZ,奥马电器,20120607,4.2722,
002668.SZ,奥马电器,20120608,4.4931,
002668.SZ,奥马电器,20120611,4.5276,
002668.SZ,奥马电器,20120612,4.4413,
002668.SZ,奥马电器,20120613,4.5,
002668.SZ,奥马电器,20120614,4.4413,
002668.SZ,奥马电器,20120615,4.4102,
002668.SZ,奥马电器,20120618,4.5103,
002668.SZ,奥马电器,20120619,4.4792,
002668.SZ,奥马电器,20120620,4.5655,
002668.SZ,奥马电器,20120621,4.5448,
