´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
300108.SZ,¼ªÒ©¿Ø¹É,20100825,5.1249,
300108.SZ,¼ªÒ©¿Ø¹É,20100826,4.778,
300108.SZ,¼ªÒ©¿Ø¹É,20100827,4.7093,
300108.SZ,¼ªÒ©¿Ø¹É,20100830,4.8271,
300108.SZ,¼ªÒ©¿Ø¹É,20100831,4.94,
300108.SZ,¼ªÒ©¿Ø¹É,20100901,4.7453,
300108.SZ,¼ªÒ©¿Ø¹É,20100902,4.8795,
300108.SZ,¼ªÒ©¿Ø¹É,20100903,5.0758,
300108.SZ,¼ªÒ©¿Ø¹É,20100906,4.9384,
300108.SZ,¼ªÒ©¿Ø¹É,20100907,5.0316,
300108.SZ,¼ªÒ©¿Ø¹É,20100908,4.9711,
300108.SZ,¼ªÒ©¿Ø¹É,20100909,4.8991,
300108.SZ,¼ªÒ©¿Ø¹É,20100910,4.8484,
300108.SZ,¼ªÒ©¿Ø¹É,20100913,4.9335,
300108.SZ,¼ªÒ©¿Ø¹É,20100914,4.8762,
300108.SZ,¼ªÒ©¿Ø¹É,20100915,4.7502,
300108.SZ,¼ªÒ©¿Ø¹É,20100916,4.6455,
300108.SZ,¼ªÒ©¿Ø¹É,20100917,4.6471,
300108.SZ,¼ªÒ©¿Ø¹É,20100920,4.5489,
300108.SZ,¼ªÒ©¿Ø¹É,20100921,4.5473,
300108.SZ,¼ªÒ©¿Ø¹É,20100927,4.5751,
300108.SZ,¼ªÒ©¿Ø¹É,20100928,4.4753,
300108.SZ,¼ªÒ©¿Ø¹É,20100929,4.3493,
300108.SZ,¼ªÒ©¿Ø¹É,20100930,4.4017,
300108.SZ,¼ªÒ©¿Ø¹É,20101008,4.4917,
300108.SZ,¼ªÒ©¿Ø¹É,20101011,4.4998,
300108.SZ,¼ªÒ©¿Ø¹É,20101012,4.4835,
300108.SZ,¼ªÒ©¿Ø¹É,20101013,4.4507,
300108.SZ,¼ªÒ©¿Ø¹É,20101014,4.4115,
300108.SZ,¼ªÒ©¿Ø¹É,20101015,4.3247,
300108.SZ,¼ªÒ©¿Ø¹É,20101018,4.346,
300108.SZ,¼ªÒ©¿Ø¹É,20101019,4.5947,
300108.SZ,¼ªÒ©¿Ø¹É,20101020,4.526,
300108.SZ,¼ªÒ©¿Ø¹É,20101021,4.4917,
300108.SZ,¼ªÒ©¿Ø¹É,20101022,4.5473,
300108.SZ,¼ªÒ©¿Ø¹É,20101025,4.6487,
300108.SZ,¼ªÒ©¿Ø¹É,20101026,4.5751,
300108.SZ,¼ªÒ©¿Ø¹É,20101027,4.7731,
300108.SZ,¼ªÒ©¿Ø¹É,20101028,4.7715,
300108.SZ,¼ªÒ©¿Ø¹É,20101029,4.8107,
300108.SZ,¼ªÒ©¿Ø¹É,20101101,5.0562,
300108.SZ,¼ªÒ©¿Ø¹É,20101102,5.0545,
300108.SZ,¼ªÒ©¿Ø¹É,20101103,5.0071,
300108.SZ,¼ªÒ©¿Ø¹É,20101104,4.9907,
300108.SZ,¼ªÒ©¿Ø¹É,20101105,5.1953,
300108.SZ,¼ªÒ©¿Ø¹É,20101108,5.4489,
300108.SZ,¼ªÒ©¿Ø¹É,20101109,5.7189,
300108.SZ,¼ªÒ©¿Ø¹É,20101110,5.6485,
300108.SZ,¼ªÒ©¿Ø¹É,20101111,5.5667,
300108.SZ,¼ªÒ©¿Ø¹É,20101112,5.2247,
300108.SZ,¼ªÒ©¿Ø¹É,20101115,5.4833,
300108.SZ,¼ªÒ©¿Ø¹É,20101116,5.1413,
300108.SZ,¼ªÒ©¿Ø¹É,20101117,4.994,
300108.SZ,¼ªÒ©¿Ø¹É,20101118,5.21,
300108.SZ,¼ªÒ©¿Ø¹É,20101119,5.3965,
300108.SZ,¼ªÒ©¿Ø¹É,20101122,5.4162,
300108.SZ,¼ªÒ©¿Ø¹É,20101123,5.3998,
300108.SZ,¼ªÒ©¿Ø¹É,20101124,5.6862,
300108.SZ,¼ªÒ©¿Ø¹É,20101125,5.5143,
300108.SZ,¼ªÒ©¿Ø¹É,20101126,5.5242,
300108.SZ,¼ªÒ©¿Ø¹É,20101129,5.5634,
300108.SZ,¼ªÒ©¿Ø¹É,20101130,5.2493,
300108.SZ,¼ªÒ©¿Ø¹É,20101201,5.2034,
300108.SZ,¼ªÒ©¿Ø¹É,20101202,5.2002,
300108.SZ,¼ªÒ©¿Ø¹É,20101203,5.1298,
300108.SZ,¼ªÒ©¿Ø¹É,20101206,5.2624,
300108.SZ,¼ªÒ©¿Ø¹É,20101207,5.6109,
300108.SZ,¼ªÒ©¿Ø¹É,20101208,5.6092,
300108.SZ,¼ªÒ©¿Ø¹É,20101209,5.588,
300108.SZ,¼ªÒ©¿Ø¹É,20101210,5.7336,
300108.SZ,¼ªÒ©¿Ø¹É,20101213,5.9103,
300108.SZ,¼ªÒ©¿Ø¹É,20101214,5.8351,
300108.SZ,¼ªÒ©¿Ø¹É,20101215,5.8351,
300108.SZ,¼ªÒ©¿Ø¹É,20101216,6.0216,
300108.SZ,¼ªÒ©¿Ø¹É,20101217,6.2458,
300108.SZ,¼ªÒ©¿Ø¹É,20101220,6.3816,
300108.SZ,¼ªÒ©¿Ø¹É,20101221,6.2916,
300108.SZ,¼ªÒ©¿Ø¹É,20101222,6.1689,
300108.SZ,¼ªÒ©¿Ø¹É,20101223,5.9905,
300108.SZ,¼ªÒ©¿Ø¹É,20101224,5.8907,
300108.SZ,¼ªÒ©¿Ø¹É,20101227,5.6534,
300108.SZ,¼ªÒ©¿Ø¹É,20101228,5.534,
300108.SZ,¼ªÒ©¿Ø¹É,20101229,5.6731,
300108.SZ,¼ªÒ©¿Ø¹É,20101230,5.8743,
300108.SZ,¼ªÒ©¿Ø¹É,20101231,5.8743,
300108.SZ,¼ªÒ©¿Ø¹É,20110104,6.4618,
300108.SZ,¼ªÒ©¿Ø¹É,20110105,6.6385,
300108.SZ,¼ªÒ©¿Ø¹É,20110106,6.6516,
300108.SZ,¼ªÒ©¿Ø¹É,20110107,6.3963,
300108.SZ,¼ªÒ©¿Ø¹É,20110110,6.4961,
300108.SZ,¼ªÒ©¿Ø¹É,20110111,6.4994,
300108.SZ,¼ªÒ©¿Ø¹É,20110112,6.3652,
300108.SZ,¼ªÒ©¿Ø¹É,20110113,6.1034,
300108.SZ,¼ªÒ©¿Ø¹É,20110114,6.3521,
300108.SZ,¼ªÒ©¿Ø¹É,20110117,6.2081,
300108.SZ,¼ªÒ©¿Ø¹É,20110118,6.2147,
300108.SZ,¼ªÒ©¿Ø¹É,20110119,6.4961,
300108.SZ,¼ªÒ©¿Ø¹É,20110120,6.6598,
300108.SZ,¼ªÒ©¿Ø¹É,20110121,6.9068,
300108.SZ,¼ªÒ©¿Ø¹É,20110124,6.2261,
300108.SZ,¼ªÒ©¿Ø¹É,20110125,5.6256,
300108.SZ,¼ªÒ©¿Ø¹É,20110126,5.7303,
300108.SZ,¼ªÒ©¿Ø¹É,20110127,6.1034,
300108.SZ,¼ªÒ©¿Ø¹É,20110128,5.4931,
300108.SZ,¼ªÒ©¿Ø¹É,20110131,5.4342,
300108.SZ,¼ªÒ©¿Ø¹É,20110201,5.5291,
300108.SZ,¼ªÒ©¿Ø¹É,20110209,5.3834,
300108.SZ,¼ªÒ©¿Ø¹É,20110210,5.5094,
300108.SZ,¼ªÒ©¿Ø¹É,20110211,5.6142,
300108.SZ,¼ªÒ©¿Ø¹É,20110214,5.6862,
300108.SZ,¼ªÒ©¿Ø¹É,20110215,5.6289,
300108.SZ,¼ªÒ©¿Ø¹É,20110216,5.6714,
300108.SZ,¼ªÒ©¿Ø¹É,20110217,5.7254,
300108.SZ,¼ªÒ©¿Ø¹É,20110218,5.6043,
300108.SZ,¼ªÒ©¿Ø¹É,20110221,5.6583,
300108.SZ,¼ªÒ©¿Ø¹É,20110222,5.4489,
300108.SZ,¼ªÒ©¿Ø¹É,20110223,5.5258,
300108.SZ,¼ªÒ©¿Ø¹É,20110224,5.4816,
300108.SZ,¼ªÒ©¿Ø¹É,20110225,5.3687,
300108.SZ,¼ªÒ©¿Ø¹É,20110228,5.5471,
300108.SZ,¼ªÒ©¿Ø¹É,20110301,5.5471,
300108.SZ,¼ªÒ©¿Ø¹É,20110302,5.4456,
300108.SZ,¼ªÒ©¿Ø¹É,20110303,5.4407,
300108.SZ,¼ªÒ©¿Ø¹É,20110304,5.5176,
300108.SZ,¼ªÒ©¿Ø¹É,20110307,5.5962,
300108.SZ,¼ªÒ©¿Ø¹É,20110308,5.7009,
300108.SZ,¼ªÒ©¿Ø¹É,20110309,6.0461,
300108.SZ,¼ªÒ©¿Ø¹É,20110310,5.8669,
300108.SZ,¼ªÒ©¿Ø¹É,20110311,5.8092,
300108.SZ,¼ªÒ©¿Ø¹É,20110314,5.8605,
300108.SZ,¼ªÒ©¿Ø¹É,20110315,5.7047,
300108.SZ,¼ªÒ©¿Ø¹É,20110316,5.6919,
300108.SZ,¼ªÒ©¿Ø¹É,20110317,5.5275,
300108.SZ,¼ªÒ©¿Ø¹É,20110318,5.5595,
300108.SZ,¼ªÒ©¿Ø¹É,20110321,5.6172,
300108.SZ,¼ªÒ©¿Ø¹É,20110322,5.5788,
300108.SZ,¼ªÒ©¿Ø¹É,20110323,5.5852,
300108.SZ,¼ªÒ©¿Ø¹É,20110324,5.6556,
300108.SZ,¼ªÒ©¿Ø¹É,20110325,5.6492,
300108.SZ,¼ªÒ©¿Ø¹É,20110328,5.4422,
300108.SZ,¼ªÒ©¿Ø¹É,20110329,5.137,
300108.SZ,¼ªÒ©¿Ø¹É,20110330,5.0047,
300108.SZ,¼ªÒ©¿Ø¹É,20110331,5.0153,
300108.SZ,¼ªÒ©¿Ø¹É,20110401,5.0537,
300108.SZ,¼ªÒ©¿Ø¹É,20110406,4.9705,
300108.SZ,¼ªÒ©¿Ø¹É,20110407,5.0473,
300108.SZ,¼ªÒ©¿Ø¹É,20110408,5.1989,
300108.SZ,¼ªÒ©¿Ø¹É,20110411,5.058,
300108.SZ,¼ªÒ©¿Ø¹É,20110412,5.1114,
300108.SZ,¼ªÒ©¿Ø¹É,20110413,5.1498,
300108.SZ,¼ªÒ©¿Ø¹É,20110414,5.0986,
300108.SZ,¼ªÒ©¿Ø¹É,20110415,4.962,
300108.SZ,¼ªÒ©¿Ø¹É,20110418,4.947,
300108.SZ,¼ªÒ©¿Ø¹É,20110419,5.0473,
300108.SZ,¼ªÒ©¿Ø¹É,20110420,5.0175,
300108.SZ,¼ªÒ©¿Ø¹É,20110421,4.962,
300108.SZ,¼ªÒ©¿Ø¹É,20110422,4.9278,
300108.SZ,¼ªÒ©¿Ø¹É,20110425,4.7293,
300108.SZ,¼ªÒ©¿Ø¹É,20110426,4.5287,
300108.SZ,¼ªÒ©¿Ø¹É,20110427,4.5117,
300108.SZ,¼ªÒ©¿Ø¹É,20110428,4.3324,
300108.SZ,¼ªÒ©¿Ø¹É,20110429,4.4071,
300108.SZ,¼ªÒ©¿Ø¹É,20110503,4.5074,
300108.SZ,¼ªÒ©¿Ø¹É,20110504,4.4306,
300108.SZ,¼ªÒ©¿Ø¹É,20110505,4.4455,
300108.SZ,¼ªÒ©¿Ø¹É,20110506,4.4604,
300108.SZ,¼ªÒ©¿Ø¹É,20110509,4.6098,
300108.SZ,¼ªÒ©¿Ø¹É,20110510,4.6098,
300108.SZ,¼ªÒ©¿Ø¹É,20110511,4.5565,
300108.SZ,¼ªÒ©¿Ø¹É,20110512,4.4732,
300108.SZ,¼ªÒ©¿Ø¹É,20110513,4.4925,
300108.SZ,¼ªÒ©¿Ø¹É,20110516,4.5373,
300108.SZ,¼ªÒ©¿Ø¹É,20110517,4.5885,
300108.SZ,¼ªÒ©¿Ø¹É,20110518,4.5949,
300108.SZ,¼ªÒ©¿Ø¹É,20110519,4.4647,
300108.SZ,¼ªÒ©¿Ø¹É,20110520,4.755,
300108.SZ,¼ªÒ©¿Ø¹É,20110523,4.5415,
300108.SZ,¼ªÒ©¿Ø¹É,20110524,4.8254,
300108.SZ,¼ªÒ©¿Ø¹É,20110525,4.8233,
300108.SZ,¼ªÒ©¿Ø¹É,20110526,4.9022,
300108.SZ,¼ªÒ©¿Ø¹É,20110527,5.122,
300108.SZ,¼ªÒ©¿Ø¹É,20110530,5.5019,
300108.SZ,¼ªÒ©¿Ø¹É,20110531,5.4827,
300108.SZ,¼ªÒ©¿Ø¹É,20110601,5.869,
300108.SZ,¼ªÒ©¿Ø¹É,20110602,5.758,
300108.SZ,¼ªÒ©¿Ø¹É,20110603,5.5724,
300108.SZ,¼ªÒ©¿Ø¹É,20110607,5.5041,
300108.SZ,¼ªÒ©¿Ø¹É,20110608,5.8242,
300108.SZ,¼ªÒ©¿Ø¹É,20110609,5.4656,
300108.SZ,¼ªÒ©¿Ø¹É,20110610,5.4272,
300108.SZ,¼ªÒ©¿Ø¹É,20110613,5.5873,
300108.SZ,¼ªÒ©¿Ø¹É,20110614,5.5489,
300108.SZ,¼ªÒ©¿Ø¹É,20110615,5.2992,
300108.SZ,¼ªÒ©¿Ø¹É,20110616,5.1434,
300108.SZ,¼ªÒ©¿Ø¹É,20110617,5.0153,
300108.SZ,¼ªÒ©¿Ø¹É,20110620,4.915,
300108.SZ,¼ªÒ©¿Ø¹É,20110621,5.0537,
300108.SZ,¼ªÒ©¿Ø¹É,20110622,4.9065,
300108.SZ,¼ªÒ©¿Ø¹É,20110623,5.1071,
300108.SZ,¼ªÒ©¿Ø¹É,20110624,5.3632,
300108.SZ,¼ªÒ©¿Ø¹É,20110627,5.5489,
300108.SZ,¼ªÒ©¿Ø¹É,20110628,5.4955,
300108.SZ,¼ªÒ©¿Ø¹É,20110629,5.3077,
300108.SZ,¼ªÒ©¿Ø¹É,20110630,5.4614,
300108.SZ,¼ªÒ©¿Ø¹É,20110701,5.4102,
300108.SZ,¼ªÒ©¿Ø¹É,20110704,5.6108,
300108.SZ,¼ªÒ©¿Ø¹É,20110705,5.5702,
300108.SZ,¼ªÒ©¿Ø¹É,20110706,5.5894,
300108.SZ,¼ªÒ©¿Ø¹É,20110707,5.4742,
300108.SZ,¼ªÒ©¿Ø¹É,20110708,5.3696,
300108.SZ,¼ªÒ©¿Ø¹É,20110711,5.4144,
300108.SZ,¼ªÒ©¿Ø¹É,20110712,5.1967,
300108.SZ,¼ªÒ©¿Ø¹É,20110713,5.3077,
300108.SZ,¼ªÒ©¿Ø¹É,20110714,5.4336,
300108.SZ,¼ªÒ©¿Ø¹É,20110715,5.5382,
300108.SZ,¼ªÒ©¿Ø¹É,20110718,5.4827,
300108.SZ,¼ªÒ©¿Ø¹É,20110719,5.741,
300108.SZ,¼ªÒ©¿Ø¹É,20110720,5.6727,
300108.SZ,¼ªÒ©¿Ø¹É,20110721,5.4422,
300108.SZ,¼ªÒ©¿Ø¹É,20110722,5.4102,
300108.SZ,¼ªÒ©¿Ø¹É,20110725,5.1626,
300108.SZ,¼ªÒ©¿Ø¹É,20110726,5.1754,
300108.SZ,¼ªÒ©¿Ø¹É,20110727,5.4784,
300108.SZ,¼ªÒ©¿Ø¹É,20110728,5.4955,
300108.SZ,¼ªÒ©¿Ø¹É,20110729,5.4208,
300108.SZ,¼ªÒ©¿Ø¹É,20110801,5.5425,
300108.SZ,¼ªÒ©¿Ø¹É,20110802,5.487,
300108.SZ,¼ªÒ©¿Ø¹É,20110803,5.6278,
300108.SZ,¼ªÒ©¿Ø¹É,20110804,5.5297,
300108.SZ,¼ªÒ©¿Ø¹É,20110805,5.6663,
300108.SZ,¼ªÒ©¿Ø¹É,20110808,5.1903,
300108.SZ,¼ªÒ©¿Ø¹É,20110809,5.2095,
300108.SZ,¼ªÒ©¿Ø¹É,20110810,5.3931,
300108.SZ,¼ªÒ©¿Ø¹É,20110811,5.5446,
300108.SZ,¼ªÒ©¿Ø¹É,20110812,5.5382,
300108.SZ,¼ªÒ©¿Ø¹É,20110815,5.7175,
300108.SZ,¼ªÒ©¿Ø¹É,20110816,5.6406,
300108.SZ,¼ªÒ©¿Ø¹É,20110817,5.6535,
300108.SZ,¼ªÒ©¿Ø¹É,20110818,5.7281,
300108.SZ,¼ªÒ©¿Ø¹É,20110819,5.5382,
300108.SZ,¼ªÒ©¿Ø¹É,20110822,5.3034,
300108.SZ,¼ªÒ©¿Ø¹É,20110823,5.3653,
300108.SZ,¼ªÒ©¿Ø¹É,20110824,5.2501,
300108.SZ,¼ªÒ©¿Ø¹É,20110825,5.3739,
300108.SZ,¼ªÒ©¿Ø¹É,20110826,5.5766,
300108.SZ,¼ªÒ©¿Ø¹É,20110829,5.6727,
300108.SZ,¼ªÒ©¿Ø¹É,20110830,5.5489,
300108.SZ,¼ªÒ©¿Ø¹É,20110831,5.3995,
300108.SZ,¼ªÒ©¿Ø¹É,20110901,5.3696,
300108.SZ,¼ªÒ©¿Ø¹É,20110902,5.3589,
300108.SZ,¼ªÒ©¿Ø¹É,20110905,5.3589,
300108.SZ,¼ªÒ©¿Ø¹É,20110906,5.0495,
300108.SZ,¼ªÒ©¿Ø¹É,20110907,5.2053,
300108.SZ,¼ªÒ©¿Ø¹É,20110908,5.0964,
300108.SZ,¼ªÒ©¿Ø¹É,20110909,5.1605,
300108.SZ,¼ªÒ©¿Ø¹É,20110913,5.1882,
300108.SZ,¼ªÒ©¿Ø¹É,20110914,5.2266,
300108.SZ,¼ªÒ©¿Ø¹É,20110915,5.0303,
300108.SZ,¼ªÒ©¿Ø¹É,20110916,5.1178,
300108.SZ,¼ªÒ©¿Ø¹É,20110919,4.8019,
300108.SZ,¼ªÒ©¿Ø¹É,20110920,4.7699,
300108.SZ,¼ªÒ©¿Ø¹É,20110921,4.9961,
300108.SZ,¼ªÒ©¿Ø¹É,20110922,4.565,
300108.SZ,¼ªÒ©¿Ø¹É,20110923,4.4946,
300108.SZ,¼ªÒ©¿Ø¹É,20110926,4.422,
300108.SZ,¼ªÒ©¿Ø¹É,20110927,4.3836,
300108.SZ,¼ªÒ©¿Ø¹É,20110928,4.3068,
300108.SZ,¼ªÒ©¿Ø¹É,20110929,4.1296,
300108.SZ,¼ªÒ©¿Ø¹É,20110930,4.1574,
300108.SZ,¼ªÒ©¿Ø¹É,20111010,4.1595,
300108.SZ,¼ªÒ©¿Ø¹É,20111011,4.183,
300108.SZ,¼ªÒ©¿Ø¹É,20111012,4.3068,
300108.SZ,¼ªÒ©¿Ø¹É,20111013,4.3793,
300108.SZ,¼ªÒ©¿Ø¹É,20111014,4.3004,
300108.SZ,¼ªÒ©¿Ø¹É,20111017,4.2961,
300108.SZ,¼ªÒ©¿Ø¹É,20111018,4.1723,
300108.SZ,¼ªÒ©¿Ø¹É,20111019,4.1403,
300108.SZ,¼ªÒ©¿Ø¹É,20111020,3.9376,
300108.SZ,¼ªÒ©¿Ø¹É,20111021,3.7135,
300108.SZ,¼ªÒ©¿Ø¹É,20111024,3.7754,
300108.SZ,¼ªÒ©¿Ø¹É,20111025,3.8629,
300108.SZ,¼ªÒ©¿Ø¹É,20111026,3.9056,
300108.SZ,¼ªÒ©¿Ø¹É,20111027,3.8757,
300108.SZ,¼ªÒ©¿Ø¹É,20111028,4.0251,
300108.SZ,¼ªÒ©¿Ø¹É,20111031,4.0699,
300108.SZ,¼ªÒ©¿Ø¹É,20111101,4.0336,
300108.SZ,¼ªÒ©¿Ø¹É,20111102,4.1062,
300108.SZ,¼ªÒ©¿Ø¹É,20111103,4.1403,
300108.SZ,¼ªÒ©¿Ø¹É,20111104,4.183,
300108.SZ,¼ªÒ©¿Ø¹É,20111107,4.1894,
300108.SZ,¼ªÒ©¿Ø¹É,20111108,4.1958,
300108.SZ,¼ªÒ©¿Ø¹É,20111109,4.2598,
300108.SZ,¼ªÒ©¿Ø¹É,20111110,4.262,
300108.SZ,¼ªÒ©¿Ø¹É,20111111,4.311,
300108.SZ,¼ªÒ©¿Ø¹É,20111114,4.4946,
300108.SZ,¼ªÒ©¿Ø¹É,20111115,4.4242,
300108.SZ,¼ªÒ©¿Ø¹É,20111116,4.2598,
300108.SZ,¼ªÒ©¿Ø¹É,20111117,4.2961,
300108.SZ,¼ªÒ©¿Ø¹É,20111118,4.1553,
300108.SZ,¼ªÒ©¿Ø¹É,20111121,4.0229,
300108.SZ,¼ªÒ©¿Ø¹É,20111122,3.9909,
300108.SZ,¼ªÒ©¿Ø¹É,20111123,3.9867,
300108.SZ,¼ªÒ©¿Ø¹É,20111124,3.9482,
300108.SZ,¼ªÒ©¿Ø¹É,20111125,3.9376,
300108.SZ,¼ªÒ©¿Ø¹É,20111128,4.1339,
300108.SZ,¼ªÒ©¿Ø¹É,20111129,4.2577,
300108.SZ,¼ªÒ©¿Ø¹É,20111130,4.0827,
300108.SZ,¼ªÒ©¿Ø¹É,20111201,4.1489,
300108.SZ,¼ªÒ©¿Ø¹É,20111202,4.0272,
300108.SZ,¼ªÒ©¿Ø¹É,20111205,3.7988,
300108.SZ,¼ªÒ©¿Ø¹É,20111206,3.8437,
300108.SZ,¼ªÒ©¿Ø¹É,20111207,3.9056,
300108.SZ,¼ªÒ©¿Ø¹É,20111208,3.9098,
300108.SZ,¼ªÒ©¿Ø¹É,20111209,3.8415,
300108.SZ,¼ªÒ©¿Ø¹É,20111212,3.8757,
