´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
600332.SH,°×ÔÆÉ½,20010206,10.0829,
600332.SH,°×ÔÆÉ½,20010207,9.6439,
600332.SH,°×ÔÆÉ½,20010208,9.6988,
600332.SH,°×ÔÆÉ½,20010209,9.8154,
600332.SH,°×ÔÆÉ½,20010212,9.7605,
600332.SH,°×ÔÆÉ½,20010213,9.7057,
600332.SH,°×ÔÆÉ½,20010214,9.6851,
600332.SH,°×ÔÆÉ½,20010215,9.4656,
600332.SH,°×ÔÆÉ½,20010216,9.5205,
600332.SH,°×ÔÆÉ½,20010219,9.5273,
600332.SH,°×ÔÆÉ½,20010220,9.397,
600332.SH,°×ÔÆÉ½,20010221,9.1844,
600332.SH,°×ÔÆÉ½,20010222,9.1432,
600332.SH,°×ÔÆÉ½,20010223,9.397,
600332.SH,°×ÔÆÉ½,20010226,9.4587,
600332.SH,°×ÔÆÉ½,20010227,9.5273,
600332.SH,°×ÔÆÉ½,20010228,9.397,
600332.SH,°×ÔÆÉ½,20010301,9.5273,
600332.SH,°×ÔÆÉ½,20010302,9.5548,
600332.SH,°×ÔÆÉ½,20010305,9.4656,
600332.SH,°×ÔÆÉ½,20010306,9.4724,
600332.SH,°×ÔÆÉ½,20010307,9.6028,
600332.SH,°×ÔÆÉ½,20010308,9.589,
600332.SH,°×ÔÆÉ½,20010309,9.589,
600332.SH,°×ÔÆÉ½,20010312,9.7057,
600332.SH,°×ÔÆÉ½,20010313,9.541,
600332.SH,°×ÔÆÉ½,20010314,9.7811,
600332.SH,°×ÔÆÉ½,20010315,9.7194,
600332.SH,°×ÔÆÉ½,20010316,9.7537,
600332.SH,°×ÔÆÉ½,20010319,9.7948,
600332.SH,°×ÔÆÉ½,20010320,9.7537,
600332.SH,°×ÔÆÉ½,20010321,9.7262,
600332.SH,°×ÔÆÉ½,20010322,9.7674,
600332.SH,°×ÔÆÉ½,20010323,9.6028,
600332.SH,°×ÔÆÉ½,20010326,9.7057,
600332.SH,°×ÔÆÉ½,20010327,9.6508,
600332.SH,°×ÔÆÉ½,20010328,9.7331,
600332.SH,°×ÔÆÉ½,20010329,9.8154,
600332.SH,°×ÔÆÉ½,20010330,9.9389,
600332.SH,°×ÔÆÉ½,20010402,10.028,
600332.SH,°×ÔÆÉ½,20010403,9.9732,
600332.SH,°×ÔÆÉ½,20010404,9.7742,
600332.SH,°×ÔÆÉ½,20010405,9.9663,
600332.SH,°×ÔÆÉ½,20010406,9.9732,
600332.SH,°×ÔÆÉ½,20010409,10.0418,
600332.SH,°×ÔÆÉ½,20010410,10.2544,
600332.SH,°×ÔÆÉ½,20010411,10.2955,
600332.SH,°×ÔÆÉ½,20010412,10.2201,
600332.SH,°×ÔÆÉ½,20010413,10.4464,
600332.SH,°×ÔÆÉ½,20010416,10.6316,
600332.SH,°×ÔÆÉ½,20010417,10.6934,
600332.SH,°×ÔÆÉ½,20010418,10.7002,
600332.SH,°×ÔÆÉ½,20010419,10.7688,
600332.SH,°×ÔÆÉ½,20010420,10.6728,
600332.SH,°×ÔÆÉ½,20010423,10.4739,
600332.SH,°×ÔÆÉ½,20010424,10.8443,
600332.SH,°×ÔÆÉ½,20010425,10.4602,
600332.SH,°×ÔÆÉ½,20010426,10.3298,
600332.SH,°×ÔÆÉ½,20010427,10.3504,
