╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002847.SZ,ян╫Рфлвс,20170208,13.1136,
002847.SZ,ян╫Рфлвс,20170209,14.4289,
002847.SZ,ян╫Рфлвс,20170210,15.8738,
002847.SZ,ян╫Рфлвс,20170213,17.4582,
002847.SZ,ян╫Рфлвс,20170214,19.202,
002847.SZ,ян╫Рфлвс,20170215,21.1252,
002847.SZ,ян╫Рфлвс,20170216,23.2378,
002847.SZ,ян╫Рфлвс,20170217,25.5595,
002847.SZ,ян╫Рфлвс,20170220,28.1205,
002847.SZ,ян╫Рфлвс,20170221,30.9305,
002847.SZ,ян╫Рфлвс,20170222,34.0196,
002847.SZ,ян╫Рфлвс,20170223,37.4176,
002847.SZ,ян╫Рфлвс,20170224,41.1643,
002847.SZ,ян╫Рфлвс,20170227,45.2798,
002847.SZ,ян╫Рфлвс,20170228,49.8037,
002847.SZ,ян╫Рфлвс,20170301,54.7861,
002847.SZ,ян╫Рфлвс,20170302,56.3008,
002847.SZ,ян╫Рфлвс,20170303,51.707,
002847.SZ,ян╫Рфлвс,20170306,52.1355,
002847.SZ,ян╫Рфлвс,20170307,52.6238,
002847.SZ,ян╫Рфлвс,20170308,53.6103,
002847.SZ,ян╫Рфлвс,20170309,50.8201,
002847.SZ,ян╫Рфлвс,20170310,48.7375,
002847.SZ,ян╫Рфлвс,20170313,49.1261,
002847.SZ,ян╫Рфлвс,20170314,50.9895,
002847.SZ,ян╫Рфлвс,20170315,49.4052,
002847.SZ,ян╫Рфлвс,20170316,51.3383,
002847.SZ,ян╫Рфлвс,20170317,51.717,
002847.SZ,ян╫Рфлвс,20170320,53.4608,
002847.SZ,ян╫Рфлвс,20170321,55.105,
002847.SZ,ян╫Рфлвс,20170322,56.6296,
002847.SZ,ян╫Рфлвс,20170323,55.0053,
002847.SZ,ян╫Рфлвс,20170324,54.6765,
002847.SZ,ян╫Рфлвс,20170327,55.7527,
002847.SZ,ян╫Рфлвс,20170328,53.8096,
002847.SZ,ян╫Рфлвс,20170329,48.4386,
002847.SZ,ян╫Рфлвс,20170330,46.336,
002847.SZ,ян╫Рфлвс,20170331,46.8641,
002847.SZ,ян╫Рфлвс,20170405,48.6977,
002847.SZ,ян╫Рфлвс,20170406,49.6244,
002847.SZ,ян╫Рфлвс,20170407,49.0265,
002847.SZ,ян╫Рфлвс,20170410,48.1297,
002847.SZ,ян╫Рфлвс,20170411,47.5617,
002847.SZ,ян╫Рфлвс,20170412,45.8477,
002847.SZ,ян╫Рфлвс,20170413,47.5318,
002847.SZ,ян╫Рфлвс,20170414,48.0201,
002847.SZ,ян╫Рфлвс,20170417,46.5353,
002847.SZ,ян╫Рфлвс,20170418,46.5353,
002847.SZ,ян╫Рфлвс,20170419,47.1232,
002847.SZ,ян╫Рфлвс,20170420,48.7276,
002847.SZ,ян╫Рфлвс,20170421,48.4186,
002847.SZ,ян╫Рфлвс,20170424,48.0998,
002847.SZ,ян╫Рфлвс,20170425,48.1396,
002847.SZ,ян╫Рфлвс,20170426,47.9902,
002847.SZ,ян╫Рфлвс,20170427,50.7703,
002847.SZ,ян╫Рфлвс,20170428,50.7205,
002847.SZ,ян╫Рфлвс,20170502,51.1689,
002847.SZ,ян╫Рфлвс,20170503,53.6402,
002847.SZ,ян╫Рфлвс,20170504,54.3477,
002847.SZ,ян╫Рфлвс,20170505,53.0622,
002847.SZ,ян╫Рфлвс,20170508,52.8629,
002847.SZ,ян╫Рфлвс,20170509,54.8957,
002847.SZ,ян╫Рфлвс,20170510,57.3072,
002847.SZ,ян╫Рфлвс,20170511,57.7257,
002847.SZ,ян╫Рфлвс,20170512,56.51,
002847.SZ,ян╫Рфлвс,20170515,58.24,
002847.SZ,ян╫Рфлвс,20170516,56.81,
002847.SZ,ян╫Рфлвс,20170517,59.5,
