代码,简称,日期,收盘价(元),
600173.SH,卧龙地产,19990415,2.969,
600173.SH,卧龙地产,19990416,2.9548,
600173.SH,卧龙地产,19990419,2.9785,
600173.SH,卧龙地产,19990420,2.9407,
600173.SH,卧龙地产,19990421,2.8508,
600173.SH,卧龙地产,19990422,2.7752,
600173.SH,卧龙地产,19990423,2.8508,
600173.SH,卧龙地产,19990426,2.7657,
600173.SH,卧龙地产,19990427,2.8225,
600173.SH,卧龙地产,19990428,2.7657,
600173.SH,卧龙地产,19990429,2.7988,
600173.SH,卧龙地产,19990430,2.7941,
600173.SH,卧龙地产,19990504,2.8177,
600173.SH,卧龙地产,19990505,2.7752,
600173.SH,卧龙地产,19990506,2.7705,
600173.SH,卧龙地产,19990507,2.7374,
600173.SH,卧龙地产,19990510,2.5577,
600173.SH,卧龙地产,19990511,2.6239,
600173.SH,卧龙地产,19990512,2.5814,
600173.SH,卧龙地产,19990513,2.5435,
600173.SH,卧龙地产,19990514,2.4301,
600173.SH,卧龙地产,19990517,2.4348,
600173.SH,卧龙地产,19990518,2.4206,
600173.SH,卧龙地产,19990519,2.5766,
600173.SH,卧龙地产,19990520,2.6286,
600173.SH,卧龙地产,19990521,2.5955,
600173.SH,卧龙地产,19990524,2.6712,
600173.SH,卧龙地产,19990525,2.605,
600173.SH,卧龙地产,19990526,2.657,
600173.SH,卧龙地产,19990527,2.8603,
600173.SH,卧龙地产,19990528,2.761,
600173.SH,卧龙地产,19990531,2.6854,
600173.SH,卧龙地产,19990601,2.7894,
600173.SH,卧龙地产,19990602,2.7326,
600173.SH,卧龙地产,19990603,2.6665,
600173.SH,卧龙地产,19990604,2.6995,
600173.SH,卧龙地产,19990607,2.7988,
600173.SH,卧龙地产,19990608,2.8697,
600173.SH,卧龙地产,19990609,2.9738,
600173.SH,卧龙地产,19990610,3.073,
600173.SH,卧龙地产,19990611,3.0258,
600173.SH,卧龙地产,19990614,3.1771,
600173.SH,卧龙地产,19990615,3.0352,
600173.SH,卧龙地产,19990616,3.248,
600173.SH,卧龙地产,19990617,3.2952,
600173.SH,卧龙地产,19990618,3.3851,
600173.SH,卧龙地产,19990621,3.4796,
600173.SH,卧龙地产,19990622,3.4654,
600173.SH,卧龙地产,19990623,3.5364,
600173.SH,卧龙地产,19990624,3.7302,
600173.SH,卧龙地产,19990625,3.3898,
600173.SH,卧龙地产,19990628,3.5978,
600173.SH,卧龙地产,19990629,3.5175,
600173.SH,卧龙地产,19990630,3.5553,
600173.SH,卧龙地产,19990701,3.2007,
600173.SH,卧龙地产,19990702,3.3898,
600173.SH,卧龙地产,19990705,3.3851,
600173.SH,卧龙地产,19990706,3.2858,
600173.SH,卧龙地产,19990707,3.3945,
600173.SH,卧龙地产,19990708,3.4513,
600173.SH,卧龙地产,19990709,3.5222,
600173.SH,卧龙地产,19990712,3.56,
600173.SH,卧龙地产,19990713,3.404,
600173.SH,卧龙地产,19990714,3.4749,
600173.SH,卧龙地产,19990715,3.404,
600173.SH,卧龙地产,19990716,3.3473,
600173.SH,卧龙地产,19990719,3.1818,
600173.SH,卧龙地产,19990720,3.3945,
600173.SH,卧龙地产,19990721,3.404,
600173.SH,卧龙地产,19990722,3.3047,
600173.SH,卧龙地产,19990723,3.3567,
600173.SH,卧龙地产,19990726,3.3567,
600173.SH,卧龙地产,19990727,3.3803,
600173.SH,卧龙地产,19990728,3.4371,
600173.SH,卧龙地产,19990729,3.404,
600173.SH,卧龙地产,19990730,3.404,
600173.SH,卧龙地产,19990802,3.5269,
600173.SH,卧龙地产,19990803,3.5458,
600173.SH,卧龙地产,19990804,3.6356,
600173.SH,卧龙地产,19990805,3.7255,
600173.SH,卧龙地产,19990806,3.9713,
600173.SH,卧龙地产,19990809,3.924,
600173.SH,卧龙地产,19990810,3.7397,
600173.SH,卧龙地产,19990811,3.5836,
600173.SH,卧龙地产,19990812,3.5742,
600173.SH,卧龙地产,19990813,3.6167,
600173.SH,卧龙地产,19990816,3.6877,
600173.SH,卧龙地产,19990817,3.6498,
600173.SH,卧龙地产,19990818,3.7727,
