¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600725.SH,ST‘∆Œ¨,19960702,1.0225,
600725.SH,ST‘∆Œ¨,19960703,1.1245,
600725.SH,ST‘∆Œ¨,19960704,1.139,
600725.SH,ST‘∆Œ¨,19960705,1.1536,
600725.SH,ST‘∆Œ¨,19960708,1.0783,
600725.SH,ST‘∆Œ¨,19960709,1.0625,
600725.SH,ST‘∆Œ¨,19960710,1.0686,
600725.SH,ST‘∆Œ¨,19960711,1.0905,
600725.SH,ST‘∆Œ¨,19960712,1.1038,
600725.SH,ST‘∆Œ¨,19960715,1.1111,
600725.SH,ST‘∆Œ¨,19960716,1.1172,
600725.SH,ST‘∆Œ¨,19960717,1.1233,
600725.SH,ST‘∆Œ¨,19960718,1.1815,
600725.SH,ST‘∆Œ¨,19960719,1.2726,
600725.SH,ST‘∆Œ¨,19960722,1.2629,
600725.SH,ST‘∆Œ¨,19960723,1.2848,
600725.SH,ST‘∆Œ¨,19960724,1.2872,
600725.SH,ST‘∆Œ¨,19960725,1.2228,
600725.SH,ST‘∆Œ¨,19960726,1.2119,
600725.SH,ST‘∆Œ¨,19960729,1.2848,
600725.SH,ST‘∆Œ¨,19960730,1.4086,
600725.SH,ST‘∆Œ¨,19960731,1.4329,
600725.SH,ST‘∆Œ¨,19960801,1.4026,
600725.SH,ST‘∆Œ¨,19960802,1.3564,
600725.SH,ST‘∆Œ¨,19960805,1.405,
600725.SH,ST‘∆Œ¨,19960806,1.4912,
600725.SH,ST‘∆Œ¨,19960807,1.507,
600725.SH,ST‘∆Œ¨,19960808,1.4572,
600725.SH,ST‘∆Œ¨,19960809,1.4791,
600725.SH,ST‘∆Œ¨,19960812,1.5033,
600725.SH,ST‘∆Œ¨,19960813,1.4608,
600725.SH,ST‘∆Œ¨,19960814,1.4208,
600725.SH,ST‘∆Œ¨,19960815,1.371,
600725.SH,ST‘∆Œ¨,19960816,1.3455,
600725.SH,ST‘∆Œ¨,19960819,1.5033,
600725.SH,ST‘∆Œ¨,19960820,1.5726,
600725.SH,ST‘∆Œ¨,19960821,1.7268,
600725.SH,ST‘∆Œ¨,19960822,1.7851,
600725.SH,ST‘∆Œ¨,19960823,1.83,
600725.SH,ST‘∆Œ¨,19960826,1.83,
600725.SH,ST‘∆Œ¨,19960827,1.9284,
600725.SH,ST‘∆Œ¨,19960828,1.9162,
600725.SH,ST‘∆Œ¨,19960829,1.9284,
600725.SH,ST‘∆Œ¨,19960830,1.9186,
600725.SH,ST‘∆Œ¨,19960902,1.9041,
600725.SH,ST‘∆Œ¨,19960903,1.8555,
600725.SH,ST‘∆Œ¨,19960904,2.0765,
600725.SH,ST‘∆Œ¨,19960905,2.0498,
600725.SH,ST‘∆Œ¨,19960906,2.2562,
600725.SH,ST‘∆Œ¨,19960909,2.2684,
600725.SH,ST‘∆Œ¨,19960910,2.1227,
600725.SH,ST‘∆Œ¨,19960911,2.0862,
600725.SH,ST‘∆Œ¨,19960912,2.0777,
600725.SH,ST‘∆Œ¨,19960913,2.1469,
600725.SH,ST‘∆Œ¨,19960916,2.1591,
600725.SH,ST‘∆Œ¨,19960917,2.2829,
600725.SH,ST‘∆Œ¨,19960918,2.2684,
600725.SH,ST‘∆Œ¨,19960919,2.2829,
600725.SH,ST‘∆Œ¨,19960920,2.4262,
600725.SH,ST‘∆Œ¨,19960923,2.4748,
600725.SH,ST‘∆Œ¨,19960924,2.5234,
600725.SH,ST‘∆Œ¨,19960925,2.6084,
600725.SH,ST‘∆Œ¨,19960926,2.6715,
600725.SH,ST‘∆Œ¨,19960927,2.7541,
600725.SH,ST‘∆Œ¨,19961003,2.6472,
600725.SH,ST‘∆Œ¨,19961004,2.572,
600725.SH,ST‘∆Œ¨,19961007,2.776,
600725.SH,ST‘∆Œ¨,19961008,2.7201,
600725.SH,ST‘∆Œ¨,19961009,2.6448,
600725.SH,ST‘∆Œ¨,19961010,2.776,
600725.SH,ST‘∆Œ¨,19961011,2.6958,
600725.SH,ST‘∆Œ¨,19961014,2.6278,
600725.SH,ST‘∆Œ¨,19961015,2.5428,
600725.SH,ST‘∆Œ¨,19961016,2.6715,
600725.SH,ST‘∆Œ¨,19961017,2.5865,
600725.SH,ST‘∆Œ¨,19961018,2.5282,
600725.SH,ST‘∆Œ¨,19961021,2.5477,
600725.SH,ST‘∆Œ¨,19961022,2.589,
600725.SH,ST‘∆Œ¨,19961023,2.5501,
600725.SH,ST‘∆Œ¨,19961024,2.538,
600725.SH,ST‘∆Œ¨,19961025,2.4772,
600725.SH,ST‘∆Œ¨,19961028,2.4505,
600725.SH,ST‘∆Œ¨,19961029,2.4044,
600725.SH,ST‘∆Œ¨,19961030,2.289,
600725.SH,ST‘∆Œ¨,19961031,2.4274,
