╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
300396.SZ,╣охПр╫аф,20140910,16.7434,
300396.SZ,╣охПр╫аф,20140911,18.4162,
300396.SZ,╣охПр╫аф,20140912,20.2582,
300396.SZ,╣охПр╫аф,20140915,22.2852,
300396.SZ,╣охПр╫аф,20140916,24.5129,
300396.SZ,╣охПр╫аф,20140917,26.965,
300396.SZ,╣охПр╫аф,20140918,29.6611,
300396.SZ,╣охПр╫аф,20140919,32.3532,
300396.SZ,╣охПр╫аф,20140922,31.4244,
300396.SZ,╣охПр╫аф,20140923,32.2706,
300396.SZ,╣охПр╫аф,20140924,31.8534,
300396.SZ,╣охПр╫аф,20140925,31.9439,
300396.SZ,╣охПр╫аф,20140926,31.7628,
300396.SZ,╣охПр╫аф,20140929,31.6448,
300396.SZ,╣охПр╫аф,20140930,31.6054,
300396.SZ,╣охПр╫аф,20141008,33.0814,
300396.SZ,╣охПр╫аф,20141009,32.6878,
300396.SZ,╣охПр╫аф,20141010,31.6999,
300396.SZ,╣охПр╫аф,20141013,32.1958,
300396.SZ,╣охПр╫аф,20141014,32.491,
300396.SZ,╣охПр╫аф,20141015,34.518,
300396.SZ,╣охПр╫аф,20141016,34.3999,
300396.SZ,╣охПр╫аф,20141017,36.6749,
300396.SZ,╣охПр╫аф,20141020,36.1396,
300396.SZ,╣охПр╫аф,20141021,36.3679,
300396.SZ,╣охПр╫аф,20141022,35.1084,
300396.SZ,╣охПр╫аф,20141023,35.7184,
300396.SZ,╣охПр╫аф,20141024,37.1944,
300396.SZ,╣охПр╫аф,20141027,36.2104,
300396.SZ,╣охПр╫аф,20141028,36.7103,
300396.SZ,╣охПр╫аф,20141029,37.9029,
300396.SZ,╣охПр╫аф,20141030,38.3358,
300396.SZ,╣охПр╫аф,20141031,37.9265,
300396.SZ,╣охПр╫аф,20141103,38.0564,
300396.SZ,╣охПр╫аф,20141104,36.6631,
300396.SZ,╣охПр╫аф,20141105,36.0884,
300396.SZ,╣охПр╫аф,20141106,37.8124,
300396.SZ,╣охПр╫аф,20141107,39.2017,
300396.SZ,╣охПр╫аф,20141110,40.2251,
300396.SZ,╣охПр╫аф,20141111,40.1464,
300396.SZ,╣охПр╫аф,20141112,44.1295,
300396.SZ,╣охПр╫аф,20141113,41.8978,
300396.SZ,╣охПр╫аф,20141114,37.71,
300396.SZ,╣охПр╫аф,20141117,37.4345,
300396.SZ,╣охПр╫аф,20141118,37.7691,
300396.SZ,╣охПр╫аф,20141119,37.3912,
300396.SZ,╣охПр╫аф,20141120,37.5605,
300396.SZ,╣охПр╫аф,20141121,38.0446,
300396.SZ,╣охПр╫аф,20141124,38.2925,
300396.SZ,╣охПр╫аф,20141125,36.3718,
300396.SZ,╣охПр╫аф,20141126,36.4545,
300396.SZ,╣охПр╫аф,20141127,37.1511,
300396.SZ,╣охПр╫аф,20141128,36.8087,
300396.SZ,╣охПр╫аф,20141201,36.852,
300396.SZ,╣охПр╫аф,20141202,37.9619,
300396.SZ,╣охПр╫аф,20141203,37.5132,
300396.SZ,╣охПр╫аф,20141204,37.3519,
300396.SZ,╣охПр╫аф,20141205,36.4466,
300396.SZ,╣охПр╫аф,20141208,35.4233,
300396.SZ,╣охПр╫аф,20141209,33.412,
300396.SZ,╣охПр╫аф,20141210,34.3999,
300396.SZ,╣охПр╫аф,20141211,34.7069,
300396.SZ,╣охПр╫аф,20141212,34.7541,
300396.SZ,╣охПр╫аф,20141215,36.5647,
300396.SZ,╣охПр╫аф,20141216,36.9071,
300396.SZ,╣охПр╫аф,20141217,36.2262,
300396.SZ,╣охПр╫аф,20141218,34.6676,
300396.SZ,╣охПр╫аф,20141219,33.1089,
300396.SZ,╣охПр╫аф,20141222,31.019,
300396.SZ,╣охПр╫аф,20141223,31.6645,
300396.SZ,╣охПр╫аф,20141224,33.349,
300396.SZ,╣охПр╫аф,20141225,33.2979,
300396.SZ,╣охПр╫аф,20141226,32.7862,
300396.SZ,╣охПр╫аф,20141229,31.6251,
300396.SZ,╣охПр╫аф,20141230,31.9596,
300396.SZ,╣охПр╫аф,20141231,31.9675,
300396.SZ,╣охПр╫аф,20150105,30.8182,
300396.SZ,╣охПр╫аф,20150106,32.0108,
300396.SZ,╣охПр╫аф,20150107,31.2905,
