測鎢,潠備,�梪�,彶攫歎(啋),
600449.SH,譴狦膘第,20031112,2.1306,
600449.SH,譴狦膘第,20031113,2.145,
600449.SH,譴狦膘第,20031114,2.1507,
600449.SH,譴狦膘第,20031117,2.1565,
600449.SH,譴狦膘第,20031118,2.1248,
600449.SH,譴狦膘第,20031119,2.1795,
600449.SH,譴狦膘第,20031120,2.263,
600449.SH,譴狦膘第,20031121,2.2486,
600449.SH,譴狦膘第,20031124,2.3407,
600449.SH,譴狦膘第,20031125,2.3033,
600449.SH,譴狦膘第,20031126,2.3235,
600449.SH,譴狦膘第,20031127,2.2544,
600449.SH,譴狦膘第,20031128,2.3062,
600449.SH,譴狦膘第,20031201,2.3638,
600449.SH,譴狦膘第,20031202,2.3523,
600449.SH,譴狦膘第,20031203,2.3494,
600449.SH,譴狦膘第,20031204,2.4617,
600449.SH,譴狦膘第,20031205,2.4847,
600449.SH,譴狦膘第,20031208,2.4473,
600449.SH,譴狦膘第,20031209,2.4789,
600449.SH,譴狦膘第,20031210,2.4732,
600449.SH,譴狦膘第,20031211,2.4617,
600449.SH,譴狦膘第,20031212,2.3897,
600449.SH,譴狦膘第,20031215,2.4012,
600449.SH,譴狦膘第,20031216,2.3724,
600449.SH,譴狦膘第,20031217,2.3379,
600449.SH,譴狦膘第,20031218,2.3897,
600449.SH,譴狦膘第,20031219,2.4386,
600449.SH,譴狦膘第,20031222,2.5106,
600449.SH,譴狦膘第,20031223,2.5624,
600449.SH,譴狦膘第,20031224,2.5308,
600449.SH,譴狦膘第,20031225,2.5567,
600449.SH,譴狦膘第,20031226,2.5826,
600449.SH,譴狦膘第,20031229,2.4905,
600449.SH,譴狦膘第,20031230,2.597,
600449.SH,譴狦膘第,20031231,2.5884,
600449.SH,譴狦膘第,20040102,2.6603,
600449.SH,譴狦膘第,20040105,2.692,
600449.SH,譴狦膘第,20040106,2.692,
600449.SH,譴狦膘第,20040107,2.7294,
600449.SH,譴狦膘第,20040108,2.7323,
600449.SH,譴狦膘第,20040109,2.6171,
600449.SH,譴狦膘第,20040112,2.6719,
600449.SH,譴狦膘第,20040113,2.62,
600449.SH,譴狦膘第,20040114,2.6085,
600449.SH,譴狦膘第,20040115,2.6661,
600449.SH,譴狦膘第,20040116,2.6805,
600449.SH,譴狦膘第,20040129,2.715,
600449.SH,譴狦膘第,20040130,2.6085,
600449.SH,譴狦膘第,20040202,2.6171,
600449.SH,譴狦膘第,20040203,2.6805,
600449.SH,譴狦膘第,20040204,2.7611,
600449.SH,譴狦膘第,20040205,2.7208,
600449.SH,譴狦膘第,20040206,2.7985,
600449.SH,譴狦膘第,20040209,2.859,
600449.SH,譴狦膘第,20040210,2.7957,
600449.SH,譴狦膘第,20040211,2.7957,
600449.SH,譴狦膘第,20040212,2.7553,
600449.SH,譴狦膘第,20040213,2.7381,
600449.SH,譴狦膘第,20040216,2.8446,
600449.SH,譴狦膘第,20040217,2.8417,
600449.SH,譴狦膘第,20040218,2.8331,
600449.SH,譴狦膘第,20040219,2.9223,
600449.SH,譴狦膘第,20040220,2.8849,
600449.SH,譴狦膘第,20040223,2.8129,
600449.SH,譴狦膘第,20040224,2.8101,
600449.SH,譴狦膘第,20040225,2.7352,
600449.SH,譴狦膘第,20040226,2.692,
600449.SH,譴狦膘第,20040227,2.7352,
600449.SH,譴狦膘第,20040301,2.7697,
600449.SH,譴狦膘第,20040302,2.7381,
600449.SH,譴狦膘第,20040303,2.6747,
600449.SH,譴狦膘第,20040304,2.692,
600449.SH,譴狦膘第,20040305,2.6978,
600449.SH,譴狦膘第,20040308,2.6402,
600449.SH,譴狦膘第,20040309,2.5653,
600449.SH,譴狦膘第,20040310,2.62,
600449.SH,譴狦膘第,20040311,2.6949,
600449.SH,譴狦膘第,20040312,2.669,
600449.SH,譴狦膘第,20040315,2.7122,
600449.SH,譴狦膘第,20040316,2.7093,
600449.SH,譴狦膘第,20040317,2.6719,
600449.SH,譴狦膘第,20040318,2.548,
600449.SH,譴狦膘第,20040319,2.597,
600449.SH,譴狦膘第,20040322,2.5855,
600449.SH,譴狦膘第,20040323,2.6114,
600449.SH,譴狦膘第,20040324,2.5884,
600449.SH,譴狦膘第,20040325,2.6056,
600449.SH,譴狦膘第,20040326,2.5855,
600449.SH,譴狦膘第,20040329,2.5999,
600449.SH,譴狦膘第,20040330,2.6661,
600449.SH,譴狦膘第,20040331,2.6891,
600449.SH,譴狦膘第,20040401,2.669,
600449.SH,譴狦膘第,20040402,2.6719,
600449.SH,譴狦膘第,20040405,2.7208,
600449.SH,譴狦膘第,20040406,2.741,
600449.SH,譴狦膘第,20040407,2.6978,
600449.SH,譴狦膘第,20040408,2.6632,
600449.SH,譴狦膘第,20040409,2.5999,
600449.SH,譴狦膘第,20040412,2.5884,
600449.SH,譴狦膘第,20040413,2.5624,
600449.SH,譴狦膘第,20040414,2.5308,
600449.SH,譴狦膘第,20040415,2.5193,
600449.SH,譴狦膘第,20040416,2.5279,
600449.SH,譴狦膘第,20040419,2.5394,
600449.SH,譴狦膘第,20040420,2.5826,
600449.SH,譴狦膘第,20040421,2.5826,
600449.SH,譴狦膘第,20040422,2.548,
600449.SH,譴狦膘第,20040423,2.2947,
600449.SH,譴狦膘第,20040426,2.2313,
600449.SH,譴狦膘第,20040427,2.1882,
600449.SH,譴狦膘第,20040428,2.2429,
600449.SH,譴狦膘第,20040429,2.1738,
600449.SH,譴狦膘第,20040430,2.1882,
600449.SH,譴狦膘第,20040510,2.0816,
600449.SH,譴狦膘第,20040511,2.1191,
600449.SH,譴狦膘第,20040512,2.1795,
600449.SH,譴狦膘第,20040513,2.1594,
600449.SH,譴狦膘第,20040514,2.168,
600449.SH,譴狦膘第,20040517,2.1824,
600449.SH,譴狦膘第,20040518,2.2285,
600449.SH,譴狦膘第,20040519,2.1939,
600449.SH,譴狦膘第,20040520,2.1392,
600449.SH,譴狦膘第,20040521,2.1738,
600449.SH,譴狦膘第,20040524,2.1504,
600449.SH,譴狦膘第,20040525,2.1035,
600449.SH,譴狦膘第,20040526,2.1006,
600449.SH,譴狦膘第,20040527,2.1738,
600449.SH,譴狦膘第,20040528,2.1591,
600449.SH,譴狦膘第,20040531,2.1738,
600449.SH,譴狦膘第,20040601,2.2323,
600449.SH,譴狦膘第,20040602,2.244,
600449.SH,譴狦膘第,20040603,2.1767,
600449.SH,譴狦膘第,20040604,2.2001,
600449.SH,譴狦膘第,20040607,2.1591,
600449.SH,譴狦膘第,20040608,2.1621,
600449.SH,譴狦膘第,20040609,2.1767,
600449.SH,譴狦膘第,20040610,2.0889,
600449.SH,譴狦膘第,20040611,2.1065,
600449.SH,譴狦膘第,20040614,1.9953,
600449.SH,譴狦膘第,20040615,2.0333,
600449.SH,譴狦膘第,20040616,2.0567,
600449.SH,譴狦膘第,20040617,2.0041,
600449.SH,譴狦膘第,20040618,1.9953,
600449.SH,譴狦膘第,20040621,2.0363,
600449.SH,譴狦膘第,20040622,2.086,
600449.SH,譴狦膘第,20040623,2.0333,
600449.SH,譴狦膘第,20040624,2.0158,
600449.SH,譴狦膘第,20040625,1.9748,
600449.SH,譴狦膘第,20040628,1.9456,
600449.SH,譴狦膘第,20040629,1.9543,
600449.SH,譴狦膘第,20040630,1.9105,
600449.SH,譴狦膘第,20040701,1.9543,
600449.SH,譴狦膘第,20040702,1.9631,
600449.SH,譴狦膘第,20040705,1.9543,
600449.SH,譴狦膘第,20040706,1.9602,
600449.SH,譴狦膘第,20040707,1.9017,
600449.SH,譴狦膘第,20040708,1.887,
600449.SH,譴狦膘第,20040709,1.8373,
600449.SH,譴狦膘第,20040712,1.7583,
600449.SH,譴狦膘第,20040713,1.9339,
600449.SH,譴狦膘第,20040714,1.9894,
600449.SH,譴狦膘第,20040715,2.007,
600449.SH,譴狦膘第,20040716,2.0684,
600449.SH,譴狦膘第,20040719,2.0538,
600449.SH,譴狦膘第,20040720,2.0743,
600449.SH,譴狦膘第,20040721,2.0567,
600449.SH,譴狦膘第,20040722,2.0392,
600449.SH,譴狦膘第,20040723,2.1474,
600449.SH,譴狦膘第,20040726,2.1006,
600449.SH,譴狦膘第,20040727,2.0509,
600449.SH,譴狦膘第,20040728,2.1094,
600449.SH,譴狦膘第,20040729,2.1094,
600449.SH,譴狦膘第,20040730,2.0421,
600449.SH,譴狦膘第,20040802,2.045,
600449.SH,譴狦膘第,20040803,2.0333,
600449.SH,譴狦膘第,20040804,2.0918,
600449.SH,譴狦膘第,20040805,2.0655,
600449.SH,譴狦膘第,20040806,2.1387,
600449.SH,譴狦膘第,20040809,2.1328,
600449.SH,譴狦膘第,20040810,2.1269,
600449.SH,譴狦膘第,20040811,2.1094,
600449.SH,譴狦膘第,20040812,1.9397,
600449.SH,譴狦膘第,20040813,2.1328,
600449.SH,譴狦膘第,20040816,2.1387,
600449.SH,譴狦膘第,20040817,2.1942,
600449.SH,譴狦膘第,20040818,2.1825,
600449.SH,譴狦膘第,20040819,2.1796,
600449.SH,譴狦膘第,20040820,2.1065,
600449.SH,譴狦膘第,20040823,2.0246,
600449.SH,譴狦膘第,20040824,2.0041,
600449.SH,譴狦膘第,20040825,1.9982,
600449.SH,譴狦膘第,20040826,1.9456,
600449.SH,譴狦膘第,20040827,1.9163,
600449.SH,譴狦膘第,20040830,1.9251,
600449.SH,譴狦膘第,20040831,1.966,
600449.SH,譴狦膘第,20040901,1.9573,
600449.SH,譴狦膘第,20040902,1.9777,
600449.SH,譴狦膘第,20040903,1.9485,
600449.SH,譴狦膘第,20040906,1.966,
600449.SH,譴狦膘第,20040907,1.9485,
600449.SH,譴狦膘第,20040908,1.9075,
600449.SH,譴狦膘第,20040909,1.8695,
600449.SH,譴狦膘第,20040910,1.8432,
600449.SH,譴狦膘第,20040913,1.7788,
600449.SH,譴狦膘第,20040914,1.8461,
600449.SH,譴狦膘第,20040915,1.9924,
600449.SH,譴狦膘第,20040916,1.9894,
600449.SH,譴狦膘第,20040917,2.048,
600449.SH,譴狦膘第,20040920,2.124,
600449.SH,譴狦膘第,20040921,2.0801,
600449.SH,譴狦膘第,20040922,2.0918,
600449.SH,譴狦膘第,20040923,2.124,
600449.SH,譴狦膘第,20040924,2.0597,
600449.SH,譴狦膘第,20040927,2.0128,
600449.SH,譴狦膘第,20040928,2.045,
600449.SH,譴狦膘第,20040929,2.0187,
600449.SH,譴狦膘第,20040930,1.9543,
600449.SH,譴狦膘第,20041008,1.9953,
600449.SH,譴狦膘第,20041011,2.048,
600449.SH,譴狦膘第,20041012,2.0655,
600449.SH,譴狦膘第,20041013,2.0772,
600449.SH,譴狦膘第,20041014,1.9953,
600449.SH,譴狦膘第,20041015,2.1211,
600449.SH,譴狦膘第,20041018,2.1708,
600449.SH,譴狦膘第,20041019,2.1182,
600449.SH,譴狦膘第,20041020,2.1357,
600449.SH,譴狦膘第,20041021,2.1913,
600449.SH,譴狦膘第,20041022,2.2645,
600449.SH,譴狦膘第,20041025,2.2118,
600449.SH,譴狦膘第,20041026,2.2908,
600449.SH,譴狦膘第,20041027,2.2908,
600449.SH,譴狦膘第,20041028,2.2615,
600449.SH,譴狦膘第,20041029,2.1855,
600449.SH,譴狦膘第,20041101,2.1445,
600449.SH,譴狦膘第,20041102,2.1591,
600449.SH,譴狦膘第,20041103,2.2352,
600449.SH,譴狦膘第,20041104,2.1562,
600449.SH,譴狦膘第,20041105,2.1855,
600449.SH,譴狦膘第,20041108,2.1796,
600449.SH,譴狦膘第,20041109,2.2235,
600449.SH,譴狦膘第,20041110,2.3054,
600449.SH,譴狦膘第,20041111,2.2615,
600449.SH,譴狦膘第,20041112,2.2791,
600449.SH,譴狦膘第,20041115,2.3025,
600449.SH,譴狦膘第,20041116,2.282,
600449.SH,譴狦膘第,20041117,2.2996,
600449.SH,譴狦膘第,20041118,2.3113,
600449.SH,譴狦膘第,20041119,2.2849,
600449.SH,譴狦膘第,20041122,2.282,
600449.SH,譴狦膘第,20041123,2.2381,
600449.SH,譴狦膘第,20041124,2.241,
600449.SH,譴狦膘第,20041125,2.2703,
600449.SH,譴狦膘第,20041126,2.2615,
600449.SH,譴狦膘第,20041129,2.1708,
600449.SH,譴狦膘第,20041130,2.1855,
600449.SH,譴狦膘第,20041201,2.1504,
600449.SH,譴狦膘第,20041202,2.1708,
600449.SH,譴狦膘第,20041203,2.165,
600449.SH,譴狦膘第,20041206,2.1796,
600449.SH,譴狦膘第,20041207,2.1533,
600449.SH,譴狦膘第,20041208,2.1562,
600449.SH,譴狦膘第,20041209,2.1767,
600449.SH,譴狦膘第,20041210,2.124,
600449.SH,譴狦膘第,20041213,2.048,
600449.SH,譴狦膘第,20041214,2.048,
600449.SH,譴狦膘第,20041215,2.0597,
600449.SH,譴狦膘第,20041216,2.0187,
600449.SH,譴狦膘第,20041217,1.9777,
600449.SH,譴狦膘第,20041220,1.9924,
600449.SH,譴狦膘第,20041221,1.9924,
600449.SH,譴狦膘第,20041222,2.045,
600449.SH,譴狦膘第,20041223,1.9777,
600449.SH,譴狦膘第,20041224,2.007,
600449.SH,譴狦膘第,20041227,2.0187,
600449.SH,譴狦膘第,20041228,2.007,
600449.SH,譴狦膘第,20041229,1.9894,
600449.SH,譴狦膘第,20041230,1.9924,
600449.SH,譴狦膘第,20041231,1.9894,
600449.SH,譴狦膘第,20050104,1.9514,
600449.SH,譴狦膘第,20050105,1.9777,
600449.SH,譴狦膘第,20050106,1.9339,
600449.SH,譴狦膘第,20050107,1.9894,
600449.SH,譴狦膘第,20050110,2.0099,
600449.SH,譴狦膘第,20050111,1.9953,
600449.SH,譴狦膘第,20050112,1.9836,
600449.SH,譴狦膘第,20050113,1.9807,
600449.SH,譴狦膘第,20050114,2.0041,
600449.SH,譴狦膘第,20050117,1.928,
600449.SH,譴狦膘第,20050118,1.9514,
600449.SH,譴狦膘第,20050119,1.9309,
600449.SH,譴狦膘第,20050120,1.8958,
600449.SH,譴狦膘第,20050121,1.9485,
600449.SH,譴狦膘第,20050124,1.9924,
600449.SH,譴狦膘第,20050125,1.9807,
600449.SH,譴狦膘第,20050126,1.9631,
600449.SH,譴狦膘第,20050127,1.9807,
600449.SH,譴狦膘第,20050128,1.9397,
600449.SH,譴狦膘第,20050131,1.8753,
600449.SH,譴狦膘第,20050201,1.8519,
600449.SH,譴狦膘第,20050202,1.9456,
600449.SH,譴狦膘第,20050203,1.9339,
600449.SH,譴狦膘第,20050204,1.9719,
600449.SH,譴狦膘第,20050216,1.9982,
600449.SH,譴狦膘第,20050217,1.9894,
600449.SH,譴狦膘第,20050218,1.969,
600449.SH,譴狦膘第,20050221,2.0099,
600449.SH,譴狦膘第,20050222,2.045,
600449.SH,譴狦膘第,20050223,2.048,
600449.SH,譴狦膘第,20050224,2.0801,
600449.SH,譴狦膘第,20050225,2.0948,
600449.SH,譴狦膘第,20050228,2.0714,
600449.SH,譴狦膘第,20050301,2.0977,
600449.SH,譴狦膘第,20050302,2.0597,
600449.SH,譴狦膘第,20050303,2.086,
600449.SH,譴狦膘第,20050304,2.0655,
600449.SH,譴狦膘第,20050307,2.0363,
600449.SH,譴狦膘第,20050308,2.0948,
600449.SH,譴狦膘第,20050309,2.1182,
600449.SH,譴狦膘第,20050310,2.0538,
600449.SH,譴狦膘第,20050311,2.0626,
600449.SH,譴狦膘第,20050314,2.0714,
600449.SH,譴狦膘第,20050315,2.1533,
600449.SH,譴狦膘第,20050316,2.1299,
600449.SH,譴狦膘第,20050317,2.1152,
600449.SH,譴狦膘第,20050318,1.9748,
600449.SH,譴狦膘第,20050321,1.9777,
600449.SH,譴狦膘第,20050322,1.9397,
600449.SH,譴狦膘第,20050323,1.9397,
600449.SH,譴狦膘第,20050324,1.9456,
600449.SH,譴狦膘第,20050325,1.8285,
600449.SH,譴狦膘第,20050328,1.7759,
600449.SH,譴狦膘第,20050329,1.7671,
600449.SH,譴狦膘第,20050330,1.6969,
600449.SH,譴狦膘第,20050331,1.7144,
600449.SH,譴狦膘第,20050401,1.77,
600449.SH,譴狦膘第,20050404,1.6969,
600449.SH,譴狦膘第,20050405,1.6793,
600449.SH,譴狦膘第,20050406,1.7144,
600449.SH,譴狦膘第,20050407,1.77,
600449.SH,譴狦膘第,20050408,1.8402,
600449.SH,譴狦膘第,20050411,1.9163,
600449.SH,譴狦膘第,20050412,1.8461,
600449.SH,譴狦膘第,20050413,1.8812,
600449.SH,譴狦膘第,20050414,1.811,
600449.SH,譴狦膘第,20050415,1.7495,
600449.SH,譴狦膘第,20050418,1.7261,
600449.SH,譴狦膘第,20050419,1.7495,
600449.SH,譴狦膘第,20050420,1.694,
600449.SH,譴狦膘第,20050421,1.6705,
600449.SH,譴狦膘第,20050422,1.574,
600449.SH,譴狦膘第,20050425,1.4804,
600449.SH,譴狦膘第,20050426,1.4804,
600449.SH,譴狦膘第,20050427,1.3312,
600449.SH,譴狦膘第,20050428,1.3487,
600449.SH,譴狦膘第,20050429,1.3458,
600449.SH,譴狦膘第,20050509,1.2376,
600449.SH,譴狦膘第,20050510,1.2493,
600449.SH,譴狦膘第,20050511,1.2405,
600449.SH,譴狦膘第,20050512,1.2463,
600449.SH,譴狦膘第,20050513,1.261,
600449.SH,譴狦膘第,20050516,1.2814,
600449.SH,譴狦膘第,20050517,1.3019,
600449.SH,譴狦膘第,20050518,1.2902,
600449.SH,譴狦膘第,20050519,1.2902,
600449.SH,譴狦膘第,20050520,1.2785,
600449.SH,譴狦膘第,20050523,1.2179,
600449.SH,譴狦膘第,20050524,1.2512,
600449.SH,譴狦膘第,20050525,1.2573,
600449.SH,譴狦膘第,20050526,1.2634,
600449.SH,譴狦膘第,20050527,1.2634,
600449.SH,譴狦膘第,20050530,1.2846,
600449.SH,譴狦膘第,20050531,1.2755,
600449.SH,譴狦膘第,20050601,1.2422,
600449.SH,譴狦膘第,20050602,1.2634,
600449.SH,譴狦膘第,20050603,1.2785,
600449.SH,譴狦膘第,20050606,1.2937,
600449.SH,譴狦膘第,20050607,1.2755,
600449.SH,譴狦膘第,20050608,1.3997,
600449.SH,譴狦膘第,20050609,1.5027,
600449.SH,譴狦膘第,20050610,1.4876,
600449.SH,譴狦膘第,20050613,1.4482,
600449.SH,譴狦膘第,20050614,1.3997,
600449.SH,譴狦膘第,20050615,1.3482,
600449.SH,譴狦膘第,20050616,1.3755,
600449.SH,譴狦膘第,20050617,1.3815,
600449.SH,譴狦膘第,20050620,1.4361,
600449.SH,譴狦膘第,20050621,1.4027,
600449.SH,譴狦膘第,20050622,1.4058,
600449.SH,譴狦膘第,20050623,1.3724,
600449.SH,譴狦膘第,20050624,1.3724,
600449.SH,譴狦膘第,20050627,1.4118,
600449.SH,譴狦膘第,20050628,1.3876,
600449.SH,譴狦膘第,20050629,1.3664,
600449.SH,譴狦膘第,20050630,1.3058,
600449.SH,譴狦膘第,20050701,1.227,
600449.SH,譴狦膘第,20050704,1.1997,
600449.SH,譴狦膘第,20050705,1.2422,
600449.SH,譴狦膘第,20050706,1.2603,
600449.SH,譴狦膘第,20050707,1.2815,
600449.SH,譴狦膘第,20050708,1.2906,
600449.SH,譴狦膘第,20050711,1.2573,
600449.SH,譴狦膘第,20050712,1.2876,
600449.SH,譴狦膘第,20050713,1.2664,
600449.SH,譴狦膘第,20050714,1.2422,
600449.SH,譴狦膘第,20050715,1.2028,
600449.SH,譴狦膘第,20050718,1.1755,
600449.SH,譴狦膘第,20050719,1.1725,
600449.SH,譴狦膘第,20050720,1.1755,
600449.SH,譴狦膘第,20050721,1.1846,
600449.SH,譴狦膘第,20050722,1.1846,
600449.SH,譴狦膘第,20050725,1.1876,
600449.SH,譴狦膘第,20050726,1.2452,
600449.SH,譴狦膘第,20050727,1.2573,
600449.SH,譴狦膘第,20050728,1.2937,
600449.SH,譴狦膘第,20050729,1.2664,
600449.SH,譴狦膘第,20050801,1.324,
600449.SH,譴狦膘第,20050802,1.3815,
600449.SH,譴狦膘第,20050803,1.4118,
600449.SH,譴狦膘第,20050804,1.3664,
600449.SH,譴狦膘第,20050805,1.4027,
600449.SH,譴狦膘第,20050808,1.3997,
600449.SH,譴狦膘第,20050809,1.4391,
600449.SH,譴狦膘第,20050810,1.4451,
600449.SH,譴狦膘第,20050811,1.4391,
600449.SH,譴狦膘第,20050812,1.3755,
600449.SH,譴狦膘第,20050815,1.4088,
600449.SH,譴狦膘第,20050816,1.4179,
600449.SH,譴狦膘第,20050817,1.5118,
600449.SH,譴狦膘第,20050818,1.4239,
600449.SH,譴狦膘第,20050819,1.3936,
600449.SH,譴狦膘第,20050822,1.4573,
600449.SH,譴狦膘第,20050823,1.4361,
600449.SH,譴狦膘第,20050824,1.4391,
600449.SH,譴狦膘第,20050825,1.4603,
600449.SH,譴狦膘第,20050826,1.4421,
600449.SH,譴狦膘第,20050829,1.3967,
600449.SH,譴狦膘第,20050830,1.3967,
600449.SH,譴狦膘第,20050831,1.4148,
600449.SH,譴狦膘第,20050901,1.4512,
600449.SH,譴狦膘第,20050902,1.4845,
600449.SH,譴狦膘第,20050905,1.5088,
600449.SH,譴狦膘第,20050906,1.4512,
600449.SH,譴狦膘第,20050907,1.5906,
600449.SH,譴狦膘第,20050908,1.5542,
600449.SH,譴狦膘第,20050909,1.5148,
600449.SH,譴狦膘第,20050912,1.5391,
600449.SH,譴狦膘第,20050913,1.5694,
600449.SH,譴狦膘第,20050914,1.6178,
600449.SH,譴狦膘第,20050915,1.5997,
600449.SH,譴狦膘第,20050916,1.6239,
600449.SH,譴狦膘第,20050919,1.6299,
600449.SH,譴狦膘第,20050920,1.5754,
600449.SH,譴狦膘第,20050921,1.5269,
600449.SH,譴狦膘第,20050922,1.4785,
600449.SH,譴狦膘第,20050923,1.4361,
600449.SH,譴狦膘第,20050926,1.4633,
600449.SH,譴狦膘第,20050927,1.4785,
600449.SH,譴狦膘第,20050928,1.5906,
600449.SH,譴狦膘第,20050929,1.633,
600449.SH,譴狦膘第,20050930,1.5875,
600449.SH,譴狦膘第,20051010,1.4997,
600449.SH,譴狦膘第,20051011,1.5421,
600449.SH,譴狦膘第,20051012,1.5724,
600449.SH,譴狦膘第,20051013,1.536,
600449.SH,譴狦膘第,20051014,1.5027,
600449.SH,譴狦膘第,20051017,1.4845,
600449.SH,譴狦膘第,20051018,1.5815,
600449.SH,譴狦膘第,20051019,1.5603,
600449.SH,譴狦膘第,20051020,1.5724,
600449.SH,譴狦膘第,20051021,1.5875,
600449.SH,譴狦膘第,20051024,1.6269,
600449.SH,譴狦膘第,20051025,1.5603,
600449.SH,譴狦膘第,20051026,1.6148,
600449.SH,譴狦膘第,20051027,1.6602,
600449.SH,譴狦膘第,20051028,1.6905,
600449.SH,譴狦膘第,20051031,1.7239,
600449.SH,譴狦膘第,20051101,1.6996,
600449.SH,譴狦膘第,20051102,1.7269,
600449.SH,譴狦膘第,20051103,1.6693,
600449.SH,譴狦膘第,20051104,1.6663,
600449.SH,譴狦膘第,20051107,1.6724,
600449.SH,譴狦膘第,20051108,1.6663,
600449.SH,譴狦膘第,20051109,1.6118,
600449.SH,譴狦膘第,20051110,1.5663,
600449.SH,譴狦膘第,20051111,1.5936,
600449.SH,譴狦膘第,20051114,1.6178,
600449.SH,譴狦膘第,20051115,1.5875,
600449.SH,譴狦膘第,20051116,1.636,
600449.SH,譴狦膘第,20051117,1.6118,
600449.SH,譴狦膘第,20051118,1.6421,
600449.SH,譴狦膘第,20051121,1.6512,
600449.SH,譴狦膘第,20051122,1.5784,
600449.SH,譴狦膘第,20051123,1.5754,
600449.SH,譴狦膘第,20051124,1.5754,
600449.SH,譴狦膘第,20051125,1.5724,
600449.SH,譴狦膘第,20051128,1.5845,
600449.SH,譴狦膘第,20051129,1.4936,
600449.SH,譴狦膘第,20051130,1.5057,
600449.SH,譴狦膘第,20051201,1.4785,
600449.SH,譴狦膘第,20051202,1.4239,
600449.SH,譴狦膘第,20051205,1.3724,
600449.SH,譴狦膘第,20051206,1.3755,
600449.SH,譴狦膘第,20051207,1.3876,
600449.SH,譴狦膘第,20051208,1.4058,
600449.SH,譴狦膘第,20051209,1.4361,
600449.SH,譴狦膘第,20051212,1.433,
600449.SH,譴狦膘第,20051213,1.4239,
600449.SH,譴狦膘第,20051214,1.4451,
600449.SH,譴狦膘第,20051215,1.4482,
600449.SH,譴狦膘第,20051216,1.4482,
600449.SH,譴狦膘第,20051219,1.4482,
600449.SH,譴狦膘第,20051220,1.4391,
600449.SH,譴狦膘第,20051221,1.4239,
600449.SH,譴狦膘第,20051222,1.4512,
600449.SH,譴狦膘第,20051223,1.4573,
600449.SH,譴狦膘第,20051226,1.4754,
600449.SH,譴狦膘第,20051227,1.4663,
600449.SH,譴狦膘第,20051228,1.4663,
600449.SH,譴狦膘第,20051229,1.4997,
600449.SH,譴狦膘第,20051230,1.4754,
600449.SH,譴狦膘第,20060104,1.5239,
600449.SH,譴狦膘第,20060105,1.533,
600449.SH,譴狦膘第,20060106,1.5391,
600449.SH,譴狦膘第,20060109,1.5451,
600449.SH,譴狦膘第,20060110,1.5451,
600449.SH,譴狦膘第,20060111,1.5663,
600449.SH,譴狦膘第,20060112,1.5815,
600449.SH,譴狦膘第,20060113,1.5784,
600449.SH,譴狦膘第,20060116,1.533,
600449.SH,譴狦膘第,20060117,1.533,
600449.SH,譴狦膘第,20060118,1.5633,
600449.SH,譴狦膘第,20060119,1.5754,
600449.SH,譴狦膘第,20060120,1.6057,
600449.SH,譴狦膘第,20060123,1.6512,
