ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
002334.SZ,ำขอþฬฺ,20100524,8.0417,
002334.SZ,ำขอþฬฺ,20100525,8.2818,
002334.SZ,ำขอþฬฺ,20100526,8.0505,
002334.SZ,ำขอþฬฺ,20100527,8.4477,
002334.SZ,ำขอþฬฺ,20100528,8.3578,
002334.SZ,ำขอþฬฺ,20100531,7.9509,
002334.SZ,ำขอþฬฺ,20100601,7.9457,
002334.SZ,ำขอþฬฺ,20100602,8.2251,
002334.SZ,ำขอþฬฺ,20100603,7.7728,
002334.SZ,ำขอþฬฺ,20100604,7.8802,
002334.SZ,ำขอþฬฺ,20100607,7.9448,
002334.SZ,ำขอþฬฺ,20100608,7.9963,
002334.SZ,ำขอþฬฺ,20100609,8.0313,
002334.SZ,ำขอþฬฺ,20100610,8.4233,
002334.SZ,ำขอþฬฺ,20100611,8.4224,
002334.SZ,ำขอþฬฺ,20100617,7.9457,
002334.SZ,ำขอþฬฺ,20100618,7.579,
002334.SZ,ำขอþฬฺ,20100621,7.9806,
002334.SZ,ำขอþฬฺ,20100622,7.8488,
002334.SZ,ำขอþฬฺ,20100623,7.8994,
002334.SZ,ำขอþฬฺ,20100624,8.0767,
002334.SZ,ำขอþฬฺ,20100625,7.6837,
002334.SZ,ำขอþฬฺ,20100628,7.1843,
002334.SZ,ำขอþฬฺ,20100629,6.8979,
002334.SZ,ำขอþฬฺ,20100630,6.9852,
002334.SZ,ำขอþฬฺ,20100701,6.56,
002334.SZ,ำขอþฬฺ,20100702,6.4046,
002334.SZ,ำขอþฬฺ,20100705,6.5312,
002334.SZ,ำขอþฬฺ,20100706,6.7477,
002334.SZ,ำขอþฬฺ,20100707,6.732,
002334.SZ,ำขอþฬฺ,20100708,6.8106,
002334.SZ,ำขอþฬฺ,20100709,6.9337,
002334.SZ,ำขอþฬฺ,20100712,6.7608,
002334.SZ,ำขอþฬฺ,20100713,6.6098,
002334.SZ,ำขอþฬฺ,20100714,6.6316,
002334.SZ,ำขอþฬฺ,20100715,6.5853,
002334.SZ,ำขอþฬฺ,20100716,6.415,
002334.SZ,ำขอþฬฺ,20100719,6.5574,
002334.SZ,ำขอþฬฺ,20100720,6.7669,
002334.SZ,ำขอþฬฺ,20100721,6.9835,
002334.SZ,ำขอþฬฺ,20100722,6.9905,
002334.SZ,ำขอþฬฺ,20100723,6.8525,
002334.SZ,ำขอþฬฺ,20100726,6.9887,
002334.SZ,ำขอþฬฺ,20100727,6.8438,
002334.SZ,ำขอþฬฺ,20100728,6.9765,
002334.SZ,ำขอþฬฺ,20100729,6.9066,
002334.SZ,ำขอþฬฺ,20100730,7.1284,
002334.SZ,ำขอþฬฺ,20100802,7.1581,
002334.SZ,ำขอþฬฺ,20100803,6.9852,
002334.SZ,ำขอþฬฺ,20100804,6.9843,
002334.SZ,ำขอþฬฺ,20100805,6.9503,
002334.SZ,ำขอþฬฺ,20100806,7.159,
002334.SZ,ำขอþฬฺ,20100809,7.2734,
002334.SZ,ำขอþฬฺ,20100810,7.0289,
002334.SZ,ำขอþฬฺ,20100811,7.0551,
002334.SZ,ำขอþฬฺ,20100812,7.1729,
002334.SZ,ำขอþฬฺ,20100813,7.8907,
002334.SZ,ำขอþฬฺ,20100816,7.9562,
002334.SZ,ำขอþฬฺ,20100817,8.129,
002334.SZ,ำขอþฬฺ,20100818,8.1116,
002334.SZ,ำขอþฬฺ,20100819,8.6145,
002334.SZ,ำขอþฬฺ,20100820,8.4835,
002334.SZ,ำขอþฬฺ,20100823,8.3578,
002334.SZ,ำขอþฬฺ,20100824,8.4111,
002334.SZ,ำขอþฬฺ,20100825,8.0854,
002334.SZ,ำขอþฬฺ,20100826,8.2006,
002334.SZ,ำขอþฬฺ,20100827,9.0205,
002334.SZ,ำขอþฬฺ,20100830,9.1602,
002334.SZ,ำขอþฬฺ,20100831,9.5069,
002334.SZ,ำขอþฬฺ,20100901,9.4021,
002334.SZ,ำขอþฬฺ,20100902,9.9784,
002334.SZ,ำขอþฬฺ,20100903,9.2807,
002334.SZ,ำขอþฬฺ,20100906,9.2807,
002334.SZ,ำขอþฬฺ,20100907,8.8887,
002334.SZ,ำขอþฬฺ,20100908,9.0389,
002334.SZ,ำขอþฬฺ,20100909,8.8887,
002334.SZ,ำขอþฬฺ,20100910,8.6337,
002334.SZ,ำขอþฬฺ,20100913,9.0301,
002334.SZ,ำขอþฬฺ,20100914,9.0459,
002334.SZ,ำขอþฬฺ,20100915,8.7289,
002334.SZ,ำขอþฬฺ,20100916,8.3845,
002334.SZ,ำขอþฬฺ,20100917,8.0533,
002334.SZ,ำขอþฬฺ,20100920,8.8587,
002334.SZ,ำขอþฬฺ,20100921,8.7522,
002334.SZ,ำขอþฬฺ,20100927,8.6307,
002334.SZ,ำขอþฬฺ,20100928,8.7222,
002334.SZ,ำขอþฬฺ,20100929,8.5009,
002334.SZ,ำขอþฬฺ,20100930,8.9818,
002334.SZ,ำขอþฬฺ,20101008,9.06,
002334.SZ,ำขอþฬฺ,20101011,8.9352,
002334.SZ,ำขอþฬฺ,20101012,8.7871,
002334.SZ,ำขอþฬฺ,20101013,8.9019,
002334.SZ,ำขอþฬฺ,20101014,8.4993,
002334.SZ,ำขอþฬฺ,20101015,8.2031,
002334.SZ,ำขอþฬฺ,20101018,7.9485,
002334.SZ,ำขอþฬฺ,20101019,8.3362,
002334.SZ,ำขอþฬฺ,20101020,8.3495,
002334.SZ,ำขอþฬฺ,20101021,8.3712,
002334.SZ,ำขอþฬฺ,20101022,8.8787,
002334.SZ,ำขอþฬฺ,20101025,9.5159,
002334.SZ,ำขอþฬฺ,20101026,9.8604,
002334.SZ,ำขอþฬฺ,20101027,9.9419,
002334.SZ,ำขอþฬฺ,20101028,10.0168,
002334.SZ,ำขอþฬฺ,20101029,10.0717,
002334.SZ,ำขอþฬฺ,20101101,10.6091,
002334.SZ,ำขอþฬฺ,20101102,9.9336,
002334.SZ,ำขอþฬฺ,20101103,9.8138,
002334.SZ,ำขอþฬฺ,20101104,10.0001,
002334.SZ,ำขอþฬฺ,20101105,11.0001,
002334.SZ,ำขอþฬฺ,20101108,11.684,
002334.SZ,ำขอþฬฺ,20101109,11.5975,
002334.SZ,ำขอþฬฺ,20101110,11.3479,
002334.SZ,ำขอþฬฺ,20101111,11.1981,
002334.SZ,ำขอþฬฺ,20101112,10.4727,
002334.SZ,ำขอþฬฺ,20101115,11.288,
002334.SZ,ำขอþฬฺ,20101116,11.0318,
002334.SZ,ำขอþฬฺ,20101117,10.4926,
002334.SZ,ำขอþฬฺ,20101118,10.7822,
002334.SZ,ำขอþฬฺ,20101119,11.2897,
002334.SZ,ำขอþฬฺ,20101122,11.7888,
002334.SZ,ำขอþฬฺ,20101123,11.7472,
002334.SZ,ำขอþฬฺ,20101124,11.9669,
002334.SZ,ำขอþฬฺ,20101125,11.6457,
002334.SZ,ำขอþฬฺ,20101126,11.6274,
002334.SZ,ำขอþฬฺ,20101129,11.9785,
002334.SZ,ำขอþฬฺ,20101130,11.6474,
002334.SZ,ำขอþฬฺ,20101201,11.5309,
002334.SZ,ำขอþฬฺ,20101202,11.5642,
002334.SZ,ำขอþฬฺ,20101203,10.9086,
002334.SZ,ำขอþฬฺ,20101206,10.4411,
002334.SZ,ำขอþฬฺ,20101207,10.709,
002334.SZ,ำขอþฬฺ,20101208,10.7639,
002334.SZ,ำขอþฬฺ,20101209,10.699,
002334.SZ,ำขอþฬฺ,20101210,10.9985,
002334.SZ,ำขอþฬฺ,20101213,11.4311,
002334.SZ,ำขอþฬฺ,20101214,11.7389,
002334.SZ,ำขอþฬฺ,20101215,11.506,
002334.SZ,ำขอþฬฺ,20101216,11.4644,
002334.SZ,ำขอþฬฺ,20101217,11.4477,
002334.SZ,ำขอþฬฺ,20101220,11.3629,
002334.SZ,ำขอþฬฺ,20101221,11.2813,
002334.SZ,ำขอþฬฺ,20101222,11.4211,
002334.SZ,ำขอþฬฺ,20101223,11.2481,
002334.SZ,ำขอþฬฺ,20101224,10.7489,
002334.SZ,ำขอþฬฺ,20101227,10.4777,
002334.SZ,ำขอþฬฺ,20101228,9.9752,
002334.SZ,ำขอþฬฺ,20101229,10.3096,
002334.SZ,ำขอþฬฺ,20101230,10.6141,
002334.SZ,ำขอþฬฺ,20101231,10.7772,
002334.SZ,ำขอþฬฺ,20110104,10.704,
002334.SZ,ำขอþฬฺ,20110105,10.5426,
002334.SZ,ำขอþฬฺ,20110106,10.9818,
002334.SZ,ำขอþฬฺ,20110107,11.0151,
002334.SZ,ำขอþฬฺ,20110110,10.4827,
002334.SZ,ำขอþฬฺ,20110111,9.9818,
002334.SZ,ำขอþฬฺ,20110112,9.8587,
002334.SZ,ำขอþฬฺ,20110113,10.0001,
002334.SZ,ำขอþฬฺ,20110114,9.9702,
002334.SZ,ำขอþฬฺ,20110117,9.7339,
002334.SZ,ำขอþฬฺ,20110118,9.6091,
002334.SZ,ำขอþฬฺ,20110119,9.7672,
002334.SZ,ำขอþฬฺ,20110120,9.4843,
002334.SZ,ำขอþฬฺ,20110121,9.4011,
002334.SZ,ำขอþฬฺ,20110124,8.9519,
002334.SZ,ำขอþฬฺ,20110125,8.8687,
002334.SZ,ำขอþฬฺ,20110126,8.9519,
002334.SZ,ำขอþฬฺ,20110127,8.9519,
002334.SZ,ำขอþฬฺ,20110128,9.3695,
002334.SZ,ำขอþฬฺ,20110131,9.2813,
002334.SZ,ำขอþฬฺ,20110201,9.4876,
002334.SZ,ำขอþฬฺ,20110209,9.6507,
002334.SZ,ำขอþฬฺ,20110210,9.7006,
002334.SZ,ำขอþฬฺ,20110211,9.7256,
002334.SZ,ำขอþฬฺ,20110214,9.8171,
002334.SZ,ำขอþฬฺ,20110215,9.7805,
002334.SZ,ำขอþฬฺ,20110216,9.8421,
002334.SZ,ำขอþฬฺ,20110217,9.7173,
002334.SZ,ำขอþฬฺ,20110218,9.2846,
002334.SZ,ำขอþฬฺ,20110221,9.1848,
002334.SZ,ำขอþฬฺ,20110222,9.1848,
002334.SZ,ำขอþฬฺ,20110223,9.1848,
002334.SZ,ำขอþฬฺ,20110224,10.1033,
002334.SZ,ำขอþฬฺ,20110225,10.2081,
002334.SZ,ำขอþฬฺ,20110228,10.1798,
002334.SZ,ำขอþฬฺ,20110301,9.9968,
002334.SZ,ำขอþฬฺ,20110302,9.7139,
002334.SZ,ำขอþฬฺ,20110303,9.5841,
002334.SZ,ำขอþฬฺ,20110304,9.6507,
002334.SZ,ำขอþฬฺ,20110307,9.664,
002334.SZ,ำขอþฬฺ,20110308,9.4843,
002334.SZ,ำขอþฬฺ,20110309,9.5326,
002334.SZ,ำขอþฬฺ,20110310,9.9502,
002334.SZ,ำขอþฬฺ,20110311,9.689,
002334.SZ,ำขอþฬฺ,20110314,10.08,
002334.SZ,ำขอþฬฺ,20110315,10.08,
002334.SZ,ำขอþฬฺ,20110316,10.08,
002334.SZ,ำขอþฬฺ,20110317,9.7971,
002334.SZ,ำขอþฬฺ,20110318,10.0084,
002334.SZ,ำขอþฬฺ,20110321,9.8837,
002334.SZ,ำขอþฬฺ,20110322,10.0401,
002334.SZ,ำขอþฬฺ,20110323,10.0134,
002334.SZ,ำขอþฬฺ,20110324,9.897,
002334.SZ,ำขอþฬฺ,20110325,10.0617,
002334.SZ,ำขอþฬฺ,20110328,10.0867,
002334.SZ,ำขอþฬฺ,20110329,9.4094,
002334.SZ,ำขอþฬฺ,20110330,9.1532,
002334.SZ,ำขอþฬฺ,20110331,9.0101,
002334.SZ,ำขอþฬฺ,20110401,8.9702,
002334.SZ,ำขอþฬฺ,20110406,8.9985,
002334.SZ,ำขอþฬฺ,20110407,9.1515,
002334.SZ,ำขอþฬฺ,20110408,9.1931,
002334.SZ,ำขอþฬฺ,20110411,8.8737,
002334.SZ,ำขอþฬฺ,20110412,8.877,
002334.SZ,ำขอþฬฺ,20110413,8.9735,
002334.SZ,ำขอþฬฺ,20110414,8.9885,
002334.SZ,ำขอþฬฺ,20110415,8.9569,
002334.SZ,ำขอþฬฺ,20110418,8.852,
002334.SZ,ำขอþฬฺ,20110419,8.5808,
002334.SZ,ำขอþฬฺ,20110420,8.6607,
002334.SZ,ำขอþฬฺ,20110421,8.649,
002334.SZ,ำขอþฬฺ,20110422,8.5292,
002334.SZ,ำขอþฬฺ,20110425,8.2297,
002334.SZ,ำขอþฬฺ,20110426,8.035,
002334.SZ,ำขอþฬฺ,20110427,7.9335,
002334.SZ,ำขอþฬฺ,20110428,7.654,
002334.SZ,ำขอþฬฺ,20110429,7.7372,
002334.SZ,ำขอþฬฺ,20110503,7.8786,
002334.SZ,ำขอþฬฺ,20110504,7.8254,
002334.SZ,ำขอþฬฺ,20110505,7.8237,
002334.SZ,ำขอþฬฺ,20110506,7.9785,
002334.SZ,ำขอþฬฺ,20110509,8.1532,
002334.SZ,ำขอþฬฺ,20110510,8.0733,
002334.SZ,ำขอþฬฺ,20110511,7.9502,
002334.SZ,ำขอþฬฺ,20110512,7.7372,
002334.SZ,ำขอþฬฺ,20110513,7.8204,
002334.SZ,ำขอþฬฺ,20110516,7.8354,
002334.SZ,ำขอþฬฺ,20110517,7.8204,
002334.SZ,ำขอþฬฺ,20110518,7.8237,
002334.SZ,ำขอþฬฺ,20110519,8.0733,
002334.SZ,ำขอþฬฺ,20110520,8.035,
002334.SZ,ำขอþฬฺ,20110523,7.7172,
002334.SZ,ำขอþฬฺ,20110524,7.6823,
002334.SZ,ำขอþฬฺ,20110525,7.6873,
002334.SZ,ำขอþฬฺ,20110526,7.7039,
002334.SZ,ำขอþฬฺ,20110527,7.471,
002334.SZ,ำขอþฬฺ,20110530,7.486,
002334.SZ,ำขอþฬฺ,20110531,7.654,
002334.SZ,ำขอþฬฺ,20110601,7.7672,
002334.SZ,ำขอþฬฺ,20110602,7.8038,
002334.SZ,ำขอþฬฺ,20110603,7.8836,
002334.SZ,ำขอþฬฺ,20110607,8.1083,
002334.SZ,ำขอþฬฺ,20110608,8.0683,
002334.SZ,ำขอþฬฺ,20110609,7.9269,
002334.SZ,ำขอþฬฺ,20110610,8.0334,
002334.SZ,ำขอþฬฺ,20110613,7.9868,
002334.SZ,ำขอþฬฺ,20110614,8.0783,
002334.SZ,ำขอþฬฺ,20110615,7.9918,
002334.SZ,ำขอþฬฺ,20110616,8.0018,
002334.SZ,ำขอþฬฺ,20110617,7.8687,
002334.SZ,ำขอþฬฺ,20110620,7.8204,
002334.SZ,ำขอþฬฺ,20110621,8.4776,
002334.SZ,ำขอþฬฺ,20110622,8.2996,
002334.SZ,ำขอþฬฺ,20110623,8.3495,
002334.SZ,ำขอþฬฺ,20110624,8.4677,
002334.SZ,ำขอþฬฺ,20110627,8.644,
002334.SZ,ำขอþฬฺ,20110628,8.6357,
002334.SZ,ำขอþฬฺ,20110629,8.6024,
002334.SZ,ำขอþฬฺ,20110630,8.7272,
002334.SZ,ำขอþฬฺ,20110701,8.6257,
002334.SZ,ำขอþฬฺ,20110704,8.649,
002334.SZ,ำขอþฬฺ,20110705,8.7189,
002334.SZ,ำขอþฬฺ,20110706,9.0217,
002334.SZ,ำขอþฬฺ,20110707,9.0783,
002334.SZ,ำขอþฬฺ,20110708,9.0351,
002334.SZ,ำขอþฬฺ,20110711,8.9652,
002334.SZ,ำขอþฬฺ,20110712,8.7655,
002334.SZ,ำขอþฬฺ,20110713,8.9186,
002334.SZ,ำขอþฬฺ,20110714,8.9269,
002334.SZ,ำขอþฬฺ,20110715,9.0883,
002334.SZ,ำขอþฬฺ,20110718,9.0351,
002334.SZ,ำขอþฬฺ,20110719,9.0317,
002334.SZ,ำขอþฬฺ,20110720,9.0317,
002334.SZ,ำขอþฬฺ,20110721,8.8687,
002334.SZ,ำขอþฬฺ,20110722,9.0317,
002334.SZ,ำขอþฬฺ,20110725,8.7522,
002334.SZ,ำขอþฬฺ,20110726,8.8187,
002334.SZ,ำขอþฬฺ,20110727,9.085,
002334.SZ,ำขอþฬฺ,20110728,9.3213,
002334.SZ,ำขอþฬฺ,20110729,8.9552,
002334.SZ,ำขอþฬฺ,20110801,9.0683,
002334.SZ,ำขอþฬฺ,20110802,8.9569,
002334.SZ,ำขอþฬฺ,20110803,8.9069,
002334.SZ,ำขอþฬฺ,20110804,8.7572,
002334.SZ,ำขอþฬฺ,20110805,8.9901,
002334.SZ,ำขอþฬฺ,20110808,8.8187,
002334.SZ,ำขอþฬฺ,20110809,8.8187,
002334.SZ,ำขอþฬฺ,20110810,8.9019,
002334.SZ,ำขอþฬฺ,20110811,9.0267,
002334.SZ,ำขอþฬฺ,20110812,9.3179,
002334.SZ,ำขอþฬฺ,20110815,9.283,
002334.SZ,ำขอþฬฺ,20110816,9.1831,
002334.SZ,ำขอþฬฺ,20110817,9.1349,
002334.SZ,ำขอþฬฺ,20110818,8.877,
002334.SZ,ำขอþฬฺ,20110819,8.852,
002334.SZ,ำขอþฬฺ,20110822,8.7622,
002334.SZ,ำขอþฬฺ,20110823,8.7522,
002334.SZ,ำขอþฬฺ,20110824,8.9602,
002334.SZ,ำขอþฬฺ,20110825,8.9103,
002334.SZ,ำขอþฬฺ,20110826,8.8271,
002334.SZ,ำขอþฬฺ,20110829,8.8321,
002334.SZ,ำขอþฬฺ,20110830,8.8371,
002334.SZ,ำขอþฬฺ,20110831,8.6923,
002334.SZ,ำขอþฬฺ,20110901,8.5941,
002334.SZ,ำขอþฬฺ,20110902,8.5276,
002334.SZ,ำขอþฬฺ,20110905,8.3728,
002334.SZ,ำขอþฬฺ,20110906,8.1865,
002334.SZ,ำขอþฬฺ,20110907,8.3945,
002334.SZ,ำขอþฬฺ,20110908,8.3662,
002334.SZ,ำขอþฬฺ,20110909,8.3063,
002334.SZ,ำขอþฬฺ,20110913,8.0883,
002334.SZ,ำขอþฬฺ,20110914,8.1332,
002334.SZ,ำขอþฬฺ,20110915,8.238,
002334.SZ,ำขอþฬฺ,20110916,8.253,
002334.SZ,ำขอþฬฺ,20110919,8.0334,
002334.SZ,ำขอþฬฺ,20110920,8.0567,
002334.SZ,ำขอþฬฺ,20110921,8.253,
002334.SZ,ำขอþฬฺ,20110922,7.9868,
002334.SZ,ำขอþฬฺ,20110923,7.9502,
002334.SZ,ำขอþฬฺ,20110926,7.7073,
002334.SZ,ำขอþฬฺ,20110927,7.654,
002334.SZ,ำขอþฬฺ,20110928,7.4909,
002334.SZ,ำขอþฬฺ,20110929,7.2397,
002334.SZ,ำขอþฬฺ,20110930,7.2513,
002334.SZ,ำขอþฬฺ,20111010,7.2364,
002334.SZ,ำขอþฬฺ,20111011,7.2197,
002334.SZ,ำขอþฬฺ,20111012,7.4111,
002334.SZ,ำขอþฬฺ,20111013,7.3878,
002334.SZ,ำขอþฬฺ,20111014,6.8587,
002334.SZ,ำขอþฬฺ,20111017,6.7072,
002334.SZ,ำขอþฬฺ,20111018,6.5042,
002334.SZ,ำขอþฬฺ,20111019,6.2929,
002334.SZ,ำขอþฬฺ,20111020,5.664,
002334.SZ,ำขอþฬฺ,20111021,5.4077,
002334.SZ,ำขอþฬฺ,20111024,5.4909,
002334.SZ,ำขอþฬฺ,20111025,5.5991,
002334.SZ,ำขอþฬฺ,20111026,5.6906,
002334.SZ,ำขอþฬฺ,20111027,5.6723,
002334.SZ,ำขอþฬฺ,20111028,5.8237,
002334.SZ,ำขอþฬฺ,20111031,6.0899,
002334.SZ,ำขอþฬฺ,20111101,6.1781,
002334.SZ,ำขอþฬฺ,20111102,6.2114,
002334.SZ,ำขอþฬฺ,20111103,6.1232,
002334.SZ,ำขอþฬฺ,20111104,6.0966,
002334.SZ,ำขอþฬฺ,20111107,6.0284,
002334.SZ,ำขอþฬฺ,20111108,5.9402,
002334.SZ,ำขอþฬฺ,20111109,6.1848,
002334.SZ,ำขอþฬฺ,20111110,6.1398,
002334.SZ,ำขอþฬฺ,20111111,6.02,
002334.SZ,ำขอþฬฺ,20111114,6.3478,
002334.SZ,ำขอþฬฺ,20111115,6.4843,
002334.SZ,ำขอþฬฺ,20111116,6.2979,
002334.SZ,ำขอþฬฺ,20111117,6.4843,
002334.SZ,ำขอþฬฺ,20111118,6.3229,
002334.SZ,ำขอþฬฺ,20111121,6.04,
002334.SZ,ำขอþฬฺ,20111122,6.0134,
002334.SZ,ำขอþฬฺ,20111123,5.9102,
002334.SZ,ำขอþฬฺ,20111124,5.7155,
002334.SZ,ำขอþฬฺ,20111125,5.7405,
002334.SZ,ำขอþฬฺ,20111128,5.7422,
002334.SZ,ำขอþฬฺ,20111129,5.9036,
002334.SZ,ำขอþฬฺ,20111130,5.456,
002334.SZ,ำขอþฬฺ,20111201,5.461,
002334.SZ,ำขอþฬฺ,20111202,5.5475,
002334.SZ,ำขอþฬฺ,20111205,5.1282,
002334.SZ,ำขอþฬฺ,20111206,4.9784,
002334.SZ,ำขอþฬฺ,20111207,4.9019,
002334.SZ,ำขอþฬฺ,20111208,4.842,
002334.SZ,ำขอþฬฺ,20111209,4.7422,
002334.SZ,ำขอþฬฺ,20111212,4.7089,
002334.SZ,ำขอþฬฺ,20111213,4.5225,
002334.SZ,ำขอþฬฺ,20111214,4.3711,
002334.SZ,ำขอþฬฺ,20111215,4.3295,
002334.SZ,ำขอþฬฺ,20111216,4.4626,
002334.SZ,ำขอþฬฺ,20111219,4.5358,
002334.SZ,ำขอþฬฺ,20111220,4.5092,
002334.SZ,ำขอþฬฺ,20111221,4.5175,
002334.SZ,ำขอþฬฺ,20111222,4.4343,
002334.SZ,ำขอþฬฺ,20111223,4.5026,
002334.SZ,ำขอþฬฺ,20111226,4.3545,
002334.SZ,ำขอþฬฺ,20111227,4.1931,
002334.SZ,ำขอþฬฺ,20111228,4.1099,
002334.SZ,ำขอþฬฺ,20111229,4.1132,
002334.SZ,ำขอþฬฺ,20111230,4.1981,
002334.SZ,ำขอþฬฺ,20120104,4.01,
002334.SZ,ำขอþฬฺ,20120105,3.6639,
002334.SZ,ำขอþฬฺ,20120106,3.7688,
002334.SZ,ำขอþฬฺ,20120109,3.9052,
002334.SZ,ำขอþฬฺ,20120110,4.0716,
002334.SZ,ำขอþฬฺ,20120111,4.1831,
002334.SZ,ำขอþฬฺ,20120112,4.0783,
002334.SZ,ำขอþฬฺ,20120113,3.7105,
002334.SZ,ำขอþฬฺ,20120116,3.5624,
002334.SZ,ำขอþฬฺ,20120117,3.7555,
002334.SZ,ำขอþฬฺ,20120118,3.6523,
002334.SZ,ำขอþฬฺ,20120119,3.6872,
002334.SZ,ำขอþฬฺ,20120120,3.7438,
002334.SZ,ำขอþฬฺ,20120130,3.7555,
002334.SZ,ำขอþฬฺ,20120131,3.8819,
002334.SZ,ำขอþฬฺ,20120201,3.812,
002334.SZ,ำขอþฬฺ,20120202,3.9119,
002334.SZ,ำขอþฬฺ,20120203,4.0633,
002334.SZ,ำขอþฬฺ,20120206,4.0899,
002334.SZ,ำขอþฬฺ,20120207,3.9684,
