¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
601519.SH,*ST÷«ª€,20110128,8.7191,
601519.SH,*ST÷«ª€,20110131,8.2278,
601519.SH,*ST÷«ª€,20110201,8.2725,
601519.SH,*ST÷«ª€,20110209,7.8259,
601519.SH,*ST÷«ª€,20110210,8.1213,
601519.SH,*ST÷«ª€,20110211,8.0354,
601519.SH,*ST÷«ª€,20110214,8.8393,
601519.SH,*ST÷«ª€,20110215,8.9355,
601519.SH,*ST÷«ª€,20110216,8.9561,
601519.SH,*ST÷«ª€,20110217,9.2756,
601519.SH,*ST÷«ª€,20110218,8.8531,
601519.SH,*ST÷«ª€,20110221,8.987,
601519.SH,*ST÷«ª€,20110222,8.6401,
601519.SH,*ST÷«ª€,20110223,8.7431,
601519.SH,*ST÷«ª€,20110224,8.884,
601519.SH,*ST÷«ª€,20110225,8.8908,
601519.SH,*ST÷«ª€,20110228,8.7122,
601519.SH,*ST÷«ª€,20110301,8.6298,
601519.SH,*ST÷«ª€,20110302,8.7225,
601519.SH,*ST÷«ª€,20110303,8.4271,
601519.SH,*ST÷«ª€,20110304,8.4374,
601519.SH,*ST÷«ª€,20110307,8.5301,
601519.SH,*ST÷«ª€,20110308,8.4065,
601519.SH,*ST÷«ª€,20110309,8.616,
601519.SH,*ST÷«ª€,20110310,8.5679,
601519.SH,*ST÷«ª€,20110311,8.4649,
601519.SH,*ST÷«ª€,20110314,8.348,
601519.SH,*ST÷«ª€,20110315,8.0732,
601519.SH,*ST÷«ª€,20110316,8.1694,
601519.SH,*ST÷«ª€,20110317,8.1591,
601519.SH,*ST÷«ª€,20110318,8.1282,
601519.SH,*ST÷«ª€,20110321,7.977,
601519.SH,*ST÷«ª€,20110322,7.9702,
601519.SH,*ST÷«ª€,20110323,8.0423,
601519.SH,*ST÷«ª€,20110324,7.9324,
601519.SH,*ST÷«ª€,20110325,7.9667,
601519.SH,*ST÷«ª€,20110328,7.9564,
601519.SH,*ST÷«ª€,20110329,7.7434,
601519.SH,*ST÷«ª€,20110330,7.5613,
601519.SH,*ST÷«ª€,20110331,7.6197,
601519.SH,*ST÷«ª€,20110401,7.6438,
601519.SH,*ST÷«ª€,20110406,7.8156,
601519.SH,*ST÷«ª€,20110407,7.7262,
601519.SH,*ST÷«ª€,20110408,7.7709,
601519.SH,*ST÷«ª€,20110411,7.6266,
601519.SH,*ST÷«ª€,20110412,7.661,
601519.SH,*ST÷«ª€,20110413,7.7228,
601519.SH,*ST÷«ª€,20110414,7.6472,
601519.SH,*ST÷«ª€,20110415,7.7056,
