測鎢,潠備,�梪�,彶攫歎(啋),
002130.SZ,挋嫌瞄第,20071204,2.0385,
002130.SZ,挋嫌瞄第,20071205,2.0844,
002130.SZ,挋嫌瞄第,20071206,2.0573,
002130.SZ,挋嫌瞄第,20071207,2.0765,
002130.SZ,挋嫌瞄第,20071210,2.1294,
002130.SZ,挋嫌瞄第,20071211,2.1348,
002130.SZ,挋嫌瞄第,20071212,2.162,
002130.SZ,挋嫌瞄第,20071213,2.1215,
002130.SZ,挋嫌瞄第,20071214,2.1398,
002130.SZ,挋嫌瞄第,20071217,2.164,
002130.SZ,挋嫌瞄第,20071218,2.1126,
002130.SZ,挋嫌瞄第,20071219,2.2016,
002130.SZ,挋嫌瞄第,20071220,2.2179,
002130.SZ,挋嫌瞄第,20071221,2.247,
002130.SZ,挋嫌瞄第,20071224,2.2584,
002130.SZ,挋嫌瞄第,20071225,2.2732,
002130.SZ,挋嫌瞄第,20071226,2.3404,
002130.SZ,挋嫌瞄第,20071227,2.3819,
002130.SZ,挋嫌瞄第,20071228,2.3587,
002130.SZ,挋嫌瞄第,20080102,2.4254,
002130.SZ,挋嫌瞄第,20080103,2.4452,
002130.SZ,挋嫌瞄第,20080104,2.4066,
002130.SZ,挋嫌瞄第,20080107,2.3725,
002130.SZ,挋嫌瞄第,20080108,2.3523,
002130.SZ,挋嫌瞄第,20080109,2.5238,
002130.SZ,挋嫌瞄第,20080110,2.5228,
002130.SZ,挋嫌瞄第,20080111,2.5781,
002130.SZ,挋嫌瞄第,20080114,2.6142,
002130.SZ,挋嫌瞄第,20080115,2.6122,
002130.SZ,挋嫌瞄第,20080116,2.5608,
002130.SZ,挋嫌瞄第,20080117,2.6127,
002130.SZ,挋嫌瞄第,20080118,2.6636,
002130.SZ,挋嫌瞄第,20080121,2.5539,
002130.SZ,挋嫌瞄第,20080122,2.2984,
002130.SZ,挋嫌瞄第,20080123,2.4225,
002130.SZ,挋嫌瞄第,20080124,2.4541,
002130.SZ,挋嫌瞄第,20080125,2.4126,
002130.SZ,挋嫌瞄第,20080128,2.204,
002130.SZ,挋嫌瞄第,20080129,2.2757,
002130.SZ,挋嫌瞄第,20080130,2.3167,
002130.SZ,挋嫌瞄第,20080131,2.2638,
002130.SZ,挋嫌瞄第,20080201,2.1675,
002130.SZ,挋嫌瞄第,20080204,2.3424,
002130.SZ,挋嫌瞄第,20080205,2.3666,
002130.SZ,挋嫌瞄第,20080213,2.3562,
002130.SZ,挋嫌瞄第,20080214,2.3721,
002130.SZ,挋嫌瞄第,20080215,2.3646,
002130.SZ,挋嫌瞄第,20080218,2.4487,
002130.SZ,挋嫌瞄第,20080219,2.4857,
002130.SZ,挋嫌瞄第,20080220,2.4403,
002130.SZ,挋嫌瞄第,20080221,2.4412,
002130.SZ,挋嫌瞄第,20080222,2.3478,
002130.SZ,挋嫌瞄第,20080225,2.3375,
002130.SZ,挋嫌瞄第,20080226,2.3721,
002130.SZ,挋嫌瞄第,20080227,2.4106,
002130.SZ,挋嫌瞄第,20080228,2.3375,
002130.SZ,挋嫌瞄第,20080229,2.3449,
002130.SZ,挋嫌瞄第,20080303,2.4393,
002130.SZ,挋嫌瞄第,20080304,2.3725,
002130.SZ,挋嫌瞄第,20080305,2.3404,
002130.SZ,挋嫌瞄第,20080306,2.3424,
002130.SZ,挋嫌瞄第,20080307,2.3128,
002130.SZ,挋嫌瞄第,20080310,2.2381,
002130.SZ,挋嫌瞄第,20080311,2.2866,
002130.SZ,挋嫌瞄第,20080312,2.2238,
002130.SZ,挋嫌瞄第,20080313,2.1497,
002130.SZ,挋嫌瞄第,20080314,2.1245,
002130.SZ,挋嫌瞄第,20080317,2.0182,
002130.SZ,挋嫌瞄第,20080318,1.8981,
002130.SZ,挋嫌瞄第,20080319,1.9767,
002130.SZ,挋嫌瞄第,20080320,2.035,
002130.SZ,挋嫌瞄第,20080321,2.0474,
002130.SZ,挋嫌瞄第,20080324,2.0153,
002130.SZ,挋嫌瞄第,20080325,2.0706,
002130.SZ,挋嫌瞄第,20080326,2.0701,
002130.SZ,挋嫌瞄第,20080327,2.0039,
002130.SZ,挋嫌瞄第,20080328,2.0657,
002130.SZ,挋嫌瞄第,20080331,2.1319,
002130.SZ,挋嫌瞄第,20080401,1.9624,
002130.SZ,挋嫌瞄第,20080402,1.9021,
002130.SZ,挋嫌瞄第,20080403,1.9728,
002130.SZ,挋嫌瞄第,20080407,2.076,
002130.SZ,挋嫌瞄第,20080408,2.078,
002130.SZ,挋嫌瞄第,20080409,2.0286,
002130.SZ,挋嫌瞄第,20080410,2.0657,
002130.SZ,挋嫌瞄第,20080411,2.0879,
002130.SZ,挋嫌瞄第,20080414,1.954,
002130.SZ,挋嫌瞄第,20080415,1.998,
002130.SZ,挋嫌瞄第,20080416,1.9668,
002130.SZ,挋嫌瞄第,20080417,1.8902,
002130.SZ,挋嫌瞄第,20080418,1.7899,
002130.SZ,挋嫌瞄第,20080421,1.7899,
002130.SZ,挋嫌瞄第,20080422,1.6629,
002130.SZ,挋嫌瞄第,20080423,1.7247,
002130.SZ,挋嫌瞄第,20080424,1.8853,
002130.SZ,挋嫌瞄第,20080425,1.8141,
002130.SZ,挋嫌瞄第,20080428,1.9016,
002130.SZ,挋嫌瞄第,20080429,1.8838,
002130.SZ,挋嫌瞄第,20080430,2.0069,
002130.SZ,挋嫌瞄第,20080505,2.2075,
002130.SZ,挋嫌瞄第,20080506,2.1162,
002130.SZ,挋嫌瞄第,20080507,1.9852,
002130.SZ,挋嫌瞄第,20080508,2.0844,
002130.SZ,挋嫌瞄第,20080509,2.011,
002130.SZ,挋嫌瞄第,20080512,2.0338,
002130.SZ,挋嫌瞄第,20080513,1.9703,
002130.SZ,挋嫌瞄第,20080514,2.0268,
002130.SZ,挋嫌瞄第,20080515,2.0159,
002130.SZ,挋嫌瞄第,20080516,1.9713,
002130.SZ,挋嫌瞄第,20080519,1.9445,
002130.SZ,挋嫌瞄第,20080520,1.7837,
002130.SZ,挋嫌瞄第,20080521,1.7817,
002130.SZ,挋嫌瞄第,20080522,1.734,
002130.SZ,挋嫌瞄第,20080523,1.6874,
002130.SZ,挋嫌瞄第,20080526,1.7251,
002130.SZ,挋嫌瞄第,20080527,1.7112,
002130.SZ,挋嫌瞄第,20080528,1.743,
002130.SZ,挋嫌瞄第,20080529,1.6973,
002130.SZ,挋嫌瞄第,20080530,1.6745,
002130.SZ,挋嫌瞄第,20080602,1.7132,
002130.SZ,挋嫌瞄第,20080603,1.6775,
002130.SZ,挋嫌瞄第,20080604,1.6695,
002130.SZ,挋嫌瞄第,20080605,1.6923,
002130.SZ,挋嫌瞄第,20080606,1.7271,
002130.SZ,挋嫌瞄第,20080610,1.5544,
002130.SZ,挋嫌瞄第,20080611,1.4789,
002130.SZ,挋嫌瞄第,20080612,1.469,
002130.SZ,挋嫌瞄第,20080613,1.4373,
002130.SZ,挋嫌瞄第,20080616,1.3975,
002130.SZ,挋嫌瞄第,20080617,1.3807,
002130.SZ,挋嫌瞄第,20080618,1.4392,
002130.SZ,挋嫌瞄第,20080619,1.2953,
002130.SZ,挋嫌瞄第,20080620,1.3082,
002130.SZ,挋嫌瞄第,20080623,1.2487,
002130.SZ,挋嫌瞄第,20080624,1.2606,
002130.SZ,挋嫌瞄第,20080625,1.3777,
002130.SZ,挋嫌瞄第,20080626,1.3797,
002130.SZ,挋嫌瞄第,20080627,1.2556,
002130.SZ,挋嫌瞄第,20080630,1.2516,
002130.SZ,挋嫌瞄第,20080701,1.2109,
002130.SZ,挋嫌瞄第,20080702,1.2288,
002130.SZ,挋嫌瞄第,20080703,1.2784,
002130.SZ,挋嫌瞄第,20080704,1.2745,
002130.SZ,挋嫌瞄第,20080707,1.3588,
002130.SZ,挋嫌瞄第,20080708,1.3767,
002130.SZ,挋嫌瞄第,20080709,1.4333,
002130.SZ,挋嫌瞄第,20080710,1.4789,
002130.SZ,挋嫌瞄第,20080711,1.4105,
002130.SZ,挋嫌瞄第,20080714,1.4273,
002130.SZ,挋嫌瞄第,20080715,1.2953,
002130.SZ,挋嫌瞄第,20080716,1.2209,
002130.SZ,挋嫌瞄第,20080717,1.201,
002130.SZ,挋嫌瞄第,20080718,1.2387,
002130.SZ,挋嫌瞄第,20080721,1.2824,
002130.SZ,挋嫌瞄第,20080722,1.2983,
002130.SZ,挋嫌瞄第,20080723,1.3569,
002130.SZ,挋嫌瞄第,20080724,1.3578,
002130.SZ,挋嫌瞄第,20080725,1.3301,
002130.SZ,挋嫌瞄第,20080728,1.344,
002130.SZ,挋嫌瞄第,20080729,1.3033,
002130.SZ,挋嫌瞄第,20080730,1.3033,
002130.SZ,挋嫌瞄第,20080731,1.2368,
002130.SZ,挋嫌瞄第,20080801,1.2487,
002130.SZ,挋嫌瞄第,20080804,1.2109,
002130.SZ,挋嫌瞄第,20080805,1.1941,
002130.SZ,挋嫌瞄第,20080806,1.2179,
002130.SZ,挋嫌瞄第,20080807,1.2189,
002130.SZ,挋嫌瞄第,20080808,1.1117,
002130.SZ,挋嫌瞄第,20080811,1.0005,
002130.SZ,挋嫌瞄第,20080812,0.9559,
002130.SZ,挋嫌瞄第,20080813,0.937,
002130.SZ,挋嫌瞄第,20080814,0.939,
002130.SZ,挋嫌瞄第,20080815,0.9429,
002130.SZ,挋嫌瞄第,20080818,0.8735,
002130.SZ,挋嫌瞄第,20080819,0.8864,
002130.SZ,挋嫌瞄第,20080820,0.9578,
002130.SZ,挋嫌瞄第,20080821,0.9032,
002130.SZ,挋嫌瞄第,20080822,0.8735,
002130.SZ,挋嫌瞄第,20080825,0.8834,
002130.SZ,挋嫌瞄第,20080826,0.8437,
002130.SZ,挋嫌瞄第,20080827,0.8268,
002130.SZ,挋嫌瞄第,20080828,0.8189,
002130.SZ,挋嫌瞄第,20080829,0.8516,
002130.SZ,挋嫌瞄第,20080901,0.8268,
002130.SZ,挋嫌瞄第,20080902,0.8407,
002130.SZ,挋嫌瞄第,20080903,0.8407,
002130.SZ,挋嫌瞄第,20080904,0.8635,
002130.SZ,挋嫌瞄第,20080905,0.8109,
002130.SZ,挋嫌瞄第,20080908,0.7573,
002130.SZ,挋嫌瞄第,20080909,0.7643,
002130.SZ,挋嫌瞄第,20080910,0.7683,
002130.SZ,挋嫌瞄第,20080911,0.7712,
002130.SZ,挋嫌瞄第,20080912,0.7841,
002130.SZ,挋嫌瞄第,20080916,0.7593,
002130.SZ,挋嫌瞄第,20080917,0.7434,
002130.SZ,挋嫌瞄第,20080918,0.7047,
002130.SZ,挋嫌瞄第,20080919,0.7752,
002130.SZ,挋嫌瞄第,20080922,0.8129,
002130.SZ,挋嫌瞄第,20080923,0.7593,
002130.SZ,挋嫌瞄第,20080924,0.7702,
002130.SZ,挋嫌瞄第,20080925,0.7822,
002130.SZ,挋嫌瞄第,20080926,0.799,
002130.SZ,挋嫌瞄第,20081006,0.7554,
002130.SZ,挋嫌瞄第,20081007,0.7424,
002130.SZ,挋嫌瞄第,20081008,0.7266,
002130.SZ,挋嫌瞄第,20081009,0.7345,
002130.SZ,挋嫌瞄第,20081010,0.6839,
002130.SZ,挋嫌瞄第,20081013,0.6839,
002130.SZ,挋嫌瞄第,20081014,0.67,
002130.SZ,挋嫌瞄第,20081015,0.662,
002130.SZ,挋嫌瞄第,20081016,0.6223,
002130.SZ,挋嫌瞄第,20081017,0.6333,
002130.SZ,挋嫌瞄第,20081020,0.6501,
002130.SZ,挋嫌瞄第,20081021,0.6472,
002130.SZ,挋嫌瞄第,20081022,0.6392,
002130.SZ,挋嫌瞄第,20081023,0.6382,
002130.SZ,挋嫌瞄第,20081024,0.6214,
002130.SZ,挋嫌瞄第,20081027,0.5757,
002130.SZ,挋嫌瞄第,20081028,0.5856,
002130.SZ,挋嫌瞄第,20081029,0.5916,
002130.SZ,挋嫌瞄第,20081030,0.6035,
002130.SZ,挋嫌瞄第,20081031,0.6005,
002130.SZ,挋嫌瞄第,20081103,0.5906,
002130.SZ,挋嫌瞄第,20081104,0.5826,
002130.SZ,挋嫌瞄第,20081105,0.5995,
002130.SZ,挋嫌瞄第,20081106,0.6591,
002130.SZ,挋嫌瞄第,20081107,0.6799,
002130.SZ,挋嫌瞄第,20081110,0.7137,
002130.SZ,挋嫌瞄第,20081111,0.6988,
002130.SZ,挋嫌瞄第,20081112,0.7087,
002130.SZ,挋嫌瞄第,20081113,0.7792,
002130.SZ,挋嫌瞄第,20081114,0.8576,
002130.SZ,挋嫌瞄第,20081117,0.9429,
002130.SZ,挋嫌瞄第,20081118,1.0372,
002130.SZ,挋嫌瞄第,20081119,1.1415,
002130.SZ,挋嫌瞄第,20081120,1.0392,
002130.SZ,挋嫌瞄第,20081121,1.0174,
002130.SZ,挋嫌瞄第,20081124,1.0412,
002130.SZ,挋嫌瞄第,20081125,0.9707,
002130.SZ,挋嫌瞄第,20081126,0.9509,
002130.SZ,挋嫌瞄第,20081127,0.9767,
002130.SZ,挋嫌瞄第,20081128,0.9499,
002130.SZ,挋嫌瞄第,20081201,1.0452,
002130.SZ,挋嫌瞄第,20081202,1.1018,
002130.SZ,挋嫌瞄第,20081203,1.1127,
002130.SZ,挋嫌瞄第,20081204,1.0819,
002130.SZ,挋嫌瞄第,20081205,1.1206,
002130.SZ,挋嫌瞄第,20081208,1.1544,
002130.SZ,挋嫌瞄第,20081209,1.2457,
002130.SZ,挋嫌瞄第,20081210,1.335,
002130.SZ,挋嫌瞄第,20081211,1.2506,
002130.SZ,挋嫌瞄第,20081212,1.1276,
002130.SZ,挋嫌瞄第,20081215,1.1484,
002130.SZ,挋嫌瞄第,20081216,1.2636,
002130.SZ,挋嫌瞄第,20081217,1.2318,
002130.SZ,挋嫌瞄第,20081218,1.2308,
002130.SZ,挋嫌瞄第,20081219,1.2923,
002130.SZ,挋嫌瞄第,20081222,1.3191,
002130.SZ,挋嫌瞄第,20081223,1.1901,
002130.SZ,挋嫌瞄第,20081224,1.1544,
002130.SZ,挋嫌瞄第,20081225,1.1127,
002130.SZ,挋嫌瞄第,20081226,1.1117,
002130.SZ,挋嫌瞄第,20081229,1.0908,
002130.SZ,挋嫌瞄第,20081230,1.1365,
002130.SZ,挋嫌瞄第,20081231,1.1494,
002130.SZ,挋嫌瞄第,20090105,1.2,
002130.SZ,挋嫌瞄第,20090106,1.2219,
002130.SZ,挋嫌瞄第,20090107,1.2219,
002130.SZ,挋嫌瞄第,20090108,1.1425,
002130.SZ,挋嫌瞄第,20090109,1.1832,
002130.SZ,挋嫌瞄第,20090112,1.2229,
002130.SZ,挋嫌瞄第,20090113,1.1961,
002130.SZ,挋嫌瞄第,20090114,1.2636,
002130.SZ,挋嫌瞄第,20090115,1.2606,
002130.SZ,挋嫌瞄第,20090116,1.2368,
002130.SZ,挋嫌瞄第,20090119,1.2109,
002130.SZ,挋嫌瞄第,20090120,1.2308,
002130.SZ,挋嫌瞄第,20090121,1.2179,
002130.SZ,挋嫌瞄第,20090122,1.2109,
002130.SZ,挋嫌瞄第,20090123,1.2139,
002130.SZ,挋嫌瞄第,20090202,1.2904,
002130.SZ,挋嫌瞄第,20090203,1.4194,
002130.SZ,挋嫌瞄第,20090204,1.4154,
002130.SZ,挋嫌瞄第,20090205,1.3707,
002130.SZ,挋嫌瞄第,20090206,1.4253,
002130.SZ,挋嫌瞄第,20090209,1.4799,
002130.SZ,挋嫌瞄第,20090210,1.467,
002130.SZ,挋嫌瞄第,20090211,1.4243,
002130.SZ,挋嫌瞄第,20090212,1.4482,
002130.SZ,挋嫌瞄第,20090213,1.4879,
002130.SZ,挋嫌瞄第,20090216,1.4869,
002130.SZ,挋嫌瞄第,20090217,1.4859,
002130.SZ,挋嫌瞄第,20090218,1.3559,
002130.SZ,挋嫌瞄第,20090219,1.4144,
002130.SZ,挋嫌瞄第,20090220,1.4432,
002130.SZ,挋嫌瞄第,20090223,1.5226,
002130.SZ,挋嫌瞄第,20090224,1.5236,
002130.SZ,挋嫌瞄第,20090225,1.4819,
002130.SZ,挋嫌瞄第,20090226,1.334,
002130.SZ,挋嫌瞄第,20090227,1.201,
002130.SZ,挋嫌瞄第,20090302,1.2199,
002130.SZ,挋嫌瞄第,20090303,1.1851,
002130.SZ,挋嫌瞄第,20090304,1.2854,
002130.SZ,挋嫌瞄第,20090305,1.2804,
002130.SZ,挋嫌瞄第,20090306,1.2467,
002130.SZ,挋嫌瞄第,20090309,1.206,
002130.SZ,挋嫌瞄第,20090310,1.2487,
002130.SZ,挋嫌瞄第,20090311,1.2437,
002130.SZ,挋嫌瞄第,20090312,1.339,
002130.SZ,挋嫌瞄第,20090313,1.3062,
002130.SZ,挋嫌瞄第,20090316,1.3152,
002130.SZ,挋嫌瞄第,20090317,1.3549,
002130.SZ,挋嫌瞄第,20090318,1.3717,
002130.SZ,挋嫌瞄第,20090319,1.3846,
002130.SZ,挋嫌瞄第,20090320,1.3509,
002130.SZ,挋嫌瞄第,20090323,1.4243,
002130.SZ,挋嫌瞄第,20090324,1.4134,
002130.SZ,挋嫌瞄第,20090325,1.342,
002130.SZ,挋嫌瞄第,20090326,1.3995,
002130.SZ,挋嫌瞄第,20090327,1.4789,
002130.SZ,挋嫌瞄第,20090330,1.598,
002130.SZ,挋嫌瞄第,20090331,1.7062,
002130.SZ,挋嫌瞄第,20090401,1.6665,
002130.SZ,挋嫌瞄第,20090402,1.6725,
002130.SZ,挋嫌瞄第,20090403,1.6308,
002130.SZ,挋嫌瞄第,20090407,1.6626,
002130.SZ,挋嫌瞄第,20090408,1.5941,
002130.SZ,挋嫌瞄第,20090409,1.607,
002130.SZ,挋嫌瞄第,20090410,1.6874,
002130.SZ,挋嫌瞄第,20090413,1.7092,
002130.SZ,挋嫌瞄第,20090414,1.8313,
002130.SZ,挋嫌瞄第,20090415,1.9167,
002130.SZ,挋嫌瞄第,20090416,1.9057,
002130.SZ,挋嫌瞄第,20090417,1.8909,
002130.SZ,挋嫌瞄第,20090420,2.0665,
002130.SZ,挋嫌瞄第,20090421,2.0665,
002130.SZ,挋嫌瞄第,20090422,1.8601,
002130.SZ,挋嫌瞄第,20090423,1.8283,
002130.SZ,挋嫌瞄第,20090424,1.7638,
002130.SZ,挋嫌瞄第,20090427,1.6507,
002130.SZ,挋嫌瞄第,20090428,1.6923,
002130.SZ,挋嫌瞄第,20090429,1.7876,
002130.SZ,挋嫌瞄第,20090430,1.7787,
002130.SZ,挋嫌瞄第,20090504,1.8462,
002130.SZ,挋嫌瞄第,20090505,1.8958,
002130.SZ,挋嫌瞄第,20090506,1.9941,
002130.SZ,挋嫌瞄第,20090507,1.9464,
002130.SZ,挋嫌瞄第,20090508,1.8809,
002130.SZ,挋嫌瞄第,20090511,1.7668,
002130.SZ,挋嫌瞄第,20090512,1.8799,
002130.SZ,挋嫌瞄第,20090513,1.8958,
002130.SZ,挋嫌瞄第,20090514,1.8631,
002130.SZ,挋嫌瞄第,20090515,1.8889,
002130.SZ,挋嫌瞄第,20090518,1.9703,
002130.SZ,挋嫌瞄第,20090519,1.9355,
002130.SZ,挋嫌瞄第,20090520,1.9157,
002130.SZ,挋嫌瞄第,20090521,1.867,
002130.SZ,挋嫌瞄第,20090522,1.8869,
002130.SZ,挋嫌瞄第,20090525,2.0348,
002130.SZ,挋嫌瞄第,20090526,1.9792,
002130.SZ,挋嫌瞄第,20090527,2.0129,
002130.SZ,挋嫌瞄第,20090601,2.0388,
002130.SZ,挋嫌瞄第,20090602,1.9744,
002130.SZ,挋嫌瞄第,20090603,1.9924,
002130.SZ,挋嫌瞄第,20090604,1.9505,
002130.SZ,挋嫌瞄第,20090605,1.9819,
