´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
603198.SH,Ó­¼Ý¹±¾Æ,20150528,16.0302,
603198.SH,Ó­¼Ý¹±¾Æ,20150529,17.6342,
603198.SH,Ó­¼Ý¹±¾Æ,20150601,19.3985,
603198.SH,Ó­¼Ý¹±¾Æ,20150602,21.3422,
603198.SH,Ó­¼Ý¹±¾Æ,20150603,23.4745,
603198.SH,Ó­¼Ý¹±¾Æ,20150604,25.8238,
603198.SH,Ó­¼Ý¹±¾Æ,20150605,28.409,
603198.SH,Ó­¼Ý¹±¾Æ,20150608,31.249,
603198.SH,Ó­¼Ý¹±¾Æ,20150609,34.372,
603198.SH,Ó­¼Ý¹±¾Æ,20150610,37.8064,
603198.SH,Ó­¼Ý¹±¾Æ,20150611,41.5898,
603198.SH,Ó­¼Ý¹±¾Æ,20150612,45.7507,
603198.SH,Ó­¼Ý¹±¾Æ,20150615,46.7131,
603198.SH,Ó­¼Ý¹±¾Æ,20150616,42.0427,
603198.SH,Ó­¼Ý¹±¾Æ,20150617,41.2879,
603198.SH,Ó­¼Ý¹±¾Æ,20150618,37.1554,
603198.SH,Ó­¼Ý¹±¾Æ,20150619,33.4379,
603198.SH,Ó­¼Ý¹±¾Æ,20150623,32.4095,
603198.SH,Ó­¼Ý¹±¾Æ,20150624,33.2964,
603198.SH,Ó­¼Ý¹±¾Æ,20150625,30.0224,
603198.SH,Ó­¼Ý¹±¾Æ,20150626,27.0221,
603198.SH,Ó­¼Ý¹±¾Æ,20150629,24.3236,
603198.SH,Ó­¼Ý¹±¾Æ,20150630,26.7579,
603198.SH,Ó­¼Ý¹±¾Æ,20150701,27.1164,
603198.SH,Ó­¼Ý¹±¾Æ,20150702,26.5315,
603198.SH,Ó­¼Ý¹±¾Æ,20150703,24.7388,
603198.SH,Ó­¼Ý¹±¾Æ,20150706,25.7861,
603198.SH,Ó­¼Ý¹±¾Æ,20150707,23.2103,
603198.SH,Ó­¼Ý¹±¾Æ,20150708,20.8893,
603198.SH,Ó­¼Ý¹±¾Æ,20150709,22.9744,
603198.SH,Ó­¼Ý¹±¾Æ,20150710,25.2766,
603198.SH,Ó­¼Ý¹±¾Æ,20150713,27.8052,
603198.SH,Ó­¼Ý¹±¾Æ,20150714,27.3712,
603198.SH,Ó­¼Ý¹±¾Æ,20150715,24.635,
603198.SH,Ó­¼Ý¹±¾Æ,20150716,24.0029,
603198.SH,Ó­¼Ý¹±¾Æ,20150717,25.3238,
603198.SH,Ó­¼Ý¹±¾Æ,20150720,24.8048,
603198.SH,Ó­¼Ý¹±¾Æ,20150721,25.4464,
603198.SH,Ó­¼Ý¹±¾Æ,20150722,26.6635,
603198.SH,Ó­¼Ý¹±¾Æ,20150723,29.3242,
603198.SH,Ó­¼Ý¹±¾Æ,20150724,29.8054,
603198.SH,Ó­¼Ý¹±¾Æ,20150727,30.6546,
