╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
300167.SZ,╣омЧя╦,20110125,6.3096,
300167.SZ,╣омЧя╦,20110126,6.5534,
300167.SZ,╣омЧя╦,20110127,6.5677,
300167.SZ,╣омЧя╦,20110128,6.5906,
300167.SZ,╣омЧя╦,20110131,6.6752,
300167.SZ,╣омЧя╦,20110201,6.6652,
300167.SZ,╣омЧя╦,20110209,6.5318,
300167.SZ,╣омЧя╦,20110210,7.0223,
300167.SZ,╣омЧя╦,20110211,7.0251,
300167.SZ,╣омЧя╦,20110214,7.3105,
300167.SZ,╣омЧя╦,20110215,7.1915,
300167.SZ,╣омЧя╦,20110216,7.3779,
300167.SZ,╣омЧя╦,20110217,7.3707,
300167.SZ,╣омЧя╦,20110218,7.3277,
300167.SZ,╣омЧя╦,20110221,7.3722,
300167.SZ,╣омЧя╦,20110222,6.9907,
300167.SZ,╣омЧя╦,20110223,7.2417,
300167.SZ,╣омЧя╦,20110224,7.1872,
300167.SZ,╣омЧя╦,20110225,7.1413,
300167.SZ,╣омЧя╦,20110228,7.1671,
300167.SZ,╣омЧя╦,20110301,7.2144,
300167.SZ,╣омЧя╦,20110302,7.1843,
300167.SZ,╣омЧя╦,20110303,7.0122,
300167.SZ,╣омЧя╦,20110304,7.0825,
300167.SZ,╣омЧя╦,20110307,7.147,
300167.SZ,╣омЧя╦,20110308,7.2144,
300167.SZ,╣омЧя╦,20110309,7.1872,
300167.SZ,╣омЧя╦,20110310,7.1628,
300167.SZ,╣омЧя╦,20110311,7.1915,
300167.SZ,╣омЧя╦,20110314,7.3464,
300167.SZ,╣омЧя╦,20110315,7.2603,
300167.SZ,╣омЧя╦,20110316,7.2833,
300167.SZ,╣омЧя╦,20110317,7.1384,
300167.SZ,╣омЧя╦,20110318,7.1685,
300167.SZ,╣омЧя╦,20110321,7.1255,
300167.SZ,╣омЧя╦,20110322,7.1255,
300167.SZ,╣омЧя╦,20110323,7.1814,
300167.SZ,╣омЧя╦,20110324,7.1384,
300167.SZ,╣омЧя╦,20110325,7.0997,
300167.SZ,╣омЧя╦,20110328,6.9792,
300167.SZ,╣омЧя╦,20110329,6.7498,
300167.SZ,╣омЧя╦,20110330,6.6523,
300167.SZ,╣омЧя╦,20110331,6.6652,
300167.SZ,╣омЧя╦,20110401,6.7426,
300167.SZ,╣омЧя╦,20110406,6.7426,
300167.SZ,╣омЧя╦,20110407,6.7685,
