測鎢,潠備,�梪�,彶攫歎(啋),
603167.SH,眾漆謫傾,20130218,8.8613,
603167.SH,眾漆謫傾,20130219,8.6879,
603167.SH,眾漆謫傾,20130220,8.7974,
603167.SH,眾漆謫傾,20130221,8.5601,
603167.SH,眾漆謫傾,20130222,8.4323,
603167.SH,眾漆謫傾,20130225,8.2224,
603167.SH,眾漆謫傾,20130226,8.1312,
603167.SH,眾漆謫傾,20130227,8.1494,
603167.SH,眾漆謫傾,20130228,8.3046,
603167.SH,眾漆謫傾,20130301,8.2407,
603167.SH,眾漆謫傾,20130304,7.7023,
603167.SH,眾漆謫傾,20130305,7.7935,
603167.SH,眾漆謫傾,20130306,7.903,
603167.SH,眾漆謫傾,20130307,7.8483,
603167.SH,眾漆謫傾,20130308,7.7205,
603167.SH,眾漆謫傾,20130311,7.83,
603167.SH,眾漆謫傾,20130312,8.0034,
603167.SH,眾漆謫傾,20130313,7.9122,
603167.SH,眾漆謫傾,20130314,7.9122,
603167.SH,眾漆謫傾,20130315,8.1677,
603167.SH,眾漆謫傾,20130318,8.2224,
603167.SH,眾漆謫傾,20130319,8.3046,
603167.SH,眾漆謫傾,20130320,8.3502,
603167.SH,眾漆謫傾,20130321,8.4232,
603167.SH,眾漆謫傾,20130322,8.3685,
603167.SH,眾漆謫傾,20130325,8.2955,
603167.SH,眾漆謫傾,20130326,7.976,
603167.SH,眾漆謫傾,20130327,7.9213,
603167.SH,眾漆謫傾,20130328,7.3555,
603167.SH,眾漆謫傾,20130329,7.3281,
603167.SH,眾漆謫傾,20130401,7.4011,
603167.SH,眾漆謫傾,20130402,7.3099,
603167.SH,眾漆謫傾,20130403,7.1365,
603167.SH,眾漆謫傾,20130408,7.027,
603167.SH,眾漆謫傾,20130409,7.1182,
603167.SH,眾漆謫傾,20130410,7.0726,
603167.SH,眾漆謫傾,20130411,7.027,
603167.SH,眾漆謫傾,20130412,6.9722,
603167.SH,眾漆謫傾,20130415,7.0452,
603167.SH,眾漆謫傾,20130416,7.1547,
603167.SH,眾漆謫傾,20130417,7.1547,
603167.SH,眾漆謫傾,20130418,7.173,
603167.SH,眾漆謫傾,20130419,7.2734,
603167.SH,眾漆謫傾,20130422,7.1547,
603167.SH,眾漆謫傾,20130423,6.8627,
603167.SH,眾漆謫傾,20130424,6.9357,
603167.SH,眾漆謫傾,20130425,6.7075,
603167.SH,眾漆謫傾,20130426,6.7349,
603167.SH,眾漆謫傾,20130502,6.7167,
603167.SH,眾漆謫傾,20130503,6.8536,
603167.SH,眾漆謫傾,20130506,6.9904,
603167.SH,眾漆謫傾,20130507,7.0361,
603167.SH,眾漆謫傾,20130508,7.0178,
603167.SH,眾漆謫傾,20130509,6.9539,
603167.SH,眾漆謫傾,20130510,7.1456,
603167.SH,眾漆謫傾,20130513,7.2368,
603167.SH,眾漆謫傾,20130514,7.027,
603167.SH,眾漆謫傾,20130515,7.0908,
603167.SH,眾漆謫傾,20130516,7.2551,
603167.SH,眾漆謫傾,20130517,7.3829,
603167.SH,眾漆謫傾,20130520,7.4194,
603167.SH,眾漆謫傾,20130521,7.4467,
603167.SH,眾漆謫傾,20130522,7.465,
603167.SH,眾漆謫傾,20130523,7.2825,
603167.SH,眾漆謫傾,20130524,7.3737,
603167.SH,眾漆謫傾,20130527,7.4285,
603167.SH,眾漆謫傾,20130528,7.6566,
603167.SH,眾漆謫傾,20130529,7.6201,
603167.SH,眾漆謫傾,20130530,7.9304,
603167.SH,眾漆謫傾,20130531,7.7753,
603167.SH,眾漆謫傾,20130603,7.6201,
603167.SH,眾漆謫傾,20130604,7.4741,
603167.SH,眾漆謫傾,20130605,7.4285,
603167.SH,眾漆謫傾,20130606,7.3281,
603167.SH,眾漆謫傾,20130607,7.0817,
603167.SH,眾漆謫傾,20130613,6.8353,
603167.SH,眾漆謫傾,20130614,6.8718,
603167.SH,眾漆謫傾,20130617,6.8444,
603167.SH,眾漆謫傾,20130618,6.8809,
603167.SH,眾漆謫傾,20130619,6.7714,
603167.SH,眾漆謫傾,20130620,6.5159,
603167.SH,眾漆謫傾,20130621,6.5524,
603167.SH,眾漆謫傾,20130624,6.1235,
603167.SH,眾漆謫傾,20130625,6.1691,
603167.SH,眾漆謫傾,20130626,6.3425,
603167.SH,眾漆謫傾,20130627,6.1835,
603167.SH,眾漆謫傾,20130628,6.2396,
603167.SH,眾漆謫傾,20130701,6.3238,
603167.SH,眾漆謫傾,20130702,6.3893,
603167.SH,眾漆謫傾,20130703,6.2864,
603167.SH,眾漆謫傾,20130704,6.4173,
603167.SH,眾漆謫傾,20130705,6.4548,
603167.SH,眾漆謫傾,20130708,6.1461,
603167.SH,眾漆謫傾,20130709,6.3332,
603167.SH,眾漆謫傾,20130710,6.6325,
603167.SH,眾漆謫傾,20130711,6.829,
603167.SH,眾漆謫傾,20130712,6.9693,
603167.SH,眾漆謫傾,20130715,7.2125,
603167.SH,眾漆謫傾,20130716,7.3248,
603167.SH,眾漆謫傾,20130717,7.2873,
603167.SH,眾漆謫傾,20130718,7.2499,
603167.SH,眾漆謫傾,20130719,7.1377,
603167.SH,眾漆謫傾,20130722,6.988,
603167.SH,眾漆謫傾,20130723,7.0909,
603167.SH,眾漆謫傾,20130724,6.8944,
603167.SH,眾漆謫傾,20130725,6.988,
603167.SH,眾漆謫傾,20130726,7.0628,
603167.SH,眾漆謫傾,20130729,7.2686,
603167.SH,眾漆謫傾,20130730,7.1096,
603167.SH,眾漆謫傾,20130731,6.9412,
603167.SH,眾漆謫傾,20130801,7.0348,
603167.SH,眾漆謫傾,20130802,7.2406,
603167.SH,眾漆謫傾,20130805,7.2499,
603167.SH,眾漆謫傾,20130806,7.2593,
603167.SH,眾漆謫傾,20130807,7.3435,
603167.SH,眾漆謫傾,20130808,7.2312,
603167.SH,眾漆謫傾,20130809,7.2219,
603167.SH,眾漆謫傾,20130812,7.3248,
603167.SH,眾漆謫傾,20130813,7.3902,
603167.SH,眾漆謫傾,20130814,7.278,
603167.SH,眾漆謫傾,20130815,7.119,
603167.SH,眾漆謫傾,20130816,6.9225,
603167.SH,眾漆謫傾,20130819,6.9973,
603167.SH,眾漆謫傾,20130820,6.9319,
603167.SH,眾漆謫傾,20130821,6.988,
603167.SH,眾漆謫傾,20130822,6.9412,
603167.SH,眾漆謫傾,20130823,6.8102,
603167.SH,眾漆謫傾,20130826,6.988,
603167.SH,眾漆謫傾,20130827,7.596,
603167.SH,眾漆謫傾,20130828,7.4089,
603167.SH,眾漆謫傾,20130829,7.7551,
603167.SH,眾漆謫傾,20130830,8.1667,
603167.SH,眾漆謫傾,20130902,7.6148,
603167.SH,眾漆謫傾,20130903,7.5399,
603167.SH,眾漆謫傾,20130904,7.5586,
603167.SH,眾漆謫傾,20130905,7.306,
603167.SH,眾漆謫傾,20130906,7.3902,
603167.SH,眾漆謫傾,20130909,7.596,
603167.SH,眾漆謫傾,20130910,7.7644,
603167.SH,眾漆謫傾,20130911,7.6148,
603167.SH,眾漆謫傾,20130912,7.5773,
603167.SH,眾漆謫傾,20130913,7.4744,
603167.SH,眾漆謫傾,20130916,7.6241,
603167.SH,眾漆謫傾,20130917,7.4557,
603167.SH,眾漆謫傾,20130918,7.4464,
603167.SH,眾漆謫傾,20130923,7.5399,
603167.SH,眾漆謫傾,20130924,7.4557,
603167.SH,眾漆謫傾,20130925,7.2219,
603167.SH,眾漆謫傾,20130926,7.0441,
603167.SH,眾漆謫傾,20130927,7.1564,
603167.SH,眾漆謫傾,20130930,7.1844,
603167.SH,眾漆謫傾,20131008,7.2593,
603167.SH,眾漆謫傾,20131009,7.5399,
603167.SH,眾漆謫傾,20131010,7.4464,
603167.SH,眾漆謫傾,20131011,7.5867,
603167.SH,眾漆謫傾,20131014,7.5773,
603167.SH,眾漆謫傾,20131015,7.5586,
603167.SH,眾漆謫傾,20131016,7.5586,
603167.SH,眾漆謫傾,20131017,7.568,
603167.SH,眾漆謫傾,20131018,7.6335,
603167.SH,眾漆謫傾,20131021,7.7083,
603167.SH,眾漆謫傾,20131022,7.6989,
603167.SH,眾漆謫傾,20131023,7.4744,
603167.SH,眾漆謫傾,20131024,7.4931,
603167.SH,眾漆謫傾,20131025,7.3248,
603167.SH,眾漆謫傾,20131028,7.3622,
603167.SH,眾漆謫傾,20131029,7.4744,
603167.SH,眾漆謫傾,20131030,7.7083,
603167.SH,眾漆謫傾,20131031,7.7457,
603167.SH,眾漆謫傾,20131101,7.727,
603167.SH,眾漆謫傾,20131104,7.8486,
603167.SH,眾漆謫傾,20131105,7.7177,
603167.SH,眾漆謫傾,20131106,7.6428,
603167.SH,眾漆謫傾,20131107,7.8767,
603167.SH,眾漆謫傾,20131108,7.4838,
603167.SH,眾漆謫傾,20131111,7.3809,
603167.SH,眾漆謫傾,20131112,7.6989,
603167.SH,眾漆謫傾,20131113,7.6896,
603167.SH,眾漆謫傾,20131114,7.8018,
603167.SH,眾漆謫傾,20131115,7.886,
603167.SH,眾漆謫傾,20131118,7.9889,
603167.SH,眾漆謫傾,20131119,7.9328,
603167.SH,眾漆謫傾,20131120,8.0918,
603167.SH,眾漆謫傾,20131121,8.0918,
603167.SH,眾漆謫傾,20131122,7.9702,
603167.SH,眾漆謫傾,20131125,8.4473,
603167.SH,眾漆謫傾,20131126,8.4754,
603167.SH,眾漆謫傾,20131127,8.4754,
603167.SH,眾漆謫傾,20131128,8.5315,
603167.SH,眾漆謫傾,20131129,8.5315,
603167.SH,眾漆謫傾,20131202,7.8206,
603167.SH,眾漆謫傾,20131203,8.0918,
603167.SH,眾漆謫傾,20131204,8.2135,
603167.SH,眾漆謫傾,20131205,8.148,
603167.SH,眾漆謫傾,20131206,8.1667,
603167.SH,眾漆謫傾,20131209,8.307,
603167.SH,眾漆謫傾,20131210,8.3444,
603167.SH,眾漆謫傾,20131211,8.0918,
603167.SH,眾漆謫傾,20131212,8.0918,
603167.SH,眾漆謫傾,20131213,8.0731,
603167.SH,眾漆謫傾,20131216,7.8486,
603167.SH,眾漆謫傾,20131217,7.9048,
603167.SH,眾漆謫傾,20131218,7.9141,
603167.SH,眾漆謫傾,20131219,7.7738,
603167.SH,眾漆謫傾,20131220,7.6522,
603167.SH,眾漆謫傾,20131223,7.6335,
603167.SH,眾漆謫傾,20131224,7.6709,
603167.SH,眾漆謫傾,20131225,7.7457,
603167.SH,眾漆謫傾,20131226,7.6335,
603167.SH,眾漆謫傾,20131227,7.7831,
603167.SH,眾漆謫傾,20131230,7.8299,
603167.SH,眾漆謫傾,20131231,7.8112,
603167.SH,眾漆謫傾,20140102,7.7551,
603167.SH,眾漆謫傾,20140103,7.5867,
603167.SH,眾漆謫傾,20140106,7.5493,
603167.SH,眾漆謫傾,20140107,7.5399,
603167.SH,眾漆謫傾,20140108,7.4744,
603167.SH,眾漆謫傾,20140109,7.1096,
603167.SH,眾漆謫傾,20140110,6.8196,
603167.SH,眾漆謫傾,20140113,6.8851,
603167.SH,眾漆謫傾,20140114,6.988,
603167.SH,眾漆謫傾,20140115,6.9786,
603167.SH,眾漆謫傾,20140116,7.0254,
603167.SH,眾漆謫傾,20140117,6.857,
603167.SH,眾漆謫傾,20140120,6.8664,
603167.SH,眾漆謫傾,20140121,6.9412,
603167.SH,眾漆謫傾,20140122,7.1283,
603167.SH,眾漆謫傾,20140123,7.119,
603167.SH,眾漆謫傾,20140124,7.1844,
603167.SH,眾漆謫傾,20140127,7.1844,
603167.SH,眾漆謫傾,20140128,7.3435,
603167.SH,眾漆謫傾,20140129,7.8673,
603167.SH,眾漆謫傾,20140130,8.1854,
603167.SH,眾漆謫傾,20140207,8.5689,
603167.SH,眾漆謫傾,20140210,9.2893,
603167.SH,眾漆謫傾,20140211,9.3547,
603167.SH,眾漆謫傾,20140212,9.5418,
603167.SH,眾漆謫傾,20140213,9.2238,
603167.SH,眾漆謫傾,20140214,9.3641,
603167.SH,眾漆謫傾,20140217,9.3547,
603167.SH,眾漆謫傾,20140218,9.1863,
603167.SH,眾漆謫傾,20140219,9.5512,
603167.SH,眾漆謫傾,20140220,9.046,
603167.SH,眾漆謫傾,20140221,8.8589,
603167.SH,眾漆謫傾,20140224,8.9151,
603167.SH,眾漆謫傾,20140225,8.6344,
603167.SH,眾漆謫傾,20140226,8.6531,
603167.SH,眾漆謫傾,20140227,8.2696,
603167.SH,眾漆謫傾,20140228,8.3631,
603167.SH,眾漆謫傾,20140303,8.8028,
603167.SH,眾漆謫傾,20140304,9.1209,
603167.SH,眾漆謫傾,20140305,9.0741,
603167.SH,眾漆謫傾,20140306,8.9712,
603167.SH,眾漆謫傾,20140307,8.8589,
603167.SH,眾漆謫傾,20140310,8.2135,
603167.SH,眾漆謫傾,20140311,8.2509,
603167.SH,眾漆謫傾,20140312,8.307,
603167.SH,眾漆謫傾,20140313,8.3257,
603167.SH,眾漆謫傾,20140314,8.3351,
603167.SH,眾漆謫傾,20140317,8.3631,
603167.SH,眾漆謫傾,20140318,8.597,
603167.SH,眾漆謫傾,20140319,8.4193,
603167.SH,眾漆謫傾,20140320,8.2696,
603167.SH,眾漆謫傾,20140321,8.4099,
603167.SH,眾漆謫傾,20140324,8.6251,
603167.SH,眾漆謫傾,20140325,8.597,
603167.SH,眾漆謫傾,20140326,8.5783,
603167.SH,眾漆謫傾,20140327,8.5876,
603167.SH,眾漆謫傾,20140328,8.3631,
603167.SH,眾漆謫傾,20140331,8.2696,
603167.SH,眾漆謫傾,20140401,8.4193,
603167.SH,眾漆謫傾,20140402,8.4754,
603167.SH,眾漆謫傾,20140403,8.5876,
603167.SH,眾漆謫傾,20140404,8.756,
603167.SH,眾漆謫傾,20140408,8.8309,
603167.SH,眾漆謫傾,20140409,8.756,
603167.SH,眾漆謫傾,20140410,8.6251,
603167.SH,眾漆謫傾,20140411,8.6625,
603167.SH,眾漆謫傾,20140414,8.7654,
603167.SH,眾漆謫傾,20140415,8.9244,
603167.SH,眾漆謫傾,20140416,8.8496,
603167.SH,眾漆謫傾,20140417,8.9151,
603167.SH,眾漆謫傾,20140418,9.0367,
603167.SH,眾漆謫傾,20140421,8.6999,
603167.SH,眾漆謫傾,20140422,8.6344,
603167.SH,眾漆謫傾,20140423,8.4847,
603167.SH,眾漆謫傾,20140424,8.2789,
603167.SH,眾漆謫傾,20140425,8.2228,
603167.SH,眾漆謫傾,20140428,7.9702,
603167.SH,眾漆謫傾,20140429,8.0544,
603167.SH,眾漆謫傾,20140430,8.3538,
603167.SH,眾漆謫傾,20140505,8.4006,
603167.SH,眾漆謫傾,20140506,8.3164,
603167.SH,眾漆謫傾,20140507,8.1293,
603167.SH,眾漆謫傾,20140508,8.1386,
603167.SH,眾漆謫傾,20140509,8.0638,
603167.SH,眾漆謫傾,20140512,8.2602,
603167.SH,眾漆謫傾,20140513,8.2602,
603167.SH,眾漆謫傾,20140514,8.2696,
603167.SH,眾漆謫傾,20140515,8.1839,
603167.SH,眾漆謫傾,20140516,8.1364,
603167.SH,眾漆謫傾,20140519,8.0317,
603167.SH,眾漆謫傾,20140520,8.2791,
603167.SH,眾漆謫傾,20140521,8.2696,
603167.SH,眾漆謫傾,20140522,8.2506,
603167.SH,眾漆謫傾,20140523,8.2791,
603167.SH,眾漆謫傾,20140526,8.2886,
603167.SH,眾漆謫傾,20140527,8.1649,
603167.SH,眾漆謫傾,20140528,8.2315,
603167.SH,眾漆謫傾,20140529,8.222,
603167.SH,眾漆謫傾,20140530,8.1554,
603167.SH,眾漆謫傾,20140603,8.1839,
603167.SH,眾漆謫傾,20140604,8.0222,
603167.SH,眾漆謫傾,20140605,8.0888,
603167.SH,眾漆謫傾,20140606,7.9841,
603167.SH,眾漆謫傾,20140609,8.0031,
603167.SH,眾漆謫傾,20140610,8.0507,
603167.SH,眾漆謫傾,20140611,8.0412,
603167.SH,眾漆謫傾,20140612,8.0126,
603167.SH,眾漆謫傾,20140613,8.1173,
603167.SH,眾漆謫傾,20140616,8.1935,
603167.SH,眾漆謫傾,20140617,8.0888,
603167.SH,眾漆謫傾,20140618,7.9841,
603167.SH,眾漆謫傾,20140619,7.6035,
603167.SH,眾漆謫傾,20140620,7.6986,
603167.SH,眾漆謫傾,20140623,8.0507,
603167.SH,眾漆謫傾,20140624,8.241,
603167.SH,眾漆謫傾,20140625,8.2506,
603167.SH,眾漆謫傾,20140626,8.3076,
603167.SH,眾漆謫傾,20140627,8.8691,
603167.SH,眾漆謫傾,20140630,9.107,
603167.SH,眾漆謫傾,20140701,9.0594,
603167.SH,眾漆謫傾,20140702,9.0785,
603167.SH,眾漆謫傾,20140703,8.7168,
603167.SH,眾漆謫傾,20140704,8.2791,
603167.SH,眾漆謫傾,20140707,8.3743,
603167.SH,眾漆謫傾,20140708,8.3267,
603167.SH,眾漆謫傾,20140709,8.0126,
603167.SH,眾漆謫傾,20140710,8.1078,
603167.SH,眾漆謫傾,20140711,8.1839,
603167.SH,眾漆謫傾,20140714,8.2791,
603167.SH,眾漆謫傾,20140715,8.2315,
603167.SH,眾漆謫傾,20140716,8.241,
603167.SH,眾漆謫傾,20140717,8.0888,
603167.SH,眾漆謫傾,20140718,8.0983,
603167.SH,眾漆謫傾,20140721,8.0126,
603167.SH,眾漆謫傾,20140722,8.1268,
603167.SH,眾漆謫傾,20140723,7.9841,
603167.SH,眾漆謫傾,20140724,7.9936,
603167.SH,眾漆謫傾,20140725,8.0888,
603167.SH,眾漆謫傾,20140728,8.2125,
603167.SH,眾漆謫傾,20140729,8.2696,
603167.SH,眾漆謫傾,20140730,8.2791,
603167.SH,眾漆謫傾,20140731,8.3647,
603167.SH,眾漆謫傾,20140801,8.2791,
603167.SH,眾漆謫傾,20140804,8.3647,
603167.SH,眾漆謫傾,20140805,8.6407,
603167.SH,眾漆謫傾,20140806,8.5456,
603167.SH,眾漆謫傾,20140807,8.3838,
603167.SH,眾漆謫傾,20140808,8.5075,
603167.SH,眾漆謫傾,20140811,8.6027,
603167.SH,眾漆謫傾,20140812,8.6217,
603167.SH,眾漆謫傾,20140813,8.536,
603167.SH,眾漆謫傾,20140814,8.8406,
603167.SH,眾漆謫傾,20140815,8.9643,
603167.SH,眾漆謫傾,20140818,9.2688,
603167.SH,眾漆謫傾,20140819,9.1165,
603167.SH,眾漆謫傾,20140820,9.1546,
603167.SH,眾漆謫傾,20140821,9.088,
603167.SH,眾漆謫傾,20140822,9.4686,
603167.SH,眾漆謫傾,20140825,9.4781,
603167.SH,眾漆謫傾,20140826,8.9262,
603167.SH,眾漆謫傾,20140827,8.831,
603167.SH,眾漆謫傾,20140828,8.9928,
603167.SH,眾漆謫傾,20140829,8.9072,
603167.SH,眾漆謫傾,20140901,9.0975,
603167.SH,眾漆謫傾,20140902,9.3639,
603167.SH,眾漆謫傾,20140903,9.3735,
603167.SH,眾漆謫傾,20140904,10.3156,
603167.SH,眾漆謫傾,20140905,10.9627,
603167.SH,眾漆謫傾,20140909,11.1244,
603167.SH,眾漆謫傾,20140910,11.134,
603167.SH,眾漆謫傾,20140911,11.3909,
603167.SH,眾漆謫傾,20140912,11.9428,
603167.SH,眾漆謫傾,20140915,12.019,
603167.SH,眾漆謫傾,20140916,11.3338,
603167.SH,眾漆謫傾,20140917,11.6764,
603167.SH,眾漆謫傾,20140918,11.6669,
603167.SH,眾漆謫傾,20140919,11.6098,
603167.SH,眾漆謫傾,20140922,11.9428,
603167.SH,眾漆謫傾,20140923,12.352,
603167.SH,眾漆謫傾,20140924,12.4282,
603167.SH,眾漆謫傾,20140925,12.0285,
603167.SH,眾漆謫傾,20140926,12.0761,
603167.SH,眾漆謫傾,20140929,12.057,
603167.SH,眾漆謫傾,20140930,12.1046,
603167.SH,眾漆謫傾,20141008,11.8953,
603167.SH,眾漆謫傾,20141009,11.6669,
603167.SH,眾漆謫傾,20141010,11.7335,
603167.SH,眾漆謫傾,20141013,11.9428,
603167.SH,眾漆謫傾,20141014,11.8096,
603167.SH,眾漆謫傾,20141015,12.2759,
603167.SH,眾漆謫傾,20141016,12.352,
603167.SH,眾漆謫傾,20141017,12.3996,
603167.SH,眾漆謫傾,20141020,12.2569,
603167.SH,眾漆謫傾,20141021,11.7906,
603167.SH,眾漆謫傾,20141022,11.3433,
603167.SH,眾漆謫傾,20141023,11.5051,
603167.SH,眾漆謫傾,20141024,11.7049,
603167.SH,眾漆謫傾,20141027,11.8572,
603167.SH,眾漆謫傾,20141028,12.057,
603167.SH,眾漆謫傾,20141029,13.2656,
603167.SH,眾漆謫傾,20141030,13.6462,
603167.SH,眾漆謫傾,20141031,13.3703,
603167.SH,眾漆謫傾,20141103,13.789,
603167.SH,眾漆謫傾,20141104,13.1704,
603167.SH,眾漆謫傾,20141105,13.3037,
603167.SH,眾漆謫傾,20141106,13.0182,
603167.SH,眾漆謫傾,20141107,13.4559,
603167.SH,眾漆謫傾,20141110,13.9888,
603167.SH,眾漆謫傾,20141111,12.5995,
603167.SH,眾漆謫傾,20141112,12.2759,
603167.SH,眾漆謫傾,20141113,12.0285,
603167.SH,眾漆謫傾,20141114,12.0856,
603167.SH,眾漆謫傾,20141117,12.2664,
603167.SH,眾漆謫傾,20141118,12.3045,
603167.SH,眾漆謫傾,20141119,11.8953,
603167.SH,眾漆謫傾,20141120,11.8953,
603167.SH,眾漆謫傾,20141121,11.9428,
603167.SH,眾漆謫傾,20141124,12.1141,
603167.SH,眾漆謫傾,20141125,12.2569,
603167.SH,眾漆謫傾,20141126,12.1712,
603167.SH,眾漆謫傾,20141127,12.5519,
603167.SH,眾漆謫傾,20141128,12.7422,
603167.SH,眾漆謫傾,20141201,12.1617,
603167.SH,眾漆謫傾,20141202,12.1712,
603167.SH,眾漆謫傾,20141203,12.1046,
603167.SH,眾漆謫傾,20141204,12.1998,
603167.SH,眾漆謫傾,20141205,11.429,
603167.SH,眾漆謫傾,20141208,11.5146,
603167.SH,眾漆謫傾,20141209,11.1054,
603167.SH,眾漆謫傾,20141210,11.5051,
603167.SH,眾漆謫傾,20141211,11.9904,
603167.SH,眾漆謫傾,20141212,12.1332,
603167.SH,眾漆謫傾,20141215,12.1807,
603167.SH,眾漆謫傾,20141216,11.9904,
603167.SH,眾漆謫傾,20141217,11.9048,
603167.SH,眾漆謫傾,20141218,12.4472,
603167.SH,眾漆謫傾,20141219,12.9516,
603167.SH,眾漆謫傾,20141222,11.6574,
603167.SH,眾漆謫傾,20141223,11.2767,
603167.SH,眾漆謫傾,20141224,11.4194,
603167.SH,眾漆謫傾,20141225,11.4765,
603167.SH,眾漆謫傾,20141226,11.6669,
603167.SH,眾漆謫傾,20141229,11.153,
603167.SH,眾漆謫傾,20141230,10.563,
