代码,简称,日期,收盘价(元),
600292.SH,远达环保,20001101,6.247,
600292.SH,远达环保,20001102,6.4908,
600292.SH,远达环保,20001103,6.6162,
600292.SH,远达环保,20001106,6.6597,
600292.SH,远达环保,20001107,6.6235,
600292.SH,远达环保,20001108,6.72,
600292.SH,远达环保,20001109,6.6886,
600292.SH,远达环保,20001110,6.6042,
600292.SH,远达环保,20001113,6.7755,
600292.SH,远达环保,20001114,6.9854,
600292.SH,远达环保,20001115,6.7851,
600292.SH,远达环保,20001116,6.7996,
600292.SH,远达环保,20001117,6.6838,
600292.SH,远达环保,20001120,6.6717,
600292.SH,远达环保,20001121,6.6717,
600292.SH,远达环保,20001122,6.6693,
600292.SH,远达环保,20001123,6.7465,
600292.SH,远达环保,20001124,6.4063,
600292.SH,远达环保,20001127,6.3098,
600292.SH,远达环保,20001128,6.4328,
600292.SH,远达环保,20001129,6.3218,
600292.SH,远达环保,20001130,6.2736,
600292.SH,远达环保,20001201,6.3942,
600292.SH,远达环保,20001204,6.5101,
600292.SH,远达环保,20001205,6.4497,
600292.SH,远达环保,20001206,6.317,
600292.SH,远达环保,20001207,6.2736,
600292.SH,远达环保,20001208,6.2302,
600292.SH,远达环保,20001211,6.0516,
600292.SH,远达环保,20001212,6.1964,
600292.SH,远达环保,20001213,6.2253,
600292.SH,远达环保,20001214,6.1529,
600292.SH,远达环保,20001215,6.1264,
600292.SH,远达环保,20001218,6.2832,
600292.SH,远达环保,20001219,6.2953,
600292.SH,远达环保,20001220,6.3653,
600292.SH,远达环保,20001221,6.3701,
600292.SH,远达环保,20001222,6.2905,
600292.SH,远达环保,20001225,6.3773,
600292.SH,远达环保,20001226,6.4594,
600292.SH,远达环保,20001227,6.317,
600292.SH,远达环保,20001228,6.2736,
600292.SH,远达环保,20001229,6.3436,
600292.SH,远达环保,20010102,6.5245,
600292.SH,远达环保,20010103,6.5873,
600292.SH,远达环保,20010104,6.5101,
600292.SH,远达环保,20010105,6.5993,
600292.SH,远达环保,20010108,6.5052,
600292.SH,远达环保,20010109,6.4859,
