代码,简称,日期,收盘价(元),
300380.SZ,安硕信息,20140128,16.7204,
300380.SZ,安硕信息,20140129,18.3925,
300380.SZ,安硕信息,20140130,17.0677,
300380.SZ,安硕信息,20140207,17.2463,
300380.SZ,安硕信息,20140210,18.973,
300380.SZ,安硕信息,20140211,20.0794,
300380.SZ,安硕信息,20140212,21.2652,
300380.SZ,安硕信息,20140213,19.7073,
300380.SZ,安硕信息,20140214,20.8534,
300380.SZ,安硕信息,20140217,22.1186,
300380.SZ,安硕信息,20140218,21.6323,
300380.SZ,安硕信息,20140219,20.6847,
300380.SZ,安硕信息,20140220,20.4912,
300380.SZ,安硕信息,20140221,20.4416,
300380.SZ,安硕信息,20140224,21.027,
300380.SZ,安硕信息,20140225,20.0347,
300380.SZ,安硕信息,20140226,19.1863,
300380.SZ,安硕信息,20140227,17.802,
300380.SZ,安硕信息,20140228,18.7596,
300380.SZ,安硕信息,20140303,20.392,
300380.SZ,安硕信息,20140304,19.7122,
300380.SZ,安硕信息,20140305,19.5287,
300380.SZ,安硕信息,20140306,20.908,
300380.SZ,安硕信息,20140307,19.5584,
300380.SZ,安硕信息,20140310,18.705,
300380.SZ,安硕信息,20140311,19.2508,
300380.SZ,安硕信息,20140312,18.7695,
300380.SZ,安硕信息,20140313,18.7497,
300380.SZ,安硕信息,20140314,18.7993,
300380.SZ,安硕信息,20140317,18.8489,
300380.SZ,安硕信息,20140318,19.0127,
300380.SZ,安硕信息,20140319,18.7199,
300380.SZ,安硕信息,20140320,18.1742,
300380.SZ,安硕信息,20140321,18.2089,
300380.SZ,安硕信息,20140324,17.3009,
300380.SZ,安硕信息,20140325,17.6284,
300380.SZ,安硕信息,20140326,17.6234,
300380.SZ,安硕信息,20140327,16.522,
300380.SZ,安硕信息,20140328,16.0903,
300380.SZ,安硕信息,20140331,15.9514,
300380.SZ,安硕信息,20140401,16.3185,
300380.SZ,安硕信息,20140402,16.4227,
300380.SZ,安硕信息,20140403,16.512,
300380.SZ,安硕信息,20140404,16.7105,
300380.SZ,安硕信息,20140408,16.6609,
300380.SZ,安硕信息,20140409,17.2612,
300380.SZ,安硕信息,20140410,17.0181,
300380.SZ,安硕信息,20140411,16.3979,
300380.SZ,安硕信息,20140414,16.2838,
300380.SZ,安硕信息,20140415,16.2987,
300380.SZ,安硕信息,20140416,16.1746,
300380.SZ,安硕信息,20140417,16.3235,
300380.SZ,安硕信息,20140418,16.517,
300380.SZ,安硕信息,20140421,16.78,
300380.SZ,安硕信息,20140422,16.2689,
300380.SZ,安硕信息,20140423,16.0605,
300380.SZ,安硕信息,20140424,15.1972,
300380.SZ,安硕信息,20140425,14.7358,
300380.SZ,安硕信息,20140428,13.4805,
300380.SZ,安硕信息,20140429,14.1404,
300380.SZ,安硕信息,20140430,14.0412,
300380.SZ,安硕信息,20140505,14.2793,
300380.SZ,安硕信息,20140506,14.9591,
300380.SZ,安硕信息,20140507,15.1327,
300380.SZ,安硕信息,20140508,14.9839,
300380.SZ,安硕信息,20140509,14.9938,
300380.SZ,安硕信息,20140512,14.9938,
300380.SZ,安硕信息,20140513,14.9095,
300380.SZ,安硕信息,20140514,15.1625,
300380.SZ,安硕信息,20140515,15.1575,
300380.SZ,安硕信息,20140516,14.5324,
300380.SZ,安硕信息,20140519,14.4679,
300380.SZ,安硕信息,20140520,15.9166,
300380.SZ,安硕信息,20140521,17.5093,
300380.SZ,安硕信息,20140522,17.0429,
300380.SZ,安硕信息,20140523,17.7028,
300380.SZ,安硕信息,20140526,17.5242,
