´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
000716.SZ,ºÚÖ¥Âé,19970418,3.9956,
000716.SZ,ºÚÖ¥Âé,19970421,4.3857,
000716.SZ,ºÚÖ¥Âé,19970422,4.6376,
000716.SZ,ºÚÖ¥Âé,19970423,4.7297,
000716.SZ,ºÚÖ¥Âé,19970424,4.9844,
000716.SZ,ºÚÖ¥Âé,19970425,5.4774,
000716.SZ,ºÚÖ¥Âé,19970428,6.0219,
000716.SZ,ºÚÖ¥Âé,19970429,5.7103,
000716.SZ,ºÚÖ¥Âé,19970430,5.5072,
000716.SZ,ºÚÖ¥Âé,19970505,5.5722,
000716.SZ,ºÚÖ¥Âé,19970506,5.4449,
000716.SZ,ºÚÖ¥Âé,19970507,5.2634,
000716.SZ,ºÚÖ¥Âé,19970508,5.2011,
000716.SZ,ºÚÖ¥Âé,19970509,5.3446,
000716.SZ,ºÚÖ¥Âé,19970512,5.3148,
000716.SZ,ºÚÖ¥Âé,19970513,5.1442,
000716.SZ,ºÚÖ¥Âé,19970514,4.7812,
000716.SZ,ºÚÖ¥Âé,19970515,4.9166,
000716.SZ,ºÚÖ¥Âé,19970516,4.4263,
000716.SZ,ºÚÖ¥Âé,19970519,4.4019,
000716.SZ,ºÚÖ¥Âé,19970520,4.6457,
000716.SZ,ºÚÖ¥Âé,19970521,4.4317,
000716.SZ,ºÚÖ¥Âé,19970522,3.9875,
000716.SZ,ºÚÖ¥Âé,19970523,4.0444,
000716.SZ,ºÚÖ¥Âé,19970526,3.9414,
000716.SZ,ºÚÖ¥Âé,19970527,4.1121,
000716.SZ,ºÚÖ¥Âé,19970528,4.2448,
000716.SZ,ºÚÖ¥Âé,19970529,4.104,
000716.SZ,ºÚÖ¥Âé,19970530,4.1338,
000716.SZ,ºÚÖ¥Âé,19970602,4.28,
000716.SZ,ºÚÖ¥Âé,19970603,4.3369,
000716.SZ,ºÚÖ¥Âé,19970604,4.2611,
000716.SZ,ºÚÖ¥Âé,19970605,4.1771,
000716.SZ,ºÚÖ¥Âé,19970606,3.852,
000716.SZ,ºÚÖ¥Âé,19970609,3.8141,
000716.SZ,ºÚÖ¥Âé,19970610,3.6705,
000716.SZ,ºÚÖ¥Âé,19970611,3.4295,
000716.SZ,ºÚÖ¥Âé,19970612,3.4511,
000716.SZ,ºÚÖ¥Âé,19970613,3.6001,
000716.SZ,ºÚÖ¥Âé,19970616,3.7924,
000716.SZ,ºÚÖ¥Âé,19970617,3.6299,
000716.SZ,ºÚÖ¥Âé,19970618,3.5486,
000716.SZ,ºÚÖ¥Âé,19970619,3.5243,
000716.SZ,ºÚÖ¥Âé,19970620,3.8764,
000716.SZ,ºÚÖ¥Âé,19970623,3.8683,
000716.SZ,ºÚÖ¥Âé,19970624,4.0227,
000716.SZ,ºÚÖ¥Âé,19970625,4.0362,
000716.SZ,ºÚÖ¥Âé,19970626,3.9414,
000716.SZ,ºÚÖ¥Âé,19970627,3.7654,
000716.SZ,ºÚÖ¥Âé,19970702,3.5432,
000716.SZ,ºÚÖ¥Âé,19970703,3.3048,
000716.SZ,ºÚÖ¥Âé,19970704,3.3834,
000716.SZ,ºÚÖ¥Âé,19970707,3.0448,
000716.SZ,ºÚÖ¥Âé,19970708,3.034,
000716.SZ,ºÚÖ¥Âé,19970709,3.0881,
000716.SZ,ºÚÖ¥Âé,19970710,3.0096,
000716.SZ,ºÚÖ¥Âé,19970711,3.1911,
000716.SZ,ºÚÖ¥Âé,19970714,3.4647,
000716.SZ,ºÚÖ¥Âé,19970715,3.3536,
000716.SZ,ºÚÖ¥Âé,19970716,3.1965,
000716.SZ,ºÚÖ¥Âé,19970717,3.2713,
000716.SZ,ºÚÖ¥Âé,19970718,3.3591,
000716.SZ,ºÚÖ¥Âé,19970721,3.3005,
000716.SZ,ºÚÖ¥Âé,19970722,3.3168,
000716.SZ,ºÚÖ¥Âé,19970723,3.4014,
000716.SZ,ºÚÖ¥Âé,19970724,3.3591,
000716.SZ,ºÚÖ¥Âé,19970725,3.3363,
000716.SZ,ºÚÖ¥Âé,19970728,3.5769,
000716.SZ,ºÚÖ¥Âé,19970729,3.4794,
000716.SZ,ºÚÖ¥Âé,19970730,3.5444,
000716.SZ,ºÚÖ¥Âé,19970731,3.4826,
000716.SZ,ºÚÖ¥Âé,19970801,3.4696,
000716.SZ,ºÚÖ¥Âé,19970804,3.5282,
000716.SZ,ºÚÖ¥Âé,19970805,3.5379,
000716.SZ,ºÚÖ¥Âé,19970806,3.4079,
000716.SZ,ºÚÖ¥Âé,19970807,3.3753,
000716.SZ,ºÚÖ¥Âé,19970808,3.3363,
000716.SZ,ºÚÖ¥Âé,19970811,3.2908,
000716.SZ,ºÚÖ¥Âé,19970812,3.1412,
000716.SZ,ºÚÖ¥Âé,19970813,3.125,
000716.SZ,ºÚÖ¥Âé,19970814,2.8095,
000716.SZ,ºÚÖ¥Âé,19970815,2.6762,
000716.SZ,ºÚÖ¥Âé,19970818,2.5006,
000716.SZ,ºÚÖ¥Âé,19970819,2.4909,
000716.SZ,ºÚÖ¥Âé,19970820,2.5234,
000716.SZ,ºÚÖ¥Âé,19970821,2.6372,
000716.SZ,ºÚÖ¥Âé,19970822,2.6047,
000716.SZ,ºÚÖ¥Âé,19970825,2.5461,
000716.SZ,ºÚÖ¥Âé,19970826,2.6014,
000716.SZ,ºÚÖ¥Âé,19970827,2.751,
000716.SZ,ºÚÖ¥Âé,19970828,2.712,
000716.SZ,ºÚÖ¥Âé,19970829,2.6437,
000716.SZ,ºÚÖ¥Âé,19970901,2.6795,
000716.SZ,ºÚÖ¥Âé,19970902,2.6892,
000716.SZ,ºÚÖ¥Âé,19970903,2.6957,
000716.SZ,ºÚÖ¥Âé,19970904,2.9038,
000716.SZ,ºÚÖ¥Âé,19970905,2.9266,
000716.SZ,ºÚÖ¥Âé,19970908,3.0697,
000716.SZ,ºÚÖ¥Âé,19970909,2.9331,
000716.SZ,ºÚÖ¥Âé,19970910,2.9298,
000716.SZ,ºÚÖ¥Âé,19970911,2.8225,
000716.SZ,ºÚÖ¥Âé,19970912,2.7542,
000716.SZ,ºÚÖ¥Âé,19970915,2.6469,
000716.SZ,ºÚÖ¥Âé,19970916,2.7315,
000716.SZ,ºÚÖ¥Âé,19970917,2.6925,
000716.SZ,ºÚÖ¥Âé,19970918,2.7412,
000716.SZ,ºÚÖ¥Âé,19970919,2.8551,
000716.SZ,ºÚÖ¥Âé,19970922,2.699,
000716.SZ,ºÚÖ¥Âé,19970923,2.4876,
000716.SZ,ºÚÖ¥Âé,19970924,2.738,
000716.SZ,ºÚÖ¥Âé,19970925,2.9266,
000716.SZ,ºÚÖ¥Âé,19970926,3.0241,
000716.SZ,ºÚÖ¥Âé,19970929,3.1054,
