´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
002539.SZ,ÔÆÍ¼¿Ø¹É,20110118,5.3552,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110119,5.4728,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110120,5.2629,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110121,5.2629,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110124,5.1326,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110125,5.1417,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110126,5.2068,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110127,5.3515,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110128,5.2828,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110131,5.3931,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110201,5.3497,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110209,5.2593,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110210,5.5451,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110211,5.5343,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110214,5.5596,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110215,5.5144,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110216,5.6247,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110217,5.5723,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110218,5.5849,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110221,5.6989,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110222,5.4908,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110223,5.6193,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110224,5.5922,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110225,5.5343,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110228,5.5343,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110301,5.5867,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110302,5.5632,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110303,5.4601,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110304,5.5053,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110307,5.5451,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110308,5.527,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110309,5.5885,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110310,5.6573,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110311,5.6301,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110314,5.6844,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110315,5.6175,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110316,5.6374,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110317,5.8129,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110318,5.7477,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110321,5.6989,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110322,5.6989,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110323,5.717,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110324,5.7676,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110325,5.7731,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110328,5.8852,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110329,5.717,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110330,5.4673,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110331,5.4185,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110401,5.4366,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110406,5.4547,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110407,5.5614,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110408,5.5704,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110411,5.5198,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110412,5.4529,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110413,5.4927,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110414,5.5723,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110415,5.6356,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110418,5.7568,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110419,5.8038,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110420,5.8038,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110421,5.7116,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110422,5.6482,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110425,5.5306,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110426,5.5542,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110427,5.5704,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110428,5.442,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110429,5.4999,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110503,5.5596,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110504,5.4293,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110505,5.4366,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110506,5.518,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110509,5.5668,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110510,5.7116,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110511,5.6899,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110512,5.6211,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110513,5.7007,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110516,5.6953,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110517,5.7098,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110518,5.6193,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110519,5.5325,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110520,5.5234,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110523,5.2828,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110524,5.319,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110525,5.2303,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110526,5.298,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110527,5.1206,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110530,5.0804,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110531,5.17,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110601,5.1737,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110602,5.0457,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110603,5.1353,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110607,5.1919,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110608,5.1334,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110609,5.0128,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110610,5.0274,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110613,5.0274,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110614,5.1609,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110615,5.1517,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110616,5.0694,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110617,5.0073,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110620,5.0091,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110621,4.9689,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110622,4.8665,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110623,4.9854,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110624,5.1243,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110627,5.4332,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110628,5.393,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110629,5.4058,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110630,5.4698,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110701,5.4314,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110704,5.5009,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110705,5.5119,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110706,5.5704,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110707,5.638,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110708,5.5978,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110711,5.5941,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110712,5.4844,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110713,5.8135,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110714,5.9415,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110715,6.1663,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110718,6.1627,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110719,6.0512,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110720,6.0329,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110721,6.1133,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110722,6.1225,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110725,5.8757,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110726,5.8245,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110727,6.0183,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110728,6.159,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110729,5.9232,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110801,6.2852,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110802,6.276,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110803,6.2047,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110804,6.159,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110805,6.0201,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110808,5.8665,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110809,6.1938,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110810,6.287,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110811,6.5612,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110812,6.6234,
002539.SZ,ÔÆÍ¼¿Ø¹É,20110815,6.6325,
