¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002551.SZ,…–»Ÿ“Ω¡∆,20110225,7.3537,
002551.SZ,…–»Ÿ“Ω¡∆,20110228,7.127,
002551.SZ,…–»Ÿ“Ω¡∆,20110301,6.9077,
002551.SZ,…–»Ÿ“Ω¡∆,20110302,6.6013,
002551.SZ,…–»Ÿ“Ω¡∆,20110303,6.5756,
002551.SZ,…–»Ÿ“Ω¡∆,20110304,6.6785,
002551.SZ,…–»Ÿ“Ω¡∆,20110307,6.8942,
002551.SZ,…–»Ÿ“Ω¡∆,20110308,6.904,
002551.SZ,…–»Ÿ“Ω¡∆,20110309,7.0805,
002551.SZ,…–»Ÿ“Ω¡∆,20110310,7.2263,
002551.SZ,…–»Ÿ“Ω¡∆,20110311,7.3231,
002551.SZ,…–»Ÿ“Ω¡∆,20110314,7.3721,
002551.SZ,…–»Ÿ“Ω¡∆,20110315,7.4751,
002551.SZ,…–»Ÿ“Ω¡∆,20110316,7.6454,
002551.SZ,…–»Ÿ“Ω¡∆,20110317,7.877,
002551.SZ,…–»Ÿ“Ω¡∆,20110318,8.4689,
002551.SZ,…–»Ÿ“Ω¡∆,20110321,8.4284,
002551.SZ,…–»Ÿ“Ω¡∆,20110322,8.3439,
002551.SZ,…–»Ÿ“Ω¡∆,20110323,8.4431,
002551.SZ,…–»Ÿ“Ω¡∆,20110324,8.4799,
002551.SZ,…–»Ÿ“Ω¡∆,20110325,8.2691,
002551.SZ,…–»Ÿ“Ω¡∆,20110328,8.2262,
002551.SZ,…–»Ÿ“Ω¡∆,20110329,7.7508,
002551.SZ,…–»Ÿ“Ω¡∆,20110330,7.513,
002551.SZ,…–»Ÿ“Ω¡∆,20110331,7.4616,
002551.SZ,…–»Ÿ“Ω¡∆,20110401,7.9775,
002551.SZ,…–»Ÿ“Ω¡∆,20110406,7.5976,
002551.SZ,…–»Ÿ“Ω¡∆,20110407,7.8917,
002551.SZ,…–»Ÿ“Ω¡∆,20110408,7.9885,
002551.SZ,…–»Ÿ“Ω¡∆,20110411,7.7459,
002551.SZ,…–»Ÿ“Ω¡∆,20110412,7.654,
002551.SZ,…–»Ÿ“Ω¡∆,20110413,7.7704,
002551.SZ,…–»Ÿ“Ω¡∆,20110414,7.6344,
002551.SZ,…–»Ÿ“Ω¡∆,20110415,7.5486,
002551.SZ,…–»Ÿ“Ω¡∆,20110418,7.5988,
002551.SZ,…–»Ÿ“Ω¡∆,20110419,7.5792,
002551.SZ,…–»Ÿ“Ω¡∆,20110420,7.6454,
002551.SZ,…–»Ÿ“Ω¡∆,20110421,7.6932,
002551.SZ,…–»Ÿ“Ω¡∆,20110422,7.9162,
002551.SZ,…–»Ÿ“Ω¡∆,20110425,7.665,
002551.SZ,…–»Ÿ“Ω¡∆,20110426,6.8991,
002551.SZ,…–»Ÿ“Ω¡∆,20110427,6.6173,
002551.SZ,…–»Ÿ“Ω¡∆,20110428,6.2901,
002551.SZ,…–»Ÿ“Ω¡∆,20110429,5.9421,
002551.SZ,…–»Ÿ“Ω¡∆,20110503,5.9323,
002551.SZ,…–»Ÿ“Ω¡∆,20110504,5.8097,
002551.SZ,…–»Ÿ“Ω¡∆,20110505,5.7595,
002551.SZ,…–»Ÿ“Ω¡∆,20110506,5.7962,
002551.SZ,…–»Ÿ“Ω¡∆,20110509,5.8943,
