¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
603139.SH,øµª›÷∆“©,20170421,20.98,
603139.SH,øµª›÷∆“©,20170424,23.08,
603139.SH,øµª›÷∆“©,20170425,25.39,
603139.SH,øµª›÷∆“©,20170426,27.93,
603139.SH,øµª›÷∆“©,20170427,30.72,
603139.SH,øµª›÷∆“©,20170428,33.79,
603139.SH,øµª›÷∆“©,20170502,37.17,
603139.SH,øµª›÷∆“©,20170503,40.89,
603139.SH,øµª›÷∆“©,20170504,42.19,
603139.SH,øµª›÷∆“©,20170505,37.97,
603139.SH,øµª›÷∆“©,20170508,35.5,
603139.SH,øµª›÷∆“©,20170509,36.79,
603139.SH,øµª›÷∆“©,20170510,34.01,
603139.SH,øµª›÷∆“©,20170511,34.61,
603139.SH,øµª›÷∆“©,20170512,34.7,
603139.SH,øµª›÷∆“©,20170515,33.95,
603139.SH,øµª›÷∆“©,20170516,34.76,
603139.SH,øµª›÷∆“©,20170517,35.09,
603139.SH,øµª›÷∆“©,20170518,33.9,
603139.SH,øµª›÷∆“©,20170519,33.22,
603139.SH,øµª›÷∆“©,20170522,31.24,
603139.SH,øµª›÷∆“©,20170523,29.51,
603139.SH,øµª›÷∆“©,20170524,29.94,
603139.SH,øµª›÷∆“©,20170525,29.8,
603139.SH,øµª›÷∆“©,20170526,30.6,
603139.SH,øµª›÷∆“©,20170531,30.69,
603139.SH,øµª›÷∆“©,20170601,28.76,
603139.SH,øµª›÷∆“©,20170602,29.56,
603139.SH,øµª›÷∆“©,20170605,29.88,
603139.SH,øµª›÷∆“©,20170606,29.7,
603139.SH,øµª›÷∆“©,20170607,30.74,
603139.SH,øµª›÷∆“©,20170608,30.2,
603139.SH,øµª›÷∆“©,20170609,30.66,
603139.SH,øµª›÷∆“©,20170612,28.91,
603139.SH,øµª›÷∆“©,20170613,29.74,
603139.SH,øµª›÷∆“©,20170614,29.6,
603139.SH,øµª›÷∆“©,20170615,30.18,
603139.SH,øµª›÷∆“©,20170616,30.1,
603139.SH,øµª›÷∆“©,20170619,30.23,
603139.SH,øµª›÷∆“©,20170620,30.09,
603139.SH,øµª›÷∆“©,20170621,30.33,
603139.SH,øµª›÷∆“©,20170622,29.28,
603139.SH,øµª›÷∆“©,20170623,29.18,
603139.SH,øµª›÷∆“©,20170626,29.7,
603139.SH,øµª›÷∆“©,20170627,29.46,
603139.SH,øµª›÷∆“©,20170628,28.8,
603139.SH,øµª›÷∆“©,20170629,28.89,
603139.SH,øµª›÷∆“©,20170630,29.87,
603139.SH,øµª›÷∆“©,20170703,30.77,
603139.SH,øµª›÷∆“©,20170704,30.51,
603139.SH,øµª›÷∆“©,20170705,30.94,
603139.SH,øµª›÷∆“©,20170706,31.34,
603139.SH,øµª›÷∆“©,20170707,31.86,
603139.SH,øµª›÷∆“©,20170710,30.58,
603139.SH,øµª›÷∆“©,20170711,31.76,
603139.SH,øµª›÷∆“©,20170712,31.45,
603139.SH,øµª›÷∆“©,20170713,30.89,
603139.SH,øµª›÷∆“©,20170714,30.22,
603139.SH,øµª›÷∆“©,20170717,27.43,
603139.SH,øµª›÷∆“©,20170718,27.71,
603139.SH,øµª›÷∆“©,20170719,27.8,
603139.SH,øµª›÷∆“©,20170720,27.72,
603139.SH,øµª›÷∆“©,20170721,27.6,
603139.SH,øµª›÷∆“©,20170724,27.95,
603139.SH,øµª›÷∆“©,20170725,28.34,
603139.SH,øµª›÷∆“©,20170726,28.83,
603139.SH,øµª›÷∆“©,20170727,29.09,
603139.SH,øµª›÷∆“©,20170728,28.61,
603139.SH,øµª›÷∆“©,20170731,28.48,
603139.SH,øµª›÷∆“©,20170801,27.97,
603139.SH,øµª›÷∆“©,20170802,27.71,
603139.SH,øµª›÷∆“©,20170803,28.05,
603139.SH,øµª›÷∆“©,20170804,27.92,
603139.SH,øµª›÷∆“©,20170807,28.04,
603139.SH,øµª›÷∆“©,20170808,27.91,
603139.SH,øµª›÷∆“©,20170809,27.82,
603139.SH,øµª›÷∆“©,20170810,28.08,
603139.SH,øµª›÷∆“©,20170811,27.9,
603139.SH,øµª›÷∆“©,20170814,28.7,
603139.SH,øµª›÷∆“©,20170815,30.66,
603139.SH,øµª›÷∆“©,20170816,30.99,
603139.SH,øµª›÷∆“©,20170817,30.6,
603139.SH,øµª›÷∆“©,20170818,30.59,
603139.SH,øµª›÷∆“©,20170821,31.34,
603139.SH,øµª›÷∆“©,20170822,31.57,
603139.SH,øµª›÷∆“©,20170823,30.89,
603139.SH,øµª›÷∆“©,20170824,30.71,
603139.SH,øµª›÷∆“©,20170825,31.07,
603139.SH,øµª›÷∆“©,20170828,32.43,
603139.SH,øµª›÷∆“©,20170829,31.44,
603139.SH,øµª›÷∆“©,20170830,30.01,
603139.SH,øµª›÷∆“©,20170831,30.41,
603139.SH,øµª›÷∆“©,20170901,30.13,
603139.SH,øµª›÷∆“©,20170904,29.98,
603139.SH,øµª›÷∆“©,20170905,29.96,
603139.SH,øµª›÷∆“©,20170906,29.37,
603139.SH,øµª›÷∆“©,20170907,29.45,
603139.SH,øµª›÷∆“©,20170908,30.12,
