╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
300173.SZ,жг╩шки╣б,20110201,4.5168,
300173.SZ,жг╩шки╣б,20110209,4.3396,
300173.SZ,жг╩шки╣б,20110210,4.6091,
300173.SZ,жг╩шки╣б,20110211,4.5714,
300173.SZ,жг╩шки╣б,20110214,4.6317,
300173.SZ,жг╩шки╣б,20110215,4.5582,
300173.SZ,жг╩шки╣б,20110216,4.7071,
300173.SZ,жг╩шки╣б,20110217,4.7033,
300173.SZ,жг╩шки╣б,20110218,4.7561,
300173.SZ,жг╩шки╣б,20110221,4.7806,
300173.SZ,жг╩шки╣б,20110222,4.4998,
300173.SZ,жг╩шки╣б,20110223,4.5507,
300173.SZ,жг╩шки╣б,20110224,4.643,
300173.SZ,жг╩шки╣б,20110225,4.6524,
300173.SZ,жг╩шки╣б,20110228,4.7222,
300173.SZ,жг╩шки╣б,20110301,4.6788,
300173.SZ,жг╩шки╣б,20110302,4.6449,
300173.SZ,жг╩шки╣б,20110303,4.5695,
300173.SZ,жг╩шки╣б,20110304,4.6524,
300173.SZ,жг╩шки╣б,20110307,4.692,
300173.SZ,жг╩шки╣б,20110308,4.7372,
300173.SZ,жг╩шки╣б,20110309,4.7448,
300173.SZ,жг╩шки╣б,20110310,4.7938,
300173.SZ,жг╩шки╣б,20110311,4.7919,
300173.SZ,жг╩шки╣б,20110314,4.8993,
300173.SZ,жг╩шки╣б,20110315,4.7862,
300173.SZ,жг╩шки╣б,20110316,4.8616,
300173.SZ,жг╩шки╣б,20110317,4.8616,
300173.SZ,жг╩шки╣б,20110318,4.8541,
300173.SZ,жг╩шки╣б,20110321,4.7674,
300173.SZ,жг╩шки╣б,20110322,4.7354,
300173.SZ,жг╩шки╣б,20110323,4.7919,
300173.SZ,жг╩шки╣б,20110324,4.8239,
300173.SZ,жг╩шки╣б,20110325,4.8691,
300173.SZ,жг╩шки╣б,20110328,4.9087,
300173.SZ,жг╩шки╣б,20110329,4.8333,
300173.SZ,жг╩шки╣б,20110330,4.6826,
300173.SZ,жг╩шки╣б,20110331,4.6637,
300173.SZ,жг╩шки╣б,20110401,4.7278,
300173.SZ,жг╩шки╣б,20110406,4.6732,
300173.SZ,жг╩шки╣б,20110407,4.6882,
300173.SZ,жг╩шки╣б,20110408,4.692,
300173.SZ,жг╩шки╣б,20110411,4.6053,
300173.SZ,жг╩шки╣б,20110412,4.6166,
300173.SZ,жг╩шки╣б,20110413,4.6637,
300173.SZ,жг╩шки╣б,20110414,4.5733,
300173.SZ,жг╩шки╣б,20110415,4.6034,
300173.SZ,жг╩шки╣б,20110418,4.4847,
300173.SZ,жг╩шки╣б,20110419,4.3509,
300173.SZ,жг╩шки╣б,20110420,4.3547,
300173.SZ,жг╩шки╣б,20110421,4.334,
300173.SZ,жг╩шки╣б,20110422,4.3491,
300173.SZ,жг╩шки╣б,20110425,4.1832,
300173.SZ,жг╩шки╣б,20110426,4.0438,
300173.SZ,жг╩шки╣б,20110427,4.0325,
300173.SZ,жг╩шки╣б,20110428,4.0325,
300173.SZ,жг╩шки╣б,20110429,3.91,
300173.SZ,жг╩шки╣б,20110503,3.9062,
300173.SZ,жг╩шки╣б,20110504,3.7461,
300173.SZ,жг╩шки╣б,20110505,3.8196,
300173.SZ,жг╩шки╣б,20110506,3.7574,
300173.SZ,жг╩шки╣б,20110509,3.7856,
300173.SZ,жг╩шки╣б,20110510,3.7725,
300173.SZ,жг╩шки╣б,20110511,3.7649,
300173.SZ,жг╩шки╣б,20110512,3.6338,
300173.SZ,жг╩шки╣б,20110513,3.6338,
300173.SZ,жг╩шки╣б,20110516,3.6115,
