╢ЗбК,╪РЁф,хуфз,йуел╪ш(т╙),
002213.SZ,ль╤Ш╪я,20080201,6.377,
002213.SZ,ль╤Ш╪я,20080204,6.744,
002213.SZ,ль╤Ш╪я,20080205,6.5295,
002213.SZ,ль╤Ш╪я,20080213,6.6344,
002213.SZ,ль╤Ш╪я,20080214,6.7107,
002213.SZ,ль╤Ш╪я,20080215,6.5915,
002213.SZ,ль╤Ш╪я,20080218,6.9108,
002213.SZ,ль╤Ш╪я,20080219,6.9394,
002213.SZ,ль╤Ш╪я,20080220,6.7964,
002213.SZ,ль╤Ш╪я,20080221,6.7202,
002213.SZ,ль╤Ш╪я,20080222,6.9966,
002213.SZ,ль╤Ш╪я,20080225,7.3874,
002213.SZ,ль╤Ш╪я,20080226,7.0824,
002213.SZ,ль╤Ш╪я,20080227,7.7926,
002213.SZ,ль╤Ш╪я,20080228,7.5781,
002213.SZ,ль╤Ш╪я,20080229,7.5781,
002213.SZ,ль╤Ш╪я,20080303,7.845,
002213.SZ,ль╤Ш╪я,20080304,7.4923,
002213.SZ,ль╤Ш╪я,20080305,7.2921,
002213.SZ,ль╤Ш╪я,20080306,7.2206,
002213.SZ,ль╤Ш╪я,20080307,7.1301,
002213.SZ,ль╤Ш╪я,20080310,6.7964,
002213.SZ,ль╤Ш╪я,20080311,6.9585,
002213.SZ,ль╤Ш╪я,20080312,6.6821,
002213.SZ,ль╤Ш╪я,20080313,6.7488,
002213.SZ,ль╤Ш╪я,20080314,6.8155,
002213.SZ,ль╤Ш╪я,20080317,6.439,
002213.SZ,ль╤Ш╪я,20080318,6.1006,
002213.SZ,ль╤Ш╪я,20080319,6.3866,
002213.SZ,ль╤Ш╪я,20080320,6.5295,
002213.SZ,ль╤Ш╪я,20080321,6.5057,
002213.SZ,ль╤Ш╪я,20080324,6.4438,
002213.SZ,ль╤Ш╪я,20080325,6.744,
002213.SZ,ль╤Ш╪я,20080326,6.601,
002213.SZ,ль╤Ш╪я,20080327,6.6487,
002213.SZ,ль╤Ш╪я,20080328,6.806,
002213.SZ,ль╤Ш╪я,20080331,6.6058,
002213.SZ,ль╤Ш╪я,20080401,6.1244,
002213.SZ,ль╤Ш╪я,20080402,5.7717,
002213.SZ,ль╤Ш╪я,20080403,5.9099,
002213.SZ,ль╤Ш╪я,20080407,6.1483,
002213.SZ,ль╤Ш╪я,20080408,6.0815,
002213.SZ,ль╤Ш╪я,20080409,5.7336,
002213.SZ,ль╤Ш╪я,20080410,5.8146,
002213.SZ,ль╤Ш╪я,20080411,5.9004,
002213.SZ,ль╤Ш╪я,20080414,5.5668,
002213.SZ,ль╤Ш╪я,20080415,5.7527,
002213.SZ,ль╤Ш╪я,20080416,5.5668,
002213.SZ,ль╤Ш╪я,20080417,5.2904,
002213.SZ,ль╤Ш╪я,20080418,4.9138,
002213.SZ,ль╤Ш╪я,20080421,5.0473,
002213.SZ,ль╤Ш╪я,20080422,5.0521,
002213.SZ,ль╤Ш╪я,20080423,5.2427,
002213.SZ,ль╤Ш╪я,20080424,5.6812,
002213.SZ,ль╤Ш╪я,20080425,5.6812,
002213.SZ,ль╤Ш╪я,20080428,5.1664,
002213.SZ,ль╤Ш╪я,20080429,5.3952,
002213.SZ,ль╤Ш╪я,20080430,5.5573,
002213.SZ,ль╤Ш╪я,20080505,5.7193,
002213.SZ,ль╤Ш╪я,20080506,5.5096,
002213.SZ,ль╤Ш╪я,20080507,5.2427,
002213.SZ,ль╤Ш╪я,20080508,5.6145,
002213.SZ,ль╤Ш╪я,20080509,5.5763,
002213.SZ,ль╤Ш╪я,20080512,5.8623,
002213.SZ,ль╤Ш╪я,20080513,5.7133,
