代码,简称,日期,收盘价(元),
600720.SH,祁连山,19960716,0.6057,
600720.SH,祁连山,19960717,0.5836,
600720.SH,祁连山,19960718,0.5827,
600720.SH,祁连山,19960719,0.5856,
600720.SH,祁连山,19960722,0.6202,
600720.SH,祁连山,19960723,0.5904,
600720.SH,祁连山,19960724,0.6029,
600720.SH,祁连山,19960725,0.6,
600720.SH,祁连山,19960726,0.5817,
600720.SH,祁连山,19960729,0.599,
600720.SH,祁连山,19960730,0.5884,
600720.SH,祁连山,19960731,0.6202,
600720.SH,祁连山,19960801,0.6,
600720.SH,祁连山,19960802,0.5913,
600720.SH,祁连山,19960805,0.5971,
600720.SH,祁连山,19960806,0.5942,
600720.SH,祁连山,19960807,0.5942,
600720.SH,祁连山,19960808,0.6009,
600720.SH,祁连山,19960809,0.6029,
600720.SH,祁连山,19960812,0.6375,
600720.SH,祁连山,19960813,0.6221,
600720.SH,祁连山,19960814,0.6375,
600720.SH,祁连山,19960815,0.625,
600720.SH,祁连山,19960816,0.6077,
600720.SH,祁连山,19960819,0.6057,
600720.SH,祁连山,19960820,0.5865,
600720.SH,祁连山,19960821,0.6009,
600720.SH,祁连山,19960822,0.5846,
600720.SH,祁连山,19960823,0.5673,
600720.SH,祁连山,19960826,0.5134,
600720.SH,祁连山,19960827,0.5317,
600720.SH,祁连山,19960828,0.5269,
600720.SH,祁连山,19960829,0.5365,
600720.SH,祁连山,19960830,0.5577,
600720.SH,祁连山,19960902,0.5577,
600720.SH,祁连山,19960903,0.5413,
600720.SH,祁连山,19960904,0.5509,
600720.SH,祁连山,19960905,0.5702,
600720.SH,祁连山,19960906,0.5577,
600720.SH,祁连山,19960909,0.5625,
600720.SH,祁连山,19960910,0.5346,
600720.SH,祁连山,19960911,0.5384,
600720.SH,祁连山,19960912,0.5144,
600720.SH,祁连山,19960913,0.5384,
600720.SH,祁连山,19960916,0.525,
600720.SH,祁连山,19960917,0.5202,
600720.SH,祁连山,19960918,0.5279,
600720.SH,祁连山,19960919,0.5317,
600720.SH,祁连山,19960920,0.5442,
600720.SH,祁连山,19960923,0.5644,
600720.SH,祁连山,19960924,0.5481,
600720.SH,祁连山,19960925,0.5692,
600720.SH,祁连山,19960926,0.5721,
600720.SH,祁连山,19960927,0.5702,
600720.SH,祁连山,19961003,0.5654,
600720.SH,祁连山,19961004,0.5577,
600720.SH,祁连山,19961007,0.5817,
600720.SH,祁连山,19961008,0.6086,
600720.SH,祁连山,19961009,0.6019,
600720.SH,祁连山,19961010,0.6163,
600720.SH,祁连山,19961011,0.6202,
600720.SH,祁连山,19961014,0.6346,
600720.SH,祁连山,19961015,0.6394,
600720.SH,祁连山,19961016,0.6288,
600720.SH,祁连山,19961017,0.6856,
600720.SH,祁连山,19961018,0.675,
600720.SH,祁连山,19961021,0.7211,
600720.SH,祁连山,19961022,0.7173,
600720.SH,祁连山,19961023,0.7865,
600720.SH,祁连山,19961024,0.8125,
600720.SH,祁连山,19961025,0.9096,
600720.SH,祁连山,19961028,0.873,
600720.SH,祁连山,19961029,0.8557,
600720.SH,祁连山,19961030,0.8461,
600720.SH,祁连山,19961031,0.8923,
600720.SH,祁连山,19961101,0.8365,
600720.SH,祁连山,19961104,0.8654,
600720.SH,祁连山,19961105,0.8654,
600720.SH,祁连山,19961106,0.8654,
600720.SH,祁连山,19961107,0.9519,
600720.SH,祁连山,19961108,0.9875,
600720.SH,祁连山,19961111,1.0269,
600720.SH,祁连山,19961112,1.0096,
600720.SH,祁连山,19961113,0.9692,
600720.SH,祁连山,19961114,0.9903,
600720.SH,祁连山,19961115,0.9903,
600720.SH,祁连山,19961118,1.0134,
600720.SH,祁连山,19961119,1.098,
600720.SH,祁连山,19961120,1.1548,
600720.SH,祁连山,19961121,1.1634,
600720.SH,祁连山,19961122,1.2326,
600720.SH,祁连山,19961125,1.2403,
600720.SH,祁连山,19961126,1.2067,
600720.SH,祁连山,19961127,1.2067,
600720.SH,祁连山,19961128,1.2067,
600720.SH,祁连山,19961129,1.2596,
600720.SH,祁连山,19961202,1.3807,
600720.SH,祁连山,19961203,1.4567,
600720.SH,祁连山,19961204,1.4615,
600720.SH,祁连山,19961205,1.4759,
600720.SH,祁连山,19961206,1.5365,
600720.SH,祁连山,19961209,1.5817,
600720.SH,祁连山,19961210,1.5749,
600720.SH,祁连山,19961211,1.6788,
600720.SH,祁连山,19961212,1.7211,
600720.SH,祁连山,19961213,1.673,
