¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002412.SZ,∫∫…≠÷∆“©,20100525,10.0893,
002412.SZ,∫∫…≠÷∆“©,20100526,9.505,
002412.SZ,∫∫…≠÷∆“©,20100527,9.4068,
002412.SZ,∫∫…≠÷∆“©,20100528,9.6826,
002412.SZ,∫∫…≠÷∆“©,20100531,9.3017,
002412.SZ,∫∫…≠÷∆“©,20100601,8.7174,
002412.SZ,∫∫…≠÷∆“©,20100602,8.7174,
002412.SZ,∫∫…≠÷∆“©,20100603,8.5655,
002412.SZ,∫∫…≠÷∆“©,20100604,8.7244,
002412.SZ,∫∫…≠÷∆“©,20100607,8.8109,
002412.SZ,∫∫…≠÷∆“©,20100608,8.8225,
002412.SZ,∫∫…≠÷∆“©,20100609,8.888,
002412.SZ,∫∫…≠÷∆“©,20100610,9.0913,
002412.SZ,∫∫…≠÷∆“©,20100611,9.2082,
002412.SZ,∫∫…≠÷∆“©,20100617,8.7688,
002412.SZ,∫∫…≠÷∆“©,20100618,8.3902,
002412.SZ,∫∫…≠÷∆“©,20100621,8.5655,
002412.SZ,∫∫…≠÷∆“©,20100622,8.5538,
002412.SZ,∫∫…≠÷∆“©,20100623,8.5655,
002412.SZ,∫∫…≠÷∆“©,20100624,8.6379,
002412.SZ,∫∫…≠÷∆“©,20100625,8.4393,
002412.SZ,∫∫…≠÷∆“©,20100628,8.3808,
002412.SZ,∫∫…≠÷∆“©,20100629,7.7405,
002412.SZ,∫∫…≠÷∆“©,20100630,7.5956,
002412.SZ,∫∫…≠÷∆“©,20100701,7.5114,
002412.SZ,∫∫…≠÷∆“©,20100702,7.2917,
002412.SZ,∫∫…≠÷∆“©,20100705,7.1282,
002412.SZ,∫∫…≠÷∆“©,20100706,7.3198,
002412.SZ,∫∫…≠÷∆“©,20100707,7.4787,
002412.SZ,∫∫…≠÷∆“©,20100708,7.5442,
002412.SZ,∫∫…≠÷∆“©,20100709,7.6914,
002412.SZ,∫∫…≠÷∆“©,20100712,7.6937,
002412.SZ,∫∫…≠÷∆“©,20100713,7.4904,
002412.SZ,∫∫…≠÷∆“©,20100714,7.7007,
002412.SZ,∫∫…≠÷∆“©,20100715,7.5301,
002412.SZ,∫∫…≠÷∆“©,20100716,7.5769,
002412.SZ,∫∫…≠÷∆“©,20100719,7.7451,
002412.SZ,∫∫…≠÷∆“©,20100720,7.9695,
002412.SZ,∫∫…≠÷∆“©,20100721,7.8924,
002412.SZ,∫∫…≠÷∆“©,20100722,8.0162,
002412.SZ,∫∫…≠÷∆“©,20100723,8.0186,
002412.SZ,∫∫…≠÷∆“©,20100726,8.0466,
002412.SZ,∫∫…≠÷∆“©,20100727,8.0209,
002412.SZ,∫∫…≠÷∆“©,20100728,8.2687,
002412.SZ,∫∫…≠÷∆“©,20100729,8.285,
002412.SZ,∫∫…≠÷∆“©,20100730,8.3201,
002412.SZ,∫∫…≠÷∆“©,20100802,8.458,
002412.SZ,∫∫…≠÷∆“©,20100803,8.3201,
002412.SZ,∫∫…≠÷∆“©,20100804,8.3598,
002412.SZ,∫∫…≠÷∆“©,20100805,8.3855,
002412.SZ,∫∫…≠÷∆“©,20100806,8.5117,
002412.SZ,∫∫…≠÷∆“©,20100809,8.6823,
002412.SZ,∫∫…≠÷∆“©,20100810,8.4323,
002412.SZ,∫∫…≠÷∆“©,20100811,8.4533,
002412.SZ,∫∫…≠÷∆“©,20100812,8.3855,
002412.SZ,∫∫…≠÷∆“©,20100813,8.6239,
002412.SZ,∫∫…≠÷∆“©,20100816,8.7735,
002412.SZ,∫∫…≠÷∆“©,20100817,8.7291,
002412.SZ,∫∫…≠÷∆“©,20100818,8.6332,
002412.SZ,∫∫…≠÷∆“©,20100819,8.694,
002412.SZ,∫∫…≠÷∆“©,20100820,8.472,
002412.SZ,∫∫…≠÷∆“©,20100823,8.4837,
002412.SZ,∫∫…≠÷∆“©,20100824,8.6449,
002412.SZ,∫∫…≠÷∆“©,20100825,8.4136,
002412.SZ,∫∫…≠÷∆“©,20100826,8.9932,
002412.SZ,∫∫…≠÷∆“©,20100827,9.0516,
002412.SZ,∫∫…≠÷∆“©,20100830,9.3928,
002412.SZ,∫∫…≠÷∆“©,20100831,9.4325,
002412.SZ,∫∫…≠÷∆“©,20100901,9.0726,
002412.SZ,∫∫…≠÷∆“©,20100902,9.4045,
002412.SZ,∫∫…≠÷∆“©,20100903,9.4185,
002412.SZ,∫∫…≠÷∆“©,20100906,9.2035,
002412.SZ,∫∫…≠÷∆“©,20100907,9.2619,
002412.SZ,∫∫…≠÷∆“©,20100908,9.2619,
002412.SZ,∫∫…≠÷∆“©,20100909,9.4653,
002412.SZ,∫∫…≠÷∆“©,20100910,9.4653,
002412.SZ,∫∫…≠÷∆“©,20100913,9.7013,
002412.SZ,∫∫…≠÷∆“©,20100914,9.6709,
002412.SZ,∫∫…≠÷∆“©,20100915,9.325,
002412.SZ,∫∫…≠÷∆“©,20100916,9.1357,
002412.SZ,∫∫…≠÷∆“©,20100917,9.1848,
002412.SZ,∫∫…≠÷∆“©,20100920,9.3881,
002412.SZ,∫∫…≠÷∆“©,20100921,9.2502,
002412.SZ,∫∫…≠÷∆“©,20100927,9.3601,
002412.SZ,∫∫…≠÷∆“©,20100928,9.3157,
002412.SZ,∫∫…≠÷∆“©,20100929,9.3087,
002412.SZ,∫∫…≠÷∆“©,20100930,9.3648,
002412.SZ,∫∫…≠÷∆“©,20101008,9.6288,
002412.SZ,∫∫…≠÷∆“©,20101011,9.5073,
002412.SZ,∫∫…≠÷∆“©,20101012,9.3577,
002412.SZ,∫∫…≠÷∆“©,20101013,9.3811,
002412.SZ,∫∫…≠÷∆“©,20101014,9.11,
002412.SZ,∫∫…≠÷∆“©,20101015,8.9277,
002412.SZ,∫∫…≠÷∆“©,20101018,9.0119,
002412.SZ,∫∫…≠÷∆“©,20101019,9.3764,
002412.SZ,∫∫…≠÷∆“©,20101020,9.2549,
002412.SZ,∫∫…≠÷∆“©,20101021,9.2479,
002412.SZ,∫∫…≠÷∆“©,20101022,9.3157,
002412.SZ,∫∫…≠÷∆“©,20101025,9.4395,
002412.SZ,∫∫…≠÷∆“©,20101026,9.3507,
002412.SZ,∫∫…≠÷∆“©,20101027,9.2386,
002412.SZ,∫∫…≠÷∆“©,20101028,9.3484,
002412.SZ,∫∫…≠÷∆“©,20101029,9.5003,
002412.SZ,∫∫…≠÷∆“©,20101101,9.956,
002412.SZ,∫∫…≠÷∆“©,20101102,9.7434,
002412.SZ,∫∫…≠÷∆“©,20101103,9.519,
002412.SZ,∫∫…≠÷∆“©,20101104,9.6125,
002412.SZ,∫∫…≠÷∆“©,20101105,9.6195,
002412.SZ,∫∫…≠÷∆“©,20101108,9.956,
002412.SZ,∫∫…≠÷∆“©,20101109,10.2365,
002412.SZ,∫∫…≠÷∆“©,20101110,10.4609,
002412.SZ,∫∫…≠÷∆“©,20101111,10.3253,
002412.SZ,∫∫…≠÷∆“©,20101112,9.8439,
002412.SZ,∫∫…≠÷∆“©,20101115,10.6315,
002412.SZ,∫∫…≠÷∆“©,20101116,10.5053,
002412.SZ,∫∫…≠÷∆“©,20101117,10.1173,
002412.SZ,∫∫…≠÷∆“©,20101118,10.4702,
002412.SZ,∫∫…≠÷∆“©,20101119,11.0545,
002412.SZ,∫∫…≠÷∆“©,20101122,11.0521,
002412.SZ,∫∫…≠÷∆“©,20101123,11.4378,
002412.SZ,∫∫…≠÷∆“©,20101124,11.8397,
002412.SZ,∫∫…≠÷∆“©,20101125,12.0594,
002412.SZ,∫∫…≠÷∆“©,20101126,12.188,
002412.SZ,∫∫…≠÷∆“©,20101129,12.1997,
002412.SZ,∫∫…≠÷∆“©,20101130,11.6855,
002412.SZ,∫∫…≠÷∆“©,20101201,11.4074,
002412.SZ,∫∫…≠÷∆“©,20101202,11.3139,
002412.SZ,∫∫…≠÷∆“©,20101203,11.3116,
002412.SZ,∫∫…≠÷∆“©,20101206,11.3232,
002412.SZ,∫∫…≠÷∆“©,20101207,12.0594,
002412.SZ,∫∫…≠÷∆“©,20101208,11.9472,
002412.SZ,∫∫…≠÷∆“©,20101209,11.8,
002412.SZ,∫∫…≠÷∆“©,20101210,12.008,
002412.SZ,∫∫…≠÷∆“©,20101213,12.5315,
002412.SZ,∫∫…≠÷∆“©,20101214,12.6437,
002412.SZ,∫∫…≠÷∆“©,20101215,12.6203,
002412.SZ,∫∫…≠÷∆“©,20101216,12.5689,
002412.SZ,∫∫…≠÷∆“©,20101217,12.4544,
002412.SZ,∫∫…≠÷∆“©,20101220,12.8073,
002412.SZ,∫∫…≠÷∆“©,20101221,12.5526,
002412.SZ,∫∫…≠÷∆“©,20101222,12.3422,
002412.SZ,∫∫…≠÷∆“©,20101223,12.1482,
002412.SZ,∫∫…≠÷∆“©,20101224,11.6738,
002412.SZ,∫∫…≠÷∆“©,20101227,11.0171,
002412.SZ,∫∫…≠÷∆“©,20101228,11.0521,
002412.SZ,∫∫…≠÷∆“©,20101229,11.3303,
002412.SZ,∫∫…≠÷∆“©,20101230,11.3349,
002412.SZ,∫∫…≠÷∆“©,20101231,11.6855,
002412.SZ,∫∫…≠÷∆“©,20110104,11.786,
002412.SZ,∫∫…≠÷∆“©,20110105,11.8865,
002412.SZ,∫∫…≠÷∆“©,20110106,11.7439,
002412.SZ,∫∫…≠÷∆“©,20110107,11.2298,
002412.SZ,∫∫…≠÷∆“©,20110110,10.7507,
002412.SZ,∫∫…≠÷∆“©,20110111,10.8839,
002412.SZ,∫∫…≠÷∆“©,20110112,11.0124,
002412.SZ,∫∫…≠÷∆“©,20110113,11.0638,
002412.SZ,∫∫…≠÷∆“©,20110114,10.8418,
002412.SZ,∫∫…≠÷∆“©,20110117,10.5193,
002412.SZ,∫∫…≠÷∆“©,20110118,10.5871,
002412.SZ,∫∫…≠÷∆“©,20110119,10.7156,
002412.SZ,∫∫…≠÷∆“©,20110120,10.4936,
002412.SZ,∫∫…≠÷∆“©,20110121,10.4772,
002412.SZ,∫∫…≠÷∆“©,20110124,9.6709,
002412.SZ,∫∫…≠÷∆“©,20110125,9.5961,
002412.SZ,∫∫…≠÷∆“©,20110126,9.5985,
002412.SZ,∫∫…≠÷∆“©,20110127,9.7597,
002412.SZ,∫∫…≠÷∆“©,20110128,9.8766,
002412.SZ,∫∫…≠÷∆“©,20110131,9.9794,
002412.SZ,∫∫…≠÷∆“©,20110201,9.8953,
002412.SZ,∫∫…≠÷∆“©,20110209,9.8555,
002412.SZ,∫∫…≠÷∆“©,20110210,10.2342,
002412.SZ,∫∫…≠÷∆“©,20110211,10.4211,
002412.SZ,∫∫…≠÷∆“©,20110214,10.5894,
002412.SZ,∫∫…≠÷∆“©,20110215,10.4889,
002412.SZ,∫∫…≠÷∆“©,20110216,10.559,
002412.SZ,∫∫…≠÷∆“©,20110217,10.774,
002412.SZ,∫∫…≠÷∆“©,20110218,10.8208,
002412.SZ,∫∫…≠÷∆“©,20110221,11.3817,
002412.SZ,∫∫…≠÷∆“©,20110222,11.5102,
002412.SZ,∫∫…≠÷∆“©,20110223,11.6388,
002412.SZ,∫∫…≠÷∆“©,20110224,11.6504,
002412.SZ,∫∫…≠÷∆“©,20110225,11.2835,
002412.SZ,∫∫…≠÷∆“©,20110228,11.3349,
002412.SZ,∫∫…≠÷∆“©,20110301,11.3817,
002412.SZ,∫∫…≠÷∆“©,20110302,11.571,
002412.SZ,∫∫…≠÷∆“©,20110303,11.384,
002412.SZ,∫∫…≠÷∆“©,20110304,11.4261,
002412.SZ,∫∫…≠÷∆“©,20110307,11.6855,
002412.SZ,∫∫…≠÷∆“©,20110308,11.6855,
002412.SZ,∫∫…≠÷∆“©,20110309,11.8608,
002412.SZ,∫∫…≠÷∆“©,20110310,11.8023,
002412.SZ,∫∫…≠÷∆“©,20110311,11.7977,
002412.SZ,∫∫…≠÷∆“©,20110314,11.9776,
002412.SZ,∫∫…≠÷∆“©,20110315,11.9776,
002412.SZ,∫∫…≠÷∆“©,20110316,12.2043,
002412.SZ,∫∫…≠÷∆“©,20110317,12.0361,
002412.SZ,∫∫…≠÷∆“©,20110318,12.1038,
002412.SZ,∫∫…≠÷∆“©,20110321,12.417,
002412.SZ,∫∫…≠÷∆“©,20110322,12.1973,
002412.SZ,∫∫…≠÷∆“©,20110323,12.188,
002412.SZ,∫∫…≠÷∆“©,20110324,12.1482,
002412.SZ,∫∫…≠÷∆“©,20110325,12.1482,
002412.SZ,∫∫…≠÷∆“©,20110328,11.6621,
002412.SZ,∫∫…≠÷∆“©,20110329,11.0451,
002412.SZ,∫∫…≠÷∆“©,20110330,11.2134,
002412.SZ,∫∫…≠÷∆“©,20110331,11.19,
002412.SZ,∫∫…≠÷∆“©,20110401,11.5196,
002412.SZ,∫∫…≠÷∆“©,20110406,11.5009,
002412.SZ,∫∫…≠÷∆“©,20110407,11.4237,
002412.SZ,∫∫…≠÷∆“©,20110408,11.592,
002412.SZ,∫∫…≠÷∆“©,20110411,11.613,
002412.SZ,∫∫…≠÷∆“©,20110412,11.4588,
002412.SZ,∫∫…≠÷∆“©,20110413,11.592,
002412.SZ,∫∫…≠÷∆“©,20110414,11.6832,
002412.SZ,∫∫…≠÷∆“©,20110415,11.6855,
002412.SZ,∫∫…≠÷∆“©,20110418,11.6364,
002412.SZ,∫∫…≠÷∆“©,20110419,11.405,
002412.SZ,∫∫…≠÷∆“©,20110420,11.0077,
002412.SZ,∫∫…≠÷∆“©,20110421,11.0077,
002412.SZ,∫∫…≠÷∆“©,20110422,11.0054,
002412.SZ,∫∫…≠÷∆“©,20110425,10.7156,
002412.SZ,∫∫…≠÷∆“©,20110426,10.4141,
002412.SZ,∫∫…≠÷∆“©,20110427,10.4351,
002412.SZ,∫∫…≠÷∆“©,20110428,9.928,
002412.SZ,∫∫…≠÷∆“©,20110429,10.115,
002412.SZ,∫∫…≠÷∆“©,20110503,10.3276,
002412.SZ,∫∫…≠÷∆“©,20110504,10.0519,
002412.SZ,∫∫…≠÷∆“©,20110505,10.122,
002412.SZ,∫∫…≠÷∆“©,20110506,10.3674,
002412.SZ,∫∫…≠÷∆“©,20110509,10.5169,
002412.SZ,∫∫…≠÷∆“©,20110510,10.4468,
002412.SZ,∫∫…≠÷∆“©,20110511,10.4819,
002412.SZ,∫∫…≠÷∆“©,20110512,10.1711,
002412.SZ,∫∫…≠÷∆“©,20110513,10.2809,
002412.SZ,∫∫…≠÷∆“©,20110516,11.0007,
002412.SZ,∫∫…≠÷∆“©,20110517,10.8698,
002412.SZ,∫∫…≠÷∆“©,20110518,10.954,
002412.SZ,∫∫…≠÷∆“©,20110519,11.0031,
002412.SZ,∫∫…≠÷∆“©,20110520,11.0264,
002412.SZ,∫∫…≠÷∆“©,20110523,10.0093,
002412.SZ,∫∫…≠÷∆“©,20110524,9.9424,
002412.SZ,∫∫…≠÷∆“©,20110525,9.5843,
002412.SZ,∫∫…≠÷∆“©,20110526,9.2404,
002412.SZ,∫∫…≠÷∆“©,20110527,9.0733,
