¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600356.SH,∫„∑·÷Ω“µ,20010419,14.5763,
600356.SH,∫„∑·÷Ω“µ,20010420,14.3145,
600356.SH,∫„∑·÷Ω“µ,20010423,13.7407,
600356.SH,∫„∑·÷Ω“µ,20010424,13.5193,
600356.SH,∫„∑·÷Ω“µ,20010425,13.0612,
600356.SH,∫„∑·÷Ω“µ,20010426,13.1116,
600356.SH,∫„∑·÷Ω“µ,20010427,13.3381,
600356.SH,∫„∑·÷Ω“µ,20010430,13.1367,
600356.SH,∫„∑·÷Ω“µ,20010508,13.1367,
600356.SH,∫„∑·÷Ω“µ,20010509,12.9052,
600356.SH,∫„∑·÷Ω“µ,20010510,12.9556,
600356.SH,∫„∑·÷Ω“µ,20010511,13.1216,
600356.SH,∫„∑·÷Ω“µ,20010514,13.4488,
600356.SH,∫„∑·÷Ω“µ,20010515,13.333,
600356.SH,∫„∑·÷Ω“µ,20010516,13.2475,
600356.SH,∫„∑·÷Ω“µ,20010517,13.1871,
600356.SH,∫„∑·÷Ω“µ,20010518,13.2173,
600356.SH,∫„∑·÷Ω“µ,20010521,13.1619,
600356.SH,∫„∑·÷Ω“µ,20010522,13.3481,
600356.SH,∫„∑·÷Ω“µ,20010523,13.1669,
600356.SH,∫„∑·÷Ω“µ,20010524,13.2122,
600356.SH,∫„∑·÷Ω“µ,20010525,13.1216,
600356.SH,∫„∑·÷Ω“µ,20010528,13.1216,
600356.SH,∫„∑·÷Ω“µ,20010529,12.9254,
600356.SH,∫„∑·÷Ω“µ,20010530,13.0009,
600356.SH,∫„∑·÷Ω“µ,20010531,12.8851,
600356.SH,∫„∑·÷Ω“µ,20010601,12.9354,
600356.SH,∫„∑·÷Ω“µ,20010604,13.1267,
600356.SH,∫„∑·÷Ω“µ,20010605,13.1669,
600356.SH,∫„∑·÷Ω“µ,20010606,13.1468,
600356.SH,∫„∑·÷Ω“µ,20010607,13.1367,
600356.SH,∫„∑·÷Ω“µ,20010608,13.2525,
600356.SH,∫„∑·÷Ω“µ,20010611,13.4639,
600356.SH,∫„∑·÷Ω“µ,20010612,13.5847,
600356.SH,∫„∑·÷Ω“µ,20010613,13.6199,
600356.SH,∫„∑·÷Ω“µ,20010614,13.4381,
600356.SH,∫„∑·÷Ω“µ,20010615,13.63,
600356.SH,∫„∑·÷Ω“µ,20010618,13.3118,
600356.SH,∫„∑·÷Ω“µ,20010619,13.2815,
600356.SH,∫„∑·÷Ω“µ,20010620,13.2259,
600356.SH,∫„∑·÷Ω“µ,20010621,13.2916,
600356.SH,∫„∑·÷Ω“µ,20010622,13.3977,
600356.SH,∫„∑·÷Ω“µ,20010625,13.5694,
600356.SH,∫„∑·÷Ω“µ,20010626,13.5391,
600356.SH,∫„∑·÷Ω“µ,20010627,13.5442,
600356.SH,∫„∑·÷Ω“µ,20010628,13.5138,
600356.SH,∫„∑·÷Ω“µ,20010629,13.4229,
600356.SH,∫„∑·÷Ω“µ,20010702,13.2562,
600356.SH,∫„∑·÷Ω“µ,20010703,13.3017,
600356.SH,∫„∑·÷Ω“µ,20010704,13.2764,
600356.SH,∫„∑·÷Ω“µ,20010705,13.2107,
600356.SH,∫„∑·÷Ω“µ,20010706,13.1147,
600356.SH,∫„∑·÷Ω“µ,20010709,13.0844,
600356.SH,∫„∑·÷Ω“µ,20010710,13.1855,
600356.SH,∫„∑·÷Ω“µ,20010711,13.0844,
600356.SH,∫„∑·÷Ω“µ,20010712,12.9834,
600356.SH,∫„∑·÷Ω“µ,20010713,12.9581,
600356.SH,∫„∑·÷Ω“µ,20010716,12.5035,
600356.SH,∫„∑·÷Ω“µ,20010717,12.3014,
600356.SH,∫„∑·÷Ω“µ,20010718,12.2509,
600356.SH,∫„∑·÷Ω“µ,20010719,12.4529,
600356.SH,∫„∑·÷Ω“µ,20010720,12.7055,
600356.SH,∫„∑·÷Ω“µ,20010723,12.5035,
600356.SH,∫„∑·÷Ω“µ,20010724,12.3014,
600356.SH,∫„∑·÷Ω“µ,20010725,12.0538,
600356.SH,∫„∑·÷Ω“µ,20010726,11.9377,
600356.SH,∫„∑·÷Ω“µ,20010727,11.5588,
600356.SH,∫„∑·÷Ω“µ,20010730,10.609,
600356.SH,∫„∑·÷Ω“µ,20010731,9.9523,
600356.SH,∫„∑·÷Ω“µ,20010801,10.9475,
600356.SH,∫„∑·÷Ω“µ,20010802,11.392,
600356.SH,∫„∑·÷Ω“µ,20010803,11.1395,
600356.SH,∫„∑·÷Ω“µ,20010806,10.8262,
600356.SH,∫„∑·÷Ω“µ,20010807,11.0637,
600356.SH,∫„∑·÷Ω“µ,20010808,11.1395,
600356.SH,∫„∑·÷Ω“µ,20010809,11.387,
600356.SH,∫„∑·÷Ω“µ,20010810,11.392,
600356.SH,∫„∑·÷Ω“µ,20010813,11.3365,
600356.SH,∫„∑·÷Ω“µ,20010814,11.4577,
600356.SH,∫„∑·÷Ω“µ,20010815,11.483,
600356.SH,∫„∑·÷Ω“µ,20010816,11.094,
600356.SH,∫„∑·÷Ω“µ,20010817,11.0384,
600356.SH,∫„∑·÷Ω“µ,20010820,11.0839,
600356.SH,∫„∑·÷Ω“µ,20010821,11.1142,
600356.SH,∫„∑·÷Ω“µ,20010822,10.8616,
600356.SH,∫„∑·÷Ω“µ,20010823,10.9121,
600356.SH,∫„∑·÷Ω“µ,20010824,10.6848,
600356.SH,∫„∑·÷Ω“µ,20010827,10.215,
600356.SH,∫„∑·÷Ω“µ,20010828,10.5736,
600356.SH,∫„∑·÷Ω“µ,20010829,10.4322,
600356.SH,∫„∑·÷Ω“µ,20010830,10.2554,
600356.SH,∫„∑·÷Ω“µ,20010831,10.3109,
600356.SH,∫„∑·÷Ω“µ,20010903,10.1038,
600356.SH,∫„∑·÷Ω“µ,20010904,10.4524,
600356.SH,∫„∑·÷Ω“µ,20010905,10.4322,
600356.SH,∫„∑·÷Ω“µ,20010906,10.3817,
600356.SH,∫„∑·÷Ω“µ,20010907,10.1139,
600356.SH,∫„∑·÷Ω“µ,20010910,10.4524,
600356.SH,∫„∑·÷Ω“µ,20010911,10.4322,
600356.SH,∫„∑·÷Ω“µ,20010912,10.2503,
600356.SH,∫„∑·÷Ω“µ,20010913,10.1947,
600356.SH,∫„∑·÷Ω“µ,20010914,10.0786,
600356.SH,∫„∑·÷Ω“µ,20010917,9.9573,
600356.SH,∫„∑·÷Ω“µ,20010918,10.0381,
600356.SH,∫„∑·÷Ω“µ,20010919,10.1543,
600356.SH,∫„∑·÷Ω“µ,20010920,10.1291,
600356.SH,∫„∑·÷Ω“µ,20010921,10.0432,
600356.SH,∫„∑·÷Ω“µ,20010924,9.9624,
600356.SH,∫„∑·÷Ω“µ,20010925,9.9523,
600356.SH,∫„∑·÷Ω“µ,20010926,9.8664,
600356.SH,∫„∑·÷Ω“µ,20010927,9.8512,
600356.SH,∫„∑·÷Ω“µ,20010928,9.2955,
600356.SH,∫„∑·÷Ω“µ,20011008,8.6438,
600356.SH,∫„∑·÷Ω“µ,20011009,8.7903,
600356.SH,∫„∑·÷Ω“µ,20011010,8.5125,
600356.SH,∫„∑·÷Ω“µ,20011011,8.1083,
600356.SH,∫„∑·÷Ω“µ,20011012,8.5125,
600356.SH,∫„∑·÷Ω“µ,20011015,8.3508,
600356.SH,∫„∑·÷Ω“µ,20011016,8.3255,
600356.SH,∫„∑·÷Ω“µ,20011017,8.1285,
600356.SH,∫„∑·÷Ω“µ,20011018,7.9568,
600356.SH,∫„∑·÷Ω“µ,20011019,7.4263,
600356.SH,∫„∑·÷Ω“µ,20011022,7.2495,
600356.SH,∫„∑·÷Ω“µ,20011023,7.977,
600356.SH,∫„∑·÷Ω“µ,20011024,8.7752,
600356.SH,∫„∑·÷Ω“µ,20011025,8.6388,
600356.SH,∫„∑·÷Ω“µ,20011026,8.6893,
600356.SH,∫„∑·÷Ω“µ,20011029,8.8156,
600356.SH,∫„∑·÷Ω“µ,20011030,8.7398,
600356.SH,∫„∑·÷Ω“µ,20011031,8.6893,
600356.SH,∫„∑·÷Ω“µ,20011101,8.7651,
600356.SH,∫„∑·÷Ω“µ,20011102,8.6893,
600356.SH,∫„∑·÷Ω“µ,20011105,8.4114,
600356.SH,∫„∑·÷Ω“µ,20011106,8.3508,
600356.SH,∫„∑·÷Ω“µ,20011107,7.881,
600356.SH,∫„∑·÷Ω“µ,20011108,7.8557,
600356.SH,∫„∑·÷Ω“µ,20011109,7.977,
600356.SH,∫„∑·÷Ω“µ,20011112,7.8911,
600356.SH,∫„∑·÷Ω“µ,20011113,7.7547,
