´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
603877.SH,Ì«Æ½Äñ,20170109,30.1221,
603877.SH,Ì«Æ½Äñ,20170110,33.1373,
603877.SH,Ì«Æ½Äñ,20170111,36.4471,
603877.SH,Ì«Æ½Äñ,20170112,37.4882,
603877.SH,Ì«Æ½Äñ,20170113,38.873,
603877.SH,Ì«Æ½Äñ,20170116,40.1301,
603877.SH,Ì«Æ½Äñ,20170117,40.8765,
603877.SH,Ì«Æ½Äñ,20170118,36.7908,
603877.SH,Ì«Æ½Äñ,20170119,35.0034,
603877.SH,Ì«Æ½Äñ,20170120,35.0918,
603877.SH,Ì«Æ½Äñ,20170123,34.8364,
603877.SH,Ì«Æ½Äñ,20170124,33.206,
603877.SH,Ì«Æ½Äñ,20170125,33.1766,
603877.SH,Ì«Æ½Äñ,20170126,32.8721,
603877.SH,Ì«Æ½Äñ,20170203,33.098,
603877.SH,Ì«Æ½Äñ,20170206,34.6498,
603877.SH,Ì«Æ½Äñ,20170207,33.8641,
603877.SH,Ì«Æ½Äñ,20170208,34.3159,
603877.SH,Ì«Æ½Äñ,20170209,34.2668,
603877.SH,Ì«Æ½Äñ,20170210,33.2846,
603877.SH,Ì«Æ½Äñ,20170213,33.9427,
603877.SH,Ì«Æ½Äñ,20170214,34.748,
603877.SH,Ì«Æ½Äñ,20170215,35.6712,
603877.SH,Ì«Æ½Äñ,20170216,36.4078,
603877.SH,Ì«Æ½Äñ,20170217,36.5846,
603877.SH,Ì«Æ½Äñ,20170220,35.3864,
603877.SH,Ì«Æ½Äñ,20170221,35.8284,
603877.SH,Ì«Æ½Äñ,20170222,35.2882,
603877.SH,Ì«Æ½Äñ,20170223,38.8141,
603877.SH,Ì«Æ½Äñ,20170224,38.3426,
603877.SH,Ì«Æ½Äñ,20170227,39.914,
603877.SH,Ì«Æ½Äñ,20170228,39.4917,
603877.SH,Ì«Æ½Äñ,20170301,38.6471,
603877.SH,Ì«Æ½Äñ,20170302,40.4444,
603877.SH,Ì«Æ½Äñ,20170303,39.7962,
603877.SH,Ì«Æ½Äñ,20170306,40.3462,
603877.SH,Ì«Æ½Äñ,20170307,40.464,
603877.SH,Ì«Æ½Äñ,20170308,40.1105,
603877.SH,Ì«Æ½Äñ,20170309,38.4016,
603877.SH,Ì«Æ½Äñ,20170310,38.6962,
603877.SH,Ì«Æ½Äñ,20170313,38.4899,
603877.SH,Ì«Æ½Äñ,20170314,42.3399,
603877.SH,Ì«Æ½Äñ,20170315,41.9667,
603877.SH,Ì«Æ½Äñ,20170316,42.3792,
603877.SH,Ì«Æ½Äñ,20170317,40.5819,
603877.SH,Ì«Æ½Äñ,20170320,41.456,
603877.SH,Ì«Æ½Äñ,20170321,41.5247,
603877.SH,Ì«Æ½Äñ,20170322,42.0649,
603877.SH,Ì«Æ½Äñ,20170323,40.7783,
603877.SH,Ì«Æ½Äñ,20170324,40.9355,
603877.SH,Ì«Æ½Äñ,20170327,41.2497,
603877.SH,Ì«Æ½Äñ,20170328,39.2658,
603877.SH,Ì«Æ½Äñ,20170329,36.3587,
603877.SH,Ì«Æ½Äñ,20170330,36.0444,
603877.SH,Ì«Æ½Äñ,20170331,35.956,
603877.SH,Ì«Æ½Äñ,20170405,36.5257,
603877.SH,Ì«Æ½Äñ,20170406,36.3391,
603877.SH,Ì«Æ½Äñ,20170407,35.3962,
603877.SH,Ì«Æ½Äñ,20170410,33.5891,
603877.SH,Ì«Æ½Äñ,20170411,34.4043,
603877.SH,Ì«Æ½Äñ,20170412,33.3239,
603877.SH,Ì«Æ½Äñ,20170413,33.4712,
603877.SH,Ì«Æ½Äñ,20170414,32.7837,
603877.SH,Ì«Æ½Äñ,20170417,31.4087,
603877.SH,Ì«Æ½Äñ,20170418,31.2712,
603877.SH,Ì«Æ½Äñ,20170419,31.998,
603877.SH,Ì«Æ½Äñ,20170420,31.6248,
603877.SH,Ì«Æ½Äñ,20170421,31.2418,
603877.SH,Ì«Æ½Äñ,20170424,30.1811,
603877.SH,Ì«Æ½Äñ,20170425,30.2793,
603877.SH,Ì«Æ½Äñ,20170426,30.5837,
603877.SH,Ì«Æ½Äñ,20170427,31.4284,
603877.SH,Ì«Æ½Äñ,20170428,31.3695,
603877.SH,Ì«Æ½Äñ,20170502,31.3302,
603877.SH,Ì«Æ½Äñ,20170503,31.6346,
603877.SH,Ì«Æ½Äñ,20170504,30.8882,
