¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
002808.SZ,À’÷›∫„æ√,20160812,6.9133,
002808.SZ,À’÷›∫„æ√,20160815,7.6047,
002808.SZ,À’÷›∫„æ√,20160816,8.3645,
002808.SZ,À’÷›∫„æ√,20160817,9.1991,
002808.SZ,À’÷›∫„æ√,20160818,10.1209,
002808.SZ,À’÷›∫„æ√,20160819,11.1361,
002808.SZ,À’÷›∫„æ√,20160822,12.2509,
002808.SZ,À’÷›∫„æ√,20160823,13.4779,
002808.SZ,À’÷›∫„æ√,20160824,14.8232,
002808.SZ,À’÷›∫„æ√,20160825,16.3055,
002808.SZ,À’÷›∫„æ√,20160826,17.9373,
002808.SZ,À’÷›∫„æ√,20160829,19.731,
002808.SZ,À’÷›∫„æ√,20160830,21.7053,
002808.SZ,À’÷›∫„æ√,20160831,23.879,
002808.SZ,À’÷›∫„æ√,20160901,26.2644,
002808.SZ,À’÷›∫„æ√,20160902,28.8927,
002808.SZ,À’÷›∫„æ√,20160905,31.7826,
002808.SZ,À’÷›∫„æ√,20160906,34.959,
002808.SZ,À’÷›∫„æ√,20160907,36.4725,
002808.SZ,À’÷›∫„æ√,20160908,34.0995,
002808.SZ,À’÷›∫„æ√,20160909,32.7355,
002808.SZ,À’÷›∫„æ√,20160912,36.0116,
002808.SZ,À’÷›∫„æ√,20160913,34.5479,
002808.SZ,À’÷›∫„æ√,20160914,33.5577,
002808.SZ,À’÷›∫„æ√,20160919,33.8504,
002808.SZ,À’÷›∫„æ√,20160920,34.305,
002808.SZ,À’÷›∫„æ√,20160921,33.5265,
002808.SZ,À’÷›∫„æ√,20160922,32.1688,
002808.SZ,À’÷›∫„æ√,20160923,31.1411,
002808.SZ,À’÷›∫„æ√,20160926,29.584,
002808.SZ,À’÷›∫„æ√,20160927,29.7148,
002808.SZ,À’÷›∫„æ√,20160928,30.8297,
002808.SZ,À’÷›∫„æ√,20160929,32.6732,
002808.SZ,À’÷›∫„æ√,20160930,31.4089,
002808.SZ,À’÷›∫„æ√,20161010,32.667,
002808.SZ,À’÷›∫„æ√,20161011,34.1929,
002808.SZ,À’÷›∫„æ√,20161012,33.7445,
002808.SZ,À’÷›∫„æ√,20161013,32.7418,
002808.SZ,À’÷›∫„æ√,20161014,32.9971,
002808.SZ,À’÷›∫„æ√,20161017,32.9847,
002808.SZ,À’÷›∫„æ√,20161018,33.1341,
002808.SZ,À’÷›∫„æ√,20161019,33.1964,
002808.SZ,À’÷›∫„æ√,20161020,32.748,
002808.SZ,À’÷›∫„æ√,20161021,32.1252,
002808.SZ,À’÷›∫„æ√,20161024,31.9508,
002808.SZ,À’÷›∫„æ√,20161025,33.4206,
002808.SZ,À’÷›∫„æ√,20161026,32.3245,
002808.SZ,À’÷›∫„æ√,20161027,33.8192,
002808.SZ,À’÷›∫„æ√,20161028,33.8815,
002808.SZ,À’÷›∫„æ√,20161031,31.5895,
002808.SZ,À’÷›∫„æ√,20161101,31.9757,
002808.SZ,À’÷›∫„æ√,20161102,32.0753,
002808.SZ,À’÷›∫„æ√,20161103,31.6892,
002808.SZ,À’÷›∫„æ√,20161104,33.0096,
002808.SZ,À’÷›∫„æ√,20161107,33.321,
002808.SZ,À’÷›∫„æ√,20161108,34.7223,
002808.SZ,À’÷›∫„æ√,20161109,37.8053,
002808.SZ,À’÷›∫„æ√,20161110,37.9299,
002808.SZ,À’÷›∫„æ√,20161111,36.7465,
002808.SZ,À’÷›∫„æ√,20161114,35.3763,
002808.SZ,À’÷›∫„æ√,20161115,35.6067,
002808.SZ,À’÷›∫„æ√,20161116,33.6635,
002808.SZ,À’÷›∫„æ√,20161117,33.6324,
002808.SZ,À’÷›∫„æ√,20161118,33.6947,
002808.SZ,À’÷›∫„æ√,20161121,34.3922,
002808.SZ,À’÷›∫„æ√,20161122,35.7126,
002808.SZ,À’÷›∫„æ√,20161123,34.0684,
