代码,简称,日期,收盘价(元),
600067.SH,冠城大通,19970508,0.7116,
600067.SH,冠城大通,19970509,0.7301,
600067.SH,冠城大通,19970512,0.7045,
600067.SH,冠城大通,19970513,0.7751,
600067.SH,冠城大通,19970514,0.7794,
600067.SH,冠城大通,19970515,0.7893,
600067.SH,冠城大通,19970516,0.7111,
600067.SH,冠城大通,19970519,0.7111,
600067.SH,冠城大通,19970520,0.7111,
600067.SH,冠城大通,19970521,0.6869,
600067.SH,冠城大通,19970522,0.6182,
600067.SH,冠城大通,19970523,0.6485,
600067.SH,冠城大通,19970526,0.677,
600067.SH,冠城大通,19970527,0.694,
600067.SH,冠城大通,19970528,0.6803,
600067.SH,冠城大通,19970529,0.6874,
600067.SH,冠城大通,19970530,0.7561,
600067.SH,冠城大通,19970602,0.7595,
600067.SH,冠城大通,19970603,0.7395,
600067.SH,冠城大通,19970604,0.7253,
600067.SH,冠城大通,19970605,0.7054,
600067.SH,冠城大通,19970606,0.6589,
600067.SH,冠城大通,19970609,0.6589,
600067.SH,冠城大通,19970610,0.6466,
600067.SH,冠城大通,19970611,0.621,
600067.SH,冠城大通,19970612,0.6115,
600067.SH,冠城大通,19970613,0.6542,
600067.SH,冠城大通,19970616,0.6627,
600067.SH,冠城大通,19970617,0.6566,
600067.SH,冠城大通,19970618,0.6281,
600067.SH,冠城大通,19970619,0.6115,
600067.SH,冠城大通,19970620,0.6414,
600067.SH,冠城大通,19970623,0.6163,
600067.SH,冠城大通,19970624,0.6305,
600067.SH,冠城大通,19970625,0.6201,
600067.SH,冠城大通,19970626,0.6163,
600067.SH,冠城大通,19970627,0.5926,
600067.SH,冠城大通,19970702,0.5722,
600067.SH,冠城大通,19970703,0.5736,
600067.SH,冠城大通,19970704,0.5831,
600067.SH,冠城大通,19970707,0.5547,
600067.SH,冠城大通,19970708,0.5902,
600067.SH,冠城大通,19970709,0.5893,
600067.SH,冠城大通,19970710,0.5798,
600067.SH,冠城大通,19970711,0.5997,
600067.SH,冠城大通,19970714,0.6187,
600067.SH,冠城大通,19970715,0.6258,
600067.SH,冠城大通,19970716,0.6115,
600067.SH,冠城大通,19970717,0.6623,
600067.SH,冠城大通,19970718,0.6779,
600067.SH,冠城大通,19970721,0.6874,
600067.SH,冠城大通,19970722,0.7291,
600067.SH,冠城大通,19970723,0.7064,
600067.SH,冠城大通,19970724,0.7111,
600067.SH,冠城大通,19970725,0.7443,
600067.SH,冠城大通,19970728,0.7765,
600067.SH,冠城大通,19970729,0.768,
600067.SH,冠城大通,19970730,0.7751,
600067.SH,冠城大通,19970731,0.7661,
600067.SH,冠城大通,19970801,0.7301,
600067.SH,冠城大通,19970804,0.7334,
600067.SH,冠城大通,19970805,0.7357,
600067.SH,冠城大通,19970806,0.7419,
600067.SH,冠城大通,19970807,0.7907,
600067.SH,冠城大通,19970808,0.7632,
600067.SH,冠城大通,19970811,0.759,
600067.SH,冠城大通,19970812,0.749,
600067.SH,冠城大通,19970813,0.7467,
600067.SH,冠城大通,19970814,0.7329,
600067.SH,冠城大通,19970815,0.7253,
600067.SH,冠城大通,19970818,0.6921,
600067.SH,冠城大通,19970819,0.6969,
600067.SH,冠城大通,19970820,0.7106,
600067.SH,冠城大通,19970821,0.7111,
600067.SH,冠城大通,19970822,0.7163,
600067.SH,冠城大通,19970825,0.7528,
600067.SH,冠城大通,19970826,0.7609,
600067.SH,冠城大通,19970827,0.7576,
600067.SH,冠城大通,19970828,0.7443,
600067.SH,冠城大通,19970829,0.7727,
600067.SH,冠城大通,19970901,0.7533,
600067.SH,冠城大通,19970902,0.768,
600067.SH,冠城大通,19970903,0.7775,
600067.SH,冠城大通,19970904,0.8187,
600067.SH,冠城大通,19970905,0.8711,
600067.SH,冠城大通,19970908,0.9257,
600067.SH,冠城大通,19970909,0.9029,
600067.SH,冠城大通,19970910,0.9409,
600067.SH,冠城大通,19970911,0.9849,
600067.SH,冠城大通,19970912,0.931,
600067.SH,冠城大通,19970915,0.8938,
600067.SH,冠城大通,19970916,0.8862,
600067.SH,冠城大通,19970917,0.8711,
600067.SH,冠城大通,19970918,0.8741,
600067.SH,冠城大通,19970919,0.8711,
600067.SH,冠城大通,19970922,0.8331,
600067.SH,冠城大通,19970923,0.7853,
600067.SH,冠城大通,19970924,0.8544,
600067.SH,冠城大通,19970925,0.884,
600067.SH,冠城大通,19970926,0.865,
600067.SH,冠城大通,19970929,0.84,
600067.SH,冠城大通,19970930,0.8422,
600067.SH,冠城大通,19971006,0.8157,
600067.SH,冠城大通,19971007,0.8346,
600067.SH,冠城大通,19971008,0.846,
600067.SH,冠城大通,19971009,0.8346,
600067.SH,冠城大通,19971010,0.8422,
600067.SH,冠城大通,19971013,0.8255,
600067.SH,冠城大通,19971014,0.8142,
600067.SH,冠城大通,19971015,0.8119,
600067.SH,冠城大通,19971016,0.8271,
600067.SH,冠城大通,19971017,0.8346,
600067.SH,冠城大通,19971020,0.8878,
600067.SH,冠城大通,19971021,0.8847,
600067.SH,冠城大通,19971022,0.8506,
600067.SH,冠城大通,19971023,0.8346,
600067.SH,冠城大通,19971024,0.8271,
600067.SH,冠城大通,19971027,0.8726,
600067.SH,冠城大通,19971028,0.8316,
600067.SH,冠城大通,19971029,0.8195,
600067.SH,冠城大通,19971030,0.8104,
600067.SH,冠城大通,19971031,0.8195,
600067.SH,冠城大通,19971103,0.8126,
600067.SH,冠城大通,19971104,0.8551,
600067.SH,冠城大通,19971105,0.8483,
600067.SH,冠城大通,19971106,0.8271,
600067.SH,冠城大通,19971107,0.8346,
600067.SH,冠城大通,19971110,0.8331,
600067.SH,冠城大通,19971111,0.8324,
