¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600285.SH,¡Á»Ò÷∆“©,20001018,2.7906,
600285.SH,¡Á»Ò÷∆“©,20001019,2.696,
600285.SH,¡Á»Ò÷∆“©,20001020,2.7561,
600285.SH,¡Á»Ò÷∆“©,20001023,2.7966,
600285.SH,¡Á»Ò÷∆“©,20001024,2.8371,
600285.SH,¡Á»Ò÷∆“©,20001025,2.8567,
600285.SH,¡Á»Ò÷∆“©,20001026,2.8702,
600285.SH,¡Á»Ò÷∆“©,20001027,2.8792,
600285.SH,¡Á»Ò÷∆“©,20001030,2.8537,
600285.SH,¡Á»Ò÷∆“©,20001031,2.8086,
600285.SH,¡Á»Ò÷∆“©,20001101,2.8567,
600285.SH,¡Á»Ò÷∆“©,20001102,2.8371,
600285.SH,¡Á»Ò÷∆“©,20001103,2.8537,
600285.SH,¡Á»Ò÷∆“©,20001106,2.9182,
600285.SH,¡Á»Ò÷∆“©,20001107,2.9392,
600285.SH,¡Á»Ò÷∆“©,20001108,2.9662,
600285.SH,¡Á»Ò÷∆“©,20001109,2.9677,
600285.SH,¡Á»Ò÷∆“©,20001110,2.9542,
600285.SH,¡Á»Ò÷∆“©,20001113,2.9557,
600285.SH,¡Á»Ò÷∆“©,20001114,2.9873,
600285.SH,¡Á»Ò÷∆“©,20001115,3.0443,
600285.SH,¡Á»Ò÷∆“©,20001116,3.0128,
600285.SH,¡Á»Ò÷∆“©,20001117,2.9948,
600285.SH,¡Á»Ò÷∆“©,20001120,2.9873,
600285.SH,¡Á»Ò÷∆“©,20001121,2.9542,
600285.SH,¡Á»Ò÷∆“©,20001122,2.9963,
600285.SH,¡Á»Ò÷∆“©,20001123,2.9723,
600285.SH,¡Á»Ò÷∆“©,20001124,2.8642,
600285.SH,¡Á»Ò÷∆“©,20001127,2.8837,
600285.SH,¡Á»Ò÷∆“©,20001128,2.9287,
600285.SH,¡Á»Ò÷∆“©,20001129,2.8852,
600285.SH,¡Á»Ò÷∆“©,20001130,2.8867,
600285.SH,¡Á»Ò÷∆“©,20001201,2.9212,
600285.SH,¡Á»Ò÷∆“©,20001204,2.9572,
600285.SH,¡Á»Ò÷∆“©,20001205,2.9497,
600285.SH,¡Á»Ò÷∆“©,20001206,2.9092,
600285.SH,¡Á»Ò÷∆“©,20001207,2.8747,
600285.SH,¡Á»Ò÷∆“©,20001208,2.8852,
600285.SH,¡Á»Ò÷∆“©,20001211,2.8597,
600285.SH,¡Á»Ò÷∆“©,20001212,2.8897,
600285.SH,¡Á»Ò÷∆“©,20001213,2.9122,
600285.SH,¡Á»Ò÷∆“©,20001214,2.8822,
600285.SH,¡Á»Ò÷∆“©,20001215,2.8822,
600285.SH,¡Á»Ò÷∆“©,20001218,2.9392,
600285.SH,¡Á»Ò÷∆“©,20001219,2.9452,
600285.SH,¡Á»Ò÷∆“©,20001220,3.0158,
600285.SH,¡Á»Ò÷∆“©,20001221,2.9798,
600285.SH,¡Á»Ò÷∆“©,20001222,2.9798,
600285.SH,¡Á»Ò÷∆“©,20001225,3.0368,
600285.SH,¡Á»Ò÷∆“©,20001226,3.0413,
600285.SH,¡Á»Ò÷∆“©,20001227,2.9768,
600285.SH,¡Á»Ò÷∆“©,20001228,2.9873,
600285.SH,¡Á»Ò÷∆“©,20001229,3.0128,
600285.SH,¡Á»Ò÷∆“©,20010102,3.1689,
600285.SH,¡Á»Ò÷∆“©,20010103,3.2259,
600285.SH,¡Á»Ò÷∆“©,20010104,3.2109,
600285.SH,¡Á»Ò÷∆“©,20010105,3.2575,
600285.SH,¡Á»Ò÷∆“©,20010108,3.277,
600285.SH,¡Á»Ò÷∆“©,20010109,3.2274,
600285.SH,¡Á»Ò÷∆“©,20010110,3.2545,
600285.SH,¡Á»Ò÷∆“©,20010111,3.2334,
600285.SH,¡Á»Ò÷∆“©,20010112,3.1779,
600285.SH,¡Á»Ò÷∆“©,20010115,3.0398,
600285.SH,¡Á»Ò÷∆“©,20010116,3.0848,
600285.SH,¡Á»Ò÷∆“©,20010117,3.0593,
600285.SH,¡Á»Ò÷∆“©,20010118,3.0623,
600285.SH,¡Á»Ò÷∆“©,20010119,3.0848,
600285.SH,¡Á»Ò÷∆“©,20010205,2.9738,
600285.SH,¡Á»Ò÷∆“©,20010206,2.9768,
600285.SH,¡Á»Ò÷∆“©,20010207,2.9347,
600285.SH,¡Á»Ò÷∆“©,20010208,2.8672,
600285.SH,¡Á»Ò÷∆“©,20010209,2.9317,
600285.SH,¡Á»Ò÷∆“©,20010212,2.9212,
600285.SH,¡Á»Ò÷∆“©,20010213,2.9272,
600285.SH,¡Á»Ò÷∆“©,20010214,2.9287,
600285.SH,¡Á»Ò÷∆“©,20010215,2.8927,
600285.SH,¡Á»Ò÷∆“©,20010216,2.8702,
600285.SH,¡Á»Ò÷∆“©,20010219,2.9287,
600285.SH,¡Á»Ò÷∆“©,20010220,2.9017,
600285.SH,¡Á»Ò÷∆“©,20010221,2.7621,
600285.SH,¡Á»Ò÷∆“©,20010222,2.7996,
600285.SH,¡Á»Ò÷∆“©,20010223,2.8792,
600285.SH,¡Á»Ò÷∆“©,20010226,2.9182,
600285.SH,¡Á»Ò÷∆“©,20010227,2.9347,
600285.SH,¡Á»Ò÷∆“©,20010228,2.8972,
600285.SH,¡Á»Ò÷∆“©,20010301,2.9137,
600285.SH,¡Á»Ò÷∆“©,20010302,2.9392,
600285.SH,¡Á»Ò÷∆“©,20010305,2.9242,
600285.SH,¡Á»Ò÷∆“©,20010306,2.9077,
600285.SH,¡Á»Ò÷∆“©,20010307,2.9167,
600285.SH,¡Á»Ò÷∆“©,20010308,2.9032,
600285.SH,¡Á»Ò÷∆“©,20010309,2.9287,
600285.SH,¡Á»Ò÷∆“©,20010312,2.9557,
600285.SH,¡Á»Ò÷∆“©,20010313,2.9422,
600285.SH,¡Á»Ò÷∆“©,20010314,2.9572,
600285.SH,¡Á»Ò÷∆“©,20010315,2.9888,
600285.SH,¡Á»Ò÷∆“©,20010316,2.9692,
600285.SH,¡Á»Ò÷∆“©,20010319,2.9753,
600285.SH,¡Á»Ò÷∆“©,20010320,2.9798,
600285.SH,¡Á»Ò÷∆“©,20010321,2.9963,
600285.SH,¡Á»Ò÷∆“©,20010322,3.0023,
600285.SH,¡Á»Ò÷∆“©,20010323,2.9768,
600285.SH,¡Á»Ò÷∆“©,20010326,2.9768,
600285.SH,¡Á»Ò÷∆“©,20010327,3.0353,
600285.SH,¡Á»Ò÷∆“©,20010328,3.0473,
600285.SH,¡Á»Ò÷∆“©,20010329,3.0413,
600285.SH,¡Á»Ò÷∆“©,20010330,3.0848,
600285.SH,¡Á»Ò÷∆“©,20010402,3.1104,
600285.SH,¡Á»Ò÷∆“©,20010403,3.0893,
600285.SH,¡Á»Ò÷∆“©,20010404,3.0053,
600285.SH,¡Á»Ò÷∆“©,20010405,3.0998,
600285.SH,¡Á»Ò÷∆“©,20010406,3.0698,
600285.SH,¡Á»Ò÷∆“©,20010409,3.0743,
600285.SH,¡Á»Ò÷∆“©,20010410,3.0803,
600285.SH,¡Á»Ò÷∆“©,20010411,3.0743,
600285.SH,¡Á»Ò÷∆“©,20010412,3.0578,
600285.SH,¡Á»Ò÷∆“©,20010413,3.1149,
600285.SH,¡Á»Ò÷∆“©,20010416,3.1749,
600285.SH,¡Á»Ò÷∆“©,20010417,3.1809,
600285.SH,¡Á»Ò÷∆“©,20010418,3.1629,
600285.SH,¡Á»Ò÷∆“©,20010419,3.1524,
600285.SH,¡Á»Ò÷∆“©,20010420,3.1224,
600285.SH,¡Á»Ò÷∆“©,20010423,3.0893,
600285.SH,¡Á»Ò÷∆“©,20010424,3.1224,
600285.SH,¡Á»Ò÷∆“©,20010425,3.0278,
600285.SH,¡Á»Ò÷∆“©,20010426,3.0098,
600285.SH,¡Á»Ò÷∆“©,20010427,3.0383,
600285.SH,¡Á»Ò÷∆“©,20010430,3.0473,
600285.SH,¡Á»Ò÷∆“©,20010508,3.0623,
600285.SH,¡Á»Ò÷∆“©,20010509,3.0698,
600285.SH,¡Á»Ò÷∆“©,20010510,3.1149,
600285.SH,¡Á»Ò÷∆“©,20010511,3.1374,
600285.SH,¡Á»Ò÷∆“©,20010514,3.1644,
600285.SH,¡Á»Ò÷∆“©,20010515,3.1569,
600285.SH,¡Á»Ò÷∆“©,20010516,3.1374,
600285.SH,¡Á»Ò÷∆“©,20010517,3.241,
600285.SH,¡Á»Ò÷∆“©,20010518,3.2756,
600285.SH,¡Á»Ò÷∆“©,20010521,3.3933,
600285.SH,¡Á»Ò÷∆“©,20010522,3.3933,
600285.SH,¡Á»Ò÷∆“©,20010523,3.3465,
600285.SH,¡Á»Ò÷∆“©,20010524,3.4204,
600285.SH,¡Á»Ò÷∆“©,20010525,3.4204,
600285.SH,¡Á»Ò÷∆“©,20010528,3.3812,
600285.SH,¡Á»Ò÷∆“©,20010529,3.348,
600285.SH,¡Á»Ò÷∆“©,20010530,3.5788,
600285.SH,¡Á»Ò÷∆“©,20010531,3.5939,
