代码,简称,日期,收盘价(元),
600732.SH,ST新梅,19960816,2.406,
600732.SH,ST新梅,19960819,2.26,
600732.SH,ST新梅,19960820,2.1778,
600732.SH,ST新梅,19960821,2.1983,
600732.SH,ST新梅,19960822,2.1058,
600732.SH,ST新梅,19960823,2.0235,
600732.SH,ST新梅,19960826,1.9228,
600732.SH,ST新梅,19960827,1.9742,
600732.SH,ST新梅,19960828,2.077,
600732.SH,ST新梅,19960829,2.0174,
600732.SH,ST新梅,19960830,2.077,
600732.SH,ST新梅,19960902,2.1346,
600732.SH,ST新梅,19960903,2.0605,
600732.SH,ST新梅,19960904,2.1243,
600732.SH,ST新梅,19960905,2.1037,
600732.SH,ST新梅,19960906,2.0667,
600732.SH,ST新梅,19960909,2.0318,
600732.SH,ST新梅,19960910,1.8693,
600732.SH,ST新梅,19960911,1.8508,
600732.SH,ST新梅,19960912,1.7624,
600732.SH,ST新梅,19960913,1.8508,
600732.SH,ST新梅,19960916,1.7953,
600732.SH,ST新梅,19960917,1.8097,
600732.SH,ST新梅,19960918,1.7932,
600732.SH,ST新梅,19960919,1.7912,
600732.SH,ST新梅,19960920,1.8714,
600732.SH,ST新梅,19960923,1.9906,
600732.SH,ST新梅,19960924,2.0276,
600732.SH,ST新梅,19960925,1.9701,
600732.SH,ST新梅,19960926,2.0647,
600732.SH,ST新梅,19960927,2.1161,
600732.SH,ST新梅,19961003,2.0256,
600732.SH,ST新梅,19961004,2.0153,
600732.SH,ST新梅,19961007,1.9865,
600732.SH,ST新梅,19961008,2.1037,
600732.SH,ST新梅,19961009,2.0564,
600732.SH,ST新梅,19961010,2.149,
600732.SH,ST新梅,19961011,2.0873,
600732.SH,ST新梅,19961014,2.0832,
600732.SH,ST新梅,19961015,2.077,
600732.SH,ST新梅,19961016,2.0462,
600732.SH,ST新梅,19961017,2.149,
600732.SH,ST新梅,19961018,2.0462,
600732.SH,ST新梅,19961021,2.0462,
600732.SH,ST新梅,19961022,2.0359,
600732.SH,ST新梅,19961023,2.1181,
600732.SH,ST新梅,19961024,2.3114,
600732.SH,ST新梅,19961025,2.2641,
600732.SH,ST新梅,19961028,2.5088,
600732.SH,ST新梅,19961029,2.4472,
600732.SH,ST新梅,19961030,2.1901,
600732.SH,ST新梅,19961031,2.2724,
600732.SH,ST新梅,19961101,2.1387,
600732.SH,ST新梅,19961104,2.1757,
600732.SH,ST新梅,19961105,2.0976,
