代码,简称,日期,收盘价(元),
600489.SH,中金黄金,20030814,0.7567,
600489.SH,中金黄金,20030815,0.7575,
600489.SH,中金黄金,20030818,0.7687,
600489.SH,中金黄金,20030819,0.7584,
600489.SH,中金黄金,20030820,0.7756,
600489.SH,中金黄金,20030821,0.791,
600489.SH,中金黄金,20030822,0.8013,
600489.SH,中金黄金,20030825,0.773,
600489.SH,中金黄金,20030826,0.7884,
600489.SH,中金黄金,20030827,0.7644,
600489.SH,中金黄金,20030828,0.737,
600489.SH,中金黄金,20030829,0.7472,
600489.SH,中金黄金,20030901,0.8219,
600489.SH,中金黄金,20030902,0.8227,
600489.SH,中金黄金,20030903,0.8099,
600489.SH,中金黄金,20030904,0.8133,
600489.SH,中金黄金,20030905,0.7996,
600489.SH,中金黄金,20030908,0.7987,
600489.SH,中金黄金,20030909,0.7738,
600489.SH,中金黄金,20030910,0.7841,
600489.SH,中金黄金,20030911,0.7747,
600489.SH,中金黄金,20030912,0.7593,
600489.SH,中金黄金,20030915,0.7464,
600489.SH,中金黄金,20030916,0.767,
600489.SH,中金黄金,20030917,0.7387,
600489.SH,中金黄金,20030918,0.7344,
600489.SH,中金黄金,20030919,0.7335,
600489.SH,中金黄金,20030922,0.743,
600489.SH,中金黄金,20030923,0.7541,
600489.SH,中金黄金,20030924,0.7498,
600489.SH,中金黄金,20030925,0.7301,
600489.SH,中金黄金,20030926,0.7575,
600489.SH,中金黄金,20030929,0.7575,
600489.SH,中金黄金,20030930,0.7361,
600489.SH,中金黄金,20031008,0.7327,
600489.SH,中金黄金,20031009,0.7207,
600489.SH,中金黄金,20031010,0.7515,
600489.SH,中金黄金,20031013,0.7507,
600489.SH,中金黄金,20031014,0.7472,
600489.SH,中金黄金,20031015,0.7533,
600489.SH,中金黄金,20031016,0.7567,
600489.SH,中金黄金,20031017,0.7421,
600489.SH,中金黄金,20031020,0.7378,
600489.SH,中金黄金,20031021,0.7352,
600489.SH,中金黄金,20031022,0.767,
600489.SH,中金黄金,20031023,0.7687,
600489.SH,中金黄金,20031024,0.7738,
600489.SH,中金黄金,20031027,0.7661,
600489.SH,中金黄金,20031028,0.7653,
600489.SH,中金黄金,20031029,0.7318,
600489.SH,中金黄金,20031030,0.7121,
600489.SH,中金黄金,20031031,0.7189,
600489.SH,中金黄金,20031103,0.7344,
600489.SH,中金黄金,20031104,0.7507,
600489.SH,中金黄金,20031105,0.7352,
600489.SH,中金黄金,20031106,0.7395,
600489.SH,中金黄金,20031107,0.7112,
600489.SH,中金黄金,20031110,0.7172,
600489.SH,中金黄金,20031111,0.7104,
600489.SH,中金黄金,20031112,0.6606,
600489.SH,中金黄金,20031113,0.6692,
600489.SH,中金黄金,20031114,0.6769,
600489.SH,中金黄金,20031117,0.6863,
600489.SH,中金黄金,20031118,0.6657,
600489.SH,中金黄金,20031119,0.6838,
600489.SH,中金黄金,20031120,0.7095,
600489.SH,中金黄金,20031121,0.6915,
600489.SH,中金黄金,20031124,0.7112,
600489.SH,中金黄金,20031125,0.7258,
600489.SH,中金黄金,20031126,0.7198,
600489.SH,中金黄金,20031127,0.7035,
600489.SH,中金黄金,20031128,0.7138,
600489.SH,中金黄金,20031201,0.7309,
600489.SH,中金黄金,20031202,0.7395,
600489.SH,中金黄金,20031203,0.737,
600489.SH,中金黄金,20031204,0.8107,
600489.SH,中金黄金,20031205,0.797,
600489.SH,中金黄金,20031208,0.7833,
600489.SH,中金黄金,20031209,0.797,
600489.SH,中金黄金,20031210,0.8004,
600489.SH,中金黄金,20031211,0.7953,
600489.SH,中金黄金,20031212,0.7867,
600489.SH,中金黄金,20031215,0.7893,
600489.SH,中金黄金,20031216,0.7867,
600489.SH,中金黄金,20031217,0.7764,
600489.SH,中金黄金,20031218,0.7944,
600489.SH,中金黄金,20031219,0.8039,
600489.SH,中金黄金,20031222,0.8167,
600489.SH,中金黄金,20031223,0.8185,
600489.SH,中金黄金,20031224,0.8227,
600489.SH,中金黄金,20031225,0.8442,
600489.SH,中金黄金,20031226,0.8588,
600489.SH,中金黄金,20031229,0.8631,
600489.SH,中金黄金,20031230,0.894,
600489.SH,中金黄金,20031231,0.8828,
600489.SH,中金黄金,20040102,0.9257,
600489.SH,中金黄金,20040105,0.9557,
600489.SH,中金黄金,20040106,0.9857,
600489.SH,中金黄金,20040107,0.9952,
600489.SH,中金黄金,20040108,0.9652,
600489.SH,中金黄金,20040109,0.9042,
600489.SH,中金黄金,20040112,0.9308,
600489.SH,中金黄金,20040113,0.9051,
600489.SH,中金黄金,20040114,0.9034,
600489.SH,中金黄金,20040115,0.8931,
600489.SH,中金黄金,20040116,0.8785,
600489.SH,中金黄金,20040129,0.9008,
600489.SH,中金黄金,20040130,0.8493,
600489.SH,中金黄金,20040202,0.8528,
600489.SH,中金黄金,20040203,0.8837,
600489.SH,中金黄金,20040204,0.8905,
600489.SH,中金黄金,20040205,0.8751,
600489.SH,中金黄金,20040206,0.8862,
600489.SH,中金黄金,20040209,0.9231,
600489.SH,中金黄金,20040210,0.9077,
600489.SH,中金黄金,20040211,0.8871,
600489.SH,中金黄金,20040212,0.8759,
600489.SH,中金黄金,20040213,0.8691,
600489.SH,中金黄金,20040216,0.8879,
600489.SH,中金黄金,20040217,0.9214,
600489.SH,中金黄金,20040218,0.9308,
600489.SH,中金黄金,20040219,0.9171,
600489.SH,中金黄金,20040220,0.9205,
600489.SH,中金黄金,20040223,0.8785,
600489.SH,中金黄金,20040224,0.8759,
600489.SH,中金黄金,20040225,0.8451,
600489.SH,中金黄金,20040226,0.8519,
600489.SH,中金黄金,20040227,0.8528,
600489.SH,中金黄金,20040301,0.8631,
600489.SH,中金黄金,20040302,0.8519,
600489.SH,中金黄金,20040303,0.8416,
600489.SH,中金黄金,20040304,0.8313,
600489.SH,中金黄金,20040305,0.8133,
600489.SH,中金黄金,20040308,0.8176,
600489.SH,中金黄金,20040309,0.827,
600489.SH,中金黄金,20040310,0.8562,
600489.SH,中金黄金,20040311,0.8596,
600489.SH,中金黄金,20040312,0.8485,
600489.SH,中金黄金,20040315,0.8631,
600489.SH,中金黄金,20040316,0.8545,
600489.SH,中金黄金,20040317,0.8468,
600489.SH,中金黄金,20040318,0.8288,
600489.SH,中金黄金,20040319,0.8399,
600489.SH,中金黄金,20040322,0.8536,
600489.SH,中金黄金,20040323,0.8768,
600489.SH,中金黄金,20040324,0.8622,
600489.SH,中金黄金,20040325,0.8545,
600489.SH,中金黄金,20040326,0.8614,
600489.SH,中金黄金,20040329,0.8639,
600489.SH,中金黄金,20040330,0.8511,
600489.SH,中金黄金,20040331,0.8742,
600489.SH,中金黄金,20040401,0.8768,
600489.SH,中金黄金,20040402,0.8845,
600489.SH,中金黄金,20040405,0.9111,
