¥˙¬Î,ºÚ≥∆,»’∆⁄, ’≈Ãº€(‘™),
600804.SH,≈Ù≤© ø,19940103,0.847,
600804.SH,≈Ù≤© ø,19940104,0.7766,
600804.SH,≈Ù≤© ø,19940105,0.7841,
600804.SH,≈Ù≤© ø,19940106,0.8181,
600804.SH,≈Ù≤© ø,19940107,0.8282,
600804.SH,≈Ù≤© ø,19940110,0.8433,
600804.SH,≈Ù≤© ø,19940111,0.8118,
600804.SH,≈Ù≤© ø,19940112,0.8068,
600804.SH,≈Ù≤© ø,19940113,0.8181,
600804.SH,≈Ù≤© ø,19940114,0.7665,
600804.SH,≈Ù≤© ø,19940117,0.7917,
600804.SH,≈Ù≤© ø,19940118,0.7652,
600804.SH,≈Ù≤© ø,19940119,0.7539,
600804.SH,≈Ù≤© ø,19940120,0.7086,
600804.SH,≈Ù≤© ø,19940121,0.7099,
600804.SH,≈Ù≤© ø,19940124,0.73,
600804.SH,≈Ù≤© ø,19940125,0.735,
600804.SH,≈Ù≤© ø,19940126,0.7174,
600804.SH,≈Ù≤© ø,19940127,0.7111,
600804.SH,≈Ù≤© ø,19940128,0.6897,
600804.SH,≈Ù≤© ø,19940131,0.6482,
600804.SH,≈Ù≤© ø,19940201,0.6293,
600804.SH,≈Ù≤© ø,19940202,0.6771,
600804.SH,≈Ù≤© ø,19940203,0.6797,
600804.SH,≈Ù≤© ø,19940204,0.7363,
600804.SH,≈Ù≤© ø,19940214,0.7048,
600804.SH,≈Ù≤© ø,19940215,0.7149,
600804.SH,≈Ù≤© ø,19940216,0.7174,
600804.SH,≈Ù≤© ø,19940217,0.7099,
600804.SH,≈Ù≤© ø,19940218,0.6922,
600804.SH,≈Ù≤© ø,19940221,0.6696,
600804.SH,≈Ù≤© ø,19940222,0.6797,
600804.SH,≈Ù≤© ø,19940223,0.6721,
600804.SH,≈Ù≤© ø,19940224,0.6734,
600804.SH,≈Ù≤© ø,19940225,0.6809,
600804.SH,≈Ù≤© ø,19940228,0.696,
600804.SH,≈Ù≤© ø,19940301,0.6771,
600804.SH,≈Ù≤© ø,19940302,0.652,
600804.SH,≈Ù≤© ø,19940303,0.6608,
600804.SH,≈Ù≤© ø,19940304,0.6457,
600804.SH,≈Ù≤© ø,19940307,0.6394,
600804.SH,≈Ù≤© ø,19940308,0.6205,
600804.SH,≈Ù≤© ø,19940309,0.6243,
600804.SH,≈Ù≤© ø,19940310,0.584,
600804.SH,≈Ù≤© ø,19940311,0.6545,
600804.SH,≈Ù≤© ø,19940314,0.7224,
600804.SH,≈Ù≤© ø,19940315,0.6734,
600804.SH,≈Ù≤© ø,19940316,0.6834,
600804.SH,≈Ù≤© ø,19940317,0.6545,
600804.SH,≈Ù≤© ø,19940318,0.6482,
600804.SH,≈Ù≤© ø,19940321,0.6243,
600804.SH,≈Ù≤© ø,19940322,0.6545,
600804.SH,≈Ù≤© ø,19940323,0.6444,
600804.SH,≈Ù≤© ø,19940324,0.652,
600804.SH,≈Ù≤© ø,19940325,0.6419,
600804.SH,≈Ù≤© ø,19940328,0.6545,
600804.SH,≈Ù≤© ø,19940329,0.6482,
600804.SH,≈Ù≤© ø,19940330,0.6507,
600804.SH,≈Ù≤© ø,19940331,0.6784,
600804.SH,≈Ù≤© ø,19940401,0.6658,
600804.SH,≈Ù≤© ø,19940404,0.6532,
600804.SH,≈Ù≤© ø,19940405,0.6394,
600804.SH,≈Ù≤© ø,19940406,0.6394,
600804.SH,≈Ù≤© ø,19940407,0.6444,
600804.SH,≈Ù≤© ø,19940408,0.6507,
600804.SH,≈Ù≤© ø,19940411,0.6419,
600804.SH,≈Ù≤© ø,19940412,0.652,
600804.SH,≈Ù≤© ø,19940413,0.6595,
600804.SH,≈Ù≤© ø,19940414,0.6545,
600804.SH,≈Ù≤© ø,19940415,0.6671,
600804.SH,≈Ù≤© ø,19940418,0.657,
600804.SH,≈Ù≤© ø,19940419,0.6583,
600804.SH,≈Ù≤© ø,19940420,0.6293,
600804.SH,≈Ù≤© ø,19940421,0.6532,
600804.SH,≈Ù≤© ø,19940422,0.6293,
600804.SH,≈Ù≤© ø,19940425,0.6054,
600804.SH,≈Ù≤© ø,19940426,0.628,
600804.SH,≈Ù≤© ø,19940427,0.6293,
600804.SH,≈Ù≤© ø,19940428,0.6067,
600804.SH,≈Ù≤© ø,19940429,0.6104,
600804.SH,≈Ù≤© ø,19940503,0.6016,
600804.SH,≈Ù≤© ø,19940504,0.6243,
600804.SH,≈Ù≤© ø,19940505,0.6268,
600804.SH,≈Ù≤© ø,19940506,0.6067,
600804.SH,≈Ù≤© ø,19940509,0.5915,
600804.SH,≈Ù≤© ø,19940510,0.6016,
600804.SH,≈Ù≤© ø,19940511,0.6041,
600804.SH,≈Ù≤© ø,19940512,0.5953,
600804.SH,≈Ù≤© ø,19940513,0.589,
600804.SH,≈Ù≤© ø,19940516,0.5991,
600804.SH,≈Ù≤© ø,19940517,0.5978,
600804.SH,≈Ù≤© ø,19940518,0.584,
600804.SH,≈Ù≤© ø,19940519,0.5827,
600804.SH,≈Ù≤© ø,19940520,0.6142,
600804.SH,≈Ù≤© ø,19940523,0.5978,
600804.SH,≈Ù≤© ø,19940524,0.6016,
600804.SH,≈Ù≤© ø,19940525,0.6041,
600804.SH,≈Ù≤© ø,19940526,0.6054,
600804.SH,≈Ù≤© ø,19940527,0.5953,
600804.SH,≈Ù≤© ø,19940530,0.5878,
600804.SH,≈Ù≤© ø,19940531,0.5903,
600804.SH,≈Ù≤© ø,19940601,0.5815,
600804.SH,≈Ù≤© ø,19940602,0.579,
600804.SH,≈Ù≤© ø,19940603,0.579,
600804.SH,≈Ù≤© ø,19940606,0.579,
600804.SH,≈Ù≤© ø,19940607,0.5576,
600804.SH,≈Ù≤© ø,19940608,0.5639,
600804.SH,≈Ù≤© ø,19940609,0.5626,
600804.SH,≈Ù≤© ø,19940610,0.5475,
600804.SH,≈Ù≤© ø,19940613,0.5362,
600804.SH,≈Ù≤© ø,19940614,0.5286,
600804.SH,≈Ù≤© ø,19940615,0.5286,
600804.SH,≈Ù≤© ø,19940616,0.5412,
600804.SH,≈Ù≤© ø,19940617,0.5626,
600804.SH,≈Ù≤© ø,19940620,0.5164,
600804.SH,≈Ù≤© ø,19940621,0.5016,
600804.SH,≈Ù≤© ø,19940622,0.5049,
600804.SH,≈Ù≤© ø,19940623,0.495,
600804.SH,≈Ù≤© ø,19940624,0.4966,
600804.SH,≈Ù≤© ø,19940627,0.4686,
600804.SH,≈Ù≤© ø,19940628,0.462,
600804.SH,≈Ù≤© ø,19940629,0.4587,
600804.SH,≈Ù≤© ø,19940630,0.4537,
600804.SH,≈Ù≤© ø,19940701,0.4389,
600804.SH,≈Ù≤© ø,19940704,0.4306,
600804.SH,≈Ù≤© ø,19940705,0.4455,
600804.SH,≈Ù≤© ø,19940706,0.4339,
600804.SH,≈Ù≤© ø,19940707,0.4356,
600804.SH,≈Ù≤© ø,19940708,0.4537,
600804.SH,≈Ù≤© ø,19940711,0.4356,
600804.SH,≈Ù≤© ø,19940712,0.4372,
600804.SH,≈Ù≤© ø,19940713,0.4405,
600804.SH,≈Ù≤© ø,19940714,0.4323,
600804.SH,≈Ù≤© ø,19940715,0.4125,
600804.SH,≈Ù≤© ø,19940718,0.3894,
600804.SH,≈Ù≤© ø,19940719,0.3894,
600804.SH,≈Ù≤© ø,19940720,0.3795,
600804.SH,≈Ù≤© ø,19940721,0.3646,
600804.SH,≈Ù≤© ø,19940722,0.3498,
600804.SH,≈Ù≤© ø,19940725,0.3564,
600804.SH,≈Ù≤© ø,19940726,0.3663,
600804.SH,≈Ù≤© ø,19940727,0.3432,
600804.SH,≈Ù≤© ø,19940728,0.3102,
600804.SH,≈Ù≤© ø,19940729,0.3069,
600804.SH,≈Ù≤© ø,19940801,0.4125,
600804.SH,≈Ù≤© ø,19940802,0.429,
600804.SH,≈Ù≤© ø,19940803,0.5593,
600804.SH,≈Ù≤© ø,19940804,0.6269,
600804.SH,≈Ù≤© ø,19940805,0.8167,
600804.SH,≈Ù≤© ø,19940808,0.7903,
600804.SH,≈Ù≤© ø,19940809,0.6599,
600804.SH,≈Ù≤© ø,19940810,0.8084,
600804.SH,≈Ù≤© ø,19940811,0.7391,
600804.SH,≈Ù≤© ø,19940812,0.7375,
600804.SH,≈Ù≤© ø,19940815,0.7012,
600804.SH,≈Ù≤© ø,19940816,0.7589,
600804.SH,≈Ù≤© ø,19940817,0.7672,
600804.SH,≈Ù≤© ø,19940818,0.8002,
600804.SH,≈Ù≤© ø,19940819,0.7589,
600804.SH,≈Ù≤© ø,19940822,0.7193,
600804.SH,≈Ù≤© ø,19940823,0.7507,
600804.SH,≈Ù≤© ø,19940824,0.7094,
600804.SH,≈Ù≤© ø,19940825,0.7127,
600804.SH,≈Ù≤© ø,19940826,0.6863,
600804.SH,≈Ù≤© ø,19940829,0.6929,
600804.SH,≈Ù≤© ø,19940830,0.7193,
600804.SH,≈Ù≤© ø,19940831,0.7754,
600804.SH,≈Ù≤© ø,19940901,0.7589,
600804.SH,≈Ù≤© ø,19940902,0.7754,
600804.SH,≈Ù≤© ø,19940905,0.8563,
600804.SH,≈Ù≤© ø,19940906,0.8744,
600804.SH,≈Ù≤© ø,19940907,0.8002,
600804.SH,≈Ù≤© ø,19940908,0.8101,
600804.SH,≈Ù≤© ø,19940909,0.7672,
600804.SH,≈Ù≤© ø,19940912,0.8447,
600804.SH,≈Ù≤© ø,19940913,0.8332,
600804.SH,≈Ù≤© ø,19940914,0.8084,
600804.SH,≈Ù≤© ø,19940915,0.7919,
600804.SH,≈Ù≤© ø,19940916,0.8299,
600804.SH,≈Ù≤© ø,19940919,0.7985,
600804.SH,≈Ù≤© ø,19940920,0.7672,
600804.SH,≈Ù≤© ø,19940921,0.8167,
600804.SH,≈Ù≤© ø,19940922,0.7672,
600804.SH,≈Ù≤© ø,19940923,0.7292,
600804.SH,≈Ù≤© ø,19940926,0.7226,
600804.SH,≈Ù≤© ø,19940927,0.7259,
600804.SH,≈Ù≤© ø,19940928,0.7424,
600804.SH,≈Ù≤© ø,19940929,0.6764,
600804.SH,≈Ù≤© ø,19940930,0.617,
600804.SH,≈Ù≤© ø,19941005,0.5362,
600804.SH,≈Ù≤© ø,19941006,0.5115,
600804.SH,≈Ù≤© ø,19941007,0.5939,
600804.SH,≈Ù≤© ø,19941010,0.5379,
600804.SH,≈Ù≤© ø,19941011,0.5445,
600804.SH,≈Ù≤© ø,19941012,0.5659,
600804.SH,≈Ù≤© ø,19941013,0.5445,
600804.SH,≈Ù≤© ø,19941014,0.5593,
600804.SH,≈Ù≤© ø,19941017,0.5082,
600804.SH,≈Ù≤© ø,19941018,0.5082,
600804.SH,≈Ù≤© ø,19941019,0.5296,
600804.SH,≈Ù≤© ø,19941020,0.5692,
600804.SH,≈Ù≤© ø,19941021,0.528,
600804.SH,≈Ù≤© ø,19941024,0.5774,
600804.SH,≈Ù≤© ø,19941025,0.556,
600804.SH,≈Ù≤© ø,19941026,0.5098,
600804.SH,≈Ù≤© ø,19941027,0.5296,
600804.SH,≈Ù≤© ø,19941028,0.5313,
600804.SH,≈Ù≤© ø,19941031,0.5313,
600804.SH,≈Ù≤© ø,19941101,0.5445,
600804.SH,≈Ù≤© ø,19941102,0.5659,
600804.SH,≈Ù≤© ø,19941103,0.5857,
600804.SH,≈Ù≤© ø,19941104,0.5362,
600804.SH,≈Ù≤© ø,19941107,0.5428,
600804.SH,≈Ù≤© ø,19941108,0.5527,
600804.SH,≈Ù≤© ø,19941109,0.5544,
600804.SH,≈Ù≤© ø,19941110,0.5445,
600804.SH,≈Ù≤© ø,19941111,0.5544,
600804.SH,≈Ù≤© ø,19941114,0.5544,
600804.SH,≈Ù≤© ø,19941115,0.5346,
600804.SH,≈Ù≤© ø,19941116,0.5362,
600804.SH,≈Ù≤© ø,19941117,0.5296,
600804.SH,≈Ù≤© ø,19941118,0.5362,
600804.SH,≈Ù≤© ø,19941121,0.5329,
600804.SH,≈Ù≤© ø,19941122,0.5313,
600804.SH,≈Ù≤© ø,19941123,0.523,
600804.SH,≈Ù≤© ø,19941124,0.5164,
600804.SH,≈Ù≤© ø,19941125,0.5247,
600804.SH,≈Ù≤© ø,19941128,0.523,
600804.SH,≈Ù≤© ø,19941129,0.5346,
600804.SH,≈Ù≤© ø,19941130,0.528,
600804.SH,≈Ù≤© ø,19941201,0.523,
600804.SH,≈Ù≤© ø,19941202,0.528,
600804.SH,≈Ù≤© ø,19941205,0.5214,
600804.SH,≈Ù≤© ø,19941206,0.5164,
600804.SH,≈Ù≤© ø,19941207,0.5131,
600804.SH,≈Ù≤© ø,19941208,0.5082,
600804.SH,≈Ù≤© ø,19941209,0.5032,
600804.SH,≈Ù≤© ø,19941212,0.4834,
600804.SH,≈Ù≤© ø,19941213,0.495,
600804.SH,≈Ù≤© ø,19941214,0.4867,
600804.SH,≈Ù≤© ø,19941215,0.5131,
600804.SH,≈Ù≤© ø,19941216,0.5148,
600804.SH,≈Ù≤© ø,19941219,0.495,
600804.SH,≈Ù≤© ø,19941220,0.4983,
600804.SH,≈Ù≤© ø,19941221,0.495,
600804.SH,≈Ù≤© ø,19941222,0.4851,
600804.SH,≈Ù≤© ø,19941223,0.4867,
600804.SH,≈Ù≤© ø,19941226,0.4933,
600804.SH,≈Ù≤© ø,19941227,0.4867,
600804.SH,≈Ù≤© ø,19941228,0.4785,
600804.SH,≈Ù≤© ø,19941229,0.4752,
600804.SH,≈Ù≤© ø,19941230,0.4801,
600804.SH,≈Ù≤© ø,19950103,0.4719,
600804.SH,≈Ù≤© ø,19950104,0.495,
600804.SH,≈Ù≤© ø,19950105,0.4983,
600804.SH,≈Ù≤© ø,19950106,0.4867,
600804.SH,≈Ù≤© ø,19950109,0.4785,
600804.SH,≈Ù≤© ø,19950110,0.4653,
600804.SH,≈Ù≤© ø,19950111,0.4686,
600804.SH,≈Ù≤© ø,19950112,0.462,
600804.SH,≈Ù≤© ø,19950113,0.457,
600804.SH,≈Ù≤© ø,19950116,0.4471,
600804.SH,≈Ù≤© ø,19950117,0.4521,
