測鎢,潠備,�梪�,彶攫歎(啋),
000848.SZ,創肅繞繞,19971113,0.9305,
000848.SZ,創肅繞繞,19971114,0.8714,
000848.SZ,創肅繞繞,19971117,0.8153,
000848.SZ,創肅繞繞,19971118,0.7926,
000848.SZ,創肅繞繞,19971119,0.7931,
000848.SZ,創肅繞繞,19971120,0.7798,
000848.SZ,創肅繞繞,19971121,0.7685,
000848.SZ,創肅繞繞,19971124,0.7237,
000848.SZ,創肅繞繞,19971125,0.7158,
000848.SZ,創肅繞繞,19971126,0.7473,
000848.SZ,創肅繞繞,19971127,0.7143,
000848.SZ,創肅繞繞,19971128,0.7542,
000848.SZ,創肅繞繞,19971201,0.7449,
000848.SZ,創肅繞繞,19971202,0.7537,
000848.SZ,創肅繞繞,19971203,0.7513,
000848.SZ,創肅繞繞,19971204,0.7641,
000848.SZ,創肅繞繞,19971205,0.7532,
000848.SZ,創肅繞繞,19971208,0.7468,
000848.SZ,創肅繞繞,19971209,0.7532,
000848.SZ,創肅繞繞,19971210,0.7774,
000848.SZ,創肅繞繞,19971211,0.7828,
000848.SZ,創肅繞繞,19971212,0.768,
000848.SZ,創肅繞繞,19971215,0.769,
000848.SZ,創肅繞繞,19971216,0.7995,
000848.SZ,創肅繞繞,19971217,0.7695,
000848.SZ,創肅繞繞,19971218,0.7646,
000848.SZ,創肅繞繞,19971219,0.7655,
000848.SZ,創肅繞繞,19971222,0.7724,
000848.SZ,創肅繞繞,19971223,0.7872,
000848.SZ,創肅繞繞,19971224,0.7828,
000848.SZ,創肅繞繞,19971225,0.8187,
000848.SZ,創肅繞繞,19971226,0.8202,
000848.SZ,創肅繞繞,19971229,0.7961,
000848.SZ,創肅繞繞,19971230,0.7946,
000848.SZ,創肅繞繞,19971231,0.7951,
000848.SZ,創肅繞繞,19980105,0.8197,
000848.SZ,創肅繞繞,19980106,0.8458,
000848.SZ,創肅繞繞,19980107,0.8492,
000848.SZ,創肅繞繞,19980108,0.8354,
000848.SZ,創肅繞繞,19980109,0.8207,
000848.SZ,創肅繞繞,19980112,0.8384,
000848.SZ,創肅繞繞,19980113,0.7828,
000848.SZ,創肅繞繞,19980114,0.8079,
000848.SZ,創肅繞繞,19980115,0.8118,
000848.SZ,創肅繞繞,19980116,0.7931,
000848.SZ,創肅繞繞,19980119,0.8222,
000848.SZ,創肅繞繞,19980120,0.8098,
000848.SZ,創肅繞繞,19980121,0.7921,
000848.SZ,創肅繞繞,19980122,0.8025,
000848.SZ,創肅繞繞,19980123,0.803,
000848.SZ,創肅繞繞,19980209,0.8059,
000848.SZ,創肅繞繞,19980210,0.7823,
000848.SZ,創肅繞繞,19980211,0.7764,
000848.SZ,創肅繞繞,19980212,0.7754,
000848.SZ,創肅繞繞,19980213,0.7798,
000848.SZ,創肅繞繞,19980216,0.7823,
000848.SZ,創肅繞繞,19980217,0.8015,
000848.SZ,創肅繞繞,19980218,0.7838,
000848.SZ,創肅繞繞,19980219,0.7793,
000848.SZ,創肅繞繞,19980220,0.766,
000848.SZ,創肅繞繞,19980223,0.7498,
000848.SZ,創肅繞繞,19980224,0.7532,
000848.SZ,創肅繞繞,19980225,0.7601,
000848.SZ,創肅繞繞,19980226,0.7759,
000848.SZ,創肅繞繞,19980227,0.7616,
000848.SZ,創肅繞繞,19980302,0.7316,
000848.SZ,創肅繞繞,19980303,0.7572,
000848.SZ,創肅繞繞,19980304,0.7483,
000848.SZ,創肅繞繞,19980305,0.7409,
000848.SZ,創肅繞繞,19980306,0.7404,
000848.SZ,創肅繞繞,19980309,0.7483,
000848.SZ,創肅繞繞,19980310,0.7439,
000848.SZ,創肅繞繞,19980311,0.7478,
000848.SZ,創肅繞繞,19980312,0.7399,
000848.SZ,創肅繞繞,19980313,0.7281,
000848.SZ,創肅繞繞,19980316,0.7488,
000848.SZ,創肅繞繞,19980317,0.7754,
000848.SZ,創肅繞繞,19980318,0.77,
000848.SZ,創肅繞繞,19980319,0.7636,
000848.SZ,創肅繞繞,19980320,0.766,
000848.SZ,創肅繞繞,19980323,0.7788,
000848.SZ,創肅繞繞,19980324,0.7764,
000848.SZ,創肅繞繞,19980325,0.7808,
000848.SZ,創肅繞繞,19980326,0.7655,
000848.SZ,創肅繞繞,19980327,0.768,
000848.SZ,創肅繞繞,19980330,0.7769,
000848.SZ,創肅繞繞,19980331,0.7828,
000848.SZ,創肅繞繞,19980401,0.8054,
000848.SZ,創肅繞繞,19980402,0.7931,
000848.SZ,創肅繞繞,19980403,0.7936,
000848.SZ,創肅繞繞,19980406,0.7803,
000848.SZ,創肅繞繞,19980407,0.7778,
000848.SZ,創肅繞繞,19980408,0.797,
000848.SZ,創肅繞繞,19980409,0.8222,
000848.SZ,創肅繞繞,19980410,0.8281,
000848.SZ,創肅繞繞,19980413,0.833,
000848.SZ,創肅繞繞,19980414,0.832,
000848.SZ,創肅繞繞,19980415,0.8369,
000848.SZ,創肅繞繞,19980416,0.8103,
000848.SZ,創肅繞繞,19980417,0.8015,
000848.SZ,創肅繞繞,19980420,0.7926,
000848.SZ,創肅繞繞,19980421,0.798,
000848.SZ,創肅繞繞,19980422,0.8103,
000848.SZ,創肅繞繞,19980423,0.8049,
000848.SZ,創肅繞繞,19980424,0.7985,
000848.SZ,創肅繞繞,19980427,0.8271,
000848.SZ,創肅繞繞,19980428,0.8335,
000848.SZ,創肅繞繞,19980429,0.8359,
000848.SZ,創肅繞繞,19980430,0.8379,
000848.SZ,創肅繞繞,19980504,0.8694,
000848.SZ,創肅繞繞,19980505,0.8581,
000848.SZ,創肅繞繞,19980506,0.8409,
000848.SZ,創肅繞繞,19980507,0.8222,
000848.SZ,創肅繞繞,19980508,0.83,
000848.SZ,創肅繞繞,19980511,0.8172,
000848.SZ,創肅繞繞,19980512,0.832,
000848.SZ,創肅繞繞,19980513,0.8369,
000848.SZ,創肅繞繞,19980514,0.8345,
000848.SZ,創肅繞繞,19980515,0.8473,
000848.SZ,創肅繞繞,19980518,0.9319,
000848.SZ,創肅繞繞,19980519,0.989,
000848.SZ,創肅繞繞,19980520,1.0137,
000848.SZ,創肅繞繞,19980521,1.0294,
000848.SZ,創肅繞繞,19980522,1.0373,
000848.SZ,創肅繞繞,19980525,1.1328,
000848.SZ,創肅繞繞,19980526,1.1328,
000848.SZ,創肅繞繞,19980527,1.0782,
000848.SZ,創肅繞繞,19980528,1.0964,
000848.SZ,創肅繞繞,19980529,1.1008,
000848.SZ,創肅繞繞,19980601,1.0732,
000848.SZ,創肅繞繞,19980602,1.0545,
000848.SZ,創肅繞繞,19980603,1.0905,
000848.SZ,創肅繞繞,19980604,1.0811,
000848.SZ,創肅繞繞,19980605,1.09,
000848.SZ,創肅繞繞,19980608,1.1097,
000848.SZ,創肅繞繞,19980609,1.1269,
000848.SZ,創肅繞繞,19980610,1.1372,
000848.SZ,創肅繞繞,19980611,1.0831,
000848.SZ,創肅繞繞,19980612,1.0919,
000848.SZ,創肅繞繞,19980615,1.0924,
000848.SZ,創肅繞繞,19980616,1.0782,
000848.SZ,創肅繞繞,19980617,1.0732,
000848.SZ,創肅繞繞,19980618,1.0727,
000848.SZ,創肅繞繞,19980619,1.1003,
000848.SZ,創肅繞繞,19980622,1.2096,
000848.SZ,創肅繞繞,19980623,1.2436,
000848.SZ,創肅繞繞,19980624,1.2308,
000848.SZ,創肅繞繞,19980625,1.184,
000848.SZ,創肅繞繞,19980626,1.2209,
000848.SZ,創肅繞繞,19980629,1.1865,
000848.SZ,創肅繞繞,19980630,1.1766,
000848.SZ,創肅繞繞,19980701,1.1756,
000848.SZ,創肅繞繞,19980702,1.1815,
000848.SZ,創肅繞繞,19980703,1.2111,
000848.SZ,創肅繞繞,19980706,1.2052,
000848.SZ,創肅繞繞,19980707,1.1825,
000848.SZ,創肅繞繞,19980708,1.1879,
000848.SZ,創肅繞繞,19980709,1.2716,
000848.SZ,創肅繞繞,19980710,1.3238,
000848.SZ,創肅繞繞,19980713,1.3617,
000848.SZ,創肅繞繞,19980714,1.2879,
000848.SZ,創肅繞繞,19980715,1.3529,
000848.SZ,創肅繞繞,19980716,1.3667,
000848.SZ,創肅繞繞,19980717,1.3504,
000848.SZ,創肅繞繞,19980720,1.3193,
000848.SZ,創肅繞繞,19980721,1.2912,
000848.SZ,創肅繞繞,19980722,1.347,
000848.SZ,創肅繞繞,19980723,1.343,
000848.SZ,創肅繞繞,19980724,1.3519,
000848.SZ,創肅繞繞,19980727,1.3213,
000848.SZ,創肅繞繞,19980728,1.3297,
000848.SZ,創肅繞繞,19980729,1.2951,
000848.SZ,創肅繞繞,19980730,1.2828,
000848.SZ,創肅繞繞,19980731,1.2764,
000848.SZ,創肅繞繞,19980803,1.27,
000848.SZ,創肅繞繞,19980804,1.2784,
000848.SZ,創肅繞繞,19980805,1.2789,
000848.SZ,創肅繞繞,19980806,1.2808,
000848.SZ,創肅繞繞,19980807,1.2359,
000848.SZ,創肅繞繞,19980810,1.1693,
000848.SZ,創肅繞繞,19980811,1.1397,
000848.SZ,創肅繞繞,19980812,1.1397,
000848.SZ,創肅繞繞,19980813,1.1555,
000848.SZ,創肅繞繞,19980814,1.1299,
000848.SZ,創肅繞繞,19980817,1.0169,
000848.SZ,創肅繞繞,19980818,1.0361,
000848.SZ,創肅繞繞,19980819,1.1299,
000848.SZ,創肅繞繞,19980820,1.1471,
000848.SZ,創肅繞繞,19980821,1.1703,
000848.SZ,創肅繞繞,19980824,1.1605,
000848.SZ,創肅繞繞,19980825,1.1545,
000848.SZ,創肅繞繞,19980826,1.1333,
000848.SZ,創肅繞繞,19980827,1.1471,
000848.SZ,創肅繞繞,19980828,1.1471,
000848.SZ,創肅繞繞,19980831,1.1343,
000848.SZ,創肅繞繞,19980901,1.0919,
000848.SZ,創肅繞繞,19980902,1.0978,
000848.SZ,創肅繞繞,19980903,1.1175,
000848.SZ,創肅繞繞,19980904,1.1353,
000848.SZ,創肅繞繞,19980907,1.1387,
000848.SZ,創肅繞繞,19980908,1.1447,
000848.SZ,創肅繞繞,19980909,1.1827,
000848.SZ,創肅繞繞,19980910,1.2794,
000848.SZ,創肅繞繞,19980911,1.2789,
000848.SZ,創肅繞繞,19980914,1.2818,
000848.SZ,創肅繞繞,19980915,1.2345,
000848.SZ,創肅繞繞,19980916,1.2729,
000848.SZ,創肅繞繞,19980917,1.2364,
000848.SZ,創肅繞繞,19980918,1.2009,
000848.SZ,創肅繞繞,19980921,1.1713,
000848.SZ,創肅繞繞,19980922,1.2147,
000848.SZ,創肅繞繞,19980923,1.1901,
000848.SZ,創肅繞繞,19980924,1.1545,
000848.SZ,創肅繞繞,19980925,1.1654,
000848.SZ,創肅繞繞,19980928,1.1447,
000848.SZ,創肅繞繞,19980929,1.1496,
000848.SZ,創肅繞繞,19980930,1.1595,
000848.SZ,創肅繞繞,19981005,1.1535,
000848.SZ,創肅繞繞,19981006,1.1851,
000848.SZ,創肅繞繞,19981007,1.1634,
000848.SZ,創肅繞繞,19981008,1.1703,
000848.SZ,創肅繞繞,19981009,1.1565,
000848.SZ,創肅繞繞,19981012,1.1368,
000848.SZ,創肅繞繞,19981013,1.1387,
000848.SZ,創肅繞繞,19981014,1.1328,
000848.SZ,創肅繞繞,19981015,1.122,
000848.SZ,創肅繞繞,19981016,1.1427,
000848.SZ,創肅繞繞,19981019,1.1437,
000848.SZ,創肅繞繞,19981020,1.1338,
000848.SZ,創肅繞繞,19981021,1.0864,
000848.SZ,創肅繞繞,19981022,1.0933,
000848.SZ,創肅繞繞,19981023,1.0874,
000848.SZ,創肅繞繞,19981026,1.0628,
000848.SZ,創肅繞繞,19981027,1.0559,
000848.SZ,創肅繞繞,19981028,1.1614,
000848.SZ,創肅繞繞,19981029,1.1871,
000848.SZ,創肅繞繞,19981030,1.1772,
000848.SZ,創肅繞繞,19981102,1.1723,
000848.SZ,創肅繞繞,19981103,1.2108,
000848.SZ,創肅繞繞,19981104,1.2118,
000848.SZ,創肅繞繞,19981105,1.2187,
000848.SZ,創肅繞繞,19981106,1.2049,
000848.SZ,創肅繞繞,19981109,1.2206,
000848.SZ,創肅繞繞,19981110,1.272,
000848.SZ,創肅繞繞,19981111,1.265,
000848.SZ,創肅繞繞,19981112,1.269,
000848.SZ,創肅繞繞,19981113,1.2522,
000848.SZ,創肅繞繞,19981116,1.2433,
000848.SZ,創肅繞繞,19981117,1.2769,
000848.SZ,創肅繞繞,19981118,1.2532,
000848.SZ,創肅繞繞,19981119,1.2315,
000848.SZ,創肅繞繞,19981120,1.2335,
000848.SZ,創肅繞繞,19981123,1.2088,
000848.SZ,創肅繞繞,19981124,1.2197,
000848.SZ,創肅繞繞,19981125,1.2088,
000848.SZ,創肅繞繞,19981126,1.1831,
000848.SZ,創肅繞繞,19981127,1.1683,
000848.SZ,創肅繞繞,19981130,1.1792,
000848.SZ,創肅繞繞,19981201,1.1605,
000848.SZ,創肅繞繞,19981202,1.1595,
000848.SZ,創肅繞繞,19981203,1.1545,
000848.SZ,創肅繞繞,19981204,1.1447,
000848.SZ,創肅繞繞,19981207,1.1368,
000848.SZ,創肅繞繞,19981208,1.1466,
000848.SZ,創肅繞繞,19981209,1.1417,
000848.SZ,創肅繞繞,19981210,1.1121,
000848.SZ,創肅繞繞,19981211,1.1308,
000848.SZ,創肅繞繞,19981214,1.1022,
000848.SZ,創肅繞繞,19981215,1.0973,
000848.SZ,創肅繞繞,19981216,1.0815,
000848.SZ,創肅繞繞,19981217,1.0578,
000848.SZ,創肅繞繞,19981218,1.0519,
000848.SZ,創肅繞繞,19981221,1.045,
000848.SZ,創肅繞繞,19981222,1.0933,
000848.SZ,創肅繞繞,19981223,1.0874,
000848.SZ,創肅繞繞,19981224,1.0805,
000848.SZ,創肅繞繞,19981225,1.0855,
000848.SZ,創肅繞繞,19981228,1.0637,
000848.SZ,創肅繞繞,19981229,1.046,
000848.SZ,創肅繞繞,19981230,1.0598,
000848.SZ,創肅繞繞,19981231,1.0401,
000848.SZ,創肅繞繞,19990104,1.0292,
000848.SZ,創肅繞繞,19990105,0.9976,
000848.SZ,創肅繞繞,19990106,1.0065,
000848.SZ,創肅繞繞,19990107,1.0085,
000848.SZ,創肅繞繞,19990108,1.0608,
000848.SZ,創肅繞繞,19990111,1.0766,
000848.SZ,創肅繞繞,19990112,1.0539,
000848.SZ,創肅繞繞,19990113,1.0549,
000848.SZ,創肅繞繞,19990114,1.0657,
000848.SZ,創肅繞繞,19990115,1.1259,
000848.SZ,創肅繞繞,19990118,1.1782,
000848.SZ,創肅繞繞,19990119,1.1624,
000848.SZ,創肅繞繞,19990120,1.1506,
000848.SZ,創肅繞繞,19990121,1.193,
000848.SZ,創肅繞繞,19990122,1.1802,
000848.SZ,創肅繞繞,19990125,1.1358,
000848.SZ,創肅繞繞,19990126,1.118,
000848.SZ,創肅繞繞,19990127,1.1131,
000848.SZ,創肅繞繞,19990128,1.1249,
000848.SZ,創肅繞繞,19990129,1.0993,
000848.SZ,創肅繞繞,19990201,1.0973,
000848.SZ,創肅繞繞,19990202,1.0855,
000848.SZ,創肅繞繞,19990203,1.0874,
000848.SZ,創肅繞繞,19990204,1.0687,
000848.SZ,創肅繞繞,19990205,1.0302,
000848.SZ,創肅繞繞,19990208,1.0223,
000848.SZ,創肅繞繞,19990209,1.0618,
000848.SZ,創肅繞繞,19990301,1.0618,
000848.SZ,創肅繞繞,19990302,1.0914,
000848.SZ,創肅繞繞,19990303,1.0499,
000848.SZ,創肅繞繞,19990304,1.0302,
000848.SZ,創肅繞繞,19990305,1.0351,
000848.SZ,創肅繞繞,19990308,1.0253,
000848.SZ,創肅繞繞,19990309,1.0193,
000848.SZ,創肅繞繞,19990310,1.045,
000848.SZ,創肅繞繞,19990311,1.0499,
