´úÂë,¼ò³Æ,ÈÕÆÚ,ÊÕÅÌ¼Û(Ôª),
603919.SH,½ð»Õ¾Æ,20160310,11.9944,
603919.SH,½ð»Õ¾Æ,20160311,13.1976,
603919.SH,½ð»Õ¾Æ,20160314,14.5151,
603919.SH,½ð»Õ¾Æ,20160315,15.9697,
603919.SH,½ð»Õ¾Æ,20160316,17.5689,
603919.SH,½ð»Õ¾Æ,20160317,19.3281,
603919.SH,½ð»Õ¾Æ,20160318,21.2624,
603919.SH,½ð»Õ¾Æ,20160321,22.3895,
603919.SH,½ð»Õ¾Æ,20160322,21.1482,
603919.SH,½ð»Õ¾Æ,20160323,20.6456,
603919.SH,½ð»Õ¾Æ,20160324,21.0568,
603919.SH,½ð»Õ¾Æ,20160325,20.6684,
603919.SH,½ð»Õ¾Æ,20160328,20.478,
603919.SH,½ð»Õ¾Æ,20160329,19.2976,
603919.SH,½ð»Õ¾Æ,20160330,19.7012,
603919.SH,½ð»Õ¾Æ,20160331,19.4271,
603919.SH,½ð»Õ¾Æ,20160401,19.5413,
603919.SH,½ð»Õ¾Æ,20160405,19.6708,
603919.SH,½ð»Õ¾Æ,20160406,19.6479,
603919.SH,½ð»Õ¾Æ,20160407,19.389,
603919.SH,½ð»Õ¾Æ,20160408,18.9092,
603919.SH,½ð»Õ¾Æ,20160411,19.8536,
603919.SH,½ð»Õ¾Æ,20160412,19.8992,
603919.SH,½ð»Õ¾Æ,20160413,19.884,
603919.SH,½ð»Õ¾Æ,20160414,21.2243,
603919.SH,½ð»Õ¾Æ,20160415,20.6303,
603919.SH,½ð»Õ¾Æ,20160418,19.8231,
603919.SH,½ð»Õ¾Æ,20160419,19.9373,
603919.SH,½ð»Õ¾Æ,20160420,18.9092,
603919.SH,½ð»Õ¾Æ,20160421,18.6046,
603919.SH,½ð»Õ¾Æ,20160422,19.0692,
603919.SH,½ð»Õ¾Æ,20160425,19.488,
603919.SH,½ð»Õ¾Æ,20160426,19.5261,
603919.SH,½ð»Õ¾Æ,20160427,19.7926,
603919.SH,½ð»Õ¾Æ,20160428,19.6708,
603919.SH,½ð»Õ¾Æ,20160429,19.8612,
603919.SH,½ð»Õ¾Æ,20160503,21.3081,
603919.SH,½ð»Õ¾Æ,20160504,21.6203,
603919.SH,½ð»Õ¾Æ,20160505,22.1001,
603919.SH,½ð»Õ¾Æ,20160506,20.874,
603919.SH,½ð»Õ¾Æ,20160509,21.3005,
603919.SH,½ð»Õ¾Æ,20160510,22.8464,
603919.SH,½ð»Õ¾Æ,20160511,22.4657,
603919.SH,½ð»Õ¾Æ,20160512,20.9959,
603919.SH,½ð»Õ¾Æ,20160513,21.2624,
603919.SH,½ð»Õ¾Æ,20160516,21.4909,
603919.SH,½ð»Õ¾Æ,20160517,21.0949,
603919.SH,½ð»Õ¾Æ,20160518,19.9982,
603919.SH,½ð»Õ¾Æ,20160519,19.9602,
603919.SH,½ð»Õ¾Æ,20160520,20.2496,
603919.SH,½ð»Õ¾Æ,20160523,20.9121,
603919.SH,½ð»Õ¾Æ,20160524,20.2115,
603919.SH,½ð»Õ¾Æ,20160525,20.3943,
603919.SH,½ð»Õ¾Æ,20160526,20.3486,
603919.SH,½ð»Õ¾Æ,20160527,20.5999,
603919.SH,½ð»Õ¾Æ,20160530,20.2648,
603919.SH,½ð»Õ¾Æ,20160531,21.133,
603919.SH,½ð»Õ¾Æ,20160601,21.5213,
603919.SH,½ð»Õ¾Æ,20160602,23.1434,
603919.SH,½ð»Õ¾Æ,20160603,23.5318,
603919.SH,½ð»Õ¾Æ,20160606,23.5318,
603919.SH,½ð»Õ¾Æ,20160607,23.5318,
603919.SH,½ð»Õ¾Æ,20160608,23.5318,
603919.SH,½ð»Õ¾Æ,20160613,23.5318,
603919.SH,½ð»Õ¾Æ,20160614,23.5318,
603919.SH,½ð»Õ¾Æ,20160615,23.5318,
603919.SH,½ð»Õ¾Æ,20160616,23.5318,
603919.SH,½ð»Õ¾Æ,20160617,23.5318,
603919.SH,½ð»Õ¾Æ,20160620,23.5318,
603919.SH,½ð»Õ¾Æ,20160621,23.5318,
603919.SH,½ð»Õ¾Æ,20160622,23.5318,
603919.SH,½ð»Õ¾Æ,20160623,23.5318,
603919.SH,½ð»Õ¾Æ,20160624,23.5318,
603919.SH,½ð»Õ¾Æ,20160627,23.5318,
603919.SH,½ð»Õ¾Æ,20160628,23.5318,
603919.SH,½ð»Õ¾Æ,20160629,23.5318,
603919.SH,½ð»Õ¾Æ,20160630,23.5318,
603919.SH,½ð»Õ¾Æ,20160701,23.5318,
603919.SH,½ð»Õ¾Æ,20160704,23.5318,
603919.SH,½ð»Õ¾Æ,20160705,25.885,
603919.SH,½ð»Õ¾Æ,20160706,28.4743,
603919.SH,½ð»Õ¾Æ,20160707,29.8451,
603919.SH,½ð»Õ¾Æ,20160708,32.1069,
603919.SH,½ð»Õ¾Æ,20160711,31.7718,
603919.SH,½ð»Õ¾Æ,20160712,30.8275,
603919.SH,½ð»Õ¾Æ,20160713,30.5609,
603919.SH,½ð»Õ¾Æ,20160714,30.5685,
603919.SH,½ð»Õ¾Æ,20160715,30.3172,
603919.SH,½ð»Õ¾Æ,20160718,28.4057,
603919.SH,½ð»Õ¾Æ,20160719,28.4362,
603919.SH,½ð»Õ¾Æ,20160720,28.4438,
603919.SH,½ð»Õ¾Æ,20160721,29.8374,
603919.SH,½ð»Õ¾Æ,20160722,28.3677,
603919.SH,½ð»Õ¾Æ,20160725,29.6394,
603919.SH,½ð»Õ¾Æ,20160726,30.4848,
603919.SH,½ð»Õ¾Æ,20160727,28.4438,
603919.SH,½ð»Õ¾Æ,20160728,28.6494,
603919.SH,½ð»Õ¾Æ,20160729,27.8803,
603919.SH,½ð»Õ¾Æ,20160801,25.4509,
603919.SH,½ð»Õ¾Æ,20160802,26.1668,
603919.SH,½ð»Õ¾Æ,20160803,26.6085,
603919.SH,½ð»Õ¾Æ,20160804,26.578,
603919.SH,½ð»Õ¾Æ,20160805,25.885,
603919.SH,½ð»Õ¾Æ,20160808,27.0045,
603919.SH,½ð»Õ¾Æ,20160809,27.2558,
603919.SH,½ð»Õ¾Æ,20160810,26.9816,
603919.SH,½ð»Õ¾Æ,20160811,26.6466,
603919.SH,½ð»Õ¾Æ,20160812,27.4462,
603919.SH,½ð»Õ¾Æ,20160815,28.9312,
603919.SH,½ð»Õ¾Æ,20160816,28.5657,
603919.SH,½ð»Õ¾Æ,20160817,28.6266,
603919.SH,½ð»Õ¾Æ,20160818,28.1087,
603919.SH,½ð»Õ¾Æ,20160819,28.2915,
603919.SH,½ð»Õ¾Æ,20160822,27.3472,
603919.SH,½ð»Õ¾Æ,20160823,27.3167,
603919.SH,½ð»Õ¾Æ,20160824,27.2863,
603919.SH,½ð»Õ¾Æ,20160825,28.2991,
603919.SH,½ð»Õ¾Æ,20160826,27.8498,
603919.SH,½ð»Õ¾Æ,20160829,26.3724,
603919.SH,½ð»Õ¾Æ,20160830,26.4638,
603919.SH,½ð»Õ¾Æ,20160831,26.7227,
603919.SH,½ð»Õ¾Æ,20160901,26.182,
603919.SH,½ð»Õ¾Æ,20160902,25.7175,
603919.SH,½ð»Õ¾Æ,20160905,25.7708,
603919.SH,½ð»Õ¾Æ,20160906,26.6466,
603919.SH,½ð»Õ¾Æ,20160907,26.9436,
603919.SH,½ð»Õ¾Æ,20160908,27.271,
603919.SH,½ð»Õ¾Æ,20160909,26.6923,
603919.SH,½ð»Õ¾Æ,20160912,26.0069,
603919.SH,½ð»Õ¾Æ,20160913,26.2049,
603919.SH,½ð»Õ¾Æ,20160914,25.8926,
603919.SH,½ð»Õ¾Æ,20160919,25.984,
603919.SH,½ð»Õ¾Æ,20160920,25.5956,
603919.SH,½ð»Õ¾Æ,20160921,25.5652,
603919.SH,½ð»Õ¾Æ,20160922,25.6794,
603919.SH,½ð»Õ¾Æ,20160923,24.8417,
603919.SH,½ð»Õ¾Æ,20160926,22.8388,
603919.SH,½ð»Õ¾Æ,20160927,23.2805,
603919.SH,½ð»Õ¾Æ,20160928,23.1282,
