����,���,����,���̼�(Ԫ),
600121.SH,*ST֣ú,20100930,10.6923,
600121.SH,*ST֣ú,20101008,11.6043,
600121.SH,*ST֣ú,20101011,11.682,
600121.SH,*ST֣ú,20101012,12.1768,
600121.SH,*ST֣ú,20101013,11.9342,
600121.SH,*ST֣ú,20101014,12.0506,
600121.SH,*ST֣ú,20101015,11.8178,
600121.SH,*ST֣ú,20101018,12.7201,
600121.SH,*ST֣ú,20101019,12.8851,
600121.SH,*ST֣ú,20101020,13.0791,
600121.SH,*ST֣ú,20101021,12.8172,
600121.SH,*ST֣ú,20101022,12.8754,
600121.SH,*ST֣ú,20101025,13.1956,
600121.SH,*ST֣ú,20101026,12.953,
600121.SH,*ST֣ú,20101027,12.4776,
600121.SH,*ST֣ú,20101028,12.4291,
600121.SH,*ST֣ú,20101029,12.4776,
600121.SH,*ST֣ú,20101101,12.9821,
600121.SH,*ST֣ú,20101102,12.7201,
600121.SH,*ST֣ú,20101103,12.332,
600121.SH,*ST֣ú,20101104,12.6037,
600121.SH,*ST֣ú,20101105,12.7589,
600121.SH,*ST֣ú,20101108,12.8463,
600121.SH,*ST֣ú,20101109,13.3217,
600121.SH,*ST֣ú,20101110,13.215,
600121.SH,*ST֣ú,20101111,14.5345,
600121.SH,*ST֣ú,20101112,13.5449,
600121.SH,*ST֣ú,20101115,13.3217,
600121.SH,*ST֣ú,20101116,12.2253,
600121.SH,*ST֣ú,20101117,11.6334,
600121.SH,*ST֣ú,20101118,12.0798,
600121.SH,*ST֣ú,20101119,11.9633,
600121.SH,*ST֣ú,20101122,12.0895,
600121.SH,*ST֣ú,20101123,11.8663,
600121.SH,*ST֣ú,20101124,12.3708,
600121.SH,*ST֣ú,20101125,12.4193,
600121.SH,*ST֣ú,20101126,12.6716,
600121.SH,*ST֣ú,20101129,12.3223,
600121.SH,*ST֣ú,20101130,12.0506,
600121.SH,*ST֣ú,20101201,12.2544,
600121.SH,*ST֣ú,20101202,12.235,
600121.SH,*ST֣ú,20101203,12.3223,
600121.SH,*ST֣ú,20101206,12.1865,
600121.SH,*ST֣ú,20101207,12.4388,
600121.SH,*ST֣ú,20101208,12.138,
600121.SH,*ST֣ú,20101209,12.1283,
600121.SH,*ST֣ú,20101210,12.2544,
600121.SH,*ST֣ú,20101213,12.7783,
600121.SH,*ST֣ú,20101214,12.8075,
600121.SH,*ST֣ú,20101215,12.9239,
600121.SH,*ST֣ú,20101216,12.8463,
600121.SH,*ST֣ú,20101217,12.7395,
600121.SH,*ST֣ú,20101220,12.6037,
600121.SH,*ST֣ú,20101221,12.8754,
600121.SH,*ST֣ú,20101222,12.6231,
600121.SH,*ST֣ú,20101223,12.5261,
600121.SH,*ST֣ú,20101224,12.4096,
600121.SH,*ST֣ú,20101227,12.4096,
600121.SH,*ST֣ú,20101228,11.8275,
600121.SH,*ST֣ú,20101229,11.6043,
600121.SH,*ST֣ú,20101230,11.682,
600121.SH,*ST֣ú,20101231,12.0312,
600121.SH,*ST֣ú,20110104,12.1962,
600121.SH,*ST֣ú,20110105,12.3514,
600121.SH,*ST֣ú,20110106,12.1477,
600121.SH,*ST֣ú,20110107,11.9827,
600121.SH,*ST֣ú,20110110,11.7402,
600121.SH,*ST֣ú,20110111,11.6528,
600121.SH,*ST֣ú,20110112,11.7208,
600121.SH,*ST֣ú,20110113,11.7014,
600121.SH,*ST֣ú,20110114,11.4588,
600121.SH,*ST֣ú,20110117,10.8475,
600121.SH,*ST֣ú,20110118,10.8863,
600121.SH,*ST֣ú,20110119,11.158,
600121.SH,*ST֣ú,20110120,10.6826,
600121.SH,*ST֣ú,20110121,10.6632,
600121.SH,*ST֣ú,20110124,10.1489,
600121.SH,*ST֣ú,20110125,9.7608,
600121.SH,*ST֣ú,20110126,9.9452,
600121.SH,*ST֣ú,20110127,10.1004,
600121.SH,*ST֣ú,20110128,10.1489,
600121.SH,*ST֣ú,20110131,10.3721,
600121.SH,*ST֣ú,20110201,10.8281,
600121.SH,*ST֣ú,20110209,10.7699,
600121.SH,*ST֣ú,20110210,11.5267,
600121.SH,*ST֣ú,20110211,11.5849,
600121.SH,*ST֣ú,20110214,11.7208,
600121.SH,*ST֣ú,20110215,11.4782,
600121.SH,*ST֣ú,20110216,11.6237,
600121.SH,*ST֣ú,20110217,11.4491,
600121.SH,*ST֣ú,20110218,11.3715,
600121.SH,*ST֣ú,20110221,11.5267,
600121.SH,*ST֣ú,20110222,11.1774,
600121.SH,*ST֣ú,20110223,11.2065,
600121.SH,*ST֣ú,20110224,11.323,
600121.SH,*ST֣ú,20110225,11.3521,
600121.SH,*ST֣ú,20110228,11.4588,
600121.SH,*ST֣ú,20110301,11.4491,
600121.SH,*ST֣ú,20110302,11.5461,
600121.SH,*ST֣ú,20110303,11.2938,
600121.SH,*ST֣ú,20110304,11.4588,
600121.SH,*ST֣ú,20110307,12.1477,
600121.SH,*ST֣ú,20110308,11.9148,
600121.SH,*ST֣ú,20110309,11.9439,
600121.SH,*ST֣ú,20110310,11.5655,
600121.SH,*ST֣ú,20110311,11.5655,
600121.SH,*ST֣ú,20110314,11.5655,
600121.SH,*ST֣ú,20110315,11.1192,
600121.SH,*ST֣ú,20110316,11.2453,
600121.SH,*ST֣ú,20110317,11.1386,
600121.SH,*ST֣ú,20110318,11.255,
600121.SH,*ST֣ú,20110321,11.2259,
600121.SH,*ST֣ú,20110322,11.255,
600121.SH,*ST֣ú,20110323,11.3715,
600121.SH,*ST֣ú,20110324,11.3133,
600121.SH,*ST֣ú,20110325,11.682,
600121.SH,*ST֣ú,20110328,12.1089,
600121.SH,*ST֣ú,20110329,11.8857,
600121.SH,*ST֣ú,20110330,11.8372,
600121.SH,*ST֣ú,20110331,11.5655,
600121.SH,*ST֣ú,20110401,12.0701,
600121.SH,*ST֣ú,20110406,12.5358,
600121.SH,*ST֣ú,20110407,12.5358,
600121.SH,*ST֣ú,20110408,12.5358,
600121.SH,*ST֣ú,20110411,13.0209,
600121.SH,*ST֣ú,20110412,12.8463,
600121.SH,*ST֣ú,20110413,13.1276,
600121.SH,*ST֣ú,20110414,12.9724,
600121.SH,*ST֣ú,20110415,13.3605,
600121.SH,*ST֣ú,20110418,13.2829,
600121.SH,*ST֣ú,20110419,12.3805,
600121.SH,*ST֣ú,20110420,12.3223,
600121.SH,*ST֣ú,20110421,12.4388,
600121.SH,*ST֣ú,20110422,12.138,
600121.SH,*ST֣ú,20110425,12.0118,
600121.SH,*ST֣ú,20110426,11.9051,
600121.SH,*ST֣ú,20110427,11.7208,
600121.SH,*ST֣ú,20110428,11.0707,
600121.SH,*ST֣ú,20110429,11.3424,
600121.SH,*ST֣ú,20110503,11.3618,
600121.SH,*ST֣ú,20110504,10.8475,
600121.SH,*ST֣ú,20110505,10.9057,
600121.SH,*ST֣ú,20110506,10.8281,
600121.SH,*ST֣ú,20110509,10.8378,
600121.SH,*ST֣ú,20110510,11.061,
600121.SH,*ST֣ú,20110511,11.0416,
600121.SH,*ST֣ú,20110512,10.9057,
600121.SH,*ST֣ú,20110513,11.255,
600121.SH,*ST֣ú,20110516,11.0804,
600121.SH,*ST֣ú,20110517,11.158,
600121.SH,*ST֣ú,20110518,11.2647,
600121.SH,*ST֣ú,20110519,11.0513,
600121.SH,*ST֣ú,20110520,10.8669,
600121.SH,*ST֣ú,20110523,10.537,
600121.SH,*ST֣ú,20110524,10.5759,
600121.SH,*ST֣ú,20110525,10.4012,
600121.SH,*ST֣ú,20110526,10.605,
600121.SH,*ST֣ú,20110527,10.6147,
600121.SH,*ST֣ú,20110530,9.9258,
600121.SH,*ST֣ú,20110531,10.1198,
600121.SH,*ST֣ú,20110601,10.1975,
600121.SH,*ST֣ú,20110602,10.3624,
600121.SH,*ST֣ú,20110603,10.3527,
600121.SH,*ST֣ú,20110607,10.3624,
600121.SH,*ST֣ú,20110608,10.2848,
600121.SH,*ST֣ú,20110609,9.984,
600121.SH,*ST֣ú,20110610,10.0519,
600121.SH,*ST֣ú,20110613,10.081,
600121.SH,*ST֣ú,20110614,10.2072,
600121.SH,*ST֣ú,20110615,10.0519,
600121.SH,*ST֣ú,20110616,9.7802,
600121.SH,*ST֣ú,20110617,9.722,
600121.SH,*ST֣ú,20110620,9.5474,
600121.SH,*ST֣ú,20110621,9.7608,
600121.SH,*ST֣ú,20110622,9.9452,
600121.SH,*ST֣ú,20110623,10.0519,
600121.SH,*ST֣ú,20110624,10.1004,
600121.SH,*ST֣ú,20110627,10.1489,
600121.SH,*ST֣ú,20110628,10.178,
600121.SH,*ST֣ú,20110629,9.9937,
600121.SH,*ST֣ú,20110630,10.2169,
600121.SH,*ST֣ú,20110701,10.4691,
600121.SH,*ST֣ú,20110704,10.6535,
600121.SH,*ST֣ú,20110705,10.605,
600121.SH,*ST֣ú,20110706,10.537,
600121.SH,*ST֣ú,20110707,10.4691,
600121.SH,*ST֣ú,20110708,10.4109,
600121.SH,*ST֣ú,20110711,10.44,
600121.SH,*ST֣ú,20110712,10.0616,
600121.SH,*ST֣ú,20110713,10.3042,
600121.SH,*ST֣ú,20110714,10.4788,
600121.SH,*ST֣ú,20110715,10.537,
600121.SH,*ST֣ú,20110718,10.6147,
600121.SH,*ST֣ú,20110719,10.6729,
600121.SH,*ST֣ú,20110720,10.605,
600121.SH,*ST֣ú,20110721,10.537,
600121.SH,*ST֣ú,20110722,10.6244,
600121.SH,*ST֣ú,20110725,10.3818,
600121.SH,*ST֣ú,20110726,11.0222,
600121.SH,*ST֣ú,20110727,11.1095,
600121.SH,*ST֣ú,20110728,11.3909,
600121.SH,*ST֣ú,20110729,10.9737,
600121.SH,*ST֣ú,20110801,11.0998,
600121.SH,*ST֣ú,20110802,11.3424,
600121.SH,*ST֣ú,20110803,11.4297,
600121.SH,*ST֣ú,20110804,11.2647,
600121.SH,*ST֣ú,20110805,10.7505,
600121.SH,*ST֣ú,20110808,9.8579,
600121.SH,*ST֣ú,20110809,9.9355,
600121.SH,*ST֣ú,20110810,9.9258,
600121.SH,*ST֣ú,20110811,10.0228,
600121.SH,*ST֣ú,20110812,10.0228,
600121.SH,*ST֣ú,20110815,10.1683,
600121.SH,*ST֣ú,20110816,10.2072,
600121.SH,*ST֣ú,20110817,10.2654,
600121.SH,*ST֣ú,20110818,10.2363,
600121.SH,*ST֣ú,20110819,10.3721,
600121.SH,*ST֣ú,20110822,10.3236,
600121.SH,*ST֣ú,20110823,10.2848,
600121.SH,*ST֣ú,20110824,10.0325,
600121.SH,*ST֣ú,20110825,10.2848,
600121.SH,*ST֣ú,20110826,10.178,
600121.SH,*ST֣ú,20110829,9.9258,
600121.SH,*ST֣ú,20110830,9.887,
600121.SH,*ST֣ú,20110831,9.9161,
600121.SH,*ST֣ú,20110901,9.819,
600121.SH,*ST֣ú,20110902,9.7026,
600121.SH,*ST֣ú,20110905,9.3727,
600121.SH,*ST֣ú,20110906,9.3339,
600121.SH,*ST֣ú,20110907,9.5571,
600121.SH,*ST֣ú,20110908,9.4795,
600121.SH,*ST֣ú,20110909,9.363,
600121.SH,*ST֣ú,20110913,9.3824,
600121.SH,*ST֣ú,20110914,9.4892,
600121.SH,*ST֣ú,20110915,9.5086,
600121.SH,*ST֣ú,20110916,9.4503,
600121.SH,*ST֣ú,20110919,9.2175,
600121.SH,*ST֣ú,20110920,9.2175,
600121.SH,*ST֣ú,20110921,9.5086,
600121.SH,*ST֣ú,20110922,9.2175,
600121.SH,*ST֣ú,20110923,9.2951,
600121.SH,*ST֣ú,20110926,9.5474,
600121.SH,*ST֣ú,20110927,10.3721,
600121.SH,*ST֣ú,20110928,9.984,
600121.SH,*ST֣ú,20110929,10.0519,
600121.SH,*ST֣ú,20110930,10.1198,
600121.SH,*ST֣ú,20111010,10.1198,
600121.SH,*ST֣ú,20111011,10.1198,
600121.SH,*ST֣ú,20111012,10.1198,
600121.SH,*ST֣ú,20111013,10.1198,
600121.SH,*ST֣ú,20111014,10.1198,
600121.SH,*ST֣ú,20111017,10.1198,
600121.SH,*ST֣ú,20111018,10.1198,
600121.SH,*ST֣ú,20111019,10.1198,
600121.SH,*ST֣ú,20111020,10.1198,
600121.SH,*ST֣ú,20111021,10.1198,
600121.SH,*ST֣ú,20111024,10.1198,
600121.SH,*ST֣ú,20111025,10.1198,
600121.SH,*ST֣ú,20111026,10.1198,
600121.SH,*ST֣ú,20111027,10.1198,
600121.SH,*ST֣ú,20111028,10.1198,
600121.SH,*ST֣ú,20111031,10.1198,
600121.SH,*ST֣ú,20111101,10.1198,
600121.SH,*ST֣ú,20111102,10.1198,
600121.SH,*ST֣ú,20111103,10.1198,
600121.SH,*ST֣ú,20111104,10.1198,
600121.SH,*ST֣ú,20111107,10.1198,
600121.SH,*ST֣ú,20111108,10.1198,
600121.SH,*ST֣ú,20111109,10.1198,
600121.SH,*ST֣ú,20111110,10.1198,
600121.SH,*ST֣ú,20111111,10.1198,
600121.SH,*ST֣ú,20111114,10.1198,
600121.SH,*ST֣ú,20111115,10.1198,
600121.SH,*ST֣ú,20111116,10.1198,
600121.SH,*ST֣ú,20111117,10.1198,
600121.SH,*ST֣ú,20111118,10.1198,
600121.SH,*ST֣ú,20111121,10.1198,
600121.SH,*ST֣ú,20111122,10.1198,
600121.SH,*ST֣ú,20111123,10.1198,
600121.SH,*ST֣ú,20111124,10.1198,
600121.SH,*ST֣ú,20111125,10.1198,
600121.SH,*ST֣ú,20111128,10.1198,
600121.SH,*ST֣ú,20111129,10.1198,
600121.SH,*ST֣ú,20111130,10.1198,
600121.SH,*ST֣ú,20111201,10.1198,
600121.SH,*ST֣ú,20111202,10.1198,
600121.SH,*ST֣ú,20111205,10.1198,
600121.SH,*ST֣ú,20111206,10.1198,
600121.SH,*ST֣ú,20111207,10.1198,
600121.SH,*ST֣ú,20111208,10.1198,
600121.SH,*ST֣ú,20111209,10.1198,
600121.SH,*ST֣ú,20111212,10.1198,
600121.SH,*ST֣ú,20111213,10.1198,
600121.SH,*ST֣ú,20111214,10.1198,
600121.SH,*ST֣ú,20111215,10.1198,
600121.SH,*ST֣ú,20111216,10.1198,
600121.SH,*ST֣ú,20111219,10.1198,
600121.SH,*ST֣ú,20111220,10.1198,
600121.SH,*ST֣ú,20111221,10.1198,
600121.SH,*ST֣ú,20111222,10.1198,
600121.SH,*ST֣ú,20111223,10.1198,
600121.SH,*ST֣ú,20111226,10.1198,
600121.SH,*ST֣ú,20111227,10.1198,
600121.SH,*ST֣ú,20111228,10.1198,
600121.SH,*ST֣ú,20111229,10.1198,
600121.SH,*ST֣ú,20111230,10.1198,
600121.SH,*ST֣ú,20120104,10.1198,
600121.SH,*ST֣ú,20120105,10.1198,
600121.SH,*ST֣ú,20120106,10.1198,
600121.SH,*ST֣ú,20120109,10.1198,
600121.SH,*ST֣ú,20120110,10.1198,
600121.SH,*ST֣ú,20120111,10.1198,
600121.SH,*ST֣ú,20120112,10.1198,
600121.SH,*ST֣ú,20120113,11.1289,
600121.SH,*ST֣ú,20120116,10.0131,
600121.SH,*ST֣ú,20120117,10.3139,
600121.SH,*ST֣ú,20120118,9.5668,
600121.SH,*ST֣ú,20120119,9.6056,
600121.SH,*ST֣ú,20120120,9.3533,
600121.SH,*ST֣ú,20120130,9.363,
600121.SH,*ST֣ú,20120131,9.5571,
600121.SH,*ST֣ú,20120201,9.3048,
600121.SH,*ST֣ú,20120202,9.528,
600121.SH,*ST֣ú,20120203,9.7899,
600121.SH,*ST֣ú,20120206,9.7608,
600121.SH,*ST֣ú,20120207,9.8482,
600121.SH,*ST֣ú,20120208,10.3624,
600121.SH,*ST֣ú,20120209,10.2266,
600121.SH,*ST֣ú,20120210,10.1295,
600121.SH,*ST֣ú,20120213,10.178,
600121.SH,*ST֣ú,20120214,10.0907,
600121.SH,*ST֣ú,20120215,10.2072,
600121.SH,*ST֣ú,20120216,10.1004,
600121.SH,*ST֣ú,20120217,10.0034,
600121.SH,*ST֣ú,20120220,9.9646,
600121.SH,*ST֣ú,20120221,10.0713,
600121.SH,*ST֣ú,20120222,10.1683,
600121.SH,*ST֣ú,20120223,10.3042,
600121.SH,*ST֣ú,20120224,10.3333,
600121.SH,*ST֣ú,20120227,10.246,
600121.SH,*ST֣ú,20120228,10.0519,
600121.SH,*ST֣ú,20120229,10.0325,
600121.SH,*ST֣ú,20120301,10.0034,
600121.SH,*ST֣ú,20120302,10.0034,
600121.SH,*ST֣ú,20120305,10.0907,
600121.SH,*ST֣ú,20120306,9.8482,
600121.SH,*ST֣ú,20120307,9.819,
600121.SH,*ST֣ú,20120308,9.8773,
600121.SH,*ST֣ú,20120309,10.0131,
600121.SH,*ST֣ú,20120312,9.9452,
600121.SH,*ST֣ú,20120313,10.2557,
600121.SH,*ST֣ú,20120314,9.7705,
600121.SH,*ST֣ú,20120315,9.5765,
600121.SH,*ST֣ú,20120316,9.7026,
600121.SH,*ST֣ú,20120319,9.8093,
600121.SH,*ST֣ú,20120320,9.6541,
600121.SH,*ST֣ú,20120321,9.819,
600121.SH,*ST֣ú,20120322,9.6832,
600121.SH,*ST֣ú,20120323,9.363,
600121.SH,*ST֣ú,20120326,9.3145,
600121.SH,*ST֣ú,20120327,9.363,
600121.SH,*ST֣ú,20120328,9.0622,
600121.SH,*ST֣ú,20120329,8.7421,
600121.SH,*ST֣ú,20120330,8.7421,
600121.SH,*ST֣ú,20120405,8.9555,
600121.SH,*ST֣ú,20120406,8.9749,
600121.SH,*ST֣ú,20120409,9.0525,
600121.SH,*ST֣ú,20120410,9.2466,
600121.SH,*ST֣ú,20120411,9.2369,
600121.SH,*ST֣ú,20120412,9.8482,
600121.SH,*ST֣ú,20120413,9.8579,
600121.SH,*ST֣ú,20120416,9.7996,
600121.SH,*ST֣ú,20120417,9.3533,
600121.SH,*ST֣ú,20120418,9.5668,
600121.SH,*ST֣ú,20120419,9.4503,
600121.SH,*ST֣ú,20120420,9.5086,
600121.SH,*ST֣ú,20120423,9.4018,
600121.SH,*ST֣ú,20120424,9.2466,
600121.SH,*ST֣ú,20120425,9.363,
600121.SH,*ST֣ú,20120426,9.4611,
600121.SH,*ST֣ú,20120427,9.314,
600121.SH,*ST֣ú,20120502,9.6179,
600121.SH,*ST֣ú,20120503,9.6768,
600121.SH,*ST֣ú,20120504,9.5983,
600121.SH,*ST֣ú,20120507,9.4513,
600121.SH,*ST֣ú,20120508,9.3924,
600121.SH,*ST֣ú,20120509,9.1669,
600121.SH,*ST֣ú,20120510,9.216,
600121.SH,*ST֣ú,20120511,9.2062,
600121.SH,*ST֣ú,20120514,9.4807,
600121.SH,*ST֣ú,20120515,9.2846,
600121.SH,*ST֣ú,20120516,9.2454,
600121.SH,*ST֣ú,20120517,9.3042,
600121.SH,*ST֣ú,20120518,9.0297,
600121.SH,*ST֣ú,20120521,9.0591,
600121.SH,*ST֣ú,20120522,9.1865,
600121.SH,*ST֣ú,20120523,9.0689,
600121.SH,*ST֣ú,20120524,9.0591,
600121.SH,*ST֣ú,20120525,8.9611,
600121.SH,*ST֣ú,20120528,8.9611,
600121.SH,*ST֣ú,20120529,9.2552,
600121.SH,*ST֣ú,20120530,9.1669,
600121.SH,*ST֣ú,20120531,9.0493,
600121.SH,*ST֣ú,20120601,9.0689,
600121.SH,*ST֣ú,20120604,8.765,
600121.SH,*ST֣ú,20120605,8.7748,
600121.SH,*ST֣ú,20120606,8.7552,
600121.SH,*ST֣ú,20120607,8.6865,
600121.SH,*ST֣ú,20120608,8.6277,
600121.SH,*ST֣ú,20120611,8.7258,
600121.SH,*ST֣ú,20120612,8.5297,
600121.SH,*ST֣ú,20120613,8.6179,
600121.SH,*ST֣ú,20120614,8.5003,
600121.SH,*ST֣ú,20120615,8.5591,
600121.SH,*ST֣ú,20120618,8.6277,
600121.SH,*ST֣ú,20120619,8.6179,
600121.SH,*ST֣ú,20120620,8.5591,
600121.SH,*ST֣ú,20120621,8.2551,
600121.SH,*ST֣ú,20120625,7.8826,
600121.SH,*ST֣ú,20120626,7.9512,
600121.SH,*ST֣ú,20120627,7.9512,
600121.SH,*ST֣ú,20120628,7.7257,
600121.SH,*ST֣ú,20120629,7.6865,
600121.SH,*ST֣ú,20120702,7.8434,
600121.SH,*ST֣ú,20120703,7.8238,
600121.SH,*ST֣ú,20120704,7.912,
600121.SH,*ST֣ú,20120705,7.6081,
600121.SH,*ST֣ú,20120706,7.7159,
600121.SH,*ST֣ú,20120709,7.3924,
600121.SH,*ST֣ú,20120710,7.2159,
600121.SH,*ST֣ú,20120711,7.2747,
600121.SH,*ST֣ú,20120712,7.6179,
600121.SH,*ST֣ú,20120713,7.461,
600121.SH,*ST֣ú,20120716,7.2355,
600121.SH,*ST֣ú,20120717,7.3041,
600121.SH,*ST֣ú,20120718,7.4512,
600121.SH,*ST֣ú,20120719,7.5002,
600121.SH,*ST֣ú,20120720,7.412,
600121.SH,*ST֣ú,20120723,7.51,
600121.SH,*ST֣ú,20120724,7.5492,
600121.SH,*ST֣ú,20120725,7.4218,
600121.SH,*ST֣ú,20120726,7.3728,
600121.SH,*ST֣ú,20120727,7.4512,
600121.SH,*ST֣ú,20120730,7.2747,
600121.SH,*ST֣ú,20120731,6.961,
600121.SH,*ST֣ú,20120801,7.0296,
600121.SH,*ST֣ú,20120802,6.912,
600121.SH,*ST֣ú,20120803,7.0394,
600121.SH,*ST֣ú,20120806,7.2159,
600121.SH,*ST֣ú,20120807,7.2943,
600121.SH,*ST֣ú,20120808,7.3728,
600121.SH,*ST֣ú,20120809,7.3924,
600121.SH,*ST֣ú,20120810,7.3434,
600121.SH,*ST֣ú,20120813,7.1375,
600121.SH,*ST֣ú,20120814,7.1669,
600121.SH,*ST֣ú,20120815,7.0688,
600121.SH,*ST֣ú,20120816,7.0394,
600121.SH,*ST֣ú,20120817,7.0688,
600121.SH,*ST֣ú,20120820,7.01,
600121.SH,*ST֣ú,20120821,7.0688,
600121.SH,*ST֣ú,20120822,6.9904,
600121.SH,*ST֣ú,20120823,7.0983,
600121.SH,*ST֣ú,20120824,6.9218,
600121.SH,*ST֣ú,20120827,6.6767,
600121.SH,*ST֣ú,20120828,6.6865,
600121.SH,*ST֣ú,20120829,6.51,
600121.SH,*ST֣ú,20120830,6.4022,
600121.SH,*ST֣ú,20120831,6.3923,
600121.SH,*ST֣ú,20120903,6.461,
600121.SH,*ST֣ú,20120904,6.8139,
600121.SH,*ST֣ú,20120905,6.9022,
600121.SH,*ST֣ú,20120906,6.8433,
600121.SH,*ST֣ú,20120907,7.1375,
600121.SH,*ST֣ú,20120910,7.1571,
600121.SH,*ST֣ú,20120911,7.059,
600121.SH,*ST֣ú,20120912,7.0884,
600121.SH,*ST֣ú,20120913,6.9512,
600121.SH,*ST֣ú,20120914,7.0296,
600121.SH,*ST֣ú,20120917,6.7747,
600121.SH,*ST֣ú,20120918,6.608,
600121.SH,*ST֣ú,20120919,6.7257,
600121.SH,*ST֣ú,20120920,6.4904,
600121.SH,*ST֣ú,20120921,6.5786,
600121.SH,*ST֣ú,20120924,6.7159,
600121.SH,*ST֣ú,20120925,6.5884,
600121.SH,*ST֣ú,20120926,6.5198,
600121.SH,*ST֣ú,20120927,6.7453,
600121.SH,*ST֣ú,20120928,7.1963,
600121.SH,*ST֣ú,20121008,7.059,
600121.SH,*ST֣ú,20121009,7.2061,
600121.SH,*ST֣ú,20121010,7.2453,
600121.SH,*ST֣ú,20121011,7.0884,
600121.SH,*ST֣ú,20121012,7.2453,
600121.SH,*ST֣ú,20121015,7.2453,
600121.SH,*ST֣ú,20121016,7.2453,
600121.SH,*ST֣ú,20121017,7.2453,
600121.SH,*ST֣ú,20121018,7.2453,
600121.SH,*ST֣ú,20121019,7.2453,
600121.SH,*ST֣ú,20121022,7.6375,
600121.SH,*ST֣ú,20121023,7.4022,
600121.SH,*ST֣ú,20121024,7.3237,
600121.SH,*ST֣ú,20121025,7.4022,
600121.SH,*ST֣ú,20121026,7.1277,
600121.SH,*ST֣ú,20121029,7.0296,
600121.SH,*ST֣ú,20121030,7.1375,
600121.SH,*ST֣ú,20121031,7.4316,
600121.SH,*ST֣ú,20121101,7.4904,
600121.SH,*ST֣ú,20121102,7.5983,
600121.SH,*ST֣ú,20121105,7.863,
600121.SH,*ST֣ú,20121106,7.7747,
600121.SH,*ST֣ú,20121107,7.7355,
600121.SH,*ST֣ú,20121108,7.3924,
600121.SH,*ST֣ú,20121109,7.3826,
600121.SH,*ST֣ú,20121112,7.4806,
600121.SH,*ST֣ú,20121113,7.2061,
600121.SH,*ST֣ú,20121114,7.2943,
600121.SH,*ST֣ú,20121115,7.0786,
600121.SH,*ST֣ú,20121116,6.9316,
600121.SH,*ST֣ú,20121119,7.0492,
600121.SH,*ST֣ú,20121120,7.01,
600121.SH,*ST֣ú,20121121,7.1669,
600121.SH,*ST֣ú,20121122,7.0198,
600121.SH,*ST֣ú,20121123,7.1473,
600121.SH,*ST֣ú,20121126,7.1669,
600121.SH,*ST֣ú,20121127,6.6865,
600121.SH,*ST֣ú,20121128,6.6473,
600121.SH,*ST֣ú,20121129,6.3825,
600121.SH,*ST֣ú,20121130,6.51,
600121.SH,*ST֣ú,20121203,6.3335,
600121.SH,*ST֣ú,20121204,6.5296,
600121.SH,*ST֣ú,20121205,6.7551,
600121.SH,*ST֣ú,20121206,6.6963,
600121.SH,*ST֣ú,20121207,6.9316,
600121.SH,*ST֣ú,20121210,6.9904,
600121.SH,*ST֣ú,20121211,7.0198,
600121.SH,*ST֣ú,20121212,6.9414,
600121.SH,*ST֣ú,20121213,6.7943,
600121.SH,*ST֣ú,20121214,7.0688,
600121.SH,*ST֣ú,20121217,7.2159,
600121.SH,*ST֣ú,20121218,7.1473,
600121.SH,*ST֣ú,20121219,7.2257,
600121.SH,*ST֣ú,20121220,7.2845,
600121.SH,*ST֣ú,20121221,7.2943,
600121.SH,*ST֣ú,20121224,7.4414,
600121.SH,*ST֣ú,20121225,7.5689,
600121.SH,*ST֣ú,20121226,7.6081,
600121.SH,*ST֣ú,20121227,7.51,
600121.SH,*ST֣ú,20121228,7.5296,
600121.SH,*ST֣ú,20121231,7.5198,
600121.SH,*ST֣ú,20130104,7.461,
600121.SH,*ST֣ú,20130107,7.4512,
600121.SH,*ST֣ú,20130108,7.5002,
600121.SH,*ST֣ú,20130109,7.7355,
600121.SH,*ST֣ú,20130110,7.6081,
600121.SH,*ST֣ú,20130111,7.4022,
600121.SH,*ST֣ú,20130114,7.5492,
600121.SH,*ST֣ú,20130115,7.6375,
600121.SH,*ST֣ú,20130116,7.6669,
600121.SH,*ST֣ú,20130117,7.5787,
600121.SH,*ST֣ú,20130118,7.7159,
600121.SH,*ST֣ú,20130121,7.912,
600121.SH,*ST֣ú,20130122,7.6375,
600121.SH,*ST֣ú,20130123,7.5198,
600121.SH,*ST֣ú,20130124,7.3924,
600121.SH,*ST֣ú,20130125,7.3826,
600121.SH,*ST֣ú,20130128,7.5296,
600121.SH,*ST֣ú,20130129,7.9414,
600121.SH,*ST֣ú,20130130,7.9806,
600121.SH,*ST֣ú,20130131,7.912,
600121.SH,*ST֣ú,20130201,7.8532,
600121.SH,*ST֣ú,20130204,8.2257,
600121.SH,*ST֣ú,20130205,8.1571,
600121.SH,*ST֣ú,20130206,7.9806,
600121.SH,*ST֣ú,20130207,8.0002,
600121.SH,*ST֣ú,20130208,8.0297,
600121.SH,*ST֣ú,20130218,7.8826,
600121.SH,*ST֣ú,20130219,7.6473,
600121.SH,*ST֣ú,20130220,7.7845,
600121.SH,*ST֣ú,20130221,7.51,
600121.SH,*ST֣ú,20130222,7.51,
600121.SH,*ST֣ú,20130225,7.5394,
600121.SH,*ST֣ú,20130226,7.4022,
600121.SH,*ST֣ú,20130227,7.4414,
600121.SH,*ST֣ú,20130228,7.6277,
600121.SH,*ST֣ú,20130301,7.5492,
